N	2gram	Losev_Dial_2	Vladivir
162	в виде	2	3
163	но что	7	3
164	и из	3	3
165	с другой	5	3
166	только к	2	3
167	был в	2	3
168	философской мысли	1	3
169	в связи	4	3
170	вместе с	2	3
171	по своему	5	3
172	на одной	1	3
173	это можно	1	3
174	но я	3	3
175	собственно говоря	2	3
176	другой стороны	4	3
177	но этот	1	3
178	очень любил	1	3
179	об этих	1	3
180	и т	17	2
181	тех же	1	2
182	этого последнего	2	2
183	это и	3	2
184	и до	1	2
185	в меру	4	2
186	по его	1	2
187	для своего	1	2
188	и тут	3	2
189	хотя бы	4	2
190	но даже	1	2
191	ему в	1	2
192	личности с	1	2
193	еще не	4	2
194	он сам	1	2
195	знаем что	1	2
196	и личность	2	2
197	в чем	3	2
198	я никогда	1	2
199	мы будем	1	2
200	к жизни	1	2
201	нет и	1	2
202	и я	2	2
203	его на	1	2
204	конечно не	6	2
205	из этих	1	2
206	тому же	1	2
207	что она	14	2
208	больше всего	1	2
209	при этом	4	2
210	время и	2	2
211	т д	15	2
212	и еще	1	2
213	на этом	2	2
214	от нее	1	2
215	приступил к	1	2
216	что все	1	2
217	на ту	1	2
218	философия его	1	2
219	было бы	3	2
220	известно что	1	2
221	ни в	10	2
222	в них	1	2
223	за это	1	2
224	с тем	2	2
225	была уже	1	2
226	года и	1	2
227	на первый	1	2
228	точки зрения	12	2
229	и сейчас	1	2
230	что такое	3	2
231	почти не	1	2
232	что я	2	2
233	не будем	1	2
234	тем не	2	2
235	уже сказали	1	2
236	на всю	2	2
237	и почти	3	2
238	даже в	3	2
239	не менее	3	2
240	что с	2	2
241	дело не	2	2
242	не по	2	2
243	того и	2	2
244	наука и	2	2
245	больше чем	1	2
246	уже и	2	2
247	что на	2	2
248	в каком	4	2
249	у меня	3	2
250	и такие	1	2
251	философа и	1	2
252	и о	1	2
253	во мне	4	2
254	то время	4	2
255	это мы	2	2
256	то как	3	2
257	ясно что	4	2
258	во многом	1	2
259	она была	1	2
260	о котором	3	2
261	образом в	1	2
262	воли и	1	2
263	на все	2	2
264	но мы	2	2
265	она всегда	1	2
266	на что	1	2
267	времени в	2	2
268	в которую	1	2
269	и можно	2	2
270	которой мы	1	2
271	а именно	5	2
272	которая как	1	2
273	и мы	3	2
274	того что	6	2
275	интереса к	1	2
276	с ними	2	2
277	всяком случае	2	2
278	он очень	1	2
279	то и	1	2
280	а это	1	2
281	из них	3	2
282	мы знаем	1	2
283	тем что	2	2
284	в очень	2	2
285	даже не	1	2
286	же о	1	2
287	люди как	1	2
288	только что	5	2
289	с которым	1	2
290	что мы	2	2
291	жизнь в	2	2
292	чем не	1	2
293	начиная с	1	2
294	с первого	2	2
295	времени уже	1	2
296	еще на	2	2
297	в тех	2	2
298	по существу	1	2
299	в это	3	2
300	несколько слов	1	2
301	своей жизни	1	2
302	оба они	1	2
303	нисколько не	4	2
304	в результате	2	2
305	и ни	1	2
306	тем более	1	2
307	мы должны	2	2
308	но зато	1	2
309	совершенно не	7	2
310	из этого	1	2
311	в самом	5	2
312	сначала на	1	2
313	и это	5	2
314	в частности	2	2
315	как на	1	2
316	во всяком	2	2
317	все что	1	2
318	необходимым образом	1	1
319	всегда в	1	1
320	несколько десятков	1	1
321	как известно	2	1
322	находить в	1	1
323	котором уже	1	1
324	однажды гуляя	1	1
325	на самом	2	1
326	только потому	2	1
327	он ответил	1	1
328	всего это	1	1
329	и есть	4	1
330	то в	1	1
331	субъект и	1	1
332	он всегда	2	1
333	от всяких	1	1
334	ведь и	1	1
335	овладел всеми	1	1
336	в их	2	1
337	есть не	7	1
338	что если	3	1
339	не во	2	1
340	эти самые	1	1
341	манере говорить	1	1
342	что уже	2	1
343	случае это	1	1
344	ответить на	1	1
345	каком случае	2	1
346	есть нечто	8	1
347	время как	7	1
348	благодаря своему	1	1
349	в некотором	1	1
350	что можно	1	1
351	поэзия и	2	1
352	исключительно ради	1	1
353	в ней	2	1
354	не знал	1	1
355	литературы и	1	1
356	на них	1	1
357	интереса несомненно	1	1
358	иное как	3	1
359	но скорее	1	1
360	сам а	1	1
361	бы то	1	1
362	в различных	1	1
363	жениться на	1	1
364	он переживает	2	1
365	во всех	2	1
366	поскольку они	1	1
367	бы она	1	1
368	природы и	1	1
369	и бог	1	1
370	еще от	1	1
371	явлений и	2	1
372	а уже	1	1
373	себе и	3	1
374	не хотел	1	1
375	не встречал	1	1
376	ему не	1	1
377	тем больше	1	1
378	своей живости	1	1
379	дает нам	1	1
380	в одних	1	1
381	что по	2	1
382	можем привести	1	1
383	на нас	1	1
384	себе не	3	1
385	как иногда	1	1
386	с г	1	1
387	в противоположность	2	1
388	и решил	1	1
389	вступить с	1	1
390	из жизни	1	1
391	и воли	1	1
392	сказать о	1	1
393	так или	2	1
394	жизни так	1	1
395	творчество и	1	1
396	жизнь как	1	1
397	возможна ли	3	1
398	если он	1	1
399	не могла	1	1
400	так сказать	1	1
401	выходя за	2	1
402	ради примера	1	1
403	а скорее	1	1
404	после этого	3	1
405	красотой и	1	1
406	уже видели	1	1
407	свою собственную	1	1
408	близким к	1	1
409	не к	1	1
410	в силу	5	1
411	душу и	1	1
412	содержит в	4	1
413	из него	1	1
414	всех своих	1	1
415	именно это	1	1
416	одно и	4	1
417	но все	2	1
418	не будет	2	1
419	факт что	1	1
420	поэзии и	4	1
421	те же	1	1
422	их и	1	1
423	говорил что	2	1
424	причем все	1	1
425	с целью	2	1
426	знает что	1	1
427	заключается в	4	1
428	его личности	2	1
429	это не	10	1
430	уже знаем	3	1
431	на почве	1	1
432	всю его	1	1
433	вопрос возможна	1	1
434	и тем	1	1
435	до всякого	1	1
436	только одно	2	1
437	что лучше	1	1
438	этом мы	1	1
439	но уже	1	1
440	ни одной	1	1
441	бытие идеальное	1	1
442	одному тому	1	1
443	мы имеем	3	1
444	тому что	2	1
445	и уже	3	1
446	когда я	2	1
447	об этой	2	1
448	чем в	1	1
449	мы не	1	1
450	и тогда	3	1
451	остается в	1	1
452	в этих	3	1
453	бы на	1	1
454	почти что	1	1
455	пока не	1	1
456	на месте	1	1
457	она в	1	1
458	еще с	1	1
459	понять в	1	1
460	ли так	1	1
461	от времени	1	1
462	этого вопроса	1	1
463	много читал	1	1
464	бы мы	1	1
465	от его	1	1
466	вопрос о	3	1
467	и этой	1	1
468	вот эта	1	1
469	сам же	1	1
470	есть его	1	1
471	но эта	1	1
472	нам в	1	1
473	же тут	1	1
474	теми же	1	1
475	свое состояние	1	1
476	без всяких	1	1
477	их в	2	1
478	том и	1	1
479	ним в	1	1
480	она не	8	1
481	своим талантом	1	1
482	деле это	1	1
483	относительно религии	1	1
484	с теми	1	1
485	что ему	1	1
486	как о	1	1
487	любил а	1	1
488	и сама	1	1
489	и искусство	2	1
490	случае не	1	1
491	о них	1	1
492	что иное	3	1
493	нем в	1	1
494	он мог	2	1
495	только не	2	1
496	попадать в	1	1
497	вообще существует	1	1
498	проявление его	1	1
499	эта сторона	1	1
500	она ни	1	1
501	нами раньше	1	1
502	одна из	1	1
503	у этого	1	1
504	к небу	1	1
505	или как	3	1
506	действительно в	2	1
507	весь дом	1	1
508	не выходя	2	1
509	меня и	1	1
510	и после	1	1
511	убедиться в	2	1
512	связи с	4	1
513	этом отношении	1	1
514	вполне понятно	1	1
515	в области	2	1
516	больше того	1	1
517	не потому	6	1
518	в стиле	1	1
519	и далее	1	1
520	личности в	8	1
521	уже о	2	1
522	самостоятельный и	1	1
523	все то	1	1
524	нет ни	3	1
525	не могут	4	1
526	есть только	4	1
527	когда они	2	1
528	же самое	2	1
529	только еще	1	1
530	раз навсегда	1	1
531	о браке	1	1
532	было уже	1	1
533	в каждом	2	1
534	образа мышления	1	1
535	то ни	1	1
536	элементы в	1	1
537	и глубину	1	1
538	из всего	2	1
539	даже самые	1	1
540	с ее	2	1
541	говоря уже	2	1
542	факт не	1	1
543	нами выше	2	1
544	приводимый у	1	1
545	может только	2	1
546	уже с	1	1
547	только то	4	1
548	с самого	2	1
549	всей своей	1	1
550	и совершенно	2	1
551	и когда	4	1
552	за то	1	1
553	стороны не	1	1
554	себе черты	1	1
555	и которые	1	1
556	его структуре	1	1
557	границы но	1	1
558	и религии	3	1
559	и воображения	1	1
560	можно только	2	1
561	а все	1	1
562	строго говоря	1	1
563	не меньше	1	1
564	в разных	3	1
565	против этого	1	1
566	или прямо	2	1
567	пор пока	1	1
568	все дело	1	1
569	содержание этого	1	1
570	познания и	1	1
571	в порядке	1	1
572	искусства и	1	1
573	вот почему	1	1
574	и поэтому	1	1
575	внимание на	1	1
576	и являются	1	1
577	не содержит	1	1
578	одного из	1	1
579	среди всех	1	1
580	не стоит	1	1
581	на искупление	1	1
582	любви к	1	1
583	уже самое	1	1
584	нас в	1	1
585	науке и	1	1
586	он с	1	1
587	все в	2	1
588	тогда мы	1	1
589	в профессора	1	1
590	от них	1	1
591	и во	1	1
592	во всей	1	1
593	любил и	1	1
594	которые он	1	1
595	и понятно	1	1
596	он только	1	1
597	которой все	1	1
598	что бы	2	1
599	везде и	1	1
600	сразу в	1	1
601	не знаю	2	1
602	если это	1	1
603	говорит в	1	1
604	но тут	3	1
605	в литературе	1	1
606	я ее	1	1
607	тех пор	3	1
608	ему простить	1	1
609	но с	1	1
610	сразу же	3	1
611	и одновременно	1	1
612	не как	2	1
613	мне кажется	1	1
614	ли он	1	1
615	истории и	1	1
616	отцу и	1	1
617	всем известно	1	1
618	жизнь с	1	1
619	как нечто	4	1
620	не мешает	5	1
621	вопрос об	4	1
622	нам возможность	1	1
623	это же	1	1
624	с одной	2	1
625	со всеми	1	1
626	к которой	1	1
627	человека с	1	1
628	с какой	1	1
629	самом деле	4	1
630	раз в	2	1
631	я имею	1	1
632	ни одного	1	1
633	или не	2	1
634	же в	2	1
635	что не	6	1
636	одно из	4	1
637	в одном	4	1
638	у нее	1	1
639	и искусства	1	1
640	друг друга	1	1
641	мы можем	1	1
642	как его	1	1
643	бытия и	1	1
644	на меня	1	1
645	должны сказать	1	1
646	резко и	1	1
647	не просто	12	1
648	от того	4	1
649	и вместе	1	1
650	ее на	1	1
651	религии при	1	1
652	в других	1	1
653	он почти	1	1
654	и только	4	1
655	в молодости	1	1
656	же деле	1	1
657	мне и	1	1
658	жизнь она	1	1
659	как у	1	1
660	или иначе	2	1
661	того это	1	1
662	этого человека	1	1
663	именно в	2	1
664	будет ли	2	1
665	сама с	1	1
666	далеко не	1	1
667	все существующее	1	1
668	поэзия вовсе	1	1
669	мы еще	1	1
670	только через	2	1
671	себя и	1	1
672	говорит о	1	1
673	от другого	1	1
674	прежде всего	8	1
675	месте и	1	1
676	и пр	5	1
677	самом же	1	1
678	одной стороны	1	1
679	которые не	2	1
680	о слиянии	1	1
681	свою жизнь	1	1
682	а не	16	1
683	человеческой жизни	2	1
684	нее уже	1	1
685	как ни	2	1
686	в руках	1	1
687	есть начало	1	1
688	наблюдениями над	1	1
689	о чем	3	1
690	только несколько	1	1
691	бы по	1	1
692	об ее	2	1
693	его как	1	1
694	нее не	1	1
695	долго и	1	1
696	уже давно	1	1
697	времен а	1	1
698	нет никаких	1	1
699	входить в	1	1
700	на который	2	1
701	понимания его	1	1
702	так же	2	1
703	в одной	4	1
704	д в	1	1
705	только его	1	1
706	то можно	1	1
707	знал как	1	1
708	из которых	1	1
709	и объект	1	1
710	в изображении	2	1
711	в данном	3	1
712	не видел	1	1
713	что за	1	1
714	в церковь	1	1
715	который мы	1	1
716	она есть	9	1
717	что весь	1	1
718	я хочу	1	1
719	это намерение	1	1
720	но который	1	1
721	а потом	4	1
722	на свете	5	1
723	ко мне	2	1
724	в состоянии	2	1
725	и более	3	1
726	с этой	1	1
727	что здесь	2	1
728	сейчас же	3	1
729	отречение от	1	1
730	отдельно от	1	1
731	из тех	1	1
732	и часто	2	1
733	не существует	1	1
734	время его	1	1
735	об отношении	1	1
736	или в	2	1
737	я всегда	1	1
738	и слова	3	1
739	человек и	1	1
740	постоянно и	1	1
741	раз он	1	1
742	это уже	2	1
743	мысль о	1	1
744	к счастью	1	1
745	не будучи	2	1
746	у которого	1	1
747	эта характеристика	1	1
748	ее в	2	1
749	я в	1	1
750	хотя в	2	1
751	но вот	2	1
752	личности и	6	1
753	не есть	47	1
754	речи о	1	1
755	всеми его	1	1
756	до тех	1	1
757	это все	2	1
758	но если	1	1
759	не говоря	2	1
760	как поэзия	1	1
761	настроений и	1	1
762	по одному	4	1
763	не что	3	1
764	ко всему	1	1
765	он получил	1	1
766	время не	3	1
767	и эта	1	1
768	уже после	1	1
769	в таком	4	1
