N	3gram	Losev_Vlad_3	Problema
84	в буквальном смысле	1	2
85	только при условии	1	2
86	к тому же	5	2
87	не имеет ничего	2	2
88	а иной раз	1	1
89	взятое само по	1	1
90	чем отличается от	1	1
91	говоря уже об	1	1
92	же в конце	1	1
93	необходимо заметить что	1	1
94	а следовательно и	1	1
95	отражает на себе	1	1
96	это то что	1	1
97	только что сказали	1	1
98	иметь в виду	2	1
99	и всякого рода	1	1
100	дело в том	5	1
101	так же и	1	1
102	ни в каких	2	1
103	должны сказать что	2	1
104	между прочим и	1	1
105	это было бы	1	1
106	не содержит в	1	1
107	и в нашем	1	1
108	к учению о	1	1
109	в таком виде	1	1
110	так что в	1	1
111	отдавать себе отчет	1	1
112	том что он	1	1
113	свидетельствует о том	2	1
114	о том как	1	1
115	но ясно что	1	1
116	что каждая категория	1	1
117	что же касается	5	1
118	же как и	1	1
119	и если мы	1	1
120	как раз и	5	1
121	и не в	1	1
122	возможна только при	1	1
123	и в то	2	1
124	то в каждой	1	1
125	начала до конца	1	1
126	не так просто	1	1
127	также и то	3	1
128	бы то ни	3	1
129	в первую очередь	1	1
130	даже вовсе не	1	1
131	только то что	1	1
132	но можно ли	1	1
133	не менее он	1	1
134	здесь уже не	1	1
135	что весь этот	1	1
136	и даже в	1	1
137	в основе своей	1	1
138	на первом плане	3	1
139	том смысле как	1	1
140	себе полный отчет	1	1
141	по себе в	2	1
142	с этой точки	1	1
143	одно и то	1	1
144	в таком случае	2	1
145	до сих пор	1	1
146	и то что	4	1
147	отнюдь не является	1	1
148	как и его	1	1
149	еще не есть	1	1
150	сказать что в	1	1
151	не подлежит никакому	1	1
152	того чтобы не	1	1
153	мало чем отличается	1	1
154	является не просто	1	1
155	на эту тему	1	1
156	так же как	2	1
157	само собой разумеется	2	1
158	но и его	1	1
159	если бы мы	1	1
160	то что есть	1	1
161	то ни было	1	1
162	подлежит никакому сомнению	1	1
163	с одной стороны	3	1
164	а еще и	1	1
165	в конце концов	5	1
166	указать хотя бы	1	1
167	однако тут же	1	1
168	и потому что	2	1
169	был настолько силен	1	1
170	то это значит	4	1
171	а тем не	1	1
172	так и с	1	1
173	более то менее	1	1
174	в последнее время	1	1
175	а не просто	1	1
176	то более то	1	1
177	но если оно	1	1
178	только при наличии	1	1
179	себе также и	1	1
180	не говорит о	2	1
181	вопрос о том	1	1
182	хотя бы на	1	1
183	в том числе	1	1
184	живое существо только	1	1
185	в новое время	1	1
186	еще и потому	2	1
187	иной раз даже	1	1
188	само по себе	3	1
189	не понимает того	1	1
190	бросается в глаза	2	1
191	вовсе не только	1	1
192	этой точки зрения	1	1
193	смысле как мы	1	1
194	по себе конечно	1	1
195	в известном смысле	1	1
196	из которых состоит	1	1
197	несмотря на свою	1	1
198	а вместе с	1	1
199	то что в	3	1
200	она вовсе не	1	1
201	с начала до	1	1
202	в этом же	1	1
203	было бы даже	1	1
204	если остановиться на	1	1
205	и вместе с	2	1
206	сказать и о	1	1
207	это и есть	1	1
208	не может существовать	1	1
209	с самого начала	1	1
210	том как эта	1	1
211	в себе также	1	1
212	в каждой из	1	1
213	несмотря на все	1	1
214	в настоящее время	3	1
215	ничего не говорит	4	1
216	на то что	2	1
217	так как ничего	1	1
218	и вообще без	1	1
219	так как здесь	1	1
220	можно только при	2	1
221	по этому поводу	1	1
222	только известного рода	1	1
223	к тому что	2	1
224	если не прямо	3	1
225	это вовсе не	1	1
226	и весь этот	1	1
227	в этой области	1	1
228	сказать что это	1	1
229	бы для него	1	1
230	если иметь в	1	1
231	выходит за пределы	1	1
232	нечего и говорить	1	1
233	в это время	2	1
234	все во всем	1	1
235	вовсе не так	1	1
236	достаточно указать хотя	1	1
237	мы только что	1	1
