N	2gram	Vygotskiy__4	Psycholo
604	и всегда	1	1
605	на язык	1	1
606	такая попытка	1	1
607	находятся в	2	1
608	для различных	1	1
609	в противоречие	2	1
610	правда некоторые	1	1
611	мысли он	1	1
612	слова во	1	1
613	своей природе	1	1
614	месяца и	1	1
615	совершенно прав	3	1
616	уже говорили	2	1
617	в сознании	4	1
618	здесь же	1	1
619	что ход	1	1
620	до того	1	1
621	считать что	1	1
622	лежащие в	1	1
623	что на	2	1
624	что нельзя	1	1
625	однако это	1	1
626	обстоятельство что	3	1
627	уже о	1	1
628	возникает из	2	1
629	отмечает что	1	1
630	и развития	6	1
631	одну и	1	1
632	бы он	1	1
633	подтверждение в	1	1
634	принять за	1	1
635	должен быть	1	1
636	первая группа	1	1
637	можем назвать	1	1
638	оно может	3	1
639	сослаться на	1	1
640	и которая	2	1
641	и открывает	1	1
642	но по	1	1
643	свою очередь	2	1
644	личности и	1	1
645	характер и	1	1
646	они ни	1	1
647	лежащих в	2	1
648	с первого	3	1
649	только то	1	1
650	сам толстой	1	1
651	в дальнейшем	1	1
652	более ложного	1	1
653	слова а	1	1
654	чрезвычайно важную	4	1
655	расстоянию между	1	1
656	является в	3	1
657	составные части	3	1
658	совершенно невозможно	1	1
659	где каждый	2	1
660	мы старались	1	1
661	выводу что	2	1
662	является конечно	1	1
663	они указывали	1	1
664	быть в	1	1
665	другими словами	2	1
666	все содержание	1	1
667	в игре	1	1
668	а также	2	1
669	может не	2	1
670	как наиболее	2	1
671	время не	1	1
672	связанной с	1	1
673	и во	3	1
674	к нему	2	1
675	которые мы	3	1
676	при исследовании	1	1
677	его с	1	1
678	в житейских	1	1
679	не заканчивается	1	1
680	на одном	2	1
681	задачи стоящей	1	1
682	ним и	1	1
683	в другой	2	1
684	сомнения в	1	1
685	чрезвычайно важным	1	1
686	при совершенно	1	1
687	за этой	1	1
688	линии как	1	1
689	но так	2	1
690	следует ли	1	1
691	этой точки	4	1
692	условно обозначить	1	1
693	что только	1	1
694	мы действительно	1	1
695	совсем не	1	1
696	одной из	3	1
697	свет и	1	1
698	на другие	1	1
699	и действительно	1	1
700	которое мы	2	1
701	природе вещей	1	1
702	между тем	9	1
703	функциональное значение	2	1
704	ее от	1	1
705	с которыми	1	1
706	что следовательно	2	1
707	же и	1	1
708	с языка	1	1
709	если это	1	1
710	и у	2	1
711	только на	2	1
712	ни было	1	1
713	слова в	9	1
714	как показывает	2	1
715	по законам	2	1
716	от других	2	1
717	не из	1	1
718	к известным	1	1
719	но от	1	1
720	именно они	1	1
721	и их	1	1
722	внутреннем противоречии	1	1
723	всегда оказывается	1	1
724	иначе как	2	1
725	моментов в	1	1
726	это верно	1	1
727	от тех	3	1
728	бы просто	1	1
729	попытка не	1	1
730	мы берем	1	1
731	встречаемся с	1	1
732	представляют собой	1	1
733	своем значении	1	1
734	и даже	1	1
735	нам не	2	1
736	развитие мы	1	1
737	с другим	1	1
738	психологической стороны	2	1
739	метод исследования	1	1
740	связаны с	1	1
741	этом как	1	1
742	если только	1	1
743	по своим	1	1
744	к которому	3	1
745	и глубокий	1	1
746	и между	6	1
747	виде и	3	1
748	деле если	1	1
749	остается еще	1	1
750	на которых	1	1
751	и самый	1	1
752	однако и	1	1
753	с которым	2	1
754	его собственной	1	1
755	ребенка и	9	1
756	на которые	1	1
757	на слово	2	1
758	нигде не	1	1
759	все основные	2	1
760	наталкивается на	1	1
761	противоречие с	2	1
762	так в	1	1
763	долгое время	1	1
764	которого мы	1	1
765	тот факт	1	1
766	совершенно других	1	1
767	целом ряде	2	1
768	в течение	1	1
769	это есть	1	1
770	двумя точками	1	1
771	самого себя	2	1
772	два основных	1	1
773	отношению к	1	1
774	и которое	2	1
775	это значит	2	1
776	есть тот	1	1
777	его самых	1	1
778	художественное произведение	1	1
779	в условиях	3	1
780	но это	1	1
781	сказала что	1	1
782	и таким	1	1
783	отличается от	2	1
784	имел в	1	1
785	в чем	3	1
786	к двум	1	1
787	авторы как	1	1
788	в один	3	1
789	но для	2	1
790	в смысле	4	1
791	находим мы	1	1
792	рассматривать как	2	1
793	мы найдем	2	1
794	еще чаще	1	1
795	в связи	3	1
796	сейчас увидим	1	1
797	формы и	3	1
798	характер для	1	1
799	или в	1	1
800	каждая новая	1	1
801	мы пытаемся	1	1
802	которая в	2	1
803	они даны	2	1
804	решающую роль	2	1
805	из себя	1	1
806	может объяснить	1	1
807	бы в	3	1
808	которое должно	1	1
809	идет об	1	1
810	толстой но	1	1
811	же в	1	1
812	плодотворным и	1	1
813	и другие	9	1
814	безразличны для	1	1
815	человека не	1	1
816	что слова	5	1
817	иначе чем	3	1
818	нет ничего	1	1
819	в свою	2	1
820	не быть	1	1
821	черт и	1	1
822	речи и	1	1
823	то здесь	1	1
824	которая с	1	1
825	равно как	1	1
826	в глаза	1	1
827	день и	1	1
828	по одному	3	1
829	не что	1	1
830	к действию	1	1
831	на практике	1	1
832	указывают на	4	1
833	возникает как	1	1
834	в одном-единственном	1	1
835	это понятие	1	1
836	спросить себя	1	1
837	ничего общего	3	1
