N	2gram	Vygotskiy__3	VLabPisa
160	так же	2	3
161	всех других	1	3
162	по существу	2	3
163	или в	5	3
164	бы в	3	3
165	только что	2	3
166	жизни и	1	3
167	как на	3	3
168	ее в	4	3
169	как известно	1	2
170	чтобы не	1	2
171	он может	2	2
172	и этот	3	2
173	по его	3	2
174	мы имеем	1	2
175	же как	1	2
176	с более	1	2
177	в которой	5	2
178	из своих	1	2
179	что многие	1	2
180	всего сказанного	1	2
181	то это	2	2
182	в ней	15	2
183	еще не	1	2
184	что его	2	2
185	в чем	1	2
186	бы не	3	2
187	но не	1	2
188	это видно	1	2
189	одном и	1	2
190	в общем	2	2
191	относится к	1	2
192	отнюдь не	2	2
193	и слова	1	2
194	хотя и	1	2
195	но в	3	2
196	картины в	1	2
197	он в	2	2
198	ее как	1	2
199	что она	16	2
200	он не	6	2
201	том чтобы	1	2
202	подобно тому	1	2
203	что ни	1	2
204	так например	2	2
205	а затем	1	2
206	и дальше	2	2
207	в другом	5	2
208	заключается в	7	2
209	с другими	1	2
210	как особый	1	2
211	в жизни	1	2
212	он и	1	2
213	и для	4	2
214	что такое	1	2
215	всяком случае	2	2
216	самый факт	1	2
217	не столько	1	2
218	знаем что	1	2
219	действительность в	1	2
220	если бы	14	2
221	можно ли	1	2
222	к этим	1	2
223	не по	1	2
224	пока еще	1	2
225	того чтобы	9	2
226	только не	1	2
227	точном смысле	1	2
228	ли это	2	2
229	и заключается	1	2
230	отличается от	1	2
231	же самое	10	2
232	что оно	2	2
233	в самых	1	2
234	для того	8	2
235	что при	1	2
236	на это	3	2
237	мысль о	1	2
238	только то	2	2
239	и может	2	2
240	роль в	1	2
241	и даже	4	2
242	во всяком	2	2
243	на вопрос	1	2
244	сказанного выше	1	2
245	и просто	1	2
246	в пользу	1	2
247	обобщения в	1	2
248	может не	1	2
249	но с	1	2
250	о его	1	2
251	что даже	2	2
252	образа в	1	2
253	с одной	6	2
254	целого ряда	1	2
255	у них	2	2
256	при помощи	4	2
257	плана в	4	2
258	могло бы	2	2
259	вовсе не	8	2
260	к ним	3	2
261	не о	1	2
262	одной стороны	5	2
263	до сих	6	2
264	как у	1	2
265	еще и	2	2
266	показывает что	2	2
267	что для	1	2
268	образами и	1	2
269	зависит от	1	2
270	о чем	1	2
271	что мы	1	2
272	тому как	1	2
273	от характера	1	2
274	и потому	1	2
275	из которых	4	2
276	в течение	4	2
277	план который	1	2
278	сих пор	5	2
279	того или	1	2
280	между прочим	1	2
281	можно было	1	2
282	каждой из	1	2
283	поэта как	1	2
284	этого рода	1	2
285	на время	2	2
286	в точном	1	2
287	по одному	1	2
288	ни одного	1	2
289	своих героев	2	2
290	будто бы	1	2
291	все они	2	2
292	а в	7	2
293	в стихах	3	2
294	как говорил	1	2
295	между ними	1	2
296	к его	2	2
297	что действие	1	2
298	в своих	4	2
299	этой точки	1	2
300	они не	2	2
301	пор не	1	1
302	а между	1	1
303	речь идет	4	1
304	прав когда	3	1
305	в движение	1	1
306	его основной	1	1
307	самом деле	21	1
308	применении к	1	1
309	силы и	1	1
310	почти не	1	1
311	и так	1	1
312	чувств в	1	1
313	только эти	1	1
314	что эти	4	1
315	все те	2	1
316	должна быть	5	1
317	в действие	1	1
318	поэзии и	2	1
319	мы из	1	1
320	чувства которые	2	1
321	действительность или	1	1
322	у гоголя	1	1
323	как мы	7	1
324	что если	4	1
325	это что	1	1
326	превратилась в	2	1
327	воздух и	1	1
328	нам в	2	1
329	и стиль	1	1
330	отдельных частей	1	1
331	на себя	1	1
332	этом плане	1	1
333	свою очередь	2	1
334	и то	8	1
335	а другие	1	1
336	он был	3	1
337	между собой	2	1
338	заключена в	1	1
339	здесь не	3	1
340	это имеет	2	1
341	по своему	4	1
342	как если	3	1
343	предисловии к	1	1
344	это совсем	1	1
345	дело обстоит	1	1
346	не все	1	1
347	уже как	2	1
348	о картине	1	1
349	в свои	1	1
350	которые не	1	1
351	в известном	1	1
352	это самое	1	1
353	в истории	2	1
354	на высоту	1	1
355	кроме того	1	1
356	еще больше	1	1
357	является тем	1	1
358	целый ряд	2	1
359	говорит что	8	1
360	что по	3	1
361	на предыдущих	1	1
362	и наконец	2	1
363	сказал бы	1	1
364	к музыке	1	1
365	тон и	1	1
366	то в	1	1
367	под ним	1	1
368	таковы например	1	1
369	за это	1	1
370	не нашли	2	1
371	что так	2	1
372	рассказ о	1	1
373	творчество и	1	1
374	этого образа	1	1
375	имеем в	1	1
376	тому же	1	1
377	о каждой	1	1
378	на то	16	1
379	если он	4	1
380	дальше и	1	1
381	к простым	1	1
382	так сказать	5	1
383	и если	6	1
384	на его	1	1
385	относительно природы	2	1
386	в определенном	1	1
387	образом для	1	1
388	когда все	1	1
389	и еще	1	1
390	свою басню	2	1
391	первой части	1	1
392	прямом смысле	2	1
393	в понимании	1	1
394	не как	1	1
395	то как	2	1
396	уже не	2	1
397	на этом	5	1
398	заключает в	1	1
399	с законами	1	1
400	именно это	3	1
401	одно и	3	1
402	реакции на	2	1
403	чего он	1	1
404	то есть	15	1
405	для своей	1	1
406	в несколько	1	1
407	в музыке	1	1
408	деле в	1	1
409	то все	1	1
410	в сложном	1	1
411	выводу приходит	1	1
412	чаще всего	1	1
413	отражение в	1	1
414	кажется что	1	1
415	с которого	1	1
416	к области	1	1
417	для них	1	1
418	самые различные	1	1
419	роли и	1	1
420	шиллер в	1	1
421	как простейший	1	1
422	с этой	2	1
423	этим и	1	1
424	несмотря на	5	1
425	не заметить	1	1
426	смысле что	1	1
427	же самый	2	1
428	когда автор	1	1
429	ясно из	1	1
430	мере не	1	1
431	обратимся к	1	1
432	в этих	2	1
433	рассказа о	1	1
434	с к	1	1
435	и благодаря	1	1
436	если можно	1	1
437	его мнению	2	1
438	на свою	1	1
439	что до	1	1
440	говорил о	2	1
441	собой не	1	1
442	в частном	1	1
443	признать что	2	1
444	основании этих	1	1
445	и той	2	1
446	нежели к	1	1
447	которых каждая	1	1
448	образом и	2	1
449	но он	2	1
450	друг другу	2	1
451	в прямом	2	1
452	и эти	2	1
453	что этот	4	1
454	не должна	2	1
455	бы быть	1	1
456	не представляют	1	1
457	нет никакого	2	1
458	в таких	1	1
459	а иногда	1	1
460	что эта	4	1
461	с которой	1	1
462	с теми	3	1
463	мысли в	1	1
464	дело не	2	1
465	и отсюда	1	1
466	именно те	1	1
467	писателя с	1	1
468	уже из	6	1
469	того как	3	1
470	этими двумя	2	1
471	время как	4	1
472	и имеет	1	1
473	но только	8	1
474	не могло	1	1
475	а тот	1	1
476	не имеет	6	1
477	и каково	1	1
478	казалось бы	5	1
479	это то	1	1
480	к ней	2	1
481	видим что	8	1
482	он пытался	1	1
483	от него	1	1
484	друг друга	1	1
485	как не	1	1
486	сопоставить эти	1	1
487	разрозненные элементы	1	1
488	моменты в	1	1
489	большом количестве	1	1
490	следует что	2	1
491	так то	1	1
492	как будто	4	1
493	в основе	3	1
494	к таким	1	1
495	раскрывается в	1	1
496	он склонен	1	1
497	так будто	1	1
498	все то	7	1
499	из элементов	1	1
500	лежит в	2	1
501	бы он	1	1
502	и отчетливее	1	1
503	наконец что	1	1
504	перейти к	1	1
505	однако все	1	1
506	ничего общего	1	1
507	в применении	1	1
508	и это	8	1
509	и которая	2	1
510	но по	1	1
511	стихах и	3	1
512	с ее	2	1
513	как один	1	1
514	совершенно противоположном	1	1
515	данном случае	2	1
516	его это	1	1
517	то время	2	1
518	она играет	2	1
519	что у	7	1
520	по аналогии	2	1
521	нельзя не	2	1
522	же выводу	1	1
523	что автор	2	1
524	это вовсе	1	1
525	это настолько	1	1
526	каждого из	3	1
527	напомним только	1	1
528	остается только	1	1
529	по сравнению	1	1
530	мы в	2	1
531	понятно что	1	1
532	силу того	1	1
533	только нет	1	1
534	о котором	5	1
535	для этого	2	1
536	по мере	1	1
537	с ним	2	1
538	на море	1	1
539	что часто	1	1
540	на него	1	1
541	и та	2	1
542	прав в	1	1
543	и что	18	1
544	правило в	1	1
545	в глаза	2	1
546	еще дальше	1	1
547	для нас	8	1
548	аналогии с	2	1
549	по их	1	1
550	знает что	1	1
551	нет это	1	1
552	под именем	1	1
553	или как	1	1
554	доходит до	1	1
555	которой мы	1	1
556	или иначе	1	1
557	и во	2	1
558	говорит он	2	1
559	в форме	1	1
560	даже для	1	1
561	всего этого	2	1
562	не прав	1	1
563	в теории	1	1
564	в русском	1	1
565	мы хотим	3	1
566	для определенного	1	1
567	как правильно	1	1
568	какой мере	2	1
569	указывает что	1	1
570	бросается в	1	1
571	дело так	2	1
572	быть и	1	1
573	порядка и	1	1
574	которых она	1	1
575	трудно не	1	1
576	что конечно	1	1
577	согласиться с	4	1
578	с каждым	2	1
579	в какой	5	1
580	очень много	1	1
581	эти отдельные	1	1
582	верно и	1	1
583	смешивать с	1	1
584	между этими	1	1
585	в большом	1	1
586	сам собой	2	1
587	плане и	1	1
588	без этого	1	1
589	образов в	1	1
590	есть в	2	1
591	собою в	1	1
592	конечно не	4	1
593	и насколько	1	1
594	только на	1	1
595	в поэзии	1	1
596	в виде	2	1
597	в начале	1	1
598	басни и	13	1
599	смысла в	1	1
600	всех видов	1	1
601	по выражению	2	1
602	и других	1	1
603	к каким	2	1
604	роль и	1	1
605	который как	2	1
606	ни в	3	1
607	в прозе	1	1
608	представлений о	1	1
609	отношение к	1	1
610	лени и	1	1
611	но что	2	1
612	дело и	1	1
613	каждый из	1	1
614	широко и	1	1
615	положению вещей	1	1
616	заметить что	2	1
617	тем что	3	1
618	и вместе	2	1
619	герои не	1	1
620	почти с	1	1
621	пошла в	1	1
622	со всем	1	1
623	без всякой	2	1
624	только у	1	1
625	и точно	1	1
626	так не	1	1
627	а именно	1	1
628	совершенно точно	1	1
629	он это	1	1
630	в свою	4	1
631	чем он	1	1
632	как же	2	1
633	себя и	1	1
634	быть названо	1	1
635	мир а	1	1
636	и составляет	1	1
637	их следует	1	1
638	целым рядом	1	1
639	с большей	1	1
640	и самый	1	1
641	однако и	2	1
642	жизнь в	1	1
643	по другому	1	1
644	благодаря чему	1	1
645	на эту	1	1
646	черт которые	1	1
647	самого начала	6	1
648	что из	1	1
649	явствует из	1	1
650	если не	1	1
651	очень часто	2	1
652	имеет свои	1	1
653	долго и	1	1
654	так называемой	3	1
655	что искусство	1	1
656	и особенно	1	1
657	представить себе	1	1
658	же заключается	1	1
659	относятся к	1	1
660	мы говорим	1	1
661	как в	4	1
662	если так	2	1
663	в данном	2	1
664	сравнению с	1	1
665	а если	1	1
666	в той	5	1
667	любой из	1	1
668	романа или	1	1
669	к действительности	1	1
670	через сеть	1	1
671	верно отмечает	1	1
672	это значит	1	1
673	том смысле	2	1
674	должно быть	1	1
675	не дело	1	1
676	этого факта	1	1
677	других видов	1	1
678	еще раз	1	1
679	сейчас же	1	1
680	благодаря этому	2	1
681	совершенно очевидно	1	1
682	только для	3	1
683	так пушкин	1	1
684	но это	3	1
685	стоит только	3	1
686	это явление	1	1
687	случае он	1	1
688	мы видим	12	1
689	он придает	1	1
690	конечно нельзя	2	1
691	этого противоречия	2	1
692	человека это	1	1
693	в каждой	1	1
694	внимание на	2	1
695	и все	10	1
696	собственно говоря	1	1
697	еще более	1	1
698	и ни	1	1
699	и смысл	1	1
700	потому что	14	1
701	увидим ниже	2	1
702	которых он	1	1
703	или не	2	1
704	осознается как	1	1
705	утверждал что	1	1
706	дело с	1	1
707	это в	1	1
708	от всех	1	1
709	совершенно не	5	1
710	это на	1	1
711	необходимое условие	1	1
712	в последнем	1	1
713	или иного	1	1
714	есть и	1	1
715	в заключение	1	1
716	говорил то	1	1
717	к этой	2	1
718	видим в	2	1
719	это было	1	1
720	и другие	2	1
721	можно назвать	2	1
722	в таком	3	1
