N	2gram	Medvedev_F_1	Psycholo
144	что как	1	3
145	и к	4	3
146	где она	1	3
147	но в	5	3
148	та же	1	3
149	из этих	1	3
150	состоит в	1	3
151	могла бы	2	3
152	бы в	3	3
153	его в	3	3
154	и тем	1	3
155	ни в	2	3
156	в них	3	3
157	далеко не	1	3
158	действительно не	1	3
159	со всей	3	3
160	в такой	1	3
161	место в	7	3
162	в то	9	3
163	весь этот	1	3
164	в основе	3	3
165	и конечно	1	3
166	и о	1	3
167	каждого из	2	3
168	к тем	1	3
169	наряду с	1	3
170	из одного	1	3
171	действительность и	1	3
172	эти два	1	3
173	здесь не	3	3
174	дано в	1	3
175	был бы	1	3
176	не так	2	3
177	морали в	1	3
178	что не	1	3
179	так называемой	1	3
180	как если	2	3
181	в сборнике	1	3
182	но это	3	3
183	все это	9	3
184	она должна	3	3
185	указать на	2	3
186	главным образом	4	3
187	одновременно и	1	3
188	прав когда	2	3
189	к этому	1	3
190	как на	4	3
191	от этой	1	2
192	отношения к	6	2
193	например в	1	2
194	себя как	1	2
195	на самом	7	2
196	он может	1	2
197	что смысл	1	2
198	по преимуществу	1	2
199	все те	1	2
200	той же	1	2
201	всего того	1	2
202	нам в	1	2
203	между собой	1	2
204	на их	2	2
205	всего этого	2	2
206	одним словом	5	2
207	совершенно прав	1	2
208	в общем	3	2
209	уже как	2	2
210	и чем	3	2
211	отнюдь не	6	2
212	в истории	4	2
213	как к	3	2
214	очень трудно	1	2
215	более и	2	2
216	целый ряд	3	2
217	и наконец	3	2
218	он в	2	2
219	лучшем случае	3	2
220	думать что	3	2
221	остановиться на	2	2
222	нами в	1	2
223	не могла	2	2
224	а вовсе	2	2
225	всех этих	3	2
226	в силу	1	2
227	и вот	2	2
228	в отвлеченном	1	2
229	и по	1	2
230	так например	3	2
231	в нее	1	2
232	на всю	2	2
233	и может	4	2
234	он действительно	1	2
235	и уже	1	2
236	такой же	1	2
237	в эту	2	2
238	исторической действительности	1	2
239	места в	2	2
240	и ее	10	2
241	совершенно иначе	1	2
242	но он	1	2
243	друг другу	1	2
244	и эти	1	2
245	и более	2	2
246	том и	1	2
247	в этих	1	2
248	и очень	1	2
249	все более	2	2
250	этими двумя	1	2
251	в русской	1	2
252	он хочет	1	2
253	и всегда	1	2
254	ничего не	2	2
255	под этим	1	2
256	к ней	2	2
257	у нас	5	2
258	не могут	1	2
259	что оно	1	2
260	на наших	2	2
261	с ее	7	2
262	свою очередь	6	2
263	данном случае	1	2
264	по аналогии	3	2
265	одного из	1	2
266	для этого	4	2
267	со стороны	5	2
268	с ним	2	2
269	мораль и	1	2
270	той степени	1	2
271	аналогии с	3	2
272	и во	1	2
273	у них	3	2
274	говорит он	3	2
275	здесь несколько	1	2
276	и действительно	1	2
277	должен был	1	2
278	поэтического стиля	2	2
279	по мнению	1	2
280	со всеми	3	2
281	для всех	1	2
282	уже не	2	2
283	чтобы он	2	2
284	в виде	1	2
285	для него	3	2
286	всяком случае	4	2
287	могло бы	2	2
288	иначе как	2	2
289	но что	1	2
290	здесь в	2	2
291	а с	1	2
292	до конца	7	2
293	однако и	1	2
294	к его	1	2
295	хотя бы	5	2
296	к своему	1	2
297	в данном	1	2
298	есть только	1	2
299	смысле этого	3	2
300	что же	1	2
301	в первой	1	2
302	по существу	2	2
303	реакции на	1	2
304	этого слова	3	2
305	с этой	4	2
306	о мире	2	2
307	при таком	4	2
308	не должна	7	2
309	только что	1	2
310	же в	3	2
311	лежит в	1	2
312	так же	4	2
313	в лучшем	3	2
314	в море	1	2
315	была бы	2	2
316	можем не	1	2
317	к этой	4	2
318	и другие	1	2
319	они не	3	2
320	во всяком	4	2
321	а между	1	1
322	для построения	1	1
323	же как	2	1
324	чтобы не	2	1
325	художественного произведения	23	1
326	и потому	9	1
327	это и	3	1
328	он развивает	1	1
329	и есть	1	1
330	нам кажется	1	1
331	в первом	1	1
332	и до	5	1
333	из его	1	1
334	и самое	1	1
335	высшей степени	1	1
336	в зависимости	2	1
337	вскрыть и	3	1
338	это совершенно	1	1
339	среды и	3	1
340	происходит это	1	1
341	и стиль	1	1
342	не столько	1	1
343	на себя	1	1
344	между этими	1	1
345	из ее	1	1
346	нелепо а	1	1
347	той роли	1	1
348	еще не	6	1
349	здесь нет	1	1
350	в чем	1	1
351	с его	4	1
352	в сюжете	1	1
353	но конечно	1	1
354	и эстетики	1	1
355	что никаких	1	1
356	чем это	1	1
357	но не	3	1
358	на основе	6	1
359	именно на	1	1
360	в сторону	1	1
361	отношение к	3	1
362	иначе не	1	1
363	отличие от	1	1
364	нет и	2	1
365	из важнейших	2	1
366	один и	1	1
367	к третьему	1	1
368	вызывает в	1	1
369	и вовсе	1	1
370	дело идет	3	1
371	независимо от	4	1
372	с чисто	1	1
373	романа или	1	1
374	части в	1	1
375	как нам	1	1
376	к новому	2	1
377	все остальные	1	1
378	кроме того	1	1
379	хотя и	1	1
380	между двумя	1	1
381	более или	6	1
382	в действительности	2	1
383	лежащую в	1	1
384	о самом	1	1
385	действительностью в	1	1
386	то в	1	1
387	очень много	1	1
388	ни один	1	1
389	самой природе	1	1
390	от действительности	2	1
391	автор все	1	1
392	зависимости от	3	1
393	творчество и	1	1
394	ныне так	1	1
395	было дано	1	1
396	и те	2	1
397	на его	2	1
398	что без	1	1
399	теории и	1	1
400	не следует	1	1
401	литературных произведений	3	1
402	в понимании	5	1
403	не как	4	1
404	том чтобы	2	1
405	и важность	1	1
406	довольно часто	1	1
407	так часто	1	1
408	предмета исследования	1	1
409	но все	2	1
410	это конечно	1	1
411	как они	1	1
412	из-за этого	1	1
413	то чтобы	1	1
414	значение в	3	1
415	только не	2	1
416	и с	8	1
417	на этой	1	1
418	сказать в	1	1
419	того или	2	1
420	с другими	4	1
421	для нее	1	1
422	это не	2	1
423	деле в	1	1
424	к разработке	1	1
425	без нее	1	1
426	и оценка	1	1
427	всю свою	2	1
428	мы постараемся	1	1
429	деле всякая	1	1
430	отражение в	2	1
431	в итоге	1	1
432	в жизни	3	1
433	действий и	2	1
434	для них	1	1
435	но уже	1	1
436	и мораль	1	1
437	но вся	1	1
438	она и	1	1
439	в высшей	1	1
440	в слове	1	1
441	он и	1	1
442	двух направлениях	1	1
443	мы с	1	1
444	должно быть	11	1
445	и тогда	1	1
446	и ко	1	1
447	было не	1	1
448	или менее	6	1
449	мы попытаемся	1	1
450	что такое	2	1
451	таким же	2	1
452	представить себе	1	1
453	нас не	2	1
454	с историей	1	1
455	почти не	2	1
456	в их	11	1
457	задачей и	1	1
458	не от	2	1
459	бы мы	1	1
460	конкретность и	1	1
461	но эта	2	1
462	внимания и	1	1
463	у тургенева	2	1
464	есть еще	1	1
465	тому чтобы	1	1
466	и почти	1	1
467	бы быть	2	1
468	и вся	1	1
469	а от	1	1
470	поэтического произведения	3	1
471	как о	4	1
472	мысли в	2	1
473	здесь на	1	1
474	и притом	1	1
475	к этим	1	1
476	на него	2	1
477	не по	3	1
478	и форм	2	1
479	не могло	5	1
480	это то	1	1
481	в русском	1	1
482	как она	3	1
483	мире и	1	1
484	поэтической формы	1	1
485	не принадлежит	1	1
486	этом отношении	1	1
487	что на	1	1
488	точном смысле	1	1
489	за ними	1	1
490	представлять себе	3	1
491	которого он	1	1
492	к таким	1	1
493	к общим	1	1
494	целого в	1	1
495	но напротив	2	1
496	и заключается	2	1
497	относиться к	1	1
498	этой истории	1	1
499	из самого	1	1
500	и всех	1	1
501	характер тех	1	1
502	всего в	3	1
503	того о	1	1
504	понять что	1	1
505	что является	1	1
506	не есть	2	1
507	искусства как	2	1
508	что при	1	1
509	при соблюдении	1	1
510	ничего общего	1	1
511	в каждой	1	1
512	в применении	2	1
513	предисловии к	1	1
514	значения и	2	1
515	то она	1	1
516	как один	1	1
517	только при	1	1
518	характер и	1	1
519	знаем что	1	1
520	роль в	1	1
521	слова а	1	1
522	так и	18	1
523	здесь он	1	1
524	не с	2	1
525	как поэтическое	1	1
526	мог бы	1	1
527	и каждый	1	1
528	не оказывается	1	1
529	во все	1	1
530	подойти к	1	1
531	в результате	2	1
532	остается только	1	1
533	что дело	1	1
534	по сравнению	1	1
535	понятно что	1	1
536	даны в	1	1
537	в словах	1	1
538	к прозе	1	1
539	ней как	1	1
540	могла не	1	1
541	эта действительность	1	1
542	у нее	1	1
543	создается впечатление	1	1
544	часто и	2	1
545	что самая	1	1
546	может не	1	1
547	язык и	1	1
548	заложены в	1	1
549	к действительности	2	1
550	и просто	1	1
551	можно сказать	1	1
552	литературные произведения	2	1
553	по их	1	1
554	хорошо но	1	1
555	взяться за	1	1
556	и всю	1	1
557	было совершенно	1	1
558	или иначе	2	1
559	нет у	1	1
560	в форме	1	1
561	в другой	2	1
562	еще более	1	1
563	вслед за	1	1
564	и всякое	3	1
565	если взять	1	1
566	существует не	1	1
567	быть и	4	1
568	бы свою	1	1
569	которых она	1	1
570	положение в	1	1
571	между общим	1	1
572	или же	3	1
573	с которыми	1	1
574	из которого	1	1
575	всего мы	1	1
576	отчетливости и	1	1
577	только на	5	1
578	ни одного	2	1
579	не исчерпывает	1	1
580	за счет	1	1
581	от других	1	1
582	не из	4	1
583	и других	3	1
584	чем сложнее	1	1
585	участие в	1	1
586	только одно	1	1
587	роль и	1	1
588	и их	10	1
589	эти три	1	1
590	с этими	1	1
591	гораздо большей	1	1
592	не о	3	1
593	друг друга	4	1
594	о другой	2	1
595	с действительностью	1	1
596	явно не	1	1
597	ее развития	1	1
598	перейти к	2	1
599	не было	3	1
600	чтобы перейти	1	1
601	именно как	12	1
602	со всем	3	1
603	ней и	1	1
604	в головах	1	1
605	а на	1	1
606	как у	1	1
607	и вступает	1	1
608	именно в	8	1
609	а именно	1	1
610	к которому	2	1
611	когда мир	1	1
612	не прав	2	1
613	характерно для	1	1
614	в предисловии	1	1
615	в отличие	1	1
616	ни на	3	1
617	что для	1	1
618	от этого	2	1
619	полагал что	1	1
620	а сам	1	1
621	ничем не	3	1
622	и самый	2	1
623	зависит от	1	1
624	в поэзию	1	1
625	мы знаем	1	1
626	для этой	2	1
627	бы оно	2	1
628	вступает в	2	1
629	в частности	4	1
630	о себе	1	1
631	своей основе	1	1
632	и особенно	2	1
633	который дал	1	1
634	заключается что	1	1
635	целом ряде	2	1
636	сравнению с	1	1
637	применении к	2	1
638	мы условно	1	1
639	одновременно с	2	1
640	быть только	1	1
641	из этой	2	1
642	это значит	1	1
643	форма и	1	1
644	смысл в	1	1
645	художественное произведение	6	1
646	отличается от	3	1
647	между прочим	1	1
648	он своим	1	1
649	это последнее	3	1
650	нисколько не	2	1
651	необходимо от	1	1
652	чтобы этот	1	1
653	каждой из	3	1
654	не является	1	1
655	отношениях к	1	1
656	общественной и	1	1
657	в точном	1	1
658	начала и	2	1
659	в отдельных	1	1
660	к одной	1	1
661	от всех	3	1
662	и ни	1	1
663	и смысл	1	1
664	его жизнь	1	1
665	дана в	2	1
666	определить ее	2	1
667	отношении к	2	1
668	всех тех	1	1
669	гораздо больше	1	1
670	между ними	3	1
671	с ней	1	1
672	и эта	1	1
673	только как	2	1
674	своего предмета	1	1
675	жизни а	1	1
676	от поэзии	1	1
677	автора в	1	1
678	в последнем	1	1
679	или иного	3	1
680	в отдельности	1	1
681	есть и	1	1
682	значение не	1	1
683	стиля и	2	1
684	просто не	1	1
685	жизни и	7	1
686	это в	1	1
687	тем самым	3	1
688	этой точки	1	1
