N	2gram	Vinokur_Vv_1	KulturaY
378	как будто	3	2
379	быть не	1	2
380	материал для	3	2
381	с этой	4	2
382	этом случае	6	2
383	сплошь да	1	2
384	и для	4	2
385	и от	1	2
386	о котором	8	2
387	чтобы понять	2	2
388	и все	1	2
389	мы должны	1	2
390	но зато	2	2
391	будто бы	2	2
392	есть продукт	1	2
393	нам не	1	2
394	в свою	1	2
395	не говоря	2	2
396	только как	6	2
397	или иного	1	2
398	в свое	2	2
399	себе не	1	2
400	в своих	2	2
401	по поводу	1	2
402	это в	2	2
403	этой точки	1	2
404	за ее	1	1
405	не даром	1	1
406	по адресу	1	1
407	в такой	1	1
408	сам по	1	1
409	и без	2	1
410	как такового	2	1
411	мере в	4	1
412	на деле	1	1
413	чего-то в	1	1
414	в котором	4	1
415	но важно	1	1
416	ведь и	1	1
417	объясняется и	1	1
418	то вряд	1	1
419	по его	2	1
420	которыми он	1	1
421	жизни для	1	1
422	а как	3	1
423	есть не	3	1
424	бы уже	1	1
425	мы не	2	1
426	ли быть	1	1
427	что система	1	1
428	том только	1	1
429	есть нечто	1	1
430	что иное	4	1
431	иного автора	1	1
432	дело что	2	1
433	на тему	2	1
434	себе что	3	1
435	и характере	1	1
436	и говорить	1	1
437	большей частью	1	1
438	и сообразно	1	1
439	этого слишком	1	1
440	разумеется не	1	1
441	мог бы	2	1
442	он был	1	1
443	иное как	5	1
444	естественно так	1	1
445	время в	2	1
446	бы то	1	1
447	только после	2	1
448	есть такие	1	1
449	то мы	1	1
450	вполне возможно	1	1
451	одна за	1	1
452	что этого	1	1
453	своего материала	1	1
454	но как	2	1
455	дело обстоит	1	1
456	одном и	1	1
457	только тогда	1	1
458	о слове	1	1
459	по отношению	4	1
460	в общем	12	1
461	совершенно ясно	1	1
462	себе и	2	1
463	что так	1	1
464	нет и	1	1
465	сама по	3	1
466	так что	5	1
467	лицом к	1	1
468	самое понятие	1	1
469	независимо от	3	1
470	общего с	1	1
471	что именно	2	1
472	что действительно	1	1
473	как к	1	1
474	отношении его	1	1
475	помнить что	1	1
476	кроме того	1	1
477	в дальнейших	1	1
478	и как	9	1
479	говорит что	1	1
480	что по	1	1
481	до тех	1	1
482	и к	1	1
483	языка так	1	1
484	то в	1	1
485	не исчерпывается	2	1
486	в себя	1	1
487	в которой	1	1
488	в целом	5	1
489	из этих	5	1
490	во многих	1	1
491	ни одна	2	1
492	в известном	3	1
493	идут в	1	1
494	что к	1	1
495	бы только	1	1
496	общеизвестно что	1	1
497	в себе	4	1
498	но он	1	1
499	поэта или	1	1
500	тому же	1	1
501	но ведь	4	1
502	претендовать на	1	1
503	доказывать что	1	1
504	не могла	1	1
505	этот процесс	3	1
506	пример дает	1	1
507	как оно	3	1
508	слово в	1	1
509	эта система	1	1
510	однако самое	1	1
511	мы можем	2	1
512	не значит	1	1
513	он должен	1	1
514	в принципе	2	1
515	том чтобы	6	1
516	вообще не	3	1
517	какой бы	2	1
518	языком и	1	1
519	одной и	2	1
520	смысле как	3	1
521	но дело	3	1
522	так например	6	1
523	это однако	2	1
524	или иных	3	1
525	именно это	1	1
526	принято считать	1	1
527	в каждом	4	1
528	больше всего	1	1
529	то ни	1	1
530	нем есть	1	1
531	этой традиции	2	1
532	литературного языка	1	1
533	самом широком	1	1
534	превращается уже	1	1
535	языками в	1	1
536	этого процесса	1	1
537	читать и	2	1
538	с течением	6	1
539	которого не	1	1
540	случае гораздо	1	1
541	на почве	5	1
542	известно что	1	1
543	что стоит	1	1
544	меньшей степенью	1	1
545	языке вообще	1	1
546	за другой	1	1
547	как специфической	1	1
548	организации этих	1	1
549	какой они	1	1
550	здесь нет	4	1
551	конечном итоге	1	1
552	что писать	1	1
553	который по	2	1
554	и творчества	2	1
555	языка для	1	1
556	самого понятия	1	1
557	их для	1	1
558	русской культуры	1	1
559	и уже	3	1
560	перестает быть	1	1
561	как сказано	2	1
562	оно имеет	1	1
563	значит не	1	1
564	можно считать	1	1
565	что собственно	3	1
566	стороны ее	1	1
567	и становится	1	1
568	и при	2	1
569	что такая	1	1
570	вместе взятое	1	1
571	какие бы	1	1
572	академии наук	1	1
573	в следующем	1	1
574	же это	2	1
575	указать что	1	1
576	далее в	1	1
577	от себя	3	1
578	для всякого	1	1
579	хорошо знаем	1	1
580	и той	2	1
581	не раз	1	1
582	и новые	1	1
583	в одном	4	1
584	точку зрения	1	1
585	стал настолько	1	1
586	нам в	1	1
587	в прямом	2	1
588	даже к	1	1
589	вещей и	1	1
590	однако в	3	1
591	том же	2	1
592	что этот	1	1
593	фактам языка	1	1
594	для нее	1	1
595	развитие языка	1	1
596	этой работы	3	1
597	это особенно	1	1
598	отношений здесь	1	1
599	так называемого	1	1
600	тому что	2	1
601	что сказано	3	1
602	с особой	1	1
603	культурной жизни	2	1
604	но еще	1	1
605	самого начала	1	1
606	определяет как	2	1
607	остается тот	1	1
608	на котором	2	1
609	тогда когда	3	1
610	дело в	3	1
611	одна из	2	1
612	и филология	1	1
613	знать что	1	1
614	первая половина	1	1
615	существует между	2	1
616	есть прямое	1	1
617	до сих	5	1
618	самого по	1	1
619	приходим к	3	1
620	его от	1	1
621	собственной природе	1	1
622	и словарем	1	1
623	невозможно но	2	1
624	к книге	2	1
625	действительно в	1	1
626	искусство которое	1	1
627	на те	1	1
628	следует понимать	1	1
629	во всем	2	1
630	пока это	1	1
631	установить специфические	1	1
632	что русский	1	1
633	ее можно	1	1
634	в разрез	1	1
635	только с	3	1
636	течением времени	6	1
637	в действительности	1	1
638	представлять себе	1	1
639	такие же	1	1
640	среди них	1	1
641	разрез с	1	1
642	д а	2	1
643	и именно	12	1
644	когда мы	2	1
645	лежит в	2	1
646	силу которых	1	1
647	как только	1	1
648	слова но	1	1
649	обратно в	1	1
650	значительной степени	1	1
651	по возможности	3	1
652	о таких	1	1
653	к речи	1	1
654	области изучения	1	1
655	не есть	4	1
656	свое значение	2	1
657	если же	2	1
658	слово которое	1	1
659	особенности этого	1	1
660	приходит к	1	1
661	то она	1	1
662	без всякого	1	1
663	в ее	11	1
664	с каким	1	1
665	иных отношениях	1	1
666	только то	1	1
667	с самого	1	1
668	понятия и	1	1
669	идет речь	2	1
670	уяснить себе	1	1
671	слова а	1	1
672	то как	1	1
673	среди деятелей	1	1
674	в фактах	1	1
675	принять во	2	1
676	не трудно	7	1
677	не с	2	1
678	и которые	1	1
679	и прочих	1	1
680	уже наперед	1	1
681	имеет дело	5	1
682	однако самая	1	1
683	понятно что	3	1
684	в эпоху	1	1
685	состоящий в	1	1
686	к языку	1	1
687	различного рода	1	1
688	из основных	1	1
689	с полным	1	1
690	но нужно	1	1
691	имеет еще	1	1
692	о том	15	1
693	на вопрос	6	1
694	быть более	1	1
695	внимание на	4	1
696	настоящее время	1	1
697	говорит об	1	1
698	нужно однако	1	1
699	теперь и	1	1
700	пор пока	1	1
701	можно увидеть	1	1
702	в чем	4	1
703	каждом данном	2	1
704	в значительной	2	1
705	о природе	7	1
706	языка или	2	1
707	на протяжении	2	1
708	тем или	1	1
709	ее от	2	1
710	и требует	2	1
711	отрицательный ответ	1	1
712	на дело	2	1
713	различие в	1	1
714	совсем кратко	1	1
715	отличается тем	1	1
716	а потому	3	1
717	но нет	1	1
718	самом процессе	1	1
719	для нашего	1	1
720	лишь к	1	1
721	есть поэтому	1	1
722	язык есть	1	1
723	в том-то	1	1
724	мы уже	1	1
725	значит что	1	1
726	что здесь	2	1
727	как например	5	1
728	известном смысле	3	1
729	но с	4	1
730	д и	1	1
731	iv в	2	1
732	обе эти	2	1
733	и дело	1	1
734	к делу	3	1
735	что сложность	1	1
736	одной из	3	1
737	дело с	6	1
738	что даже	2	1
739	в какой	4	1
740	том или	1	1
741	могло быть	1	1
742	и основные	1	1
743	очень много	1	1
744	европе и	1	1
745	тему об	1	1
746	которых в	1	1
747	которые нам	1	1
748	в уста	1	1
749	именно на	2	1
750	чаще всего	1	1
751	по другим	1	1
752	с какой	1	1
753	первостепенное значение	1	1
754	сомнений в	1	1
755	видеть что	6	1
756	ни было	1	1
757	этого понятия	5	1
758	в виде	4	1
759	есть однако	1	1
760	каким образом	1	1
761	убедиться в	1	1
762	язык это	1	1
763	но были	1	1
764	или даже	1	1
765	е не	2	1
766	чем сложнее	1	1
767	слово но	1	1
768	его и	1	1
769	не сам	1	1
770	одно из	5	1
771	для него	1	1
772	ведь это	1	1
773	содержания и	1	1
774	мы находим	1	1
775	наука о	3	1
776	иначе как	1	1
777	отношение к	3	1
778	ее не	1	1
779	к ним	1	1
780	второй части	1	1
781	должен был	4	1
782	как через	1	1
783	и никогда	1	1
784	свое выражение	3	1
785	заметить что	1	1
786	в руки	6	1
787	или ином	1	1
788	не до	2	1
789	с русским	2	1
790	имеет тот	1	1
791	нужно было	1	1
792	или иной	1	1
793	этом пути	1	1
794	вообще с	1	1
795	во-первых не	1	1
796	высокой степени	1	1
797	в каких	1	1
798	не потому	1	1
799	и прежде	1	1
800	в предисловии	1	1
801	и др	2	1
802	при чем	1	1
803	е то	1	1
804	одной стороны	4	1
805	и составляет	1	1
806	всей русской	1	1
807	жизнь в	1	1
808	человек в	1	1
809	по очень	1	1
810	а так	2	1
811	и я	1	1
812	во внимание	2	1
813	и том	1	1
814	примером может	1	1
815	в одно	1	1
816	если не	1	1
817	прав был	1	1
818	знанием языка	1	1
819	все более	3	1
820	самым лучшим	1	1
821	из совокупности	1	1
822	представить в	1	1
823	речь не	1	1
824	в европе	1	1
825	и понимать	3	1
826	должно составить	1	1
827	по своему	5	1
828	предисловии к	1	1
829	в область	1	1
830	сравнению с	3	1
831	иначе но	2	1
832	наряду с	2	1
833	у автора	1	1
834	надобность в	1	1
835	такого рода	2	1
836	по содержанию	2	1
837	обоих этих	1	1
838	и историей	6	1
839	чтобы определить	1	1
840	действительно ли	1	1
841	произведение в	1	1
842	в очень	3	1
843	она есть	5	1
844	еще раз	1	1
845	быть и	2	1
846	прямое следствие	1	1
847	той мере	4	1
848	сих пор	5	1
849	заставляет нас	1	1
850	влечет за	2	1
851	литературного явления	1	1
852	это выражение	1	1
853	что нет	2	1
854	есть язык	1	1
855	самое существенное	1	1
856	которые были	2	1
857	не мог	2	1
858	случае язык	1	1
859	то именно	1	1
860	тех или	3	1
861	более того	1	1
862	и часто	1	1
863	это как	1	1
864	в настоящее	1	1
865	того с	1	1
866	слишком мало	1	1
867	давно уже	1	1
868	в ряду	1	1
869	как эта	1	1
870	вот эта-то	1	1
871	которым в	1	1
872	лишь как	2	1
873	у них	1	1
874	находит свое	1	1
875	бы в	1	1
876	тем более	2	1
877	не должен	1	1
878	в свете	1	1
879	только что	4	1
880	в правление	1	1
881	в этих	3	1
882	или не	1	1
883	что вообще	1	1
884	в достаточной	1	1
885	отдельного народа	3	1
886	не предполагает	1	1
887	все вместе	1	1
888	е в	4	1
889	может и	1	1
890	имеет право	1	1
891	о своем	1	1
892	между ними	2	1
893	в точности	1	1
894	языка на	2	1
895	общем случае	4	1
896	даже просто	1	1
897	эта установка	1	1
898	не что	4	1
899	языка то	1	1
900	или иным	1	1
901	д в	2	1
902	котором идет	2	1
903	ли они	1	1
904	как культура	1	1
905	и другие	1	1
906	дело лишь	1	1
907	понимать что	1	1
908	как на	11	1
909	они не	1	1
910	которая не	1	1
