N	2gram	Propp_Isto_6	Problemy
474	правда в	1	1
475	одна из	2	1
476	в основе	1	1
477	к изучению	1	1
478	не случайно	1	1
479	даже от	1	1
480	образом в	1	1
481	как здесь	1	1
482	это мы	2	1
483	отметим еще	1	1
484	этих двух	1	1
485	в форму	2	1
486	а во	1	1
487	и по	4	1
488	это из	1	1
489	шла с	1	1
490	за исключением	1	1
491	его он	1	1
492	здесь же	4	1
493	некоторое время	1	1
494	вот в	1	1
495	похожи на	1	1
496	не могут	1	1
497	когда мы	2	1
498	случаях когда	3	1
499	сравнительно с	1	1
500	для такого	1	1
501	об одном	2	1
502	себе что	1	1
503	за что	2	1
504	встречаются и	1	1
505	все еще	1	1
506	для того	1	1
507	оно не	1	1
508	время он	1	1
509	здесь еще	4	1
510	из их	1	1
511	оно может	2	1
512	приходит к	3	1
513	и о	1	1
514	того чтобы	1	1
515	но при	2	1
516	на нем	1	1
517	здесь не	2	1
518	данном случае	3	1
519	он вообще	1	1
520	из приведенных	1	1
521	в особенности	1	1
522	него самого	1	1
523	ее но	1	1
524	приводит к	1	1
525	людей он	1	1
526	его самого	1	1
527	с собой	2	1
528	можно было	2	1
529	здесь он	1	1
530	строятся на	1	1
531	я знаю	1	1
532	а там	2	1
533	и оставляет	1	1
534	другом а	1	1
535	ними и	1	1
536	можно бы	1	1
537	каждый раз	1	1
538	приближается к	1	1
539	на все	1	1
540	тех кто	1	1
541	никак не	1	1
542	или на	1	1
543	его тело	1	1
544	после того	2	1
545	видели также	1	1
546	должно было	1	1
547	нет у	1	1
548	в приведенных	5	1
549	где эта	1	1
550	главное и	1	1
551	он прямо	1	1
552	на месте	1	1
553	ним с	1	1
554	не видел	2	1
555	выше в	1	1
556	появиться в	1	1
557	в середине	1	1
558	не должен	1	1
559	что здесь	3	1
560	на которой	1	1
561	по своей	1	1
562	же все	1	1
563	двойника не	1	1
564	ее к	3	1
565	и действительно	3	1
566	те которые	1	1
567	должен быть	1	1
568	поэтому и	1	1
569	всех его	2	1
570	между этими	1	1
571	здесь с	1	1
572	с одной	7	1
573	из которого	1	1
574	со своим	1	1
575	говорит то	1	1
576	эти черты	1	1
577	что если	1	1
578	чтобы он	1	1
579	оно в	1	1
580	приводит в	1	1
581	и других	3	1
582	другой с	1	1
583	героя мы	1	1
584	она действительно	1	1
585	характерно что	1	1
586	не так	2	1
587	себе в	4	1
588	никто не	2	1
589	другую сторону	1	1
590	мы можем	7	1
591	но что	1	1
592	в некоторых	2	1
593	случае не	1	1
594	и вместе	1	1
595	ее на	2	1
596	другой и	1	1
597	в очень	4	1
598	ее со	1	1
599	никого не	2	1
600	именно как	1	1
601	что на	1	1
602	меня и	3	1
603	души человеческой	1	1
604	до сих	4	1
605	еще и	1	1
606	другим он	1	1
607	бог послал	1	1
608	бывает и	1	1
609	на этот	1	1
610	выше и	1	1
611	уже давно	2	1
612	одну из	4	1
613	все оно	1	1
614	чрезвычайно много	1	1
615	или с	1	1
616	к матери	1	1
617	пришел к	1	1
618	него в	2	1
619	который на	1	1
620	в данном	3	1
621	на тот	2	1
622	живых и	2	1
623	мы сразу	1	1
624	ее во	1	1
625	и там	6	1
626	у ивана	1	1
627	на первом	1	1
628	нам еще	2	1
629	эти вопросы	1	1
630	сейчас же	1	1
631	бога и	1	1
632	если оно	1	1
633	что касается	2	1
634	думают что	1	1
635	очень яркий	1	1
636	под названием	2	1
637	и часто	1	1
638	еще одна	1	1
639	сейчас увидим	1	1
640	или в	3	1
641	может но	1	1
642	между ними	1	1
643	еще раз	1	1
644	своей собственной	1	1
645	бы ему	1	1
646	несмотря на	1	1
647	еще очень	2	1
648	давно уже	1	1
649	к лицу	1	1
650	друга но	1	1
651	здесь только	1	1
652	ты не	1	1
653	одной из	1	1
654	может и	1	1
655	о своем	1	1
656	в свою	1	1
657	жертва эта	1	1
658	они все	1	1
659	есть своего	1	1
660	на следующий	1	1
661	является и	3	1
662	для героя	1	1
663	из этого	3	1
664	они всегда	1	1
665	себе не	1	1
666	в своих	3	1
667	он на	1	1
668	я могу	2	1
669	и вновь	1	1
