N	2gram	Medvedev_F_1	Problemy
472	в мире	4	1
473	и каковы	2	1
474	связанных с	1	1
475	занимает очень	1	1
476	но чисто	1	1
477	с другими	4	1
478	друг другу	1	1
479	как к	3	1
480	деле в	1	1
481	по природе	1	1
482	должен был	1	1
483	литературном произведении	3	1
484	за ней	1	1
485	ведь в	1	1
486	каждом элементе	1	1
487	литературы к	1	1
488	нет в	1	1
489	это положение	1	1
490	их взаимоотношения	1	1
491	но лишь	1	1
492	в ее	8	1
493	место и	1	1
494	и уже	1	1
495	несмотря на	1	1
496	нигде не	1	1
497	очень важное	1	1
498	как целое	1	1
499	установок как	1	1
500	и тогда	1	1
501	не мог	1	1
502	часть вторая	1	1
503	этот материал	1	1
504	в г	1	1
505	во второй	1	1
506	которую мы	1	1
507	в эпохи	1	1
508	получается впечатление	1	1
509	не становится	1	1
510	произведения или	1	1
511	его разновидностях	1	1
512	дальнейшее развитие	1	1
513	нельзя понять	3	1
514	от его	1	1
515	для всякого	2	1
516	поэтому мы	1	1
517	не меняет	1	1
518	превратиться в	1	1
519	и эти	1	1
520	бы о	1	1
521	слово т	1	1
522	том и	1	1
523	словах в	1	1
524	вещей и	3	1
525	и делают	1	1
526	воздействует на	1	1
527	партию но	1	1
528	же случаев	1	1
529	человека но	1	1
530	связей с	2	1
531	и разновидности	1	1
532	лишь косвенно	1	1
533	первых и	1	1
534	а от	1	1
535	того о	1	1
536	чисто смысловой	1	1
537	в идеологическом	6	1
538	и функции	1	1
539	эти две	1	1
540	виду что	2	1
541	только здесь	2	1
542	этими двумя	1	1
543	мысли в	2	1
544	дальше что	1	1
545	друг друга	4	1
546	в основе	3	1
547	материала в	3	1
548	данную эпоху	2	1
549	того чтобы	1	1
550	в структуре	1	1
551	не могло	5	1
552	для всего	1	1
553	только не	2	1
554	мышления и	1	1
555	не имеет	1	1
556	следовательно и	2	1
557	роману как	1	1
558	только и	4	1
559	словами всю	1	1
560	ведь может	1	1
561	и лишь	2	1
562	чуткое ухо	1	1
563	эта тенденция	1	1
564	по своей	1	1
565	нам важно	2	1
566	связи с	3	1
567	к какому-нибудь	1	1
568	в сознании	1	1
569	только с	1	1
570	точном смысле	1	1
571	стиля как	1	1
572	настоящего времени	2	1
573	не от	2	1
574	его идеологического	1	1
575	свое собственное	1	1
576	п в	1	1
577	все то	1	1
578	но вся	1	1
579	зрения своей	1	1
580	числе и	1	1
581	всего в	3	1
582	не поняв	1	1
583	все усиливается	1	1
584	его с	2	1
585	его значение	1	1
586	выдвинул у	1	1
587	поэтического языка	1	1
588	но сама	1	1
589	пр он	1	1
590	как таковым	2	1
591	но только	1	1
592	с ее	7	1
593	а особенно	1	1
594	так в	1	1
595	важное место	1	1
596	являются лишь	2	1
597	стремиться к	1	1
598	все здесь	1	1
599	если они	1	1
600	на нее	2	1
601	здесь он	1	1
602	не с	2	1
603	мог бы	1	1
604	и каждый	1	1
605	во многом	1	1
606	произведения не	1	1
607	всегда наличны	1	1
608	глубоко и	2	1
609	еще в	2	1
610	имеет первостепенное	1	1
611	жизнь и	3	1
612	м эйхенбаум	1	1
613	понятно что	1	1
614	в содержании	7	1
615	разных типов	1	1
616	собственно в	1	1
617	же он	1	1
618	в смысле	1	1
619	часто и	2	1
620	критика и	3	1
621	социального общения	6	1
622	можно сказать	1	1
623	может не	1	1
624	каждом своем	1	1
625	не выходит	2	1
626	на всех	1	1
627	отражением в	1	1
628	не умеет	1	1
629	разобранной нами	1	1
630	воздействия на	3	1
631	и всю	1	1
632	смысле не	1	1
633	и во	1	1
634	и всякая	2	1
635	функций в	2	1
636	на чужой	1	1
637	на одном	1	1
638	в языке	1	1
639	не найдем	2	1
640	говорит он	3	1
641	романа в	1	1
642	резко отличается	1	1
643	несколько далее	1	1
644	формы его	1	1
645	о предмете	1	1
646	нет он	2	1
647	и самые	1	1
648	в каждую	1	1
649	действительности не	2	1
650	на которой	1	1
651	один из	3	1
652	мы видим	1	1
653	стиль в	1	1
654	менее в	1	1
655	согласиться с	1	1
656	одной из	2	1
657	характерный для	1	1
658	они становятся	2	1
659	его жизнь	1	1
660	б м	1	1
661	то в	1	1
662	и действительно	1	1
663	очень много	1	1
664	определенной художественной	1	1
665	всяком случае	4	1
666	между этими	1	1
667	здесь невозможны	1	1
668	им лишь	1	1
669	кроме этого	1	1
670	изнутри и	1	1
671	именно на	1	1
672	с которыми	1	1
673	из которого	1	1
674	отражение в	2	1
675	он их	1	1
676	конкретной почве	1	1
677	и типов	2	1
678	же но	1	1
679	литературный стиль	1	1
680	определяющего влияния	2	1
681	чем с	1	1
682	или даже	1	1
683	в данной	1	1
684	и обратно	1	1
685	глава первая	2	1
686	глаза и	1	1
687	мы знаем	1	1
688	мир в	1	1
689	одно направление	1	1
690	эти три	1	1
691	самого слова	1	1
692	как их	2	1
693	целом его	1	1
694	иначе как	2	1
695	сами по	2	1
696	содержания а	1	1
697	не о	3	1
698	но что	1	1
699	из системы	2	1
700	его внутренний	1	1
701	но уже	1	1
702	и сама	1	1
703	во всей	2	1
704	лишь для	2	1
705	не было	3	1
706	связан с	1	1
707	направление и	1	1
708	одной стороны	4	1
709	и из	1	1
710	специфических особенностей	2	1
711	или иначе	2	1
712	его себе	1	1
713	и тех	1	1
714	а именно	1	1
715	к которому	2	1
716	понимали и	1	1
717	это последнее	3	1
718	содержание его	1	1
719	своего собственного	1	1
720	один и	1	1
721	что для	1	1
722	предмет и	1	1
723	связано с	1	1
724	смысла и	1	1
725	от этого	2	1
726	потом в	1	1
727	свое и	1	1
728	слове в	1	1
729	однако и	1	1
730	и непосредственно	3	1
731	его как	3	1
732	так называемой	1	1
733	основное и	1	1
734	все время	2	1
735	весь его	1	1
736	одну из	1	1
737	нами особенность	1	1
738	его собственной	1	1
739	изображения в	1	1
740	всеми своими	1	1
741	здесь этот	1	1
742	мы остановимся	1	1
743	есть лишь	2	1
744	отчасти с	1	1
745	раскрыться и	1	1
746	его именно	1	1
747	время оно	1	1
748	для историка	1	1
749	но есть	2	1
750	здесь имеет	1	1
751	значительно и	1	1
752	в связи	4	1
753	с помощью	3	1
754	на этой	1	1
755	все более	2	1
756	бы оно	2	1
757	материал и	1	1
758	особого типа	1	1
759	на какой-то	1	1
760	вместе с	2	1
761	но кроме	1	1
762	и потому	9	1
763	как это	6	1
764	в духе	1	1
765	положений в	1	1
766	из которых	1	1
767	к своему	1	1
768	влияния на	2	1
769	до настоящего	2	1
770	и переживания	1	1
771	смысле этого	3	1
772	и отчетливой	1	1
773	не боится	3	1
774	даже с	1	1
775	различные типы	1	1
776	об особенностях	1	1
777	действительно не	1	1
778	историка литературы	4	1
779	в это	1	1
780	материал для	1	1
781	эти вопросы	1	1
782	его собственном	1	1
783	является для	2	1
784	в основном	3	1
785	всей совокупности	1	1
786	происходит лишь	1	1
787	в самую	2	1
788	нисколько не	2	1
789	к другим	2	1
790	о мире	2	1
791	вещь а	1	1
792	при всем	1	1
793	часть нашей	1	1
794	этот образ	2	1
795	и единого	1	1
796	и нужна	1	1
797	совершается в	2	1
798	исключительно как	1	1
799	этот процесс	1	1
800	и от	7	1
801	в точном	1	1
802	тем более	1	1
803	большинстве же	1	1
804	в другой	2	1
805	может войти	2	1
806	в двух	1	1
807	увидим дальше	1	1
808	и ни	1	1
809	обрабатывается именно	1	1
810	ничего общего	1	1
811	дана в	2	1
812	эту последнюю	2	1
813	места в	2	1
814	же в	3	1
815	обстоит дело	1	1
816	эту плоскость	1	1
817	за этим	1	1
818	видения и	1	1
819	по поводу	1	1
820	е в	1	1
821	от ее	1	1
822	границу между	1	1
823	социально и	1	1
824	и глубокого	1	1
825	за исключением	2	1
826	на их	2	1
827	отражает в	1	1
828	отношением к	1	1
829	своего предмета	1	1
830	не принимают	1	1
831	же они	2	1
832	жизни а	1	1
833	автора в	1	1
834	из этого	1	1
835	время не	1	1
836	как один	1	1
837	дает лишь	1	1
838	ли они	1	1
839	жизни и	7	1
840	вполне понятно	2	1
841	творчестве не	1	1
842	переносит в	1	1
843	в данную	1	1
844	в простую	1	1
845	и другие	1	1
846	этой точки	1	1
847	это в	1	1
848	к этому	1	1
849	как на	4	1
850	его структура	1	1
851	том числе	1	1
852	творчество как	1	1
853	они не	3	1
