N	2gram	Tiupa_Teor_1	Myshleni
114	если в	2	4
115	как в	5	4
116	целый ряд	1	4
117	но в	9	4
118	отношение между	1	4
119	на то	1	4
120	в наших	1	4
121	в такой	1	4
122	не в	7	4
123	в той	2	4
124	не менее	4	4
125	не по	1	4
126	никогда не	4	4
127	своей природе	2	4
128	связи с	1	4
129	в области	4	4
130	в момент	2	4
131	не могут	2	4
132	слова с	1	4
133	имеет место	2	4
134	приводит к	5	4
135	о том	1	4
136	в его	6	4
137	и только	1	4
138	одной из	2	4
139	по этому	1	4
140	так что	1	4
141	во внешней	1	4
142	в конце	2	4
143	о чем	1	4
144	речь в	1	4
145	и от	1	4
146	связана с	1	3
147	между двумя	3	3
148	в первом	2	3
149	к другому	1	3
150	есть не	1	3
151	совпадает с	3	3
152	из того	1	3
153	в чем	1	3
154	но не	9	3
155	в этой	3	3
156	в одной	1	3
157	как к	2	3
158	самом начале	2	3
159	имеет в	2	3
160	из этих	3	3
161	он не	3	3
162	в первой	5	3
163	отношений между	1	3
164	содержит в	1	3
165	и по	2	3
166	одно и	1	3
167	так и	10	3
168	и заключается	1	3
169	об этом	2	3
170	с другими	5	3
171	не совпадает	1	3
172	обратимся к	1	3
173	для него	2	3
174	в своей	6	3
175	мы в	2	3
176	друг другу	1	3
177	тем не	3	3
178	состоит в	17	3
179	сказала она	1	3
180	по себе	1	3
181	случае в	1	3
182	на котором	1	3
183	в основе	3	3
184	только и	1	3
185	в самой	2	3
186	я не	2	3
187	каждой из	1	3
188	отличается от	2	3
189	его с	1	3
190	значения и	2	3
191	в собственном	1	3
192	с собой	1	3
193	мог бы	3	3
194	для этого	1	3
195	во втором	3	3
196	нуждается в	1	3
197	что и	2	3
198	это не	2	3
199	речи есть	1	3
200	к нему	1	3
201	значений и	1	3
202	мы видим	1	3
203	и является	2	3
204	есть в	2	3
205	значения слов	1	3
206	только на	1	3
207	представить себе	1	3
208	как раз	2	3
209	момент в	1	3
210	для высказывания	1	3
211	же точно	1	3
212	деятельности и	1	3
213	и потому	2	3
214	этого слова	3	3
215	и о	4	3
216	о его	1	3
217	все это	2	3
218	и слово	1	3
219	не является	4	3
220	к пониманию	1	3
221	между ними	4	3
222	первом случае	1	3
223	в то	6	3
224	и состоит	1	3
225	не означает	1	3
226	и наиболее	1	2
227	ту же	1	2
228	отношения к	2	2
229	одним из	2	2
230	также и	1	2
231	мере в	1	2
232	на деле	2	2
233	то в	2	2
234	можно говорить	1	2
235	и до	1	2
236	первой и	1	2
237	на первом	1	2
238	смысле можно	1	2
239	это отношение	3	2
240	этого термина	1	2
241	но напротив	2	2
242	столь же	2	2
243	что его	1	2
244	конечном счете	6	2
245	отношение к	5	2
246	отличие от	6	2
247	друг от	1	2
248	и первый	1	2
249	идет о	1	2
250	перед нами	2	2
251	говорит что	2	2
252	в действительности	1	2
253	зрения как	1	2
254	но эта	1	2
255	в известном	1	2
256	раз в	1	2
257	не могла	1	2
258	в случае	1	2
259	на его	1	2
260	в нем	4	2
261	его значением	1	2
262	а затем	1	2
263	значение в	1	2
264	особенности в	1	2
265	самим собой	3	2
266	лишь в	6	2
267	его в	2	2
268	ни в	2	2
269	должно быть	1	2
270	речи может	1	2
271	в этих	3	2
272	в их	2	2
273	в отличие	6	2
274	которые в	1	2
275	но он	3	2
276	том же	1	2
277	даже в	3	2
278	в отношении	3	2
279	что говорится	1	2
280	в центр	1	2
281	в уме	1	2
282	нельзя не	1	2
283	того и	1	2
284	казалось бы	2	2
285	нее нет	1	2
286	внутренней и	2	2
287	речи по	1	2
288	и делает	1	2
289	у нас	2	2
290	разрыв между	1	2
291	будущее в	1	2
292	и больше	2	2
293	с ее	3	2
294	от друга	1	2
295	что все	1	2
296	свою очередь	2	2
297	своем значении	1	2
298	то время	1	2
299	можно было	1	2
300	здесь как	1	2
301	деятельности в	2	2
302	ситуации и	1	2
303	и здесь	2	2
304	одновременно и	1	2
305	одного из	1	2
306	этих двух	2	2
307	входит в	1	2
308	в конечном	6	2
309	во всей	1	2
310	наконец в	1	2
311	известном смысле	1	2
312	один из	2	2
313	обе стороны	1	2
314	внутреннее единство	1	2
315	даже если	1	2
316	и ее	3	2
317	своей внутренней	2	2
318	с которыми	1	2
319	в большинстве	2	2
320	является не	1	2
321	только к	1	2
322	только одно	1	2
323	никто не	2	2
324	ведь это	1	2
325	противоречие между	1	2
326	вовсе не	3	2
327	случае не	2	2
328	различных способах	1	2
329	видно из	1	2
330	между которыми	1	2
331	на ее	1	2
332	в свою	3	2
333	с ней	1	2
334	себя и	1	2
335	что не	1	2
336	что для	1	2
337	больше и	1	2
338	во внутренней	2	2
339	большинстве случаев	1	2
340	к его	2	2
341	мы говорим	1	2
342	и приобретает	1	2
343	сути дела	1	2
344	другу и	1	2
345	могут быть	4	2
346	в семантической	1	2
347	никем не	1	2
348	только о	1	2
349	той мере	1	2
350	но с	1	2
351	или в	3	2
352	не представляет	1	2
353	а в	13	2
354	от ее	1	2
355	о своем	2	2
356	совершенно не	1	2
357	из этого	1	2
358	но именно	1	2
359	к действительности	3	2
360	в своих	1	2
361	точно так	1	2
362	также что	1	1
363	форм деятельности	1	1
364	например в	1	1
365	самой себе	1	1
366	начинается с	1	1
367	того же	3	1
368	а проза	1	1
369	бы для	1	1
370	может оказаться	2	1
371	между ним	1	1
372	действительности и	1	1
373	всех и	1	1
374	которыми он	1	1
375	знания о	1	1
376	деятельностью а	1	1
377	мы имеем	7	1
378	при анализе	1	1
379	своего развития	1	1
380	речевого высказывания	1	1
381	именно к	1	1
382	до минимума	1	1
383	в каждый	1	1
384	но она	2	1
385	что иное	1	1
386	ударения на	1	1
387	речевое высказывание	1	1
388	подлежащее к	1	1
389	во внешних	1	1
390	другим в	1	1
391	иное как	1	1
392	на прежнем	1	1
393	ни одно	1	1
394	место слияние	1	1
395	это имеет	1	1
396	как любая	1	1
397	во внешнем	1	1
398	как правило	4	1
399	одним словом	1	1
400	их расположение	1	1
401	совсем не	1	1
402	но как	1	1
403	а только	3	1
404	собственный голос	1	1
405	одном и	1	1
406	союзов и	1	1
407	ту сторону	1	1
408	за пределы	2	1
409	сама по	1	1
410	отнюдь не	3	1
411	в центре	1	1
412	в акте	2	1
413	если она	1	1
414	данный момент	2	1
415	в своем	4	1
416	и как	2	1
417	по пути	3	1
418	и свою	1	1
419	к чему	2	1
420	еще на	1	1
421	отличием внутренней	1	1
422	состоит как	1	1
423	момент его	1	1
424	контакт между	1	1
425	одном случае	1	1
426	еще один	1	1
427	с их	2	1
428	как основной	1	1
429	и те	1	1
430	ее как	1	1
431	в ряду	1	1
432	но на	1	1
433	вследствие этого	1	1
434	но прежде	1	1
435	при этом	12	1
436	время и	1	1
437	при виде	1	1
438	наличия в	1	1
439	с нашим	1	1
440	как внутреннее	1	1
441	силу своей	1	1
442	подобно тому	1	1
443	на этом	1	1
444	заключает в	1	1
445	фразы с	1	1
446	слова не	1	1
447	в сторону	1	1
448	внутренней стороны	1	1
449	в другом	3	1
450	и внутренняя	1	1
451	времени и	2	1
452	это было	2	1
453	и логические	1	1
454	и семантической	1	1
455	вещами как	1	1
456	свести к	1	1
457	языка но	1	1
458	должен был	1	1
459	делает его	2	1
460	к области	2	1
461	же образом	1	1
462	представленных в	1	1
463	что представляет	1	1
464	соответствии с	2	1
465	с внутренним	1	1
466	рода и	2	1
467	ключ к	2	1
468	иначе говоря	4	1
469	остается в	1	1
470	но я	1	1
471	ее внутренней	1	1
472	к окружающему	1	1
473	таким же	1	1
474	заключать в	1	1
475	и без	1	1
476	и доказать	1	1
477	от его	1	1
478	не путем	1	1
479	этого переживания	1	1
480	в одном	2	1
481	этих моментов	1	1
482	по ту	1	1
483	их в	3	1
484	вещи или	1	1
485	между людьми	1	1
486	возникает в	1	1
487	совершенно особого	1	1
488	ли я	1	1
489	значением но	1	1
490	два полюса	1	1
491	она могла	1	1
492	дело не	2	1
493	на себе	1	1
494	и сама	1	1
495	без остатка	2	1
496	речи вокализация	1	1
497	говорить о	3	1
498	ситуацию в	1	1
499	в структуре	2	1
500	не могло	2	1
501	первое слово	1	1
502	и соответственно	2	1
503	как внутренняя	1	1
504	другой стороны	5	1
505	внутренней жизни	1	1
506	в каком	1	1
507	перед ним	1	1
508	не мыслится	1	1
509	поэтому не	1	1
510	и внутренней	1	1
511	что отличает	2	1
512	вокализация не	1	1
513	однако по	1	1
514	двоякого рода	1	1
515	и это	2	1
516	вещей в	1	1
517	из всего	1	1
518	но по	1	1
519	здесь не	1	1
520	речи ибо	1	1
521	отношений и	1	1
522	на основе	2	1
523	анна каренина	3	1
524	по сути	2	1
525	в себя	3	1
526	зрения не	1	1
527	всей своей	1	1
528	степени и	1	1
529	не возникает	1	1
530	скорее даже	1	1
531	совершается как	1	1
532	переход к	1	1
533	начала и	1	1
534	что от	1	1
535	быть может	1	1
536	собой и	1	1
537	в словах	1	1
538	остановимся на	1	1
539	состоящий в	1	1
540	не случайна	1	1
541	из других	1	1
542	ибо всякое	1	1
543	незаметно для	1	1
544	и т.д	3	1
545	имеем дело	2	1
546	и поэтому	1	1
547	не содержит	1	1
548	после того	1	1
549	вследствие того	1	1
550	деятельности все	1	1
551	видов деятельности	1	1
552	говорят о	1	1
553	между тем	5	1
554	место в	5	1
555	эти два	1	1
556	ним и	1	1
557	в форме	2	1
558	в другой	1	1
559	также в	1	1
560	у одного	2	1
561	не тот	1	1
562	а именно	2	1
563	для установления	1	1
564	происходит в	1	1
565	развития но	1	1
566	этом смысле	2	1
567	ни к	3	1
568	в двух	1	1
569	ее к	1	1
570	и развитием	1	1
571	к внутреннему	2	1
572	дело с	1	1
573	этом состоит	1	1
574	который в	2	1
575	не переставая	1	1
576	человека с	2	1
577	внимание в	1	1
578	другими людьми	1	1
579	из них	1	1
580	в прозе	2	1
581	в прошлом	1	1
582	для меня	2	1
583	к ним	1	1
584	отклонения от	1	1
585	и одну	1	1
586	у него	1	1
587	не говорит	1	1
588	как будто	2	1
589	в случаях	1	1
590	в них	2	1
591	ее на	1	1
592	природу каждой	1	1
593	нашем примере	1	1
594	или иной	4	1
595	от первого	1	1
596	этого значения	1	1
597	к которому	3	1
598	с той	1	1
599	являются только	1	1
600	такого понимания	1	1
601	в отсутствие	1	1
602	а с	3	1
603	принадлежит не	1	1
604	к более	1	1
605	в письменном	1	1
606	в соответствии	3	1
607	с речью	1	1
608	не было	1	1
609	отношения в	1	1
610	мы легко	2	1
611	с которым	1	1
612	строя речи	1	1
613	одну из	1	1
614	и том	1	1
615	ближе к	1	1
616	в одно	2	1
617	если не	1	1
618	в связи	1	1
619	в частности	16	1
620	и особенно	2	1
621	оказывается как	1	1
622	вещей но	1	1
623	самого процесса	1	1
624	со словом	1	1
625	обратил внимание	1	1
626	сводится до	1	1
627	тому как	1	1
628	речи приводит	1	1
629	по существу	1	1
630	дело здесь	1	1
631	необходимым условием	1	1
632	первых двух	1	1
633	теоретической и	1	1
634	на которой	1	1
635	в резком	1	1
636	поэтому у	1	1
637	числе и	1	1
638	самое существенное	1	1
639	слова так	1	1
640	в литературе	2	1
641	предикативность как	1	1
642	только мы	1	1
643	оно и	1	1
644	к кому	1	1
645	имеет дело	1	1
646	в результате	1	1
647	о котором	1	1
648	хотя и	3	1
649	и постепенное	1	1
650	жить и	2	1
651	той или	1	1
652	с не	1	1
653	все они	1	1
654	смысл оно	1	1
655	в равной	3	1
656	отношении к	2	1
657	по поводу	1	1
658	и внешней	3	1
659	из тех	2	1
660	а внутри	1	1
661	была бы	3	1
662	определенный смысл	1	1
663	жизни а	1	1
664	все люди	1	1
665	не что	1	1
666	синтаксического строя	1	1
667	общими для	1	1
668	видим в	2	1
669	и другие	2	1
670	том числе	2	1
671	они не	1	1
