N	2gram	Tiupa_Anal_3	DiskursI
166	свою очередь	4	3
167	в ее	3	3
168	в произведении	3	3
169	не с	2	3
170	и даже	8	3
171	картина мира	4	3
172	определяется предметом	1	3
173	рассказывания а	1	3
174	как жанр	1	3
175	что и	5	3
176	не сводится	1	3
177	в сферу	1	3
178	хотя бы	1	3
179	являет собой	3	3
180	различного рода	1	3
181	в сказании	1	3
182	к ним	1	3
183	автор и	1	3
184	тем что	2	3
185	именно в	3	3
186	очевидным образом	2	3
187	при всей	1	3
188	себе не	1	3
189	к содержанию	3	3
190	в акте	1	3
191	неотделимо от	1	3
192	сказания или	3	3
193	по своему	2	3
194	тому как	2	3
195	того что	1	3
196	и ситуацией	1	3
197	один из	2	3
198	все же	4	3
199	мира которая	1	3
200	как уже	2	3
201	мог быть	1	3
202	быть определена	1	3
203	целью и	1	3
204	в свою	5	3
205	на смену	1	3
206	сказать что	2	3
207	другой стороны	5	3
208	притча в	2	3
209	отношения к	2	2
210	например в	2	2
211	и есть	1	2
212	к другому	1	2
213	едва ли	3	2
214	в году	3	2
215	сказания это	2	2
216	мы имеем	5	2
217	в сущности	5	2
218	совпадает с	1	2
219	на себя	2	2
220	ему в	1	2
221	между собой	1	2
222	но как	3	2
223	в новом	2	2
224	мифом и	1	2
225	за пределы	1	2
226	себя в	4	2
227	как к	2	2
228	что касается	3	2
229	собственно и	1	2
230	хотя и	2	2
231	когда он	2	2
232	в противоположность	2	2
233	типическим ситуациям	1	2
234	то ли	2	2
235	классической риторики	1	2
236	в тех	2	2
237	поскольку в	1	2
238	в этой	6	2
239	и анекдот	2	2
240	так сказать	2	2
241	не следует	1	2
242	определенной жанровой	1	2
243	притчи в	2	2
244	в принципе	2	2
245	том чтобы	1	2
246	подобно тому	3	2
247	и по	2	2
248	адресата при	1	2
249	человека в	1	2
250	в каждом	3	2
251	могла бы	2	2
252	с позиций	1	2
253	об этом	2	2
254	для становления	1	2
255	того или	1	2
256	формы целого	2	2
257	коммуникативную стратегию	1	2
258	не всегда	3	2
259	анекдота по	1	2
260	иначе говоря	2	2
261	одного и	3	2
262	коммуникативных статусов	1	2
263	в г	1	2
264	речевого замысла	2	2
265	и без	3	2
266	не от	2	2
267	мысли и	1	2
268	речевой акт	1	2
269	по крайней	4	2
270	жанр как	1	2
271	и герой	1	2
272	то с	1	2
273	вторичные идеологические	1	2
274	не менее	4	2
275	но они	2	2
276	хоровое слово	2	2
277	дело не	3	2
278	между мифом	1	2
279	коммуникативным событием	2	2
280	авторства и	1	2
281	не могло	1	2
282	а о	1	2
283	как формы	2	2
284	имеем дело	4	2
285	можно усмотреть	1	2
286	своей природе	1	2
287	в тексте	9	2
288	и его	13	2
289	и литературой	1	2
290	в момент	2	2
291	крайней мере	4	2
292	уже о	1	2
293	к себе	1	2
294	этой причине	1	2
295	дискурса в	2	2
296	значительной степени	2	2
297	частной жизни	1	2
298	не есть	4	2
299	оно не	1	2
300	и он	2	2
301	не ограничивается	1	2
302	как мы	1	2
303	которая своей	1	2
304	с ее	3	2
305	говоря уже	1	2
306	говорит и	3	2
307	данном случае	3	2
308	в организации	1	2
309	в пределах	4	2
310	приводит к	4	2
311	по этой	1	2
312	в другом	1	2
313	своему происхождению	1	2
314	разного рода	1	2
315	строго говоря	1	2
316	индивидуального речевого	2	2
317	с литературными	1	2
318	повествователя в	1	2
319	очередь определяется	1	2
320	а по	1	2
321	во всяком	2	2
322	жанровая ситуация	2	2
323	сути своей	1	2
324	одного из	1	2
325	ситуациям речевого	1	2
326	основе своей	1	2
327	в значительной	2	2
328	но обязательно	1	2
329	это было	1	2
330	в форме	2	2
331	в литературе	1	2
332	и одновременно	1	2
333	дело с	3	2
334	а позднее	1	2
335	ходе которого	1	2
336	в литературу	2	2
337	и ее	2	2
338	тот или	2	2
339	есть в	1	2
340	литературы в	1	2
341	уже в	3	2
342	в равной	1	2
343	или даже	1	2
344	по выражению	1	2
345	дискурсу в	1	2
346	и слушающих	1	2
347	текста в	6	2
348	слова в	1	2
349	в одном	4	2
350	в современном	1	2
351	адресата и	1	2
352	следует признать	3	2
353	никогда не	5	2
354	бы это	1	2
355	из двух	1	2
356	или притчи	2	2
357	к которому	1	2
358	чем он	1	2
359	и др	1	2
360	героя и	4	2
361	обратить внимание	1	2
362	в соответствии	2	2
363	из наиболее	1	2
364	воспринимающего сознания	3	2
365	зависит от	1	2
366	однако и	3	2
367	его как	3	2
368	одну из	2	2
369	о чем	4	2
370	и адресата	1	2
371	то она	1	2
372	ни столь	2	2
373	более чем	2	2
374	к его	1	2
375	в дискурсе	1	2
376	сути дела	1	2
377	автора в	1	2
378	из уст	1	2
379	тем кто	1	2
380	за рамки	1	2
381	жизни в	1	2
382	притчи о	4	2
383	для притчи	2	2
384	высказывания и	1	2
385	в культуре	2	2
386	в начале	6	2
387	известной степени	3	2
388	и все	2	2
389	не более	2	2
390	будто бы	1	2
391	указывает на	3	2
392	как показывает	2	2
393	хотя в	2	2
394	кому рассказывается	1	2
395	может и	1	2
396	участников коммуникативного	3	2
397	не говоря	1	2
398	героя в	1	2
399	нарративного высказывания	1	2
400	они не	1	2
401	к этому	3	2
402	могло и	1	1
403	как известно	1	1
404	речь идет	1	1
405	которого обнаруживаются	1	1
406	костяком так	1	1
407	повестях белкина	7	1
408	таком случае	1	1
409	отделен от	1	1
410	сам по	1	1
411	этом остается	1	1
412	самом деле	2	1
413	анекдоты об	1	1
414	на самом	1	1
415	это и	2	1
416	идет о	1	1
417	думал о	1	1
418	жанровой схемы	1	1
419	статус знания	1	1
420	нормативное приложение	1	1
421	от своей	2	1
422	от нормы	1	1
423	и до	1	1
424	из его	1	1
425	иного типа	1	1
426	определенного типа	1	1
427	инициативное слово	1	1
428	видеть в	2	1
429	едины судьба	1	1
430	она определяется	1	1
431	анекдот не	1	1
432	той же	5	1
433	характеристик и	1	1
434	событие это	1	1
435	время жанры	1	1
436	текста как	1	1
437	в повестях	8	1
438	и само	1	1
439	ставят перед	1	1
440	жанровой традиции	2	1
441	собой как	1	1
442	нам всегда	1	1
443	с текстом	1	1
444	ивана петровича	10	1
445	в становлении	2	1
446	завершенная и	1	1
447	говорить о	3	1
448	принадлежит к	4	1
449	фактически точными	1	1
450	первое может	1	1
451	в полной	1	1
452	я не	1	1
453	мы и	1	1
454	образования возникающие	1	1
455	модальности художественного	2	1
456	принадлежат самой	1	1
457	идеологические жанры	1	1
458	фактический слушатель	1	1
459	быть осуществлено	1	1
460	предстает как	1	1
461	сказание в	2	1
462	к общему	1	1
463	себе а	1	1
464	со сцены	1	1
465	и притче	1	1
466	на них	1	1
467	слушающих общим	1	1
468	он сам	1	1
469	присутствующего в	1	1
470	смысле домонологично	1	1
471	я на	1	1
472	истории в	1	1
473	иного рода	1	1
474	исторически продуктивный	1	1
475	домонологично оно	1	1
476	не требует	1	1
477	продуктивный тип	1	1
478	жизнью но	1	1
479	судьба выражает	1	1
480	преждевременно поскольку	1	1
481	и читателей	1	1
482	общенародной хвалы	1	1
483	звучит один	1	1
484	в противовес	2	1
485	конечном счете	2	1
486	герой не	1	1
487	формы героя	1	1
488	что они	3	1
489	компетенций не	1	1
490	именовал веком	1	1
491	в чужой	1	1
492	как говорит	3	1
493	существенно связаны	1	1
494	дискурсе речевой	1	1
495	персонажей с	1	1
496	что во	1	1
497	новом качестве	1	1
498	независимо от	1	1
499	опыта к	1	1
500	человеческого бытия	1	1
501	языковые с	1	1
502	с их	3	1
503	кто говорит	2	1
504	кому говорят	1	1
505	аналогичному адресату	1	1
506	и точность	1	1
507	тех случаях	1	1
508	этом же	1	1
509	такое слово	1	1
510	отграниченная система	1	1
511	реальной действительности	1	1
512	рецептивная установка	1	1
513	мира эст	2	1
514	целое внеязыковое	1	1
515	слово анекдота	2	1
516	тем же	1	1
517	сказание или	2	1
518	сказать первофеномены	1	1
519	к числу	2	1
520	лицу с	1	1
521	о поэтике	1	1
522	жанр сказания	1	1
523	была сформулирована	1	1
524	или иную	1	1
525	художественными а	1	1
526	рассматривая в	1	1
527	петровича белкина	8	1
528	со своей	8	1
529	всего лишь	8	1
530	не выбирают	1	1
531	бы и	2	1
532	отношения с	1	1
533	порой фактически	1	1
534	жанрами и	1	1
535	слушатель читатель	1	1
536	ситуация анекдота	1	1
537	монолог в	1	1
538	без учета	1	1
539	повествование в	1	1
540	из этих	3	1
541	это разделение	1	1
542	право на	1	1
543	учение о	1	1
544	с литературой	1	1
545	по преимуществу	2	1
546	всего к	1	1
547	сознания с	1	1
548	собой некий	1	1
549	художественной реальности	3	1
550	занимательное неожиданное	1	1
551	содержанию сказания	1	1
552	на то	1	1
553	даже будучи	1	1
554	высказывания как	2	1
555	в случае	5	1
556	к реализации	1	1
557	от своея	1	1
558	что она	2	1
559	первофеномены жанров	1	1
560	разъединяет участников	1	1
561	хотят и	1	1
562	время и	1	1
563	он не	6	1
564	литературных произведений	3	1
565	они в	1	1
566	все перечисленные	1	1
567	и свершают	1	1
568	всех этих	1	1
569	формы междуязычны	1	1
570	включающее в	1	1
571	нашего высказывания	1	1
572	компактность сюжета	1	1
573	чем у	1	1
574	индивидуальной жизненной	1	1
575	только самим	1	1
576	нем звучит	1	1
577	уже говорилось	2	1
578	из виду	1	1
579	войти в	1	1
580	однозначности и	1	1
581	как предметом	1	1
582	нашего времени	3	1
583	адресата высказывания	1	1
584	субъекты этического	1	1
585	свое время	2	1
586	и ситуации	2	1
587	нарративном дискурсе	1	1
588	не отделен	1	1
589	сплетни то	1	1
590	картины мира	4	1
591	отношение слушателя	1	1
592	не развившимся	1	1
593	как нельзя	1	1
594	и анекдота	1	1
595	мы обратимся	1	1
596	его составе	1	1
597	дистанции между	1	1
598	рекоша но	1	1
599	монологизированного слова	1	1
600	готовом стабильно	1	1
601	из притчи	2	1
602	подход к	2	1
603	это позиция	1	1
604	совпадают с	1	1
605	не будет	3	1
606	не за	1	1
607	и может	1	1
608	этом он	2	1
609	самой ситуации	1	1
610	в мире	5	1
611	в поведении	1	1
612	к тексту	2	1
613	иной род	1	1
614	приложение запечатленного	1	1
615	активизации воспринимающего	1	1
616	самим собой	1	1
617	рода механизмом	1	1
618	как писал	1	1
619	все их	1	1
620	жанровые стратегии	2	1
621	сознания к	2	1
622	с другими	1	1
623	собственно художественными	1	1
624	от одного	1	1
625	жизненной практике	1	1
626	притче о	1	1
627	наконец для	1	1
628	на почве	1	1
629	этом смысле	1	1
630	не верифицируемым	1	1
631	закономерно и	1	1
632	в речевом	1	1
633	оно стремится	1	1
634	сказании повествуемой	1	1
635	как объекты	1	1
636	притчу о	1	1
637	в жизни	2	1
638	могут представиться	1	1
639	оцененном мире	1	1
640	только лишь	1	1
641	на действительную	1	1
642	же образом	1	1
643	анекдот коего	1	1
644	предмета цели	1	1
645	о которых	2	1
646	или анекдота	2	1
647	выступает не	1	1
648	своей личной	1	1
649	их как	1	1
650	с этой	1	1
651	с тем	2	1
652	в слове	5	1
653	которой он	1	1
654	композиции неразвернутость	1	1
655	осуществляется или	1	1
656	от божья	1	1
657	мы не	3	1
658	предстают перед	1	1
659	потому и	1	1
660	имеют немало	1	1
661	автора и	1	1
662	мы строим	1	1
663	нужды в	1	1
664	не мог	2	1
665	с еще	1	1
666	как замечает	1	1
667	эстетического отношения	3	1
668	и вторичные	1	1
669	общим знанием	1	1
670	собой исторически	1	1
671	бы на	1	1
672	сводятся к	1	1
673	сторону индивида	1	1
674	не ценностно	1	1
675	или точнее	2	1
676	таким же	1	1
677	говорит бахтин	1	1
678	деталей краткость	1	1
679	свою речь	1	1
680	ценностной однозначности	1	1
681	знанием поэтому	1	1
682	не становится	1	1
683	это делает	1	1
684	сущности застывшее	1	1
685	анекдота ни	1	1
686	с точки	2	1
687	памяти ивана	1	1
688	жанры существенно	1	1
689	этого текста	4	1
690	хранения и	1	1
691	жанровые образования	1	1
692	не столько	3	1
693	цели и	1	1
694	оно живет	1	1
695	нейтральное к	1	1
696	претендующего на	1	1
697	от его	2	1
698	не помещаем	1	1
699	произведение есть	1	1
700	должны были	1	1
701	анекдота как	1	1
702	только раскрывают	1	1
703	а некий	1	1
704	вплоть до	2	1
705	поэтому в	2	1
706	форме индивидуального	1	1
707	числу нарративных	1	1
708	мир и	1	1
709	еще преждевременно	1	1
710	ценностно дистанцированной	1	1
711	не предполагается	1	1
712	интернациональны в	1	1
713	что было	1	1
714	тем не	2	1
715	определенное в	1	1
716	веком героев	1	1
717	немало общего	1	1
718	ничего предосудительного	1	1
719	не должно	3	1
720	композиционно определенное	1	1
721	лично для	2	1
722	свободным как	1	1
723	языком ставят	1	1
724	слов о	1	1
725	вольфа шмида	1	1
726	анекдот как	1	1
727	характер в	1	1
728	и языковые	1	1
729	нем определенные	1	1
730	курьезное любопытное	1	1
731	чистом виде	2	1
732	культуры это	1	1
733	занимающего позицию	1	1
734	и персонажи	1	1
735	тем самым	4	1
736	до известной	3	1
737	как можно	1	1
738	передний план	1	1
739	уст в	1	1
740	дело в	2	1
741	своей монологической	1	1
742	общенародной хвале	1	1
743	в русской	7	1
744	образом в	1	1
745	тексту в	1	1
746	в придании	1	1
747	действующие лица	1	1
748	для всего	1	1
749	жизненной позиции	2	1
750	под углом	1	1
751	для всех	2	1
752	не удовлетворяясь	1	1
753	к ценностной	1	1
754	этих двух	1	1
755	и приводит	1	1
756	не все	1	1
757	слушателя к	1	1
758	словесного выражения	1	1
759	типов высказывания	1	1
760	и является	1	1
761	во всем	3	1
762	углом зрения	2	1
763	и передачи	1	1
764	и теперь	1	1
765	анекдота не	2	1
766	быть ни	1	1
767	формы высказывания	1	1
768	на него	1	1
769	блудного сына	8	1
770	новое качество	1	1
771	такого высказывания	1	1
772	слова говорящий	1	1
773	активного приятия	1	1
774	как будто	1	1
775	этом отношении	3	1
776	и делает	1	1
777	справедливо полагает	1	1
778	что на	1	1
779	явилась едва	1	1
780	этического выбора	1	1
781	индивида и	1	1
782	активность адресата	1	1
783	эстетический объект	1	1
784	перед ним	1	1
785	к однозначности	1	1
786	как малая	2	1
787	художественной литературы	2	1
788	личности в	3	1
789	ключевую роль	1	1
790	внеязыковое и	1	1
791	поучаемого это	1	1
792	не могут	1	1
793	встречается в	1	1
794	и должно	1	1
795	когда мы	2	1
796	в категориях	1	1
797	белкина в	4	1
798	обязательно курьезное	1	1
799	приобщения к	2	1
800	уже было	1	1
801	диада личности	1	1
802	они бытуют	1	1
803	события на	1	1
804	здесь пока	1	1
805	предполагает хоровой	1	1
806	роман мы	1	1
807	развившимся твердым	1	1
808	объекта и	1	1
809	заключает и	1	1
810	все еще	1	1
811	как некое	1	1
812	зародыши тематические	1	1
813	речь нам	1	1
814	внеличную сторону	1	1
815	говоря словами	2	1
816	время они	1	1
817	комплекса но	1	1
818	как слухи	1	1
819	к жанровой	1	1
820	точными они	1	1
821	гегель именовал	1	1
822	и кому	1	1
823	к индивидуальной	1	1
824	назидания притча	1	1
825	высказывания реализующий	1	1
826	слухи или	1	1
827	застывшее целое	1	1
828	в анекдоте	2	1
829	здесь не	3	1
830	извлечения адресатом	1	1
831	его поступки	1	1
832	и от	2	1
833	мысль о	3	1
834	как субъекты	1	1
835	столь свободным	1	1
836	притча разъединяет	1	1
837	определенный и	1	1
838	закон собственно	1	1
839	притчей о	1	1
840	лаконичная строгость	1	1
841	культуры для	1	1
842	мнение что	1	1
843	с языком	1	1
844	поучающего и	1	1
845	сознаний встречающихся	1	1
846	притчи иносказательность	1	1
847	акт притчевого	1	1
848	и сам	4	1
849	силу его	1	1
850	может ощущаться	1	1
851	взаимная условленность	1	1
852	произведение искусства	4	1
853	те же	2	1
854	проделано и	1	1
855	здесь как	1	1
856	особенно в	1	1
857	живет в	1	1
858	всегда предносится	1	1
859	универсального опыта	1	1
860	мог бы	1	1
861	быть проделано	1	1
862	роль немногочисленных	1	1
863	повествуемой ситуации	1	1
864	во второй	7	1
865	в покаянии	1	1
866	анекдота уже	1	1
867	я думал	1	1
868	анекдотическим повествованием	1	1
869	если бы	1	1
870	собой и	1	1
871	его излишним	1	1
872	коего мы	1	1
873	к языку	1	1
874	иносказательность является	1	1
875	о ней	1	1
876	полной мере	1	1
877	потому нейтральное	1	1
878	не позволяет	1	1
879	притчи притча	1	1
880	себя не	1	1
881	в подобном	1	1
882	при котором	1	1
883	чего она	1	1
884	встречающихся в	1	1
885	есть само	1	1
886	выражает внеличную	1	1
887	свое произведение	1	1
888	к самоопределению	1	1
889	один голос	1	1
890	случае такой	1	1
891	бы укрупненных	1	1
892	строгость композиции	1	1
893	их сюжетных	1	1
894	они принадлежат	1	1
895	задания реализуют	1	1
896	содержанию анекдота	1	1
897	не заключает	1	1
898	должно было	1	1
899	в конечном	2	1
900	механизмом активизации	1	1
901	а напротив	2	1
902	составляет не	2	1
903	строго отграниченная	1	1
904	убеждения организующего	1	1
905	названные типы	1	1
906	анекдотические истории	1	1
907	тем или	2	1
908	формой авторства	1	1
909	состоит не	2	1
910	адресата притчи	1	1
911	субъект дискурсии	1	1
912	речевого целого	1	1
913	краткость и	1	1
914	слово общенародной	1	1
915	интертекстуальные связи	1	1
916	а потому	1	1
917	общему мнению	1	1
918	возникающие на	1	1
919	точность словесного	1	1
920	отметить что	1	1
921	этом как	2	1
922	не занять	1	1
923	взаимоналожение и	1	1
924	ему позиции	1	1
925	периферии фундаментальных	1	1
926	вслед за	1	1
927	наконец в	1	1
928	сказания субъект	1	1
929	твердым композиционным	1	1
930	сыне как	1	1
931	впрочем уверяем	1	1
932	человека как	1	1
933	строим свою	1	1
934	события специфически	1	1
935	на поучающего	1	1
936	к сообщаемому	2	1
937	герой в	1	1
938	оказываясь в	1	1
939	известном смысле	1	1
940	он обращается	1	1
941	ситуации произнесения	1	1
942	они хотят	1	1
943	является своего	1	1
944	природе суть	1	1
945	о двух	1	1
946	речь о	1	1
947	с ними	1	1
948	одного сознания	1	1
949	к общенародной	1	1
950	уготованной ему	1	1
951	вступление в	1	1
952	они по	1	1
953	бахтин может	1	1
954	и вольфа	1	1
955	на поединок	1	1
956	его завершения	1	1
957	в уста	1	1
958	только при	1	1
959	со всеми	2	1
960	оно объединяет	1	1
961	чаще всего	1	1
962	запечатленного в	1	1
963	ценностной дистанции	1	1
964	притчевого назидания	1	1
965	оказывается в	1	1
966	репродуктивной компетентностью	1	1
967	завершение в	1	1
968	раскрывают содержание	1	1
969	не имеют	1	1
970	не предначертанность	1	1
971	поскольку мы	1	1
972	я в	5	1
973	сказания еще	1	1
974	вопроса о	2	1
975	в большинстве	2	1
976	ту самую	1	1
977	позиция активного	1	1
978	ощущаться завершенная	1	1
979	с собственно	1	1
980	сказания не	1	1
981	если в	3	1
982	нравственный закон	1	1
983	предания в	1	1
984	есть монолог	1	1
985	и составляющий	1	1
986	адресатом некоего	1	1
987	слова не	1	1
988	большинстве случаев	1	1
989	в известном	1	1
990	следовательно предметно-смысловые	1	1
991	но от	1	1
992	его и	1	1
993	содержание судьбы	1	1
994	ту или	1	1
995	суть то	1	1
996	очевидно что	2	1
997	система смыслов	1	1
998	предполагает выявление	1	1
999	и их	1	1
1000	всяком случае	2	1
1001	и описаний	1	1
1002	притчевого типа	1	1
1003	полагая его	1	1
1004	или отсутствие	1	1
1005	в конце	5	1
1006	содержания а	1	1
1007	не о	1	1
1008	мы можем	2	1
1009	не случайно	8	1
1010	смыслов оно	1	1
1011	или диалогической	1	1
1012	каждый из	1	1
1013	есть принадлежат	1	1
1014	не исключая	1	1
1015	его вступление	1	1
1016	жанровом отношении	1	1
1017	повесть о	2	1
1018	как раз	7	1
1019	излишним впрочем	1	1
1020	астероидные жанровые	1	1
1021	одежду и	1	1
1022	акцентированная роль	1	1
1023	говорящий здесь	1	1
1024	в событийной	1	1
1025	автора как	1	1
1026	не обладает	1	1
1027	или напротив	1	1
1028	и фигура	1	1
1029	и строго	1	1
1030	предметно-смысловые формы	1	1
1031	на статус	1	1
1032	как формулирует	1	1
1033	для слушателей	1	1
1034	и побуждает	1	1
1035	целое нашего	1	1
1036	жанровой теории	1	1
1037	между которыми	1	1
1038	притче универсального	1	1
1039	на примере	2	1
1040	до сих	1	1
1041	составляющий морализаторскую	1	1
1042	будучи порой	1	1
1043	он ничего	1	1
1044	связаны с	1	1
1045	божья повеленья	1	1
1046	а именно	1	1
1047	непреложный и	1	1
1048	и прежде	2	1
1049	было бы	3	1
1050	еще и	3	1
1051	было и	1	1
1052	тематические и	1	1
1053	себя и	1	1
1054	о ее	1	1
1055	картину мира	1	1
1056	говорит о	2	1
1057	определенные задания	1	1
1058	равной степени	1	1
1059	иерархично оно	1	1
1060	равнодостойности сознаний	1	1
1061	и оцененном	1	1
1062	только по	1	1
1063	лица по	1	1
1064	к литературе	1	1
1065	от этого	1	1
1066	морализаторскую премудрость	1	1
1067	которое как	1	1
1068	и неоспоримый	1	1
1069	как композиционно	1	1
1070	жанра высказывания	1	1
1071	помещаем полагая	1	1
1072	стремится к	1	1
1073	неканонического жанра	1	1
1074	пришедшая в	1	1
1075	за год	1	1
1076	осуществлено только	1	1
1077	здесь действующие	1	1
1078	предначертанность судьбы	1	1
1079	было сказано	1	1
1080	пассивным как	1	1
1081	от жанра	1	1
1082	практике может	1	1
1083	премудрость притчевого	1	1
1084	этом случае	1	1
1085	в одно	1	1
1086	художественного целого	6	1
1087	несмотря на	2	1
1088	в связи	1	1
1089	мотивов инициации	1	1
1090	на передний	1	1
1091	что жанр	1	1
1092	с помощью	1	1
1093	верифицируемым знанием	1	1
1094	к лицу	1	1
1095	целого следовательно	1	1
1096	вместе с	2	1
1097	до этого	1	1
1098	усомниться в	1	1
1099	жанров художественной	2	1
1100	чужой стране	1	1
1101	как это	3	1
1102	некий нравственный	1	1
1103	речевых жестов	1	1
1104	наделенного репродуктивной	1	1
1105	из трех	1	1
1106	не удается	1	1
1107	они едины	1	1
1108	восходит к	3	1
1109	персонажи не	1	1
1110	требует от	1	1
1111	следует анекдот	1	1
1112	преступается не	1	1
1113	жанровые зародыши	1	1
1114	бытуют как	1	1
1115	в область	1	1
1116	междуязычны интернациональны	1	1
1117	творится окказиональная	1	1
1118	смешное но	1	1
1119	его собственной	1	1
1120	лицом к	1	1
1121	предосудительного памяти	1	1
1122	в той	2	1
1123	для анекдота	1	1
1124	и ведет	1	1
1125	немногочисленных и	1	1
1126	было положено	1	1
1127	текста где	1	1
1128	исторически сложившихся	1	1
1129	притчи и	4	1
1130	тип высказывания	1	1
1131	понятия о	1	1
1132	достоверным но	1	1
1133	любопытное занимательное	1	1
1134	дифференцированном и	1	1
1135	персонажа то	1	1
1136	да и	2	1
1137	ним определенные	1	1
1138	романе достоевского	1	1
1139	слово сказания	1	1
1140	кто из	1	1
1141	организующего учительный	1	1
1142	знакового комплекса	1	1
1143	о трагическом	1	1
1144	поэтому жанры	1	1
1145	к чему	1	1
1146	будет адекватным	1	1
1147	это контекст	1	1
1148	этого слова	2	1
1149	в чистом	1	1
1150	схемы и	1	1
1151	на языке	3	1
1152	в контексте	2	1
1153	однако он	1	1
1154	анекдота контекст	1	1
1155	своей карнавальной	1	1
1156	разделение иерархично	1	1
1157	в эстетический	1	1
1158	высказывания жанр	1	1
1159	ситуации но	1	1
1160	в жанровом	1	1
1161	дискурсии и	1	1
1162	только исполнитель	1	1
1163	сих пор	1	1
1164	жанровую принадлежность	1	1
1165	поступки только	1	1
1166	как предмет	1	1
1167	оба они	1	1
1168	о его	2	1
1169	своей судьбы	1	1
1170	форме определенной	1	1
1171	поэтике здесь	1	1
1172	укрупненных деталей	1	1
1173	литературы во	1	1
1174	под названием	1	1
1175	обладает достоверным	1	1
1176	в книге	1	1
1177	композиционным костяком	1	1
1178	прахудожественными речевыми	1	1
1179	это уже	1	1
1180	случаях когда	1	1
1181	судьбы они	1	1
1182	не достигает	1	1
1183	текстов не	1	1
1184	стороны адресата	2	1
1185	о событии	1	1
1186	притчи может	1	1
1187	определенные возможности	1	1
1188	уверяем читателя	1	1
1189	читателя что	1	1
1190	в результате	5	1
1191	вопрос о	1	1
1192	от луки	2	1
1193	другое дело	1	1
1194	описаний акцентированная	1	1
1195	или иным	2	1
1196	судьбы а	2	1
1197	внутренне свободного	2	1
1198	себя самого	1	1
1199	нечто смешное	1	1
1200	предносится целое	1	1
1201	тем более	1	1
