N	2gram	Losev_Dial_3	Myshleni
101	этот предмет	1	4
102	в сущности	10	4
103	первый план	4	4
104	в своем	3	4
105	показали что	1	4
106	и с	6	4
107	с этой	5	4
108	на первый	4	4
109	и при	1	4
110	и той	1	4
111	не в	3	4
112	тому что	4	4
113	что с	1	4
114	что оно	7	4
115	и только	6	4
116	все время	3	4
117	только что	4	4
118	из них	3	4
119	друг друга	3	4
120	образом что	1	4
121	по своему	1	4
122	в смысле	2	4
123	и для	2	4
124	для нас	2	4
125	между ними	1	4
126	и научных	1	4
127	во всяком	2	4
128	этой точки	2	4
129	идет о	1	3
130	не имеют	2	3
131	с таким	1	3
132	на место	1	3
133	в виду	7	3
134	в чем	4	3
135	а только	1	3
136	себе и	1	3
137	отнюдь не	10	3
138	но в	2	3
139	в которой	1	3
140	на этом	2	3
141	что все	14	3
142	в совершенно	1	3
143	со всеми	2	3
144	знает что	1	3
145	ни в	9	3
146	чем в	1	3
147	в этих	1	3
148	к истории	2	3
149	нас к	2	3
150	не менее	11	3
151	что эта	1	3
152	этого явления	1	3
153	в другую	1	3
154	и является	2	3
155	во всем	3	3
156	связи с	1	3
157	не могут	4	3
158	с логической	1	3
159	и когда	2	3
160	должно быть	3	3
161	и поэтому	1	3
162	внимание на	1	3
163	и во	2	3
164	одной из	1	3
165	но не	2	3
166	всяком случае	2	3
167	себя в	2	3
168	так что	8	3
169	этого понятия	1	3
170	но что	7	3
171	от того	4	3
172	со стороны	2	3
173	нас в	2	3
174	именно в	2	3
175	к которому	1	3
176	только к	2	3
177	самое слово	1	3
178	в связи	1	3
179	по существу	2	3
180	в условиях	2	3
181	и от	3	3
182	бы в	2	3
183	основе их	1	3
184	совершенно не	2	3
185	по одному	2	3
186	в виде	8	3
187	точно так	2	3
188	говоря о	1	2
189	также и	2	2
190	относятся к	1	2
191	ту же	1	2
192	что эти	1	2
193	должна быть	6	2
194	высшей степени	1	2
195	едва ли	1	2
196	мы имеем	1	2
197	что если	2	2
198	что уже	1	2
199	место в	1	2
200	мы и	4	2
201	зависимости от	3	2
202	в ней	2	2
203	те признаки	1	2
204	другие предметы	1	2
205	не просто	18	2
206	опирается на	1	2
207	по которому	2	2
208	стороны и	1	2
209	животных и	1	2
210	в мысли	2	2
211	из этих	2	2
212	во многих	1	2
213	не есть	54	2
214	дальше и	1	2
215	вообще не	2	2
216	в нем	3	2
217	что всякое	1	2
218	именно то	1	2
219	никакому сомнению	1	2
220	то как	2	2
221	содержит в	1	2
222	из него	1	2
223	подобно тому	4	2
224	в основу	1	2
225	факт что	1	2
226	им как	1	2
227	в ином	1	2
228	далеко не	1	2
229	в слове	3	2
230	такой же	1	2
231	и тогда	5	2
232	нисколько не	1	2
233	целом и	1	2
234	дает в	1	2
235	их в	2	2
236	что этот	2	2
237	в историческом	1	2
238	же самого	1	2
239	но они	2	2
240	ничего кроме	1	2
241	не имеет	11	2
242	на котором	2	2
243	того как	1	2
244	уже и	3	2
245	что на	1	2
246	когда мы	2	2
247	предметов в	1	2
248	отличается от	8	2
249	и он	2	2
250	существует только	1	2
251	и это	4	2
252	и которая	1	2
253	зрения совершенно	1	2
254	на нем	1	2
255	и сами	2	2
256	здесь не	1	2
257	данном случае	1	2
258	никак не	2	2
259	ясно что	7	2
260	и которые	1	2
261	которую можно	1	2
262	еще не	2	2
263	даны в	1	2
264	и здесь	2	2
265	слова из	1	2
266	другими словами	7	2
267	понятие и	1	2
268	к нему	3	2
269	на каждой	1	2
270	на одном	1	2
271	в другой	1	2
272	у одного	1	2
273	в него	1	2
274	значит что	24	2
275	но так	1	2
276	образом как	1	2
277	в вопросе	2	2
278	но как	2	2
279	по типу	1	2
280	от одной	1	2
281	и у	2	2
282	вопроса о	1	2
283	для него	4	2
284	представить себе	1	2
285	тогда как	1	2
286	у него	2	2
287	случае не	3	2
288	только на	7	2
289	в каком	3	2
290	с той	1	2
291	показывает что	2	2
292	одинаковой мере	3	2
293	прежде всего	8	2
294	отвлеченных понятий	1	2
295	абстрактное понятие	9	2
296	если не	3	2
297	стадии своего	1	2
298	вопросе о	2	2
299	в данном	2	2
300	что это	12	2
301	тому как	4	2
302	самого себя	1	2
303	это значит	24	2
304	том смысле	1	2
305	даже в	1	2
306	как только	1	2
307	понятий а	1	2
308	этом вопросе	2	2
309	но для	2	2
310	на одной	1	2
311	которая в	1	2
312	в одинаковой	2	2
313	существует ли	1	2
314	как показывает	1	2
315	а в	2	2
316	нам не	1	2
317	не знает	3	2
318	влияния на	1	2
319	который не	2	2
320	в таком	14	2
321	они не	2	2
322	например в	2	1
323	в сфере	1	1
324	столько же	1	1
325	на самом	1	1
326	он может	1	1
327	в приведенном	1	1
328	и есть	16	1
329	что знания	1	1
330	явления и	4	1
331	по которым	1	1
332	заложен в	1	1
333	и больше	4	1
334	в зависимости	2	1
335	чем именно	1	1
336	и должен	1	1
337	уже по	2	1
338	самых существенных	1	1
339	его не	2	1
340	а как	1	1
341	значении в	1	1
342	предмета в	1	1
343	мы не	5	1
344	та же	1	1
345	вопрос о	5	1
346	его только	1	1
347	в возможности	4	1
348	так чтобы	2	1
349	время как	4	1
350	говорить о	4	1
351	оно вообще	2	1
352	что иное	6	1
353	оно есть	2	1
354	я не	6	1
355	но даже	3	1
356	что можно	2	1
357	же что	1	1
358	и этого	1	1
359	проявляет себя	1	1
360	же мере	1	1
361	иное как	6	1
362	бы то	2	1
363	во всех	1	1
364	не отличается	5	1
365	то мы	1	1
366	то он	1	1
367	они имеют	1	1
368	точка зрения	5	1
369	не то	1	1
370	одном и	1	1
371	только тогда	3	1
372	быть так	1	1
373	если действительно	1	1
374	предполагают друг	1	1
375	при их	1	1
376	чтобы потом	1	1
377	собственным внутренним	1	1
378	отличаются от	1	1
379	его развития	1	1
380	и я	3	1
381	если она	1	1
382	независимо от	1	1
383	что именно	3	1
384	внутри себя	1	1
385	истории что	1	1
386	это понятие	1	1
387	однако не	2	1
388	кто не	1	1
389	а чисто	1	1
390	с понятием	1	1
391	силе и	1	1
392	оно нуждается	1	1
393	в этот	1	1
394	то в	2	1
395	и напрасно	1	1
396	его содержания	1	1
397	что к	1	1
398	только один	1	1
399	на стадии	2	1
400	что знание	3	1
401	но на	2	1
402	корнями в	1	1
403	как знание	1	1
404	а просто	1	1
405	он не	5	1
406	явление оно	1	1
407	при виде	1	1
408	этого опыта	1	1
409	с нашим	1	1
410	себе не	1	1
411	он должен	3	1
412	в понятии	2	1
413	приходим к	1	1
414	и по	2	1
415	его можно	1	1
416	или иных	1	1
417	что она	9	1
418	спрашивается что	1	1
419	но все	1	1
420	то ни	1	1
421	и может	1	1
422	они должны	1	1
423	ими тогда	1	1
424	с целью	1	1
425	исходным пунктом	1	1
426	известно что	1	1
427	виде что	1	1
428	и определение	1	1
429	за другой	1	1
430	всю свою	1	1
431	вещь может	1	1
432	не чем	1	1
433	на свои	3	1
434	заключается только	1	1
435	понятий вообще	1	1
436	одному тому	2	1
437	на что	2	1
438	не всегда	1	1
439	во внимание	2	1
440	которой он	1	1
441	одна и	1	1
442	явления если	1	1
443	их логическое	1	1
444	как таковой	2	1
445	что должно	1	1
446	не больше	3	1
447	и становится	1	1
448	слово а	1	1
449	мы как	2	1
450	из сферы	1	1
451	нас не	1	1
452	в такой	1	1
453	почти не	1	1
454	бы к	1	1
455	это наше	1	1
456	то для	1	1
457	что вся	1	1
458	представление о	1	1
459	и понятия	1	1
460	он дает	2	1
461	не как	1	1
462	бы мы	1	1
463	от его	2	1
464	признать что	1	1
465	взгляд на	1	1
466	вообще но	1	1
467	в одном	1	1
468	выше мы	1	1
469	точку зрения	1	1
470	картина которая	1	1
471	но он	1	1
472	иным как	1	1
473	тем не	10	1
474	есть еще	3	1
475	какое бы	1	1
476	есть некий	1	1
477	тому чтобы	1	1
478	и таким	1	1
479	количество раз	1	1
480	что говоря	1	1
481	для нее	1	1
482	отличии от	1	1
483	по себе	20	1
484	раз и	3	1
485	относительно которых	1	1
486	что есть	4	1
487	наших глазах	1	1
488	вплоть до	1	1
489	с которой	2	1
490	этого же	1	1
491	впадает в	1	1
492	абстрактных понятий	2	1
493	до явления	1	1
494	в то	5	1
495	как о	4	1
496	имел случай	1	1
497	что их	2	1
498	и притом	5	1
499	в центр	1	1
500	на него	1	1
501	когда они	1	1
502	казалось бы	1	1
503	ничего не	17	1
504	больше чем	1	1
505	в самой	1	1
506	имеем дело	1	1
507	этих двух	1	1
508	другой как	1	1
509	могли не	1	1
510	где на	1	1
511	представление об	1	1
512	ничто не	2	1
513	эти три	1	1
514	для другого	1	1
515	исторического процесса	2	1
516	если только	4	1
517	точке зрения	1	1
518	у нас	4	1
519	в одинаковых	1	1
520	уже о	2	1
521	и часто	1	1
522	всего в	1	1
523	понятий уже	1	1
524	его с	1	1
525	как для	1	1
526	утверждать что	6	1
527	принять за	1	1
528	для себя	2	1
529	на вопрос	1	1
530	которого мы	1	1
531	говоря уже	2	1
532	и та	1	1
533	без всякого	1	1
534	то время	4	1
535	совершенно ясно	1	1
536	последнее время	1	1
537	другой раз	1	1
538	только то	1	1
539	в себя	1	1
540	так в	2	1
541	имеет никакого	1	1
542	и совершенно	1	1
543	до самого	1	1
544	и сам	1	1
545	его движение	3	1
546	слово есть	1	1
547	было в	1	1
548	мог бы	1	1
549	на которую	1	1
550	чудом если	1	1
551	представить в	1	1
552	еще и	2	1
553	которое оно	1	1
554	связанных между	1	1
555	для этого	2	1
556	бывает в	1	1
557	быть просто	1	1
558	говорят что	2	1
559	связанное с	1	1
560	о нем	4	1
561	не содержит	2	1
562	или на	1	1
563	еще дальше	1	1
564	можно сказать	1	1
565	как чисто	1	1
566	логическая необходимость	1	1
567	мы показали	1	1
568	является здесь	1	1
569	понятие из	1	1
570	мы о	1	1
571	ее от	2	1
572	получается что	2	1
573	данный предмет	1	1
574	на словах	2	1
575	каждой ступени	1	1
576	и следовательно	2	1
577	если это	1	1
578	абстрактного понятия	1	1
579	происходит в	1	1
580	думаю что	1	1
581	повествование о	2	1
582	первый ответ	1	1
583	явления как	2	1
584	что только	1	1
585	как обезьяна	1	1
586	есть простая	1	1
587	должен быть	1	1
588	которое должно	1	1
589	и так	1	1
590	объединяясь с	1	1
591	никак нельзя	1	1
592	этот факт	1	1
593	и ее	3	1
594	не мешает	2	1
595	вопрос об	3	1
596	история и	6	1
597	же и	2	1
598	должен существовать	1	1
599	уже не	5	1
600	и они	2	1
601	каким образом	1	1
602	но от	1	1
603	я думаю	2	1
604	мы знаем	3	1
605	больше и	1	1
606	одно из	5	1
607	тогда он	1	1
608	которые устанавливает	1	1
609	чтобы она	2	1
610	никаких особых	1	1
611	само по	5	1
612	бы все	1	1
613	как раз	7	1
614	же невозможно	1	1
615	и делает	1	1
616	движение или	1	1
617	в других	1	1
618	указание на	1	1
619	даже и	7	1
620	хотел указать	1	1
621	из двух	3	1
622	и даже	13	1
623	даже не	6	1
624	и обратно	1	1
625	пришли к	1	1
626	и сознание	3	1
627	до сих	1	1
628	истина и	1	1
629	и тысячи	1	1
630	здесь в	1	1
631	мы никогда	1	1
632	все равно	2	1
633	абстрактные понятия	1	1
634	от этих	1	1
635	мысли с	1	1
636	то значит	3	1
637	имеет место	1	1
638	опыта но	1	1
639	что не	5	1
640	деле если	1	1
641	то и	3	1
642	не на	6	1
643	его как	3	1
644	одно а	1	1
645	оно оказывается	1	1
646	не видит	1	1
647	нет никаких	2	1
648	слово слово	1	1
649	необходимость и	2	1
650	ни на	3	1
651	и потому	2	1
652	все кругом	1	1
653	мы говорим	2	1
654	или по	1	1
655	тот факт	1	1
656	существует ни	1	1
657	из которых	3	1
658	обратил внимание	1	1
659	конечно не	4	1
660	о чем	1	1
661	в область	1	1
662	если оно	4	1
663	а если	3	1
664	в течение	1	1
665	это есть	8	1
666	но который	1	1
667	наконец и	1	1
668	вовсе нет	1	1
669	каждой отдельной	1	1
670	быть не	2	1
671	указанием на	1	1
672	очевидно это	1	1
673	и формы	2	1
674	в систему	1	1
675	что из	1	1
676	сих пор	1	1
677	но это	5	1
678	все это	6	1
679	дает возможность	1	1
680	при всем	4	1
681	тех или	2	1
682	процесса в	1	1
683	указать на	1	1
684	раз навсегда	2	1
685	не существует	10	1
686	что там	1	1
687	совершенно различны	1	1
688	или в	2	1
689	сознания и	4	1
690	а все	1	1
691	о котором	1	1
692	и слова	1	1
693	своей собственной	1	1
694	хотя и	5	1
695	нескольких лет	1	1
696	из себя	2	1
697	тем более	3	1
698	зрения в	2	1
699	себе ничего	1	1
700	с ним	1	1
701	предмета и	1	1
702	ни было	1	1
703	же в	2	1
704	без слова	2	1
705	личности и	5	1
706	ибо они	2	1
707	себе никакого	1	1
708	тождество этих	1	1
709	вообще и	1	1
710	требует чтобы	2	1
711	нет ничего	9	1
712	но если	6	1
713	не говоря	2	1
714	признаков в	1	1
715	или других	1	1
716	обычно не	2	1
717	что сущность	1	1
718	что необходимо	1	1
719	одновременно и	1	1
720	не что	6	1
721	чем иным	1	1
722	отсюда ясно	1	1
723	из этого	2	1
724	содержится в	2	1
725	это очевидно	1	1
726	сила и	1	1
727	ее в	2	1
728	в своих	2	1
729	то оно	1	1
730	как результат	1	1
731	которая не	1	1
732	смысле что	1	1
