N	2gram	Propp_Russ_1	KulturaY
286	в целях	3	2
287	таким же	3	2
288	в которых	5	2
289	в день	6	2
290	и более	2	2
291	как будто	5	2
292	которых мы	1	2
293	и прочие	1	2
294	состоит в	8	2
295	и следовательно	1	2
296	как и	10	2
297	он уже	1	2
298	он и	1	2
299	такие же	1	1
300	его от	2	1
301	этим словом	1	1
302	прежде чем	1	1
303	и непосредственно	2	1
304	в себе	1	1
305	лишает их	1	1
306	быть лучше	1	1
307	очень много	1	1
308	области изучения	2	1
309	как правило	3	1
310	не значит	2	1
311	день и	2	1
312	а а	25	1
313	легко заметить	1	1
314	в первые	2	1
315	это все	1	1
316	самого понятия	1	1
317	м и	1	1
318	в одно	1	1
319	в которой	1	1
320	это на	1	1
321	место в	1	1
322	с греческим	1	1
323	ни одна	1	1
324	на западе	2	1
325	или не	1	1
326	так не	1	1
327	как например	3	1
328	однако он	1	1
329	предположить что	2	1
330	тогда когда	1	1
331	нет в	1	1
332	можно считать	1	1
333	только тогда	1	1
334	как на	1	1
335	этом можно	1	1
336	в область	1	1
337	значит что	2	1
338	это время	2	1
339	и их	4	1
340	на более	1	1
341	несколько примеров	1	1
342	оно имеет	1	1
343	которых они	1	1
344	тем это	1	1
345	кроме того	1	1
346	есть какие-то	1	1
347	видели в	1	1
348	не оставляет	1	1
349	дает в	1	1
350	значение его	1	1
351	в период	1	1
352	по которым	1	1
353	необходимую принадлежность	1	1
354	в виде	6	1
355	нет никаких	1	1
356	вторая часть	1	1
357	из основных	1	1
358	не до	1	1
359	или такие	1	1
360	этой работы	2	1
361	к словам	1	1
362	настоящее время	3	1
363	в большинстве	2	1
364	идут в	1	1
365	в какой	2	1
366	независимо от	2	1
367	его и	2	1
368	пока это	1	1
369	этот не	1	1
370	иное как	2	1
371	далее в	2	1
372	мы не	6	1
373	и другие	13	1
374	связанными с	1	1
375	который по	1	1
376	только из	1	1
377	рассматриваться как	1	1
378	так что	2	1
379	или его	1	1
380	и без	1	1
381	уже на	1	1
382	дошедшим до	1	1
383	указать что	1	1
384	в случае	1	1
385	указывают что	1	1
386	в настоящее	3	1
387	первые годы	1	1
388	это влияние	1	1
389	с такими	1	1
390	он так	2	1
391	же что	1	1
392	ничего общего	2	1
393	это объяснение	1	1
394	наряду с	1	1
395	значения что	1	1
396	которые можно	2	1
397	становится ясным	1	1
398	жизнь в	1	1
399	и было	1	1
400	и он	1	1
401	в одном	3	1
402	по его	1	1
403	значение так	1	1
404	одно из	5	1
405	содержанию своему	1	1
406	с а	1	1
407	много и	3	1
408	эта же	1	1
409	встречается и	2	1
410	явление в	1	1
411	и раньше	1	1
412	за это	1	1
413	в свете	2	1
414	случай этот	1	1
415	же значение	1	1
416	что очень	1	1
417	iv в	1	1
418	я рад	1	1
419	не знали	2	1
420	основании что	1	1
421	которых к	1	1
422	и некоторые	3	1
423	это имеет	2	1
424	революции в	1	1
425	между ними	1	1
426	место при	1	1
427	свидетельствует о	1	1
428	в середине	3	1
429	наша задача	1	1
430	д и	1	1
431	совершенно ином	1	1
432	сомнений в	2	1
433	случае он	1	1
434	своем дневнике	1	1
435	связанных с	1	1
436	этому же	2	1
437	мы можем	2	1
438	деле это	1	1
439	по всей	1	1
440	и новым	1	1
441	пишут и	1	1
442	по очень	1	1
443	из ряда	1	1
444	не с	3	1
445	что подобного	1	1
446	не составляет	1	1
447	что иное	2	1
448	такой же	2	1
449	свое внимание	1	1
450	в этих	3	1
451	есть несколько	1	1
452	одном и	1	1
453	бьет по	1	1
454	что этот	4	1
455	некоторые другие	5	1
456	по отношению	1	1
457	что есть	1	1
458	и к	3	1
459	слова а	1	1
460	которые в	1	1
461	в китае	1	1
462	они связаны	1	1
463	из всех	1	1
464	виду что	1	1
465	это видно	1	1
466	в совершенно	1	1
467	противном случае	1	1
468	чаще всего	3	1
469	в других	11	1
470	должны признать	1	1
471	к еде	1	1
472	сказывается и	1	1
473	начнем с	1	1
474	также на	3	1
475	к борьбе	2	1
476	известно что	1	1
477	из этих	4	1
478	с русским	1	1
479	с которым	1	1
480	на почве	1	1
481	значения как	1	1
482	более как	1	1
483	даже к	1	1
484	общего с	1	1
485	значение как	1	1
486	этой же	1	1
487	пишет в	3	1
488	и получают	1	1
489	только у	2	1
490	не здесь	1	1
491	что по	4	1
492	дают в	1	1
493	только с	1	1
494	и бьет	1	1
495	крестьян и	1	1
496	в чем	1	1
497	дело в	1	1
498	в противном	1	1
499	с немецкими	1	1
500	не без	1	1
501	нового в	1	1
502	подчинить себе	1	1
503	во многих	5	1
504	значение этого	1	1
505	находится в	2	1
506	но эти	3	1
507	что от	2	1
508	основана на	1	1
509	относится к	1	1
510	большей частью	1	1
511	обе эти	1	1
512	имеет место	2	1
513	например уже	1	1
514	тому же	1	1
515	в очень	1	1
516	один от	1	1
517	языке на	1	1
518	случайно что	1	1
519	собой и	1	1
520	на основе	1	1
521	нет того	1	1
522	подойти к	2	1
523	жизни это	1	1
524	как только	1	1
525	он был	2	1
526	к тем	3	1
527	к ним	3	1
528	на них	1	1
529	заметить что	1	1
530	где эти	1	1
531	к другу	2	1
532	в употреблении	1	1
533	вечера и	1	1
534	имело место	2	1
535	по своему	1	1
536	и др	4	1
537	одна из	4	1
538	внимание на	1	1
539	мы уже	1	1
540	как новые	1	1
541	эти сообщения	1	1
542	точку зрения	1	1
543	оно приводит	1	1
544	в целом	2	1
545	оставляет сомнений	1	1
546	том же	2	1
547	что именно	2	1
548	возможно что	1	1
549	составные части	2	1
550	превращен в	1	1
551	показать что	1	1
552	приходит к	1	1
553	когда он	2	1
554	не дают	1	1
555	тем и	2	1
556	тому что	4	1
557	не потому	1	1
558	в уже	3	1
559	не что	2	1
560	от другого	1	1
561	у других	1	1
562	указаний на	1	1
563	просто в	1	1
564	не так	1	1
565	в круг	2	1
566	имеет совершенно	1	1
567	ряду явлений	1	1
568	два раза	1	1
569	в лес	1	1
570	должен был	1	1
571	нас особенно	1	1
572	на некоторые	1	1
573	далеко не	3	1
574	в это	3	1
575	их в	3	1
576	и как	2	1
577	не случайно	2	1
578	споров о	1	1
579	быть и	2	1
580	с его	1	1
581	пр и	1	1
582	смысл который	1	1
583	нас в	1	1
584	общеизвестно что	1	1
585	по другим	1	1
586	если не	1	1
587	от них	3	1
588	у которых	2	1
589	в общем	1	1
590	быть может	1	1
591	не приходится	1	1
592	слова с	1	1
593	можно объяснить	2	1
594	исконных форм	1	1
595	некоторые основные	1	1
596	так называемый	2	1
597	если же	1	1
598	о том	8	1
599	то время	1	1
600	это как	1	1
601	не был	1	1
602	всего этого	1	1
603	хотел бы	1	1
604	что дело	1	1
605	но основные	1	1
606	подобные же	1	1
607	говорить об	1	1
608	но их	1	1
609	и при	1	1
610	борьбы с	2	1
611	он должен	1	1
612	в слово	1	1
613	поэзии как	1	1
614	на новый	2	1
615	смысле в	1	1
616	каким образом	1	1
617	ли они	1	1
618	вне зависимости	1	1
619	что здесь	1	1
620	и народный	1	1
621	не исчезли	1	1
622	имеет тот	1	1
623	русских и	2	1
624	для народа	1	1
625	в каждом	2	1
626	они не	1	1
627	и под	1	1
628	составляют необходимую	1	1
629	так например	6	1
630	показывают что	2	1
631	слово в	1	1
632	себе и	1	1
633	по содержанию	3	1
634	имеем здесь	1	1
635	и том	1	1
636	обычно в	1	1
637	и просто	1	1
638	указывают на	1	1
639	именно здесь	1	1
640	социалистической революции	1	1
641	какие же	2	1
642	считать их	1	1
643	прочел и	1	1
644	это имело	1	1
645	том чтобы	1	1
646	е в	8	1
647	при котором	1	1
