N	2gram	Propp_Isto_2	Problema
152	еще более	1	3
153	и другие	4	3
154	не что	2	3
155	точно так	6	3
156	и наиболее	1	2
157	самом деле	2	2
158	то же	10	2
159	и за	1	2
160	по его	1	2
161	еще остается	1	2
162	мы имеем	15	2
163	мы не	3	2
164	и дать	1	2
165	еще до	2	2
166	я не	2	2
167	это время	1	2
168	в таком	1	2
169	все эти	4	2
170	тем как	1	2
171	не то	1	2
172	не все	2	2
173	по отношению	3	2
174	на небе	1	2
175	своего сына	1	2
176	на то	3	2
177	в одной	4	2
178	как в	5	2
179	кроме того	2	2
180	когда он	3	2
181	в нашей	2	2
182	однако как	1	2
183	на стадии	3	2
184	если он	1	2
185	на его	2	2
186	он все	1	2
187	здесь говорится	1	2
188	его на	2	2
189	что такой	1	2
190	его не	2	2
191	которого не	1	2
192	это не	2	2
193	но уже	1	2
194	в них	1	2
195	бы на	1	2
196	в котором	5	2
197	представление о	2	2
198	себе а	1	2
199	доказывает что	1	2
200	и более	2	2
201	я вас	1	2
202	как акт	1	2
203	в таких	2	2
204	в науке	1	2
205	на него	5	2
206	того чтобы	2	2
207	ничего не	7	2
208	тем что	4	2
209	не могут	1	2
210	его за	1	2
211	к тому	5	2
212	этот миф	1	2
213	как мы	1	2
214	без всякого	1	2
215	всей своей	1	2
216	можно было	5	2
217	за то	1	2
218	и которые	1	2
219	он был	3	2
220	по себе	1	2
221	в глаза	2	2
222	и только	2	2
223	вслед за	1	2
224	в середине	1	2
225	здесь в	2	2
226	что здесь	4	2
227	в какой	1	2
228	без ума	1	2
229	по этому	1	2
230	именно на	1	2
231	этому поводу	1	2
232	уже в	2	2
233	и они	4	2
234	свидетельствует о	1	2
235	дает ему	2	2
236	из них	2	2
237	до сих	6	2
238	ее в	2	2
239	человека а	1	2
240	что не	1	2
241	от солнца	1	2
242	боги и	2	2
243	в европе	1	2
244	в брак	1	2
245	он говорит	1	2
246	наряду с	6	2
247	да и	2	2
248	в мир	2	2
249	по существу	2	2
250	бросается в	1	2
251	в это	1	2
252	с этой	1	2
253	сих пор	7	2
254	только для	1	2
255	один из	8	2
256	этот образ	1	2
257	ли в	1	2
258	мира и	1	2
259	всякого рода	1	2
260	за него	2	2
261	хотя бы	2	2
262	не будет	1	2
263	в свою	1	2
264	из тех	1	2
265	при его	1	2
266	отношению к	3	2
267	но еще	1	2
268	к этому	1	2
269	после его	1	2
270	они не	4	2
271	уже умерла	1	1
272	и т	19	1
273	не думает	1	1
274	должен быть	1	1
275	сам по	1	1
276	на самом	2	1
277	в стороне	1	1
278	к своей	1	1
279	это и	1	1
280	так у	2	1
281	даже еще	1	1
282	и есть	5	1
283	мы встречаем	1	1
284	женщины с	1	1
285	из его	1	1
286	животных но	2	1
287	мать и	1	1
288	то самое	1	1
289	в их	3	1
290	мы уже	6	1
291	внутренности и	1	1
292	а как	1	1
293	выросшая из	1	1
294	в пещеру	1	1
295	бы что	1	1
296	вопрос о	4	1
297	из своих	1	1
298	представляли себе	1	1
299	так чтобы	1	1
300	не вполне	1	1
301	на себя	1	1
302	и ее	2	1
303	они были	2	1
304	увидим ниже	4	1
305	не знают	2	1
306	слова при	1	1
307	как ему	1	1
308	этот текст	1	1
309	или от	1	1
310	время в	1	1
311	с его	1	1
312	только после	4	1
313	то мы	2	1
314	чем это	1	1
315	живущей в	2	1
316	а только	1	1
317	что было	1	1
318	у них	1	1
319	в свои	1	1
320	в главе	1	1
321	от очага	1	1
322	в поисках	2	1
323	а самый	1	1
324	с этим	5	1
325	начала до	1	1
326	для всех	1	1
327	вспомним что	2	1
328	что ее	3	1
329	этой стороны	1	1
330	перед нами	2	1
331	что по	1	1
332	было только	1	1
333	и наконец	5	1
334	по пути	1	1
335	его к	1	1
336	духа и	1	1
337	ясно и	2	1
338	в этот	1	1
339	для которого	1	1
340	мифе и	1	1
341	как то	1	1
342	что это	6	1
343	так или	1	1
344	из этих	3	1
345	в тех	2	1
346	если мы	1	1
347	право на	3	1
348	ее сердце	1	1
349	говорит не	1	1
350	говорят о	2	1
351	имеем в	5	1
352	но на	1	1
353	и если	2	1
354	что она	5	1
355	главным образом	2	1
356	же автор	1	1
357	не вижу	1	1
358	т д	18	1
359	после этого	4	1
360	материалом который	1	1
361	всех этих	3	1
362	он должен	2	1
363	состоит в	2	1
364	душу и	1	1
365	но некоторые	1	1
366	этого мотива	5	1
367	что ни	1	1
368	и по	2	1
369	же остается	1	1
370	так например	1	1
371	в нее	2	1
372	божественных существ	1	1
373	за свою	1	1
374	себя и	2	1
375	задний план	1	1
376	они должны	4	1
377	и сделал	1	1
378	их и	1	1
379	а по	1	1
380	входит в	1	1
381	дать ей	1	1
382	этой силы	1	1
383	и дает	2	1
384	это свидетельствует	1	1
385	должен был	3	1
386	которая была	1	1
387	тихо и	1	1
388	не ясно	1	1
389	его у	1	1
390	же эти	2	1
391	и полубоги	1	1
392	здесь можно	5	1
393	к величайшему	1	1
394	есть он	1	1
395	чем в	1	1
396	восходят к	1	1
397	и некоторые	1	1
398	такой же	2	1
399	но я	1	1
400	огне и	1	1
401	которые раздаются	1	1
402	при рождении	4	1
403	что такое	1	1
404	и бессмертие	1	1
405	в преисподнюю	1	1
406	уже к	1	1
407	почти не	1	1
408	ст здесь	1	1
409	его мнению	1	1
410	другой вопрос	1	1
411	не столько	2	1
412	представлением об	1	1
413	своего рода	1	1
414	которые производятся	1	1
415	нельзя было	1	1
416	пока только	1	1
417	в трудах	1	1
418	земле и	1	1
419	силу и	3	1
420	все это	3	1
421	что никакой	1	1
422	видно что	6	1
423	надо сказать	1	1
424	их в	2	1
425	и под	1	1
426	даже в	1	1
427	ты их	1	1
428	содержится в	1	1
429	же мы	2	1
430	нас к	1	1
431	и очень	1	1
432	найти еще	1	1
433	что мотив	1	1
434	знал что	1	1
435	чтобы освободиться	1	1
436	вплоть до	1	1
437	тем самым	2	1
438	что эта	2	1
439	с которой	2	1
440	пришло время	1	1
441	этого же	1	1
442	впадает в	1	1
443	самого начала	2	1
444	другой стороне	1	1
445	о чем	1	1
446	на котором	2	1
447	что их	1	1
448	не делают	1	1
449	и два	1	1
450	которого он	1	1
451	можно судить	1	1
452	нечто подобное	1	1
453	он мог	1	1
454	из него	2	1
455	правда в	1	1
456	и начал	1	1
457	мифе о	1	1
458	можно усмотреть	2	1
459	к ней	2	1
460	как она	4	1
461	во всем	1	1
462	ему и	1	1
463	сообщает что	1	1
464	достаточно указать	1	1
465	до того	1	1
466	они ее	1	1
467	мифов и	2	1
468	и оно	1	1
469	в городе	1	1
470	к себе	2	1
471	когда мы	2	1
472	он лишен	1	1
473	вполне понятным	1	1
474	в материалах	1	1
475	здесь совершенно	1	1
476	как только	1	1
477	его с	1	1
478	всем мире	1	1
479	как человек	1	1
480	в очень	3	1
481	на это	1	1
482	она не	5	1
483	в наше	1	1
484	и это	3	1
485	что делается	1	1
486	и стали	2	1
487	но по	3	1
488	к цепи	1	1
489	с ее	2	1
490	на другой	2	1
491	на основе	1	1
492	существа в	1	1
493	которые как	1	1
494	и этим	1	1
495	с самого	2	1
496	огромное количество	1	1
497	и когда	2	1
498	легенды о	1	1
499	же говорит	1	1
500	на нее	2	1
501	отправился на	1	1
502	здесь он	1	1
503	ушедшего в	1	1
504	примеров мы	1	1
505	здесь нет	2	1
506	мог бы	3	1
507	и велел	1	1
508	видно еще	1	1
509	о связи	2	1
510	том как	1	1
511	остается только	1	1
512	в религии	1	1
513	это только	2	1
514	имеется в	2	1
515	в последней	1	1
516	о волшебной	1	1
517	со стороны	1	1
518	которому принадлежит	1	1
519	погружается в	1	1
520	я теперь	1	1
521	сводится к	1	1
522	и здесь	9	1
523	мы могли	2	1
524	в работе	3	1
525	не приходит	1	1
526	другими словами	4	1
527	почему же	1	1
528	или на	4	1
529	означает не	1	1
530	его тело	1	1
531	людей как	1	1
532	образом мы	1	1
533	должно было	3	1
534	восходит к	1	1
535	дочь в	5	1
536	все на	1	1
537	вся эта	1	1
538	которое уже	1	1
539	в науку	1	1
540	этот момент	1	1
541	нуждается в	1	1
542	который и	1	1
543	говорит он	1	1
544	есть с	1	1
545	в другой	4	1
546	и можно	1	1
547	тот момент	2	1
548	и следовательно	1	1
549	следовало бы	1	1
550	в него	2	1
551	толкование этого	1	1
552	не зная	1	1
553	же можно	3	1
554	эта двойственность	1	1
555	но с	2	1
556	что наряду	1	1
557	в новой	2	1
558	в двух	1	1
559	только у	2	1
560	и кроме	1	1
561	а если	1	1
562	что всегда	1	1
563	зная что	1	1
564	одной из	4	1
565	этот вопрос	1	1
566	мы увидим	8	1
567	очень много	8	1
568	и так	2	1
569	он теперь	1	1
570	не наблюдал	1	1
571	плодородия и	1	1
572	же и	3	1
573	только на	1	1
574	него и	1	1
575	на этих	1	1
576	а он	1	1
577	и других	1	1
578	за ним	1	1
579	здесь мы	3	1
580	был бы	2	1
581	одно из	2	1
582	себе в	1	1
583	никто не	1	1
584	человека не	1	1
585	говорит ему	1	1
586	тому же	2	1
587	заметить что	2	1
588	и вместе	2	1
589	не назван	1	1
590	доходит до	1	1
591	именно как	1	1
592	нужно было	1	1
593	не были	1	1
594	о своей	2	1
595	и из	2	1
596	или иначе	1	1
597	в природе	1	1
598	и др	4	1
599	его из	2	1
600	сделать в	1	1
601	только по	1	1
602	превращается в	2	1
603	не было	2	1
604	их можно	1	1
605	и стал	1	1
606	а на	1	1
607	говорит я	1	1
608	до конца	1	1
609	ничем не	1	1
610	зависит от	2	1
611	ниже в	1	1
612	его по	1	1
613	но никогда	1	1
614	как видно	1	1
615	а так	1	1
616	когда она	3	1
617	в одно	1	1
618	приходит в	1	1
619	на этой	2	1
620	руки эти	1	1
621	входить в	1	1
622	и она	3	1
623	а есть	1	1
624	и потому	1	1
625	как это	3	1
626	ему свое	1	1
627	или по	1	1
628	то можно	1	1
629	вдруг откуда	1	1
630	в небо	1	1
631	сама же	1	1
632	к своему	1	1
633	же значение	1	1
634	xix века	1	1
635	в сборнике	2	1
636	вопросами как	1	1
637	также как	2	1
638	есть на	2	1
639	могут быть	2	1
640	его мать	1	1
641	думается что	1	1
642	мотив в	1	1
643	там где	1	1
644	на свете	1	1
645	в огне	1	1
646	но это	4	1
647	между прочим	3	1
648	однако не	1	1
649	которые были	2	1
650	дать ему	3	1
651	в более	1	1
652	он спустился	1	1
653	только одна	1	1
654	окончательно и	1	1
655	на задний	1	1
656	по одному	1	1
657	который является	1	1
658	от него	1	1
659	не видит	3	1
660	не должен	4	1
661	мы должны	4	1
662	как показывает	1	1
663	но всегда	1	1
664	уверен в	1	1
665	не обладает	3	1
666	к самым	1	1
667	с ними	2	1
668	да не	1	1
669	его таким	1	1
670	но часто	1	1
671	но когда	1	1
672	почему он	1	1
673	можно привести	3	1
674	только о	1	1
675	будет ли	1	1
676	и состоит	1	1
677	или духа	1	1
678	вдруг на	1	1
679	и вновь	1	1
