N	2gram	Vinokur_Ku_1	Problema
148	никак не	2	4
149	и во	1	4
150	во всех	1	4
151	и только	1	4
152	тем более	2	4
153	или иные	1	4
154	или даже	1	4
155	что не	5	4
156	с этим	4	4
157	как бы	7	4
158	однако не	6	4
159	как раз	8	4
160	тех или	1	4
161	и для	2	4
162	у достоевского	1	4
163	же в	4	4
164	а в	5	4
165	какой мере	1	4
166	в то	2	4
167	в какой	6	4
168	самом деле	9	3
169	в зависимости	5	3
170	и этот	1	3
171	то это	3	3
172	в каждой	1	3
173	и на	4	3
174	но как	1	3
175	в истории	3	3
176	поскольку они	1	3
177	же и	2	3
178	в своем	3	3
179	бы и	2	3
180	учение о	4	3
181	имеем в	1	3
182	вообще не	1	3
183	т д	14	3
184	или иных	1	3
185	но все	2	3
186	того или	4	3
187	этом смысле	3	3
188	из них	4	3
189	в жизни	1	3
190	все равно	2	3
191	как это	3	3
192	связи с	7	3
193	как о	2	3
194	дело не	2	3
195	правда в	1	3
196	на себе	6	3
197	можно ли	2	3
198	казалось бы	3	3
199	и является	4	3
200	уже и	3	3
201	в области	7	3
202	зависимости от	6	3
203	к тому	5	3
204	в самых	1	3
205	себе в	3	3
206	как мы	1	3
207	в его	12	3
208	что и	4	3
209	не мешает	1	3
210	конечно не	2	3
211	в начале	1	3
212	в сознании	1	3
213	а это	3	3
214	только к	2	3
215	не так	1	3
216	для него	1	3
217	себе и	2	3
218	мы можем	1	3
219	тем что	8	3
220	для того	16	3
221	не было	3	3
222	были бы	2	3
223	еще и	5	3
224	меньше всего	2	3
225	если не	3	3
226	в связи	3	3
227	нет ничего	1	3
228	к его	1	3
229	или иного	3	3
230	а если	3	3
231	это есть	2	3
232	и более	2	3
233	является для	1	3
234	что мы	1	3
235	в условиях	1	3
236	только для	1	3
237	между прочим	2	3
238	это уже	1	3
239	слова но	2	3
240	и как	2	3
241	не говоря	2	3
242	совершенно не	1	3
243	что в	17	3
244	точно так	1	3
245	и то	3	2
246	или к	1	2
247	по преимуществу	2	2
248	почти всегда	1	2
249	и больше	1	2
250	в которой	6	2
251	так чтобы	1	2
252	говорить о	1	2
253	которое в	2	2
254	и он	3	2
255	нет в	1	2
256	иное как	2	2
257	говоря уже	1	2
258	столь же	1	2
259	в чем	1	2
260	то мы	3	2
261	заключается не	1	2
262	не то	1	2
263	совершенно ясно	1	2
264	что они	4	2
265	относится к	2	2
266	он тоже	1	2
267	что именно	1	2
268	так называемая	2	2
269	все же	12	2
270	и где	1	2
271	более или	3	2
272	со своей	1	2
273	что это	5	2
274	в известном	1	2
275	тому же	1	2
276	на его	3	2
277	он не	2	2
278	с основной	2	2
279	том чтобы	8	2
280	не теряет	1	2
281	а вместе	1	2
282	как они	2	2
283	и может	3	2
284	а его	1	2
285	на все	1	2
286	на этой	1	2
287	его в	1	2
288	чтобы все	1	2
289	но именно	1	2
290	для них	2	2
291	далеко не	1	2
292	этого не	2	2
293	речь о	1	2
294	между собою	2	2
295	как угодно	1	2
296	и тогда	4	2
297	или менее	3	2
298	категории в	1	2
299	в котором	3	2
300	мы находим	1	2
301	однако в	1	2
302	того же	4	2
303	но они	1	2
304	некоторого рода	1	2
305	дело в	1	2
306	весь этот	1	2
307	но только	1	2
308	того чтобы	17	2
309	и по	1	2
310	и притом	1	2
311	свидетельствуют о	2	2
312	до того	2	2
313	однако это	1	2
314	есть только	1	2
315	во все	2	2
316	другой и	1	2
317	они и	1	2
318	для себя	1	2
319	в совершенно	1	2
320	и говорит	2	2
321	действия и	2	2
322	в пределах	4	2
323	идет речь	2	2
324	и когда	1	2
325	и прочих	2	2
326	можно только	1	2
327	для этого	3	2
328	и что	5	2
329	учения о	1	2
330	не раз	2	2
331	это было	2	2
332	с его	4	2
333	тотчас же	1	2
334	в литературе	1	2
335	том как	3	2
336	тот же	2	2
337	с ними	4	2
338	дело с	1	2
339	очень много	2	2
340	то он	1	2
341	тот или	1	2
342	себя в	1	2
343	только на	1	2
344	свидетельствует о	2	2
345	является не	1	2
346	а то	2	2
347	то только	2	2
348	заключается в	2	2
349	совсем другое	1	2
350	сами по	1	2
351	в конце	1	2
352	в других	1	2
353	без всякой	1	2
354	в самом	10	2
355	а именно	2	2
356	как же	1	2
357	что иное	1	2
358	это все	1	2
359	говорит о	1	2
360	все время	1	2
361	была бы	3	2
362	как именно	2	2
363	в это	2	2
364	к другой	1	2
365	общего с	1	2
366	к своему	2	2
367	xix века	5	2
368	находятся в	1	2
369	был в	2	2
370	том смысле	1	2
371	как предмет	1	2
372	каждой из	1	2
373	это можно	1	2
374	том виде	1	2
375	другое дело	2	2
376	еще более	1	2
377	будто бы	1	2
378	только что	1	2
379	иное чем	1	2
380	жизни в	1	2
381	в типе	1	2
382	в частности	4	2
383	не что	1	2
384	эти категории	2	2
385	а может	1	2
386	и единичное	1	2
387	этого необходимо	1	1
388	можно говорить	2	1
389	также что	1	1
390	говоря о	1	1
391	одним из	2	1
392	связана с	1	1
393	но тогда	1	1
394	ступени культурного	1	1
395	достоевского в	1	1
396	смысл этого	1	1
397	что эти	4	1
398	ведь и	1	1
399	в году	1	1
400	качестве основной	1	1
401	что вся	1	1
402	понятие для	1	1
403	же как	1	1
404	повседневной жизни	1	1
405	как единство	1	1
406	что если	2	1
407	например религиозные	1	1
408	вопрос о	2	1
409	именно к	1	1
410	д и	2	1
411	от всякого	1	1
412	есть какая-то	1	1
413	на себя	3	1
414	а во-вторых	2	1
415	мы и	1	1
416	очень редко	1	1
417	что можно	2	1
418	так называемые	3	1
419	это время	1	1
420	когда говорят	1	1
421	начало и	1	1
422	не был	1	1
423	время в	1	1
424	слова эти	1	1
425	истории в	1	1
426	тем как	1	1
427	совсем не	1	1
428	к нам	1	1
429	только потому	6	1
430	в быту	1	1
431	значение и	2	1
432	не все	2	1
433	если в	2	1
434	присутствует в	1	1
435	должны были	1	1
436	слова на	1	1
437	отношение к	1	1
438	отличаются от	1	1
439	из таких	1	1
440	от одной	1	1
441	в развернутом	1	1
442	как к	1	1
443	разного рода	1	1
444	достоевского не	1	1
445	когда он	3	1
446	могли бы	2	1
447	даже так	2	1
448	и понимания	1	1
449	отношений в	1	1
450	в действительности	1	1
451	них как	1	1
452	говорят о	1	1
453	для науки	1	1
454	ни один	1	1
455	в целом	4	1
456	таковы например	1	1
457	бы сказать	1	1
458	бы не	1	1
459	из этих	4	1
460	думать что	1	1
461	с их	3	1
462	и те	1	1
463	но ведь	2	1
464	как он	1	1
465	на то	4	1
466	в братьях	1	1
467	но на	1	1
468	в наших	1	1
469	будто на	1	1
470	в случае	1	1
471	или очень	1	1
472	все другие	1	1
473	раз навсегда	1	1
474	и общее	1	1
475	и еще	2	1
476	в первую	4	1
477	не значит	1	1
478	в силу	10	1
479	для данной	1	1
480	имел бы	1	1
481	лишь с	1	1
482	во французской	1	1
483	всего то	1	1
484	конца и	1	1
485	одно и	1	1
486	от нее	1	1
487	больше всего	2	1
488	то ни	1	1
489	то чтобы	1	1
490	связанные с	1	1
491	разница между	1	1
492	отдельные члены	1	1
493	первую очередь	2	1
494	сейчас в	1	1
495	связываются с	1	1
496	он есть	3	1
497	это свидетельствует	1	1
498	и основные	1	1
499	чаще всего	1	1
500	конструкций в	1	1
501	толковать как	1	1
502	здесь это	1	1
503	но уже	5	1
504	он является	1	1
505	рядом с	5	1
506	и представить	1	1
507	в прямом	1	1
508	к которым	1	1
509	в соединении	1	1
510	не всегда	2	1
511	и уже	1	1
512	должно быть	3	1
513	как таковой	2	1
514	нисколько не	3	1
515	смысл и	2	1
516	на первый	1	1
517	или вообще	1	1
518	и при	2	1
519	на философию	1	1
520	в такой	1	1
521	в их	3	1
522	смысле есть	1	1
523	мы называем	1	1
524	несут на	3	1
525	оказывается что	1	1
526	существа с	1	1
527	несет на	1	1
528	когда и	1	1
529	и искусстве	1	1
530	поэтому в	1	1
531	что особенно	1	1
532	и вот	1	1
533	если угодно	1	1
534	которые в	1	1
535	для которых	2	1
536	в россии	1	1
537	так называемое	1	1
538	в своих	1	1
539	и общества	1	1
540	том же	2	1
541	что этот	1	1
542	именно так	2	1
543	есть ничто	1	1
544	вместе со	2	1
545	сам этот	1	1
546	даже в	3	1
547	тем даже	1	1
548	мы встречаемся	1	1
549	тому что	3	1
550	чем здесь	1	1
551	раз и	1	1
552	иной раз	2	1
553	и против	2	1
554	литературы как	1	1
555	есть основное	1	1
556	что ему	1	1
557	впрочем даже	1	1
558	но что	1	1
559	всех отдельных	1	1
560	пока еще	1	1
561	иметь в	1	1
562	трудно себе	1	1
563	никогда не	2	1
564	ничего не	2	1
565	с одним	1	1
566	сущность его	1	1
567	но слово	1	1
568	и после	1	1
569	это слово	3	1
570	возникает необходимость	1	1
571	единое и	1	1
572	смотрела на	1	1
573	нового времени	1	1
574	и делает	1	1
575	поэтому на	1	1
576	которыми пользуется	1	1
577	виде так	1	1
578	перед ним	1	1
579	и далее	1	1
580	является то	1	1
581	если его	2	1
582	не могут	2	1
583	ведь даже	1	1
584	такова что	2	1
585	мало чем	1	1
586	могут быть	1	1
587	здесь совершенно	1	1
588	с полной	1	1
589	этот переход	1	1
590	что оно	3	1
591	бы он	1	1
592	в каждом	2	1
593	и возникает	1	1
594	из чего	1	1
595	общих и	1	1
596	можно и	1	1
597	но мало	1	1
598	что все	2	1
599	нужно однако	1	1
600	свою очередь	3	1
601	и сами	2	1
602	отношения и	2	1
603	на известной	2	1
604	на основе	1	1
605	одной категории	1	1
606	чтобы быть	2	1
607	только то	1	1
608	только более	1	1
609	есть все	1	1
610	на том	3	1
611	о тех	1	1
612	и сам	1	1
613	с понятием	1	1
614	за то	1	1
615	которыми мы	1	1
616	связан с	1	1
617	которая была	1	1
618	сам он	1	1
619	в научном	1	1
620	когда в	2	1
621	который я	1	1
622	не нужно	1	1
623	это только	3	1
624	по сравнению	1	1
625	мы в	1	1
626	связанных между	1	1
627	перед вами	2	1
628	уже само	1	1
629	находится в	1	1
630	понятие а	1	1
631	и здесь	3	1
632	одновременно является	1	1
633	возможна только	1	1
634	внимание на	4	1
635	жизнь которой	1	1
636	настоящее время	1	1
637	не содержит	1	1
638	одного из	1	1
639	мог бы	1	1
640	протестовать против	2	1
641	нас в	1	1
642	и своей	1	1
643	каждом из	2	1
644	в которую	1	1
645	и всякая	1	1
646	когда оно	2	1
647	себя но	1	1
648	соединении с	1	1
649	не будучи	1	1
650	видовые различия	1	1
651	по своим	2	1
652	есть достояние	1	1
653	спросим себя	1	1
654	разве только	1	1
655	в каких	1	1
656	того что	9	1
657	ней на	1	1
658	качестве основного	1	1
659	обе эти	3	1
660	культурного развития	3	1
661	среди других	1	1
662	не сказано	1	1
663	что даже	1	1
664	не имеющих	1	1
665	и творчество	1	1
666	и так	1	1
667	поэтому и	1	1
668	который в	1	1
669	в контексте	2	1
670	содержание его	1	1
671	и структура	1	1
672	литературе и	2	1
673	таком понимании	1	1
674	с одной	1	1
675	ради которого	1	1
676	однако с	1	1
677	в эти	1	1
678	есть чисто	1	1
679	если уж	1	1
680	значению и	1	1
681	указания на	1	1
682	и у	1	1
683	ни одного	2	1
684	в нашей	1	1
685	по законам	1	1
686	силу этого	1	1
687	большинстве случаев	1	1
688	и хорошо	1	1
689	понятий в	1	1
690	действительно только	1	1
691	к мысли	1	1
692	нуждается в	3	1
693	в известной	1	1
694	и один	1	1
695	т п	18	1
696	не случайно	6	1
697	часто и	1	1
698	само по	1	1
699	тезис о	1	1
700	этой трагедии	1	1
701	на некоторые	1	1
702	и вместе	1	1
703	со всем	1	1
704	себе представить	1	1
705	стал богатым	1	1
706	до сих	4	1
707	имеют уже	2	1
708	не относится	1	1
709	до конца	2	1
710	что для	1	1
711	обратить внимание	2	1
712	превращается в	2	1
713	в подлинном	1	1
714	зависящие от	1	1
715	здесь дело	1	1
716	две основные	1	1
717	не на	4	1
718	своем месте	1	1
719	однако и	1	1
720	его как	1	1
721	причин к	1	1
722	о чем	2	1
723	совершенно одинаково	1	1
724	на эту	2	1
725	для человека	1	1
726	под влиянием	3	1
727	следя за	1	1
728	при его	1	1
729	известной ступени	1	1
730	случайно и	1	1
731	одной стороны	1	1
732	к жизни	2	1
733	она есть	1	1
734	тенденцию к	1	1
735	если они	1	1
736	равно не	1	1
737	нашего анализа	1	1
738	что же	6	1
739	подлинном смысле	1	1
740	самого себя	1	1
741	у самого	1	1
742	уже об	1	1
743	и наглядно	2	1
744	в бесах	1	1
745	ряд весьма	1	1
746	среди этих	1	1
747	сейчас мы	1	1
748	можно здесь	1	1
749	мы сказали	1	1
750	с этой	2	1
751	вот что	1	1
752	слова и	4	1
753	осуществление и	1	1
754	сих пор	4	1
755	только ради	1	1
756	здесь налицо	1	1
757	видно что	2	1
758	по образцу	1	1
759	так ли	1	1
760	но для	1	1
761	отношениях к	1	1
762	учению о	1	1
763	ли в	2	1
764	романтизма и	1	1
765	уже на	2	1
766	не подлежит	1	1
767	культуры то	1	1
768	о котором	2	1
769	в настоящее	1	1
770	братьях карамазовых	1	1
771	развития и	1	1
772	есть возможность	1	1
773	себя самого	2	1
774	закономерный и	1	1
775	так называемых	1	1
776	бы в	7	1
777	явления в	1	1
778	на более	2	1
779	есть уже	1	1
780	же касается	4	1
781	бы на	2	1
782	не дает	1	1
783	отношении к	1	1
784	хождение в	1	1
785	в моем	1	1
786	между ними	2	1
787	не знает	1	1
788	их с	1	1
789	в свою	3	1
790	это просто	1	1
791	мере в	6	1
792	т е	38	1
793	только о	1	1
794	к другим	1	1
795	чтобы эти	1	1
796	также не	1	1
797	в искусстве	1	1
798	то оно	2	1
799	это понятие	1	1
800	невозможна без	1	1
801	я могу	1	1
802	как на	3	1
803	как результат	1	1
804	этой точки	2	1
805	гораздо более	3	1
806	смысле что	1	1
