N	2gram	Vygotskiy__1	Komedia
147	сам автор	2	2
148	в доме	1	2
149	из всех	2	2
150	в сущности	6	2
151	принадлежит к	1	2
152	большей частью	1	2
153	которую можно	1	2
154	столь же	6	2
155	отличие от	1	2
156	за пределы	2	2
157	к сожалению	2	2
158	чем же	1	2
159	наряду с	1	2
160	независимо от	6	2
161	от до	4	2
162	что к	1	2
163	что касается	1	2
164	в противоположность	2	2
165	в самом	7	2
166	в известном	2	2
167	раз в	1	2
168	в себе	6	2
169	в первой	1	2
170	в первую	3	2
171	в принципе	1	2
172	не к	2	2
173	в силу	6	2
174	на этом	2	2
175	связанные с	1	2
176	на все	3	2
177	было бы	4	2
178	и тем	6	2
179	для них	1	2
180	мы видели	2	2
181	такой же	3	2
182	которую он	1	2
183	в следующем	1	2
184	и без	1	2
185	всяком случае	3	2
186	почти не	1	2
187	тем не	1	2
188	по своей	5	2
189	как будто	1	2
190	в области	3	2
191	же самое	3	2
192	указывает на	2	2
193	для себя	4	2
194	с ее	1	2
195	вывод что	1	2
196	до самого	1	2
197	что у	2	2
198	поэтому мы	1	2
199	из всего	1	2
200	для этого	5	2
201	находится в	1	2
202	именно потому	1	2
203	и здесь	1	2
204	нас в	1	2
205	под именем	2	2
206	от них	2	2
207	в форме	1	2
208	также в	1	2
209	еще не	1	2
210	который в	3	2
211	именно на	1	2
212	в эти	1	2
213	для всех	4	2
214	из которых	3	2
215	а то	1	2
216	мы знаем	1	2
217	вовсе не	3	2
218	они с	1	2
219	в других	1	2
220	со стороны	1	2
221	и из	1	2
222	до сих	4	2
223	вслед за	2	2
224	то и	3	2
225	которых мы	2	2
226	до конца	1	2
227	одну из	4	2
228	должна была	1	2
229	не может	12	2
230	вместе с	9	2
231	или по	1	2
232	но не	4	2
233	в состоянии	2	2
234	сих пор	4	2
235	и таким	2	2
236	между прочим	1	2
237	об отношении	12	2
238	или в	1	2
239	а к	1	2
240	только что	4	2
241	то что	17	2
242	для исследования	1	2
243	в свою	4	2
244	в действительности	1	2
245	ее в	2	2
246	в своих	5	2
247	во всяком	3	2
248	все что	1	2
249	и наиболее	2	1
250	также и	1	1
251	не остается	3	1
252	сам по	3	1
253	богатстве и	1	1
254	на самом	1	1
255	или к	1	1
256	между двумя	2	1
257	и всем	1	1
258	он несомненно	1	1
259	в нашу	1	1
260	от всяких	1	1
261	и больше	1	1
262	высшей степени	4	1
263	в зависимости	2	1
264	по его	1	1
265	одним из	1	1
266	мы уже	1	1
267	той же	2	1
268	по мнению	1	1
269	которой была	1	1
270	совпадает с	1	1
271	это отношение	1	1
272	к началу	1	1
273	из того	5	1
274	то это	1	1
275	как впрочем	2	1
276	зависимости от	2	1
277	в ней	1	1
278	от всей	1	1
279	собой в	1	1
280	с двумя	2	1
281	ответа на	2	1
282	быть в	1	1
283	к целому	1	1
284	создает в	1	1
285	во всех	3	1
286	общих чертах	1	1
287	он может	2	1
288	общественной жизни	1	1
289	не входит	1	1
290	силу этого	3	1
291	ответ на	3	1
292	очевидно что	1	1
293	в наиболее	1	1
294	вмешивается в	1	1
295	в поисках	2	1
296	отнюдь не	1	1
297	что во	1	1
298	с этим	6	1
299	иную сферу	1	1
300	с собой	2	1
301	в своем	3	1
302	потребность в	1	1
303	всей этой	2	1
304	тех случаях	2	1
305	в полном	1	1
306	смысле этого	3	1
307	когда он	2	1
308	целый ряд	4	1
309	говорит что	4	1
310	мысль в	1	1
311	его к	1	1
312	нового и	2	1
313	и к	4	1
314	его значении	1	1
315	то в	1	1
316	за собой	2	1
317	прилагаемый к	1	1
318	отклик в	1	1
319	что это	3	1
320	представляет собой	11	1
321	он в	3	1
322	что же	1	1
323	свидетельствует об	1	1
324	из этих	3	1
325	но без	1	1
326	приводит к	4	1
327	остановиться на	1	1
328	и те	2	1
329	ее как	1	1
330	как он	3	1
331	не могла	1	1
332	что эти	2	1
333	к выводу	4	1
334	к совершенно	1	1
335	от которого	1	1
336	оно в	1	1
337	сожалению не	1	1
338	состоит в	1	1
339	к одному	1	1
340	понятий и	4	1
341	по существу	4	1
342	на службу	1	1
343	быть с	2	1
344	не могли	2	1
345	из него	1	1
346	его от	1	1
347	и независимо	1	1
348	что она	4	1
349	последнее слово	1	1
350	но все	2	1
351	значительной степени	2	1
352	что все	4	1
353	в совершенно	1	1
354	об этом	3	1
355	на этой	1	1
356	уже знаем	1	1
357	следует рассматривать	1	1
358	перед нами	5	1
359	должен был	1	1
360	три группы	1	1
361	между отдельными	3	1
362	в жизни	1	1
363	эти же	1	1
364	который сам	1	1
365	а с	4	1
366	соответствии с	1	1
367	к которым	1	1
368	в самую	1	1
369	с тем	7	1
370	которой он	1	1
371	всегда и	3	1
372	явления которые	1	1
373	с такой	2	1
374	слова и	5	1
375	и традиционному	1	1
376	в эту	1	1
377	в этих	2	1
378	но если	1	1
379	в ходе	8	1
380	наших дней	1	1
381	из которой	2	1
382	этому же	1	1
383	однако этот	1	1
384	от времени	1	1
385	в отличие	1	1
386	в которых	3	1
387	из области	1	1
388	которые в	1	1
389	свет на	1	1
390	друг другу	3	1
391	и эти	2	1
392	надо сказать	1	1
393	и более	5	1
394	и относительно	1	1
395	том же	2	1
396	по себе	5	1
397	при чтении	1	1
398	всего его	3	1
399	тому что	5	1
400	этой области	1	1
401	уже выше	1	1
402	с развитием	2	1
403	вплоть до	1	1
404	работ можно	1	1
405	самого начала	8	1
406	к новым	1	1
407	и сама	1	1
408	не вызывает	1	1
409	и iv	1	1
410	в самых	3	1
411	того чтобы	17	1
412	представляется столь	1	1
413	он с	1	1
414	следовательно и	1	1
415	сходство существующее	1	1
416	что только	1	1
417	под этим	1	1
418	предстает перед	1	1
419	во всем	3	1
420	убедиться в	4	1
421	так например	1	1
422	мы бы	1	1
423	которые содержатся	1	1
424	своим собственным	1	1
425	мы и	3	1
426	ему не	1	1
427	может показаться	1	1
428	вот в	1	1
429	и для	1	1
430	его обычно	1	1
431	становится возможным	1	1
432	и другим	2	1
433	по возможности	1	1
434	и это	3	1
435	следует отнести	1	1
436	от друга	3	1
437	данном случае	2	1
438	и мелких	1	1
439	действия и	2	1
440	с самого	8	1
441	во главе	1	1
442	говорить о	2	1
443	в дальнейшем	1	1
444	можно было	3	1
445	в нескольких	1	1
446	каждого из	2	1
447	в борьбе	1	1
448	них хотя	1	1
449	конкретные вопросы	1	1
450	его деятельности	4	1
451	и постоянно	2	1
452	предположить что	1	1
453	является конечно	2	1
454	в пользу	4	1
455	на вопрос	2	1
456	грамматики и	1	1
457	именно с	1	1
458	и что	5	1
459	к действительности	5	1
460	чтобы с	2	1
461	все его	1	1
462	в значительной	2	1
463	которые могут	1	1
464	и обнаруживает	2	1
465	на ее	2	1
466	природы в	1	1
467	в исследованиях	2	1
468	ко всей	2	1
469	бы сравнить	1	1
470	представления и	1	1
471	говорит он	15	1
472	тезис о	1	1
473	наконец в	2	1
474	в середине	1	1
475	и следовательно	3	1
476	своих целей	1	1
477	если это	2	1
478	того что	15	1
479	большей или	1	1
480	и естественно	1	1
481	сразу же	1	1
482	в двух	2	1
483	им было	1	1
484	нуждается в	2	1
485	явления в	1	1
486	хотя бы	4	1
487	в стороне	2	1
488	которое мы	3	1
489	на выяснении	1	1
490	функций между	1	1
491	вопрос об	6	1
492	за ней	1	1
493	с это	2	1
494	до наших	1	1
495	так что	1	1
496	оказывается в	1	1
497	отнести к	1	1
498	каким образом	1	1
499	речь в	2	1
500	не дает	1	1
501	который без	1	1
502	своей функции	1	1
503	мир в	1	1
504	себе в	1	1
505	представить себе	5	1
506	о которой	1	1
507	может служить	1	1
508	заметить что	2	1
509	в руки	1	1
510	от того	6	1
511	для решения	1	1
512	ее на	4	1
513	само собой	1	1
514	для того	15	1
515	друг от	3	1
516	представление о	2	1
517	в высшей	4	1
518	с известным	1	1
519	на этот	3	1
520	он наложил	1	1
521	и др	1	1
522	на которых	2	1
523	противоречие между	1	1
524	к человеку	1	1
525	естественно что	1	1
526	в соответствии	1	1
527	превращается в	3	1
528	чтобы убедиться	2	1
529	автором в	1	1
530	большую часть	1	1
531	о чем	2	1
532	что из	1	1
533	ближе к	2	1
534	стороны в	1	1
535	связь с	1	1
536	ко всем	3	1
537	и потому	2	1
538	из трех	1	1
539	что именно	3	1
540	основании этого	2	1
541	на правах	1	1
542	так мы	1	1
543	и столь	1	1
544	бы указать	1	1
545	к своему	1	1
546	в данном	2	1
547	к жизни	1	1
548	который мы	2	1
549	тому как	1	1
550	в ответ	1	1
551	как бы	11	1
552	думается что	5	1
553	критики и	1	1
554	других авторов	1	1
555	при общем	1	1
556	в это	1	1
557	этого слова	4	1
558	с этой	6	1
559	мере не	1	1
560	в основном	1	1
561	показывают что	3	1
562	о его	1	1
563	что нет	1	1
564	рассматривать как	1	1
565	со всей	4	1
566	в книге	1	1
567	в предисловии	1	1
568	сравнить с	1	1
569	случаях когда	1	1
570	этого рода	2	1
571	у них	1	1
572	бы в	5	1
573	направлены на	1	1
574	и источником	1	1
575	всех свойств	1	1
576	или меньшей	1	1
577	хотя в	1	1
578	этих элементов	1	1
579	отношении к	1	1
580	сделать вывод	1	1
581	в общем	3	1
582	к ее	1	1
583	своеобразное выражение	1	1
584	бы с	1	1
585	мог не	1	1
586	слово в	1	1
587	с ней	2	1
588	сказать что	11	1
589	связей и	2	1
590	совершенно не	1	1
591	к его	2	1
592	именно к	1	1
593	время не	1	1
594	на это	1	1
595	представляется ему	1	1
596	в каком	3	1
597	жизни и	2	1
598	человека к	2	1
599	к этой	1	1
600	и другие	1	1
601	дает основание	1	1
602	это в	1	1
603	гораздо более	1	1
604	как на	4	1
605	в таком	1	1
606	этой точки	1	1
607	том числе	1	1
