N	2gram	Tiupa_Hudo_2	Psycholo
128	и все	7	4
129	а в	6	4
130	совершенно не	1	4
131	из этого	1	4
132	жизни и	6	4
133	например в	1	3
134	отношении к	1	3
135	и то	2	3
136	приходит к	2	3
137	мы не	1	3
138	время как	1	3
139	и он	3	3
140	во всех	1	3
141	но как	1	3
142	в общем	1	3
143	как к	1	3
144	и к	2	3
145	но в	2	3
146	та же	2	3
147	он в	1	3
148	он все	1	3
149	состоит в	7	3
150	не как	2	3
151	то как	1	3
152	на этом	2	3
153	об этом	7	3
154	это было	2	3
155	к области	1	3
156	легче всего	1	3
157	в своей	6	3
158	это только	1	3
159	жизни с	2	3
160	и другого	1	3
161	человеком и	1	3
162	но он	1	3
163	том чтобы	1	3
164	не могли	1	3
165	что с	1	3
166	и заключается	1	3
167	на это	1	3
168	с ее	5	3
169	то время	1	3
170	так и	8	3
171	жизнь и	1	3
172	мы в	1	3
173	образом в	1	3
174	с другой	3	3
175	в конечном	4	3
176	бы и	4	3
177	один из	2	3
178	действующих лиц	1	3
179	и так	1	3
180	и ее	3	3
181	так что	1	3
182	в нашей	1	3
183	что не	2	3
184	конечном счете	3	3
185	и других	1	3
186	представить себе	1	3
187	в конце	1	3
188	может служить	1	3
189	были бы	1	3
190	которых мы	1	3
191	тому как	4	3
192	до конца	1	3
193	в частности	7	3
194	ни на	1	3
195	того или	2	3
196	видит в	2	3
197	что же	2	3
198	по существу	1	3
199	еще более	1	3
200	хотя бы	2	3
201	только как	1	3
202	же мы	1	3
203	который не	1	3
204	точно так	1	3
205	также и	1	2
206	не остается	1	2
207	к людям	2	2
208	все те	2	2
209	еще не	3	2
210	с в	1	2
211	при анализе	1	2
212	бы с	2	2
213	бы то	1	2
214	с его	5	2
215	в ее	18	2
216	но не	4	2
217	точка зрения	1	2
218	к которой	1	2
219	если в	2	2
220	ответ на	2	2
221	себе и	1	2
222	можно показать	1	2
223	в которой	1	2
224	бы не	3	2
225	и тот	1	2
226	в себе	9	2
227	как он	3	2
228	что без	1	2
229	т д	2	2
230	же с	1	2
231	однако он	1	2
232	подобно тому	4	2
233	в каждом	1	2
234	здесь мы	1	2
235	то ни	1	2
236	с другими	3	2
237	полагает что	1	2
238	это не	6	2
239	то все	1	2
240	в них	3	2
241	всю жизнь	1	2
242	сна и	1	2
243	и при	1	2
244	переходе от	1	2
245	место в	2	2
246	их в	1	2
247	том же	1	2
248	в этих	3	2
249	для нее	4	2
250	все более	1	2
251	и другое	1	2
252	на него	3	2
253	и всегда	1	2
254	казалось бы	6	2
255	увидеть что	1	2
256	это то	1	2
257	в самой	1	2
258	же время	4	2
259	учения о	1	2
260	которая не	1	2
261	когда мы	1	2
262	как только	3	2
263	в полном	1	2
264	отличается от	1	2
265	его с	1	2
266	оно не	2	2
267	она не	5	2
268	на другой	2	2
269	сводится к	6	2
270	то или	1	2
271	и говорит	1	2
272	роль в	2	2
273	на том	1	2
274	том как	2	2
275	в таком	1	2
276	именно потому	1	2
277	и здесь	1	2
278	которым она	1	2
279	в глаза	1	2
280	после того	1	2
281	с того	2	2
282	этих двух	1	2
283	что самое	1	2
284	он прямо	1	2
285	в его	11	2
286	и только	2	2
287	даже для	1	2
288	у всех	3	2
289	к нему	3	2
290	в новой	1	2
291	согласиться с	1	2
292	это означает	1	2
293	именно на	2	2
294	и у	2	2
295	мы получим	1	2
296	их как	1	2
297	говорит о	4	2
298	могло бы	1	2
299	не любит	1	2
300	в одном	3	2
301	вовсе не	2	2
302	в состоянии	3	2
303	отношение к	2	2
304	и никогда	1	2
305	почему это	1	2
306	в других	4	2
307	на примере	1	2
308	которое она	1	2
309	к нулю	1	2
310	этом как	1	2
311	к которому	1	2
312	такое же	1	2
313	а с	3	2
314	не было	6	2
315	на которых	1	2
316	была бы	3	2
317	имеет своей	1	2
318	там где	1	2
319	вместе с	2	2
320	противоречие с	3	2
321	его жизни	5	2
322	более и	1	2
323	но это	1	2
324	самое что	2	2
325	и таким	1	2
326	стоит только	1	2
327	не существует	1	2
328	для нас	3	2
329	из себя	1	2
330	интерес к	1	2
331	всякий раз	3	2
332	первый раз	1	2
333	другой стороны	1	2
334	но когда	1	2
335	или иного	2	2
336	ли он	2	2
337	и от	2	2
338	а я	1	2
339	это в	1	2
340	во сне	3	2
341	тайны и	2	2
342	все что	3	2
343	а между	4	1
344	у читателя	1	1
345	одним из	1	1
346	таком случае	1	1
347	чтобы не	3	1
348	всего тем	1	1
349	человека и	3	1
350	которого в	1	1
351	другому человеку	1	1
352	анекдоте или	1	1
353	от своей	1	1
354	в первом	2	1
355	к другому	1	1
356	его же	1	1
357	по преимуществу	3	1
358	просто человека	1	1
359	на две	1	1
360	высшей степени	1	1
361	отношения к	1	1
362	он понимал	1	1
363	обойтись без	1	1
364	а как	2	1
365	оттого что	1	1
366	других людях	1	1
367	что между	1	1
368	точкой зрения	2	1
369	в уста	1	1
370	что героиня	1	1
371	с толстым	3	1
372	а для	2	1
373	поэзии не	1	1
374	при сохранении	1	1
375	одного слова	2	1
376	власть над	1	1
377	из ее	1	1
378	он сам	2	1
379	тем как	2	1
380	бумаги в	1	1
381	с одной	3	1
382	могло быть	1	1
383	важный для	1	1
384	своей души	1	1
385	с языка	1	1
386	для других	3	1
387	только тогда	1	1
388	с отцом	1	1
389	его во	1	1
390	и т.д	2	1
391	него с	1	1
392	иногда и	1	1
393	друг от	1	1
394	или иное	1	1
395	когда тот	1	1
396	за пределы	1	1
397	чем же	1	1
398	более чем	2	1
399	независимо от	1	1
400	под этой	1	1
401	сострадания и	1	1
402	для всех	1	1
403	на минуту	1	1
404	сознания в	1	1
405	в определенности	1	1
406	сказал бы	1	1
407	его к	1	1
408	к числу	2	1
409	следующим образом	3	1
410	то в	4	1
411	уже не	10	1
412	себе как	1	1
413	ключ ко	1	1
414	в нашем	2	1
415	из этих	2	1
416	того факта	1	1
417	остановиться на	1	1
418	нами в	1	1
419	человеке и	1	1
420	тому же	2	1
421	но ведь	1	1
422	не могла	5	1
423	это его	1	1
424	роли в	2	1
425	не следует	1	1
426	к рассказу	1	1
427	в восприятии	1	1
428	в принципе	2	1
429	и читателя	3	1
430	в силу	1	1
431	свое время	1	1
432	чувства в	2	1
433	людей и	1	1
434	сам не	2	1
435	но все	1	1
436	не будет	2	1
437	его характера	2	1
438	же не	2	1
439	он просто	1	1
440	тем в	1	1
441	музыки и	1	1
442	и характер	1	1
443	этом он	1	1
444	в другом	2	1
445	а по	2	1
446	его в	2	1
447	в глазах	6	1
448	жизнь этого	1	1
449	всю свою	1	1
450	но именно	2	1
451	только одно	1	1
452	мы имели	1	1
453	а когда	1	1
454	ли может	1	1
455	все было	3	1
456	и уже	4	1
457	которой он	1	1
458	он и	1	1
459	для чего	1	1
460	жизни но	1	1
461	с такой	2	1
462	чем в	1	1
463	духовной жизни	1	1
464	и было	2	1
465	и тогда	2	1
466	таким же	1	1
467	это ощущение	1	1
468	взгляд на	1	1
469	наших дней	1	1
470	в котором	6	1
471	для обоих	1	1
472	то для	1	1
473	и цель	1	1
474	не столько	2	1
475	на свою	1	1
476	от его	1	1
477	стало быть	1	1
478	он к	1	1
479	что было	3	1
480	однако в	2	1
481	произведений искусства	1	1
482	зрения и	1	1
483	того момента	1	1
484	важно что	1	1
485	мы вынуждены	1	1
486	в детстве	5	1
487	самого начала	1	1
488	что ему	1	1
489	дело не	2	1
490	дело в	1	1
491	одна из	2	1
492	и остается	1	1
493	не по	2	1
494	себе так	1	1
495	предметы и	1	1
496	людей от	1	1
497	о них	3	1
498	от исполнения	1	1
499	только не	2	1
500	найти в	1	1
501	человека от	1	1
502	как два	1	1
503	на язык	1	1
504	в разных	1	1
505	видят в	1	1
506	в качестве	4	1
507	жизни не	2	1
508	имеем дело	1	1
509	в противоречие	1	1
510	к произведению	1	1
511	мыслей и	1	1
512	к ней	2	1
513	и чувства	1	1
514	и чувство	1	1
515	прибегать к	1	1
516	и оказывается	1	1
517	тогда в	2	1
518	не нуждается	1	1
519	в области	1	1
520	факта что	1	1
521	принадлежит к	1	1
522	для личной	1	1
523	встречается в	1	1
524	мы узнаем	1	1
525	похож на	1	1
526	ли не	1	1
527	он ей	1	1
528	еще яснее	1	1
529	всего что	1	1
530	возбуждает в	1	1
531	они и	2	1
532	тот и	1	1
533	служить источником	1	1
534	в каждой	1	1
535	для себя	6	1
536	как мы	2	1
537	и о	4	1
538	смысле что	1	1
539	от друга	1	1
540	происходит и	1	1
541	но при	3	1
542	людей в	2	1
543	характер с	1	1
544	ни стало	1	1
545	для читателя	1	1
546	характер и	2	1
547	в себя	1	1
548	с самого	1	1
549	приводит к	2	1
550	другом и	1	1
551	на нее	1	1
552	произведение искусства	1	1
553	времени и	1	1
554	не с	2	1
555	жизнь а	1	1
556	с собой	2	1
557	еще в	1	1
558	когда в	3	1
559	а там	1	1
560	является в	1	1
561	и всякого	1	1
562	с этого	1	1
563	как у	2	1
564	собой и	1	1
565	на что	1	1
566	один человек	2	1
567	в поэтической	1	1
568	смысле и	1	1
569	иному случаю	1	1
570	о нем	2	1
571	но мы	1	1
572	что основные	1	1
573	и просто	2	1
574	можно сказать	6	1
575	все его	3	1
576	в сфере	1	1
577	она постоянно	1	1
578	в эстетической	1	1
579	а у	1	1
580	тогда она	1	1
581	эти два	1	1
582	ко всей	1	1
583	что хотел	1	1
584	толстым в	1	1
585	все в	1	1
586	которая и	1	1
587	что бы	1	1
588	тотчас после	1	1
589	искусства он	1	1
590	и об	2	1
591	и она	1	1
592	вся жизнь	1	1
593	от сна	1	1
594	казалось что	7	1
595	обе эти	1	1
596	в двух	2	1
597	трудно не	2	1
598	с ними	3	1
599	что даже	2	1
600	различает в	1	1
601	звук и	1	1
602	со всеми	1	1
603	не то	1	1
604	же и	2	1
605	ему казалось	3	1
606	этом что	1	1
607	ни одного	2	1
608	героя с	1	1
609	по выражению	1	1
610	его и	2	1
611	за ним	1	1
612	который как	1	1
613	для него	5	1
614	ведь это	1	1
615	прежде всего	3	1
616	возвращает нас	1	1
617	произведения и	1	1
618	у нее	10	1
619	и понимается	1	1
620	не о	1	1
621	людей не	1	1
622	образом не	1	1
623	не просто	1	1
624	к той	2	1
625	ее на	2	1
626	в любви	2	1
627	этом один	1	1
628	имели бы	1	1
629	в другой	1	1
630	ней и	1	1
631	со стороны	3	1
632	нам не	1	1
633	и точно	1	1
634	в соответствующих	2	1
635	и ему	3	1
636	не редко	1	1
637	этого человека	1	1
638	именно в	2	1
639	человека а	1	1
640	он позволяет	1	1
641	личной жизни	2	1
642	один и	1	1
643	системы и	1	1
644	этой роли	1	1
645	себя и	2	1
646	слитых в	1	1
647	в соответствии	3	1
648	уже ничего	1	1
649	и составляет	2	1
650	во что	1	1
651	однако его	1	1
652	именно так	2	1
653	жизнь в	2	1
654	искать в	1	1
655	человеческой жизни	6	1
656	с которым	1	1
657	и вновь	1	1
658	возникать и	1	1
659	они все	2	1
660	этот рассказ	1	1
661	идея а	1	1
662	от страха	2	1
663	бы это	1	1
664	его характер	1	1
665	поскольку они	1	1
666	при переходе	1	1
667	редко и	1	1
668	одной стороны	3	1
669	он будет	2	1
670	в той	1	1
671	такого рода	1	1
672	во все	1	1
673	когда же	2	1
674	поскольку он	1	1
675	на свете	1	1
676	исходя из	1	1
677	и смерти	1	1
678	еще раз	1	1
679	этом случае	1	1
680	писателя в	2	1
681	и нет	1	1
682	о его	2	1
683	нет ничего	2	1
684	этом и	3	1
685	от нас	1	1
686	любовь к	1	1
687	потому не	1	1
688	она может	2	1
689	или в	3	1
690	бы так	1	1
691	мира и	1	1
692	было на	2	1
693	из своего	1	1
694	бы в	1	1
695	не более	2	1
696	будто бы	3	1
697	по самой	1	1
698	лежит в	1	1
699	за этим	1	1
700	и вдруг	1	1
701	а о	2	1
702	читателя не	1	1
703	сообщения о	1	1
704	между ними	2	1
705	и эта	2	1
706	от своего	2	1
707	комического и	1	1
708	конфликт между	1	1
709	не иметь	1	1
710	взгляда на	1	1
711	первом случае	1	1
712	это и	1	1
713	только о	1	1
714	имеет в	1	1
715	себе не	1	1
716	себе но	2	1
717	в виде	2	1
718	в такое	1	1
719	но еще	2	1
720	и другие	5	1
721	нет что	1	1
722	по поводу	3	1
723	что за	1	1
724	тем самым	2	1
725	который она	2	1
726	к этому	1	1
