N	2gram	Bakhtin_Fr_7	formyVre
166	мы говорили	1	3
167	но эта	1	3
168	что было	1	3
169	их в	2	3
170	но они	1	3
171	уже говорили	4	3
172	этом отношении	2	3
173	не могут	1	3
174	к тому	2	3
175	такие моменты	1	3
176	и образ	2	3
177	все его	3	3
178	нас в	3	3
179	что и	5	3
180	во всей	2	3
181	в форме	3	3
182	один из	1	3
183	мы видим	6	3
184	одной из	2	3
185	поэтому и	3	3
186	во времени	2	3
187	и ее	2	3
188	со всеми	2	3
189	в качестве	9	3
190	только на	2	3
191	здесь это	1	3
192	же в	2	3
193	в начале	1	3
194	одно из	1	3
195	в одном	3	3
196	связаны с	2	3
197	именно в	2	3
198	мы еще	1	3
199	более того	1	3
200	с тем	1	3
201	а не	2	3
202	и видения	1	3
203	мира в	4	3
204	в одно	1	3
205	на фоне	1	3
206	вместе с	5	3
207	и потому	3	3
208	например у	2	3
209	и времени	2	3
210	или в	2	3
211	еще более	2	3
212	а в	5	3
213	всеми его	1	3
214	не знает	3	3
215	сказать что	1	3
216	и верности	1	3
217	самом человеке	1	3
218	они не	1	3
219	к этому	5	3
220	в таком	1	3
221	во всяком	2	3
222	также и	2	2
223	xvii века	2	2
224	тех же	1	2
225	всего это	1	2
226	здесь и	2	2
227	к другому	1	2
228	той же	3	2
229	и момент	2	2
230	эта форма	1	2
231	но она	1	2
232	принадлежит к	1	2
233	благодаря своему	1	2
234	они были	1	2
235	же что	2	2
236	очень характерно	1	2
237	момент в	4	2
238	на них	3	2
239	моменты как	1	2
240	в различных	1	2
241	в чем	2	2
242	не без	1	2
243	природы и	1	2
244	романа не	1	2
245	эпизоды в	1	2
246	кризиса и	1	2
247	на другой	2	2
248	совсем не	3	2
249	а только	2	2
250	в истории	1	2
251	в центре	1	2
252	для всех	2	2
253	с их	1	2
254	и нет	1	2
255	не являются	1	2
256	и к	5	2
257	мир и	1	2
258	имеет в	1	2
259	от этого	3	2
260	тому же	1	2
261	прямое отношение	1	2
262	в нашем	1	2
263	выражение в	3	2
264	как бы	7	2
265	как он	2	2
266	всей его	1	2
267	и еще	2	2
268	не как	1	2
269	бы вовсе	1	2
270	новое и	1	2
271	характер в	1	2
272	поэтому оно	1	2
273	уже не	2	2
274	его от	1	2
275	этом мире	1	2
276	и по	3	2
277	уже сказали	1	2
278	что все	2	2
279	об этом	1	2
280	мировой литературе	1	2
281	было бы	4	2
282	бы совершенно	1	2
283	рядом с	4	2
284	все моменты	1	2
285	чем в	1	2
286	автора и	1	2
287	и всей	1	2
288	весьма часто	2	2
289	места в	2	2
290	для него	6	2
291	в своей	3	2
292	лежат в	1	2
293	с точки	3	2
294	начиная от	1	2
295	место в	4	2
296	оказывается что	3	2
297	в которых	2	2
298	герои в	1	2
299	но он	4	2
300	том же	1	2
301	по себе	1	2
302	его целом	2	2
303	и время	1	2
304	самого начала	1	2
305	дело в	2	2
306	весь роман	1	2
307	никогда не	2	2
308	того и	1	2
309	во всем	1	2
310	так называемый	2	2
311	и исторического	2	2
312	этот образ	2	2
313	в каком	1	2
314	все то	3	2
315	есть только	1	2
316	во все	2	2
317	числе и	2	2
318	оно не	2	2
319	здесь еще	1	2
320	правда не	2	2
321	элементы в	1	2
322	но по	2	2
323	всего этого	2	2
324	здесь также	1	2
325	в буквальном	1	2
326	злых жен	1	2
327	нем все	1	2
328	с самого	2	2
329	здесь как	2	2
330	отсюда и	2	2
331	ту же	2	2
332	с ним	2	2
333	нашей эры	1	2
334	часто и	1	2
335	в глаза	1	2
336	а также	2	2
337	в значительной	2	2
338	во втором	1	2
339	человеческую жизнь	1	2
340	на развитие	1	2
341	того что	2	2
342	этом романе	1	2
343	явления в	1	2
344	жизнь с	1	2
345	до наших	1	2
346	есть в	6	2
347	уже в	5	2
348	если мы	1	2
349	друг за	1	2
350	речи в	1	2
351	его и	1	2
352	характер но	1	2
353	никто не	10	2
354	мы находим	1	2
355	отношение к	2	2
356	к ним	1	2
357	отличие от	1	2
358	тем что	3	2
359	существенную роль	1	2
360	само собой	1	2
361	не были	1	2
362	и даже	1	2
363	о своей	1	2
364	далеко не	2	2
365	и прежде	1	2
366	еще и	1	2
367	и стал	1	2
368	он только	2	2
369	громадную роль	1	2
370	здесь только	2	2
371	с помощью	6	2
372	но оно	1	2
373	другой день	1	2
374	за другом	1	2
375	его на	1	2
376	не осталось	2	2
377	в данном	2	2
378	к жизни	4	2
379	в течение	2	2
380	в это	3	2
381	слова и	1	2
382	историческое время	2	2
383	характера в	1	2
384	здесь в	1	2
385	также очень	1	2
386	в более	4	2
387	одна из	4	2
388	в мировой	1	2
389	и может	2	2
390	где и	1	2
391	лишь как	1	2
392	у них	2	2
393	почти вовсе	1	2
394	эти особенности	1	2
395	ее в	1	2
396	этого времени	1	2
397	в свою	3	2
398	нет но	1	2
399	в которой	2	2
400	и эта	3	2
401	и наиболее	1	1
402	мне то	1	1
403	одним из	1	1
404	существенное влияние	1	1
405	до него	1	1
406	дел и	2	1
407	начинается с	2	1
408	функции в	1	1
409	и через	1	1
410	в преисподнюю	21	1
411	он может	3	1
412	в христианском	1	1
413	пространстве его	1	1
414	в средние	4	1
415	и есть	3	1
416	демокрита и	1	1
417	из самых	3	1
418	жизни есть	1	1
419	в доме	2	1
420	по его	1	1
421	из всех	2	1
422	со всех	2	1
423	из которой	1	1
424	мы имеем	2	1
425	он характеризует	1	1
426	его раскрываются	1	1
427	бы в	2	1
428	развития человечества	2	1
429	существу между	1	1
430	именно к	1	1
431	почти все	1	1
432	боги в	1	1
433	он действует	2	1
434	то новое	3	1
435	это отношение	1	1
436	я не	3	1
437	на несколько	1	1
438	как я	4	1
439	не совсем	2	1
440	вставные новеллы	1	1
441	всего романа	2	1
442	пространство и	1	1
443	переплетается с	1	1
444	о судьбе	1	1
445	всех сторон	1	1
446	схождение в	1	1
447	он был	3	1
448	он сам	1	1
449	первый план	1	1
450	разобранных нами	1	1
451	и человеческой	2	1
452	в знаменитой	1	1
453	не знала	1	1
454	самом деле	1	1
455	данном случае	1	1
456	и указывает	1	1
457	шествия в	1	1
458	явлений и	2	1
459	свою жизнь	1	1
460	менее всего	1	1
461	типов но	1	1
462	тесно связан	1	1
463	человек может	2	1
464	внешних и	1	1
465	всех ее	1	1
466	к данному	1	1
467	родного дома	1	1
468	однако не	1	1
469	и механический	1	1
470	перед нами	2	1
471	нами в	1	1
472	характер носит	2	1
473	и наконец	4	1
474	по пути	1	1
475	в реальный	1	1
476	увидим что	1	1
477	он на	1	1
478	человеческая жизнь	1	1
479	не приходится	1	1
480	та же	4	1
481	что это	4	1
482	время это	1	1
483	этот новый	1	1
484	есть для	1	1
485	тем лучше	1	1
486	которые в	1	1
487	где все	2	1
488	но без	2	1
489	в этой	13	1
490	это тот	1	1
491	человеке и	1	1
492	но его	1	1
493	имеем в	2	1
494	не могла	1	1
495	человек не	1	1
496	связан со	1	1
497	не знающий	1	1
498	связанные с	3	1
499	в античном	1	1
500	оно было	2	1
501	о которой	1	1
502	игра с	3	1
503	в высшие	1	1
504	различные формы	1	1
505	священном писании	1	1
506	что еще	1	1
507	в корне	1	1
508	и нового	2	1
509	на совершенно	1	1
510	наконец самая	1	1
511	части этого	1	1
512	в плане	5	1
513	которого и	1	1
514	здесь для	1	1
515	особо отметить	2	1
516	значительной степени	2	1
517	в первых	1	1
518	является время	1	1
519	свой мир	1	1
520	в совершенно	1	1
521	в мире	3	1
522	среди тех	1	1
523	непосредственно переходит	1	1
524	это было	2	1
525	особенно в	2	1
526	из разновидностей	1	1
527	уже знаем	1	1
528	распространены в	3	1
529	дали и	1	1
530	ближе к	1	1
531	в ином	1	1
532	по всему	1	1
533	кн ii	2	1
534	и совершается	2	1
535	которой он	2	1
536	нигде не	2	1
537	и путь	1	1
538	носят совершенно	1	1
539	отмеченное нами	1	1
540	и разнообразие	2	1
541	должно быть	4	1
542	и некоторые	1	1
543	уже видели	2	1
544	себе все	2	1
545	что значит	2	1
546	во время	3	1
547	и при	1	1
548	таким же	3	1
549	в народной	1	1
550	нас не	2	1
551	наших дней	1	1
552	этот реальный	1	1
553	всяком случае	1	1
554	эта жизнь	1	1
555	в первый	1	1
556	литературе мы	1	1
557	он дает	4	1
558	своего рода	2	1
559	должны были	1	1
560	движению в	1	1
561	и внутренних	1	1
562	умирает и	1	1
563	образом и	2	1
564	с такою	1	1
565	не должно	3	1
566	времени а	1	1
567	указывали что	1	1
568	возвращается к	1	1
569	в историческом	2	1
570	же мы	1	1
571	реальным путем	1	1
572	из которых	2	1
573	человека есть	1	1
574	наконец основной	1	1
575	она не	1	1
576	иной раз	1	1
577	эпох в	1	1
578	но связь	1	1
579	чрезвычайно распространены	1	1
580	человека были	1	1
581	как о	3	1
582	дело не	2	1
583	правда в	1	1
584	и сама	2	1
585	как его	1	1
586	него это	1	1
587	из ряда	1	1
588	и снова	1	1
589	особый характер	2	1
590	определенного и	1	1
591	нужно особо	1	1
592	находится в	2	1
593	следовательно и	2	1
594	и оформилось	1	1
595	нет места	1	1
596	те какие	1	1
597	на землю	2	1
598	с нами	1	1
599	из древнейших	1	1
600	своей природе	1	1
601	его судьбу	1	1
602	по своей	1	1
603	и после	1	1
604	он между	1	1
605	это слово	1	1
606	здесь же	1	1
607	входят в	2	1
608	и со	2	1
609	где она	2	1
610	у нас	1	1
611	от их	1	1
612	конкретное и	1	1
613	которые считались	1	1
614	вошли в	1	1
615	характер этой	1	1
616	xiv и	1	1
617	как только	1	1
618	всего в	5	1
619	носит и	2	1
620	здесь они	1	1
621	два момента	1	1
622	совершается это	1	1
623	других античных	1	1
624	они и	2	1
625	свое значение	1	1
626	механический характер	1	1
627	в каждом	1	1
628	затем коснемся	1	1
629	время он	1	1
630	мы привели	1	1
631	и самое	1	1
632	рабле на	2	1
633	т.п в	1	1
634	элементы этого	1	1
635	продажа в	1	1
636	свою очередь	3	1
637	их значение	1	1
638	они проходят	1	1
639	еще вернемся	1	1
640	и получает	1	1
641	тело в	2	1
642	и этим	1	1
643	в себя	2	1
644	во главе	1	1
645	так в	1	1
646	как с	1	1
647	на том	2	1
648	в другом	1	1
649	необходимо учесть	1	1
650	с собой	1	1
651	третьего в	1	1
652	часть его	1	1
653	у плутарха	1	1
654	и которые	1	1
655	эта игра	1	1
656	в последующих	1	1
657	в новом	1	1
658	сколько-нибудь существенных	1	1
659	историческом времени	1	1
660	они как	2	1
661	века эта	1	1
662	были чрезвычайно	2	1
663	в эпоху	7	1
664	преисподнюю и	3	1
665	образом в	1	1
666	но здесь	1	1
667	тем чем	1	1
668	в построении	2	1
669	и вещи	1	1
670	чем они	1	1
671	себя а	1	1
672	и здесь	4	1
673	не был	1	1
674	тех кто	1	1
675	и т.д	2	1
676	но к	1	1
677	о том	6	1
678	превращение и	1	1
679	упоминает о	1	1
680	притом в	1	1
681	и силы	1	1
682	последнем счете	1	1
683	все в	1	1
684	и выражениях	1	1
685	образом все	1	1
686	которой мы	1	1
687	от них	1	1
688	комедии и	1	1
689	в ряд	1	1
690	на одном	5	1
691	были связаны	1	1
692	тесно переплетается	1	1
693	а следовательно	2	1
694	наконец в	1	1
695	в античной	1	1
696	все стороны	1	1
697	века и	1	1
698	также в	1	1
699	на всю	2	1
700	в ту	1	1
701	у всех	1	1
702	и смысл	2	1
703	в описании	3	1
704	может иметь	2	1
705	в него	1	1
706	здесь от	2	1
707	бросается в	1	1
708	этом моменте	1	1
709	мы почти	1	1
710	относятся и	1	1
711	тот же	2	1
712	ряд произведений	2	1
713	что он	3	1
714	мы увидим	1	1
715	ярко проявляется	1	1
716	целого и	1	1
717	должен быть	2	1
718	очень много	1	1
719	в литературу	1	1
720	особенно благодаря	1	1
721	этой идее	1	1
722	по этому	3	1
723	точка зрения	2	1
724	себя в	1	1
725	так что	1	1
726	ведь в	1	1
727	переходит в	1	1
728	обратимся в	1	1
729	в большинстве	2	1
730	и они	1	1
731	что во	1	1
732	этот момент	1	1
733	освободиться и	1	1
734	этому вопросу	1	1
735	при изображении	1	1
736	почти полностью	1	1
737	или даже	1	1
738	при помощи	1	1
739	дается здесь	1	1
740	из них	3	1
741	смерти и	1	1
742	человека на	1	1
743	с совершенно	1	1
744	ведь это	1	1
745	форм но	1	1
746	но уже	1	1
747	явлений в	1	1
748	привели здесь	1	1
749	также необходимо	1	1
750	время уже	1	1
751	ее на	1	1
752	них и	2	1
753	по миру	1	1
754	уже совершенно	1	1
755	и герои	1	1
756	брак и	1	1
757	связан с	2	1
758	и обратно	2	1
759	осмысления и	1	1
760	моменты и	1	1
761	все высшие	1	1
762	что человек	1	1
763	характерно для	2	1
764	тот момент	1	1
765	еще обратимся	1	1
766	очень сложен	1	1
767	говорит о	1	1
768	к человеку	2	1
769	притом не	1	1
770	дошедших до	1	1
771	а на	2	1
772	самое слово	1	1
773	и самый	1	1
774	не на	3	1
775	на весь	1	1
776	для романа	1	1
777	как боги	1	1
778	о чем	1	1
779	мы остановимся	1	1
780	космоса из	1	1
781	все последующие	1	1
782	больших и	1	1
783	но есть	3	1
784	разных местах	1	1
785	этим и	1	1
786	на которые	1	1
787	для этой	3	1
788	свою судьбу	1	1
789	почти ничего	2	1
790	начиная с	1	1
791	подлежит конечно	1	1
792	эта идея	1	1
793	мы говорим	1	1
794	места для	1	1
795	находим в	1	1
796	положение героя	1	1
797	то место	1	1
798	по своему	2	1
799	ибо оно	1	1
800	и вот	2	1
801	это произведение	1	1
802	в последнем	1	1
803	в тех	1	1
804	к образу	1	1
805	в словах	2	1
806	из этой	1	1
807	нашего анализа	2	1
808	бы его	1	1
809	смысле он	1	1
810	в остальном	1	1
811	в человеческом	3	1
812	путь в	3	1
813	нем как	1	1
814	и особый	1	1
815	мы сказали	1	1
816	собою на	1	1
817	и формы	1	1
818	дается и	1	1
819	о своих	1	1
820	не меняет	1	1
821	природу и	1	1
822	между прочим	1	1
823	имел в	1	1
824	ведь и	1	1
825	дошедшие до	1	1
826	которые были	2	1
827	при всем	1	1
828	ее можно	1	1
829	это уже	1	1
830	и от	8	1
831	она может	1	1
832	не подлежит	3	1
833	и выражений	2	1
834	его образ	1	1
835	в другое	5	1
836	к будущему	1	1
837	на первый	1	1
838	но эти	1	1
839	от него	1	1
840	тем более	1	1
841	реальное время	1	1
842	материала с	1	1
843	от всего	1	1
844	на дыбе	1	1
845	все они	6	1
846	в священном	1	1
847	вернемся в	1	1
848	сущности все	1	1
849	с людьми	1	1
850	его к	3	1
851	этой же	1	1
852	с ними	3	1
853	этот вопрос	1	1
854	с ней	1	1
855	не употребляется	1	1
856	средние века	4	1
857	от всех	1	1
858	является и	3	1
859	всех других	1	1
860	что ты	1	1
861	героя в	1	1
862	день после	1	1
863	в своих	1	1
864	пространстве и	3	1
865	все основные	1	1
866	исторического человека	2	1
