N	2gram	Voloshinov_1	Analitik
318	что уже	1	1
319	внутренний и	1	1
320	частной жизни	2	1
321	мы могли	1	1
322	слова с	1	1
323	отношении он	1	1
324	как мы	1	1
325	всех сторон	1	1
326	и о	1	1
327	то она	1	1
328	позицию по	1	1
329	общения между	1	1
330	формы и	3	1
331	бытия именно	1	1
332	для всего	1	1
333	бы действительно	1	1
334	в организации	1	1
335	из двух	1	1
336	по природе	2	1
337	здесь слово	1	1
338	момента и	1	1
339	является в	1	1
340	они как	1	1
341	формы то	2	1
342	на них	1	1
343	и всякого	1	1
344	если бы	9	1
345	и внешней	1	1
346	основе своей	1	1
347	в индивидуальную	1	1
348	искусства и	2	1
349	и герой	3	1
350	мы понимаем	1	1
351	произведение является	1	1
352	этих двух	2	1
353	автор как	1	1
354	отметить что	1	1
355	и только	1	1
356	тем более	1	1
357	герой нашего	1	1
358	хочу и	1	1
359	его эстетической	1	1
360	самим автором	1	1
361	того что	3	1
362	так для	1	1
363	тот же	1	1
364	и так	2	1
365	этим словом	1	1
366	литературе и	1	1
367	есть в	1	1
368	литературы в	1	1
369	нами и	1	1
370	типичными героями	1	1
371	слова не	1	1
372	или даже	1	1
373	его и	1	1
374	художественно значимым	1	1
375	одно из	1	1
376	себе в	1	1
377	и их	1	1
378	ведь это	1	1
379	вовсе не	1	1
380	относится не	1	1
381	можно с	1	1
382	к ним	2	1
383	она будет	1	1
384	и делает	1	1
385	бы это	1	1
386	героя или	2	1
387	на второй	1	1
388	до сих	3	1
389	может и	1	1
390	и вступает	1	1
391	тем кто	1	1
392	к которому	1	1
393	а с	1	1
394	и др	5	1
395	себя и	2	1
396	героев и	2	1
397	и политического	1	1
398	зависит от	2	1
399	не знает	1	1
400	на передний	1	1
401	на общий	1	1
402	с помощью	6	1
403	все основные	1	1
404	но особенно	1	1
405	из трех	1	1
406	со словом	2	1
407	и мир	1	1
408	в литературе	4	1
409	для их	1	1
410	с этой	2	1
411	художественное произведение	3	1
412	большинстве своем	1	1
413	сих пор	3	1
414	но это	2	1
415	и тогда	1	1
416	это уже	1	1
417	живет и	1	1
418	уже на	1	1
419	искусства как	1	1
420	сколько бы	3	1
421	как на	2	1
422	со всех	2	1
423	от него	1	1
424	мы должны	1	1
425	от всего	1	1
426	хотя бы	5	1
427	места в	1	1
428	но если	1	1
429	ценностей и	1	1
430	жизни в	1	1
431	между ними	2	1
432	только как	1	1
433	от всех	2	1
434	к его	2	1
435	оно не	2	1
436	из этого	3	1
437	героя в	1	1
438	жизни и	4	1
439	и другие	2	1
440	они не	1	1
441	слова это	1	1
