N	2gram	Medvedev_F_2	FransuaR
339	и новые	1	1
340	что многие	1	1
341	вступают в	1	1
342	равно как	2	1
343	так чтобы	1	1
344	между этими	3	1
345	то это	3	1
346	своему пределу	1	1
347	и со	1	1
348	подчеркнуть что	1	1
349	к своему	1	1
350	все остальное	4	1
351	обиходе и	1	1
352	и видеть	1	1
353	литературы и	4	1
354	языку как	2	1
355	по этому	2	1
356	в чем	2	1
357	некоторые другие	1	1
358	но конечно	1	1
359	одним словом	4	1
360	различия между	1	1
361	чем это	1	1
362	системы языка	2	1
363	то он	1	1
364	диалектам и	1	1
365	русского языка	1	1
366	в эти	1	1
367	и речи	5	1
368	полагаем что	1	1
369	чем же	3	1
370	ни взять	1	1
371	в одной	2	1
372	как в	4	1
373	для всех	1	1
374	в одних	1	1
375	глубже чем	1	1
376	нового и	1	1
377	и глубокой	1	1
378	за собой	1	1
379	не можем	1	1
380	та же	2	1
381	частный вопрос	1	1
382	он в	2	1
383	из этих	3	1
384	им в	1	1
385	удельный вес	1	1
386	но ведь	3	1
387	как он	1	1
388	всей его	1	1
389	но на	1	1
390	и бранью	1	1
391	не следует	4	1
392	в определенном	1	1
393	в поэтике	2	1
394	они только	2	1
395	и писать	1	1
396	они в	1	1
397	состоит в	2	1
398	к одному	1	1
399	не к	2	1
400	понятий и	3	1
401	это громкий	1	1
402	мы полагаем	1	1
403	ни была	3	1
404	лежит совершенно	1	1
405	высказываний в	1	1
406	характерное для	1	1
407	свою силу	1	1
408	языком и	2	1
409	из него	2	1
410	без исключения	2	1
411	дистанции между	1	1
412	можно было	1	1
413	в основу	2	1
414	под воздействием	1	1
415	больше всего	1	1
416	с формами	1	1
417	же не	1	1
418	связанные с	1	1
419	пусть и	2	1
420	формальные различия	1	1
421	связанных с	1	1
422	о какой	2	1
423	те же	1	1
424	лишь в	7	1
425	это было	3	1
426	с другими	10	1
427	действительности в	1	1
428	на почве	9	1
429	этом смысле	2	1
430	и единственным	1	1
431	в новое	1	1
432	из первых	1	1
433	само собою	2	1
434	языка для	1	1
435	были в	1	1
436	место и	2	1
437	словами в	1	1
438	новые формы	1	1
439	которой не	1	1
440	как целого	1	1
441	чем в	1	1
442	здесь все	1	1
443	а отчасти	1	1
444	жизненного общения	2	1
445	автора и	1	1
446	она была	1	1
447	обратимся к	1	1
448	смысл и	2	1
449	можем судить	1	1
450	и последовательности	1	1
451	известной степени	4	1
452	самое название	1	1
453	лежат в	1	1
454	именно и	1	1
455	функции и	1	1
456	если можно	1	1
457	место в	3	1
458	в отличие	2	1
459	своему существу	1	1
460	нельзя было	1	1
461	не раз	1	1
462	которые в	1	1
463	речи в	1	1
464	его до	1	1
465	высшую степень	1	1
466	показать что	1	1
467	возвращается к	1	1
468	же мы	1	1
469	и вся	1	1
470	тому что	2	1
471	задачи и	3	1
472	степень его	1	1
473	вещи не	1	1
474	и элементов	2	1
475	но они	1	1
476	ее так	1	1
477	до известной	3	1
478	иной раз	1	1
479	типичны для	1	1
480	она могла	1	1
481	самого начала	2	1
482	этими двумя	2	1
483	эти формы	1	1
484	не имеет	2	1
485	почти полностью	1	1
486	правда в	2	1
487	и притом	1	1
488	не по	2	1
489	взглянуть на	1	1
490	опираться на	1	1
491	в структуре	1	1
492	все без	2	1
493	на язык	2	1
494	только и	3	1
495	слова как	2	1
496	особенностей в	1	1
497	таким путем	1	1
498	явление в	1	1
499	этих последних	1	1
500	в другую	1	1
501	за исключением	1	1
502	и является	1	1
503	не похож	1	1
504	встречаются в	1	1
505	ибо все	1	1
506	так называемый	1	1
507	как будто	1	1
508	этом отношении	7	1
509	их от	1	1
510	сравнить с	1	1
511	представляется нам	1	1
512	уже о	1	1
513	не могут	7	1
514	мы узнаем	1	1
515	могут быть	6	1
516	более существенной	1	1
517	к тому	4	1
518	что оно	4	1
519	его с	3	1
520	очень существенной	1	1
521	как для	1	1
522	это путешествие	1	1
523	для его	1	1
524	то оно	1	1
525	они и	1	1
526	имеет место	1	1
527	стерна и	1	1
528	если же	2	1
529	он лишь	1	1
530	и это	2	1
531	другой язык	2	1
532	своим языком	1	1
533	из всего	3	1
534	своего развития	3	1
535	в виду	2	1
536	но при	1	1
537	на нем	2	1
538	и сами	1	1
539	здесь не	4	1
540	от всей	2	1
541	нет никакой	1	1
542	только то	1	1
543	с самого	2	1
544	так в	3	1
545	касается только	1	1
546	на свой	1	1
547	язык сам	1	1
548	в рамки	2	1
549	особенно в	3	1
550	входящий в	1	1
551	которые он	1	1
552	ряда он	1	1
553	это только	1	1
554	мы в	2	1
555	является в	2	1
556	для этого	2	1
557	смысле и	1	1
558	строго говоря	1	1
559	этого языка	1	1
560	и та	1	1
561	и являются	1	1
562	что основные	1	1
563	на что	1	1
564	что его	1	1
565	для нас	1	1
566	как эта	1	1
567	по их	1	1
568	и мыслей	1	1
569	должно было	3	1
570	на отдельные	1	1
571	связанной с	1	1
572	том или	1	1
573	и всю	1	1
574	от них	1	1
575	борьба с	2	1
576	для той	1	1
577	с реальной	2	1
578	все в	1	1
579	и мотива	2	1
580	и иных	2	1
581	из моментов	1	1
582	вообще в	1	1
583	языка мы	2	1
584	и борьбы	1	1
585	происходит в	1	1
586	оставаясь в	1	1
587	в современной	1	1
588	понят и	1	1
589	быть и	3	1
590	том как	1	1
591	он стал	1	1
592	тот же	1	1
593	важное значение	1	1
594	языка на	1	1
595	что даже	1	1
596	вопросы мы	1	1
597	и элементы	1	1
598	должен был	2	1
599	и так	1	1
600	появляется на	1	1
601	и раньше	1	1
602	или же	2	1
603	из литературных	1	1
604	и тем	2	1
605	что эта	2	1
606	близки к	1	1
607	где они	1	1
608	отказать в	1	1
609	его существенных	1	1
610	с нею	2	1
611	вопроса о	2	1
612	он непосредственно	1	1
613	языка как	11	1
614	кажется что	1	1
615	не из	1	1
616	в школе	2	1
617	или даже	2	1
618	всех сферах	1	1
619	мы знаем	3	1
620	никто не	1	1
621	были очень	1	1
622	он весь	1	1
623	слова в	3	1
624	в языке	6	1
625	в своеобразной	1	1
626	носит характер	1	1
627	и художественный	1	1
628	как его	2	1
629	только с	1	1
630	каждый из	3	1
631	отличие от	2	1
632	тем что	8	1
633	на ряде	1	1
634	и оценки	1	1
635	характерных для	1	1
636	или ином	1	1
637	деле и	1	1
638	нет в	1	1
639	лишь один	1	1
640	о каком	3	1
641	чтобы показать	3	1
642	того что	3	1
643	со всем	1	1
644	без всякой	3	1
645	имеет и	1	1
646	конечно никакой	1	1
647	это лишь	1	1
648	жизненной практики	1	1
649	именно в	5	1
650	а именно	2	1
651	и прежде	3	1
652	характерно для	1	1
653	в предисловии	2	1
654	об образе	1	1
655	впервые становится	1	1
656	могут иметь	1	1
657	вещь и	1	1
658	превращается в	2	1
659	процессе перехода	1	1
660	из тех	1	1
661	на этот	1	1
662	позиции в	1	1
663	однако и	3	1
664	и непосредственно	1	1
665	отмечает и	1	1
666	и оно	1	1
667	именно на	3	1
668	под влиянием	1	1
669	должна была	2	1
670	все вообще	1	1
671	почву для	1	1
672	было в	2	1
673	все более	2	1
674	на фоне	4	1
675	материал и	3	1
676	полностью сохраняется	1	1
677	мастер все	1	1
678	другая сторона	1	1
679	подхода к	2	1
680	независимо от	4	1
681	о различных	1	1
682	и иной	1	1
683	форме в	1	1
684	нового не	1	1
685	их к	3	1
686	именно для	1	1
687	предисловии к	2	1
688	оказалось не	1	1
689	это за	1	1
690	типа как	1	1
691	первоначально в	1	1
692	в тех	2	1
693	и там	1	1
694	как связь	1	1
695	народа что	1	1
696	этого слова	1	1
697	дело идет	4	1
698	в контексте	1	1
699	не будем	1	1
700	их конкретной	1	1
701	к другим	2	1
702	к вопросу	1	1
703	всего в	2	1
704	не пародия	1	1
705	какой бы	1	1
706	в книге	1	1
707	в более	1	1
708	к пониманию	1	1
709	системы совершенно	1	1
710	и от	2	1
711	в пределе	1	1
712	этой системы	1	1
713	новые понятия	1	1
714	или другой	1	1
715	совершенно аналогичны	1	1
716	от него	2	1
717	из ее	1	1
718	еще более	5	1
719	и ни	1	1
720	находится в	2	1
721	ее основных	1	1
722	язык не	1	1
723	основа гоголевского	1	1
724	ее в	2	1
725	же в	1	1
726	но если	1	1
727	этих элементов	2	1
728	двумя языками	1	1
729	в системе	1	1
730	гоголь и	1	1
731	иначе чем	1	1
732	всюду где	1	1
733	слово в	2	1
734	и только	5	1
735	только как	1	1
736	в такие	1	1
737	через то	1	1
738	самого языка	1	1
739	из этого	2	1
740	работы в	1	1
741	время не	1	1
742	как один	1	1
743	очень далеки	1	1
744	жизни и	3	1
745	это определение	1	1
746	как на	1	1
747	и особенно	1	1
748	гораздо более	1	1
