N	2gram	Voloshinov_1	Problema
733	этого слова	3	1
734	как например	2	1
735	сих пор	2	1
736	должен стать	1	1
737	в смысловом	1	1
738	которое может	3	1
739	себе все	2	1
740	на самой	1	1
741	это уже	1	1
742	и часто	1	1
743	для выражения	1	1
744	не существует	4	1
745	к тому	4	1
746	или только	1	1
747	в поэме	1	1
748	в результате	1	1
749	мира и	1	1
750	и внешним	1	1
751	бы в	5	1
752	и которое	1	1
753	еще более	2	1
754	и смысл	1	1
755	материал звук	1	1
756	и звуковой	1	1
757	к лицу	1	1
758	процессы в	1	1
759	и формой	1	1
760	но эта	2	1
761	но если	1	1
762	не говоря	2	1
763	и постоянной	1	1
764	но чем	1	1
765	форму именно	1	1
766	говорящего к	2	1
767	равно как	2	1
768	в иной	1	1
769	слагается из	1	1
770	в характере	1	1
771	не что	4	1
772	природы или	4	1
773	в которой	7	1
774	в действительности	1	1
775	которой я	1	1
776	жизни и	3	1
777	того времени	4	1
