N	2gram	Losev_Vlad_1	Hudozhes
262	на столе	1	2
263	как известно	1	1
264	можно говорить	1	1
265	и то	10	1
266	тех же	2	1
267	своей основной	1	1
268	это и	2	1
269	всего это	1	1
270	причем все	1	1
271	включенная в	1	1
272	нам кажется	1	1
273	было более	1	1
274	и до	2	1
275	на две	1	1
276	из его	4	1
277	он всегда	1	1
278	представлял себе	1	1
279	ведь и	1	1
280	видеть в	1	1
281	то самое	1	1
282	и за	2	1
283	по его	2	1
284	также и	10	1
285	и сказочность	1	1
286	не во	1	1
287	ни у	1	1
288	с самых	1	1
289	что уже	1	1
290	ответить на	1	1
291	есть нечто	1	1
292	но она	3	1
293	я не	4	1
294	хотя бы	2	1
295	ему в	2	1
296	что можно	1	1
297	писал о	2	1
298	это время	3	1
299	сторону но	1	1
300	литературы и	1	1
301	свете нет	1	1
302	на них	1	1
303	нам представляется	3	1
304	ответы на	1	1
305	что его	4	1
306	в чем	2	1
307	году по	1	1
308	мы еще	1	1
309	совсем не	4	1
310	он относится	1	1
311	у н	1	1
312	бы в	1	1
313	явлений и	1	1
314	в сторону	1	1
315	ответ на	2	1
316	в общем	3	1
317	и воображения	1	1
318	слова на	1	1
319	отношение к	3	1
320	а через	1	1
321	тут же	7	1
322	к своей	2	1
323	нет и	2	1
324	в свои	2	1
325	в настоящем	1	1
326	один и	2	1
327	относится к	1	1
328	и я	2	1
329	его на	2	1
330	дает нам	1	1
331	встречи с	1	1
332	что касается	3	1
333	он себе	1	1
334	и как	4	1
335	нравственно и	1	1
336	знаю что	1	1
337	и хотя	1	1
338	в этот	4	1
339	в произведении	1	1
340	в которой	4	1
341	из жизни	1	1
342	он в	3	1
343	всей своей	1	1
344	из этих	2	1
345	и тот	2	1
346	но на	3	1
347	чувства а	1	1
348	н в	6	1
349	еще одна	1	1
350	принадлежит здесь	1	1
351	грусти и	1	1
352	не могла	1	1
353	главным образом	4	1
354	о которой	3	1
355	пушкина и	1	1
356	чтобы начать	1	1
357	не как	1	1
358	в силу	1	1
359	и вот	3	1
360	том чтобы	2	1
361	содержит в	1	1
362	свое время	6	1
363	чтобы в	1	1
364	через год	3	1
365	его от	1	1
366	никому не	1	1
367	все с	1	1
368	поскольку она	1	1
369	от нее	2	1
370	жизнь которая	1	1
371	порой не	1	1
372	то ни	1	1
373	что все	2	1
374	и второй	1	1
375	их и	1	1
376	на вопросе	1	1
377	этом смысле	4	1
378	роль в	1	1
379	истории и	1	1
380	по истории	3	1
381	всю его	1	1
382	и тем	1	1
383	не соответствует	1	1
384	и рассказов	1	1
385	в итоге	1	1
386	обращаются к	2	1
387	которым он	1	1
388	поведения и	1	1
389	этом мы	1	1
390	для них	1	1
391	но уже	1	1
392	но мы	2	1
393	и характера	1	1
394	в высшей	1	1
395	далеко не	1	1
396	в самую	1	1
397	с тем	2	1
398	а за	1	1
399	и вопреки	1	1
400	со своими	3	1
401	и уже	1	1
402	этим и	1	1
403	которой он	5	1
404	он и	6	1
405	в москве	8	1
406	к а	2	1
407	можно считать	2	1
408	духовной жизни	1	1
409	и того	1	1
410	нисколько не	2	1
411	истории русской	1	1
412	на первый	2	1
413	или менее	3	1
414	в г	1	1
415	я этого	1	1
416	нас ведь	1	1
417	что среди	1	1
418	таким же	1	1
419	и без	1	1
420	это делает	2	1
421	на месте	1	1
422	каким был	1	1
423	место в	2	1
424	мысли и	4	1
425	знаем что	2	1
426	своей встречи	1	1
427	душу и	1	1
428	есть его	1	1
429	в одном	1	1
430	не будем	2	1
431	и более	1	1
432	их в	1	1
433	том и	1	1
434	этом а	1	1
435	что этот	3	1
436	на всю	2	1
437	ним в	1	1
438	этом не	2	1
439	вместе со	1	1
440	между прочим	11	1
441	сам он	1	1
442	он непременно	1	1
443	раз и	3	1
444	иной раз	6	1
445	называл себя	1	1
446	вовсе не	5	1
447	в отношении	3	1
448	так как	8	1
449	вплоть до	1	1
450	тем самым	2	1
451	собр соч	1	1
452	таков был	1	1
453	не своим	1	1
454	близости с	1	1
455	этими двумя	1	1
456	как о	1	1
457	дело в	4	1
458	что их	1	1
459	в науке	3	1
460	удивительным образом	2	1
461	каждый день	1	1
462	не могло	1	1
463	только не	1	1
464	характером он	1	1
465	и всегда	3	1
466	которые казались	1	1
467	в москву	2	1
468	эта сторона	1	1
469	воли и	2	1
470	именно с	2	1
471	и весь	2	1
472	этих двух	1	1
473	или как	1	1
474	всего на	2	1
475	был и	1	1
476	не потому	1	1
477	поэтому не	1	1
478	не могут	1	1
479	и вполне	1	1
480	потом с	1	1
481	же самое	1	1
482	только еще	1	1
483	за что	1	1
484	для его	2	1
485	было уже	1	1
486	никуда не	2	1
487	на это	2	1
488	о них	1	1
489	говорит о	1	1
490	четыре года	1	1
491	и которая	1	1
492	разные стороны	1	1
493	из всего	1	1
494	чем не	2	1
495	свою очередь	1	1
496	в в	3	1
497	характера он	1	1
498	с самого	1	1
499	в дальнейшем	8	1
500	однако эта	2	1
501	за то	1	1
502	раз он	1	1
503	того и	2	1
504	во многом	2	1
505	учебное пособие	1	1
506	достаточно было	1	1
507	чем у	1	1
508	но у	1	1
509	жизнь и	3	1
510	он сам	2	1
511	только у	1	1
512	года эти	2	1
513	даже не	2	1
514	роль принадлежит	1	1
515	все дело	1	1
516	сводится к	1	1
517	впоследствии и	2	1
518	на страницах	1	1
519	одного из	1	1
520	сам а	1	1
521	среди всех	1	1
522	для нас	4	1
523	с другой	3	1
524	толстой и	2	1
525	как было	2	1
526	нас в	1	1
527	как у	1	1
528	а во	1	1
529	все в	1	1
530	в которую	2	1
531	во всех	1	1
532	я никогда	2	1
533	и хорошо	1	1
534	не видел	1	1
535	и только	1	1
536	в другой	1	1
537	считаем необходимым	1	1
538	что бы	1	1
539	к концу	2	1
540	с а	9	1
541	но тут	1	1
542	мечтаний и	1	1
543	обычно у	1	1
544	сразу же	1	1
545	тот же	3	1
546	и кажется	2	1
547	личности с	2	1
548	все той	1	1
549	всяком случае	2	1
550	между этими	1	1
551	с одной	1	1
552	человека с	1	1
553	с какой	1	1
554	более или	3	1
555	я в	1	1
556	и у	4	1
557	уже в	7	1
558	свою жизнь	1	1
559	в жизни	3	1
560	не из	2	1
561	жизни ему	1	1
562	то чего	1	1
563	их как	1	1
564	смеется в	1	1
565	ни с	4	1
566	этом в	1	1
567	одно из	1	1
568	характер но	2	1
569	в письме	8	1
570	обедать и	1	1
571	как основное	1	1
572	письма т	10	1
573	когда его	1	1
574	и никогда	2	1
575	той самой	1	1
576	ее на	1	1
577	что они	3	1
578	появилось новое	1	1
579	в особенности	4	1
580	и стал	3	1
581	и из	3	1
582	человека что	1	1
583	не один	1	1
584	прав так	1	1
585	этого человека	1	1
586	по своим	3	1
587	человека а	1	1
588	писателя и	1	1
589	еще и	7	1
590	же о	2	1
591	всякого человека	1	1
592	с особого	1	1
593	все было	2	1
594	слово но	1	1
595	что для	4	1
596	выступает в	1	1
597	одной стороны	1	1
598	и своим	1	1
599	в руках	1	1
600	вопросе о	1	1
601	философской мысли	3	1
602	что мы	2	1
603	с прежними	1	1
604	жизнь в	2	1
605	его биографии	1	1
606	новое качество	1	1
607	уверенность в	1	1
608	и представлений	1	1
609	было ему	2	1
610	как это	7	1
611	то можно	1	1
612	например когда	1	1
613	но все	1	1
614	из которых	1	1
615	о первой	1	1
616	о чем	1	1
617	в данном	1	1
618	он будет	2	1
619	относиться к	1	1
620	она есть	1	1
621	представляется весьма	1	1
622	пишет в	1	1
623	характером но	1	1
624	несомненна в	1	1
625	человек с	1	1
626	на свете	1	1
627	и называл	1	1
628	другого человека	1	1
629	быть не	1	1
630	себя их	1	1
631	путать с	1	1
632	него в	2	1
633	самом же	1	1
634	не испытывал	2	1
635	на пути	1	1
636	этих отношений	1	1
637	всякого явления	1	1
638	было сказано	2	1
639	казалось что	1	1
640	но это	3	1
641	но была	1	1
642	в который	1	1
643	это был	5	1
644	правда сам	1	1
645	длинные волосы	1	1
646	простоте и	1	1
647	письме к	10	1
648	не мог	3	1
649	время это	1	1
650	смерти а	2	1
651	под названием	2	1
652	известной степени	1	1
653	уже на	1	1
654	н с	1	1
655	и скоро	1	1
656	имеют для	2	1
657	вклад в	1	1
658	об этих	3	1
659	когда он	5	1
660	как уже	1	1
661	со своей	3	1
662	тем более	2	1
663	не будучи	1	1
664	у которого	1	1
665	конце концов	3	1
666	мы должны	2	1
667	же деле	1	1
668	хотя в	1	1
669	было просто	1	1
670	но вот	1	1
671	перед его	1	1
672	нами не	1	1
673	было довольно	1	1
674	о своем	1	1
675	сведения о	2	1
676	следила за	1	1
677	от своего	1	1
678	сказать что	7	1
679	на который	1	1
680	в свою	1	1
681	мы здесь	1	1
682	к его	3	1
683	у людей	1	1
684	с такой	1	1
685	из этого	2	1
686	в свое	5	1
687	время не	1	1
688	к другим	1	1
689	времени работы	1	1
690	и другие	1	1
691	и эта	1	1
692	автора как	1	1
693	молодой человек	2	1
694	во всяком	2	1
695	все что	2	1
696	юные годы	1	1
