N	2gram	Ircho_Kome_1	Narrotol
183	и что	1	2
184	стало быть	1	2
185	но он	2	2
186	и более	1	2
187	однако в	3	2
188	в обоих	1	2
189	говорить о	1	2
190	и внутренней	2	2
191	далеком прошлом	1	2
192	потому что	5	2
193	со своим	5	2
194	в сознании	3	2
195	в области	2	2
196	у нас	3	2
197	и здесь	2	2
198	мы узнаем	1	2
199	и он	1	2
200	подобно тому	1	2
201	то чтобы	1	2
202	что у	2	2
203	можно было	1	2
204	те же	1	2
205	начала и	1	2
206	участия в	1	2
207	во второй	3	2
208	как было	1	2
209	или иначе	1	2
210	что и	4	2
211	но зато	1	2
212	дело с	1	2
213	за столом	1	2
214	себя в	1	2
215	в виде	3	2
216	в начале	3	2
217	не все	1	2
218	в душе	1	2
219	участие в	4	2
220	а то	2	2
221	т п	5	2
222	вовсе не	2	2
223	может служить	1	2
224	не случайно	1	2
225	в других	2	2
226	только на	1	2
227	именно в	4	2
228	а с	1	2
229	в настоящем	2	2
230	нового времени	5	2
231	превращается в	1	2
232	и опять	4	2
233	из наиболее	2	2
234	когда же	5	2
235	так же	3	2
236	перекликается с	1	2
237	к своему	1	2
238	автора в	1	2
239	по своему	3	2
240	о чем	1	2
241	в течение	3	2
242	тому как	1	2
243	а потом	1	2
244	но это	2	2
245	видно что	1	2
246	к которому	3	2
247	в результате	4	2
248	бы в	1	2
249	хотя бы	1	2
250	только что	2	2
251	во время	5	2
252	в свою	2	2
253	разговоре с	1	2
254	в своих	2	2
255	по поводу	4	2
256	как на	1	2
257	они не	1	2
258	а между	1	1
259	самых общих	1	1
260	одним из	1	1
261	также и	1	1
262	все остальное	1	1
263	место среди	2	1
264	каждый из	3	1
265	перед лицом	3	1
266	тем же	1	1
267	между двумя	1	1
268	свидетельствует об	1	1
269	из его	4	1
270	видеть в	2	1
271	в зависимости	1	1
272	из персонажей	2	1
273	в театре	1	1
274	о способах	1	1
275	на душе	1	1
276	ни у	1	1
277	вопрос о	3	1
278	именно к	1	1
279	не была	1	1
280	высказывания в	1	1
281	местам и	1	1
282	на себя	2	1
283	чисто внешней	1	1
284	троянской войны	1	1
285	после первого	1	1
286	к началу	1	1
287	мы и	1	1
288	похожи на	1	1
289	зависимости от	1	1
290	первого и	1	1
291	как свой	1	1
292	это время	2	1
293	проявляется в	1	1
294	что теперь	1	1
295	и самого	2	1
296	собой в	1	1
297	читателю то	1	1
298	иное как	1	1
299	быть в	1	1
300	таково например	1	1
301	во всех	1	1
302	в до	2	1
303	не входит	1	1
304	в общем	1	1
305	очевидно что	1	1
306	отношение к	3	1
307	за пределы	2	1
308	относится к	2	1
309	не принимает	1	1
310	чем же	2	1
311	наряду с	2	1
312	что касается	2	1
313	и как	3	1
314	его к	1	1
315	более или	1	1
316	здесь и	2	1
317	говорится в	1	1
318	может похвалиться	1	1
319	то в	1	1
320	за собой	1	1
321	даже если	2	1
322	в которой	6	1
323	героя однако	1	1
324	поражение в	1	1
325	так или	1	1
326	бы не	1	1
327	только два	1	1
328	поскольку в	1	1
329	претендует на	1	1
330	не могла	1	1
331	выступают не	1	1
332	бы от	1	1
333	было сделано	1	1
334	после этого	1	1
335	сказал что	1	1
336	у читателя	1	1
337	нашего времени	1	1
338	из него	1	1
339	на этом	2	1
340	людей и	1	1
341	с собой	1	1
342	здесь мы	3	1
343	выражение и	1	1
344	конечно в	1	1
345	а его	1	1
346	обоих случаях	1	1
347	которая как	1	1
348	в новое	2	1
349	в это	1	1
350	ни в	6	1
351	к которым	1	1
352	как об	1	1
353	и особенно	4	1
354	всю жизнь	1	1
355	птиц в	1	1
356	в я	1	1
357	жизни но	1	1
358	не мог	3	1
359	или менее	2	1
360	в ходе	1	1
361	никаких оснований	1	1
362	женщин и	1	1
363	в следующем	2	1
364	и без	2	1
365	всяком случае	2	1
366	от времени	1	1
367	в которых	1	1
368	миф о	1	1
369	возвращение к	1	1
370	общественная активность	1	1
371	рамках этой	1	1
372	и относительно	1	1
373	не могли	1	1
374	чувствовала себя	1	1
375	всего его	1	1
376	в отношении	6	1
377	между людьми	1	1
378	при всех	1	1
379	вплоть до	1	1
380	но они	1	1
381	и притом	2	1
382	время как	4	1
383	что иное	1	1
384	чем не	1	1
385	это еще	2	1
386	персонажа в	1	1
387	и после	1	1
388	на мой	1	1
389	и теперь	2	1
390	свидетельствуют о	1	1
391	не по	1	1
392	как будто	2	1
393	в каком	1	1
394	может показаться	1	1
395	от их	1	1
396	в городе	2	1
397	следует не	1	1
398	принадлежит к	2	1
399	не могут	1	1
400	ли не	4	1
401	сомневаться в	1	1
402	же самое	2	1
403	которым в	1	1
404	в безопасности	1	1
405	ярким примером	1	1
406	как мы	4	1
407	и о	3	1
408	с ее	2	1
409	что все	1	1
410	жизнь была	1	1
411	то время	5	1
412	приводит к	1	1
413	в финале	2	1
414	яркий пример	1	1
415	если они	2	1
416	по аналогии	1	1
417	ясно что	4	1
418	особенно в	1	1
419	каждого из	1	1
420	еще в	5	1
421	когда в	1	1
422	своему происхождению	1	1
423	к первому	1	1
424	по ее	1	1
425	это только	1	1
426	жизнь и	1	1
427	собой и	2	1
428	своей социальной	1	1
429	деревья и	1	1
430	упускать из	1	1
431	означает что	1	1
432	утверждает что	1	1
433	мира а	1	1
434	аналогии с	2	1
435	главный герой	1	1
436	и своей	1	1
437	это была	1	1
438	это было	1	1
439	как теперь	2	1
440	к нему	2	1
441	и во	2	1
442	в споре	2	1
443	говорить и	1	1
444	наконец в	1	1
445	социальной позиции	2	1
446	иначе в	2	1
447	также в	2	1
448	ее как	1	1
449	оказавшись на	1	1
450	следовало бы	1	1
451	и она	1	1
452	в лице	1	1
453	по содержанию	3	1
454	следует рассматривать	1	1
455	в двух	1	1
456	что только	1	1
457	время когда	2	1
458	одной из	3	1
459	которым он	1	1
460	словам а	1	1
461	ли он	1	1
462	к их	1	1
463	течение всей	1	1
464	по мнению	1	1
465	каких-то людей	1	1
466	именно на	2	1
467	которых уже	1	1
468	так что	1	1
469	того же	2	1
470	указания на	2	1
471	в большинстве	1	1
472	как человека	2	1
473	самую суть	1	1
474	ни одного	1	1
475	вернуться к	2	1
476	обстоит дело	1	1
477	большинстве случаев	1	1
478	в данной	1	1
479	две другие	1	1
480	мир в	1	1
481	в одном	8	1
482	никто не	1	1
483	к человеку	1	1
484	которые могут	1	1
485	заметить что	1	1
486	не говорит	1	1
487	тем что	4	1
488	для того	1	1
489	вопрос как	1	1
490	даже не	2	1
491	является их	1	1
492	до сих	2	1
493	а мы	2	1
494	хоть и	2	1
495	ли это	2	1
496	этого человека	1	1
497	в ряде	1	1
498	укрепления и	1	1
499	однако чтобы	1	1
500	есть мера	1	1
501	на этот	1	1
502	не означает	1	1
503	его как	1	1
504	и достаточно	1	1
505	для исследования	2	1
506	нуждаясь в	1	1
507	и с	3	1
508	на эту	1	1
509	из многочисленных	1	1
510	нет никаких	1	1
511	в специальном	1	1
512	в далеком	1	1
513	вместе с	2	1
514	и потому	1	1
515	человек есть	1	1
516	их за	1	1
517	намек на	1	1
518	что именно	1	1
519	в разговоре	1	1
520	только часть	1	1
521	предположить что	1	1
522	к жизни	1	1
523	не удалось	3	1
524	что же	1	1
525	в первой	2	1
526	герой в	1	1
527	или хотя	1	1
528	слова и	1	1
529	сих пор	2	1
530	о его	1	1
531	все это	5	1
532	еще одна	1	1
533	мой взгляд	1	1
534	или в	2	1
535	когда он	1	1
536	к одной	1	1
537	в этих	1	1
538	еще более	1	1
539	будто бы	2	1
540	которым можно	1	1
541	хотя в	1	1
542	к ее	1	1
543	нам не	1	1
544	границу между	1	1
545	может и	1	1
546	не знает	1	1
547	было показано	1	1
548	с такой	1	1
549	не что	1	1
550	всю ее	1	1
551	время не	1	1
552	в действительности	2	1
553	где он	2	1
554	ее в	2	1
555	этой точки	1	1
556	к этому	4	1
557	во всяком	2	1
558	гораздо более	1	1
