N	2gram	Vinokur_Ku_3	Vladivir
101	тем что	5	5
102	для нас	4	5
103	ничего не	6	5
104	у нас	10	5
105	с другой	7	5
106	что он	6	5
107	в одном	2	5
108	не говорит	1	5
109	не было	4	5
110	в данном	7	5
111	между прочим	8	5
112	в самом	13	4
113	то же	6	4
114	что если	2	4
115	и о	4	4
116	вопрос о	11	4
117	еще не	9	4
118	но не	3	4
119	то он	3	4
120	все же	5	4
121	но в	2	4
122	бы и	3	4
123	было бы	16	4
124	чем в	2	4
125	такой же	2	4
126	в котором	2	4
127	даже в	1	4
128	тому что	4	4
129	не имеет	3	4
130	учения о	4	4
131	в каком	3	4
132	то время	1	4
133	в дальнейшем	2	4
134	не с	2	4
135	мог бы	2	4
136	она была	1	4
137	никак не	2	4
138	если мы	7	4
139	при помощи	1	4
140	от того	5	4
141	а с	3	4
142	как это	7	4
143	по существу	3	4
144	указать на	2	4
145	в результате	3	4
146	мы должны	3	4
147	есть и	1	4
148	же как	1	3
149	на самом	3	3
150	мы имеем	2	3
151	я не	5	3
152	которое в	2	3
153	его работы	1	3
154	здесь не	2	3
155	бы то	1	3
156	в чем	5	3
157	не все	2	3
158	отличие от	2	3
159	за пределы	2	3
160	независимо от	5	3
161	перед нами	1	3
162	уже в	3	3
163	из этих	5	3
164	при этом	6	3
165	в россии	2	3
166	так уж	1	3
167	является не	1	3
168	но все	2	3
169	то ни	1	3
170	том случае	4	3
171	в качестве	2	3
172	это не	3	3
173	этом смысле	1	3
174	далеко не	5	3
175	этого не	1	3
176	не столько	4	3
177	в отличие	2	3
178	не в	5	3
179	что есть	2	3
180	того чтобы	11	3
181	он мог	1	3
182	тех кто	1	3
183	сводится к	1	3
184	всякого рода	5	3
185	отличается от	2	3
186	в виду	8	3
187	смысле но	1	3
188	если бы	8	3
189	к нему	1	3
190	что бы	1	3
191	что здесь	1	3
192	и тем	6	3
193	по этому	1	3
194	с одной	4	3
195	мы знаем	1	3
196	был бы	3	3
197	не так	3	3
198	всяком случае	1	3
199	само по	1	3
200	само собой	1	3
201	и только	3	3
202	самого же	1	3
203	именно в	3	3
204	а наоборот	1	3
205	вопросе о	2	3
206	в связи	5	3
207	как именно	1	3
208	мы видели	3	3
209	подобного рода	2	3
210	одной стороны	4	3
211	как бы	5	3
212	же самое	1	3
213	но для	3	3
214	и для	1	3
215	собственно говоря	1	3
216	же в	1	3
217	но вот	1	3
218	только о	2	3
219	и эта	1	3
220	как на	8	3
221	в таком	4	3
222	во всяком	2	3
223	сам по	3	2
224	эта речь	1	2
225	не иначе	1	2
226	по преимуществу	3	2
227	не имеют	1	2
228	должна быть	3	2
229	с таким	1	2
230	есть не	3	2
231	мы не	3	2
232	в сущности	4	2
233	время как	1	2
234	на себя	2	2
235	существу же	1	2
236	мы и	1	2
237	при таких	1	2
238	не нужно	1	2
239	он сам	1	2
240	быть в	2	2
241	но тогда	1	2
242	данном случае	4	2
243	чем это	2	2
244	а тем	2	2
245	но как	3	2
246	легко может	1	2
247	в сторону	1	2
248	которые не	1	2
249	во что	1	2
250	всю эту	2	2
251	с этим	1	2
252	сам же	2	2
253	что касается	1	2
254	и к	3	2
255	только то	3	2
256	в которой	1	2
257	в целом	4	2
258	в нашем	7	2
259	интересно что	1	2
260	но на	3	2
261	что она	5	2
262	а скорее	1	2
263	же это	2	2
264	не к	1	2
265	не как	2	2
266	в силу	6	2
267	в другом	1	2
268	те или	1	2
269	ко второму	1	2
270	не стану	2	2
271	стоит на	1	2
272	о которых	1	2
273	таком случае	2	2
274	в этих	2	2
275	себя внимание	2	2
276	имеет ничего	1	2
277	в вопросе	1	2
278	в их	6	2
279	оказывается что	1	2
280	не понимает	3	2
281	и более	3	2
282	а вот	2	2
283	тем самым	4	2
284	о значении	2	2
285	как можно	1	2
286	она не	3	2
287	есть прежде	1	2
288	статья и	1	2
289	на него	3	2
290	но что	1	2
291	но только	1	2
292	же время	1	2
293	она должна	1	2
294	ровно ничего	1	2
295	по своей	1	2
296	был и	1	2
297	связи с	6	2
298	здесь же	1	2
299	обращает на	1	2
300	что на	3	2
301	он называет	1	2
302	не могут	5	2
303	той или	5	2
304	ни стало	1	2
305	можно только	1	2
306	которая в	1	2
307	возможна только	1	2
308	но мы	2	2
309	что каждый	1	2
310	его в	2	2
311	или иные	1	2
312	путь к	2	2
313	которые можно	2	2
314	в теории	1	2
315	знания и	1	2
316	но тут	1	2
317	в каких	1	2
318	быть и	1	2
319	но с	1	2
320	одной из	1	2
321	что даже	1	2
322	в какой	3	2
323	и так	1	2
324	который в	1	2
325	мы будем	1	2
326	это же	1	2
327	так вот	1	2
328	не можем	1	2
329	то и	2	2
330	в нашей	4	2
331	в начале	1	2
332	свидетельствует о	1	2
333	а то	2	2
334	понимает что	1	2
335	могло бы	3	2
336	мы находим	3	2
337	не о	2	2
338	только с	1	2
339	должны сказать	1	2
340	заметить что	1	2
341	и вместе	1	2
342	для того	12	2
343	правды и	1	2
344	со стороны	1	2
345	собой разумеется	1	2
346	что учение	1	2
347	которых мы	1	2
348	понятие о	2	2
349	что мы	2	2
350	как не	1	2
351	а если	1	2
352	наряду с	1	2
353	таких условиях	1	2
354	если эти	1	2
355	с этой	3	2
356	еще раз	2	2
357	как например	2	2
358	сказать не	1	2
359	которых он	1	2
360	об отношении	1	2
361	то не	2	2
362	только что	2	2
363	все они	2	2
364	на более	1	2
365	он понимает	1	2
366	а о	1	2
367	другой стороны	3	2
368	совершенно не	5	2
369	сколько угодно	1	2
370	того же	4	2
371	к его	2	2
372	же и	1	2
373	об этих	1	2
374	к этой	1	2
375	ни на	2	2
376	к этому	1	2
377	говорит это	1	1
378	нужно помнить	1	1
379	я и	3	1
380	скажет что	1	1
381	могут и	2	1
382	можно говорить	10	1
383	также что	2	1
384	речь идет	3	1
385	например в	1	1
386	в сфере	1	1
387	чтобы не	2	1
388	по адресу	2	1
389	деле ведь	1	1
390	значении этого	1	1
391	тех же	4	1
392	науки о	1	1
393	это и	3	1
394	и должны	1	1
395	и есть	5	1
396	вот оказывается	1	1
397	что слово	3	1
398	бы очень	1	1
399	в чисто	1	1
400	от той	1	1
401	из самых	1	1
402	не принимая	1	1
403	к учению	1	1
404	все те	2	1
405	из всех	1	1
406	и конечно	1	1
407	в защиту	2	1
408	он знает	1	1
409	ясности и	1	1
410	быть у	1	1
411	что многие	1	1
412	в возможности	1	1
413	другую и	1	1
414	но она	1	1
415	и такой	2	1
416	представление о	1	1
417	в составе	1	1
418	и самой	1	1
419	для нашей	4	1
420	конечно и	1	1
421	есть вместе	1	1
422	ничего в	1	1
423	и говорить	2	1
424	связи со	1	1
425	как смысл	1	1
426	и бог	1	1
427	то мы	3	1
428	подходить к	1	1
429	иных случаях	1	1
430	в подробное	1	1
431	самой идее	1	1
432	точка зрения	4	1
433	в общем	6	1
434	с совершенно	1	1
435	очевидно что	3	1
436	шла о	1	1
437	и будет	1	1
438	нет и	1	1
439	отличаются от	1	1
440	что они	2	1
441	сама по	2	1
442	один и	2	1
443	после всего	1	1
444	относится к	2	1
445	как в	4	1
446	которое на	1	1
447	за этим	1	1
448	в противном	1	1
449	и где	1	1
450	у в	1	1
451	когда он	2	1
452	не такое	1	1
453	еще на	2	1
454	оттого что	1	1
455	точку зрения	2	1
456	смыслом который	1	1
457	он в	2	1
458	вопросами и	1	1
459	бы не	3	1
460	которые в	4	1
461	а может	1	1
462	думать что	1	1
463	может считаться	1	1
464	в известном	2	1
465	им в	1	1
466	как он	2	1
467	так сказать	2	1
468	в статье	2	1
469	сказать в	1	1
470	в первую	3	1
471	вопросу не	1	1
472	в корне	2	1
473	данном отношении	1	1
474	и вот	3	1
475	мало того	1	1
476	его от	1	1
477	смысле как	1	1
478	постольку поскольку	1	1
479	которая будучи	1	1
480	данной статьи	1	1
481	а вместе	1	1
482	конечно в	1	1
483	не трудно	3	1
484	на этой	1	1
485	лишь в	8	1
486	на каком	1	1
487	заключается в	4	1
488	образом если	1	1
489	говорит что	1	1
490	в свой	1	1
491	мы согласны	1	1
492	после этого	1	1
493	против этой	1	1
494	ведь в	1	1
495	поэтому можно	1	1
496	само собою	2	1
497	мне пришлось	1	1
498	рядом с	1	1
499	все равно	1	1
500	как об	2	1
501	не всегда	1	1
502	во внимание	5	1
503	не заметить	1	1
504	обратимся к	1	1
505	самым внимательным	1	1
506	смысл и	2	1
507	во время	1	1
508	данном вопросе	1	1
509	и при	2	1
510	она сама	1	1
511	и их	1	1
512	не зависит	1	1
513	в такой	1	1
514	и без	2	1
515	представить себе	1	1
516	и процесс	1	1
517	она в	1	1
518	в которых	3	1
519	и решается	1	1
520	признать что	1	1
521	мы теперь	1	1
522	мир и	1	1
523	не будем	5	1
524	образом и	1	1
525	но он	1	1
526	друг другу	1	1
527	речи в	7	1
528	имеет смысл	3	1
529	важную роль	1	1
530	внимании к	1	1
531	что сам	3	1
532	того кто	1	1
533	же мы	4	1
534	случае мы	1	1
535	почти все	1	1
536	присоединяется также	1	1
537	что с	1	1
538	эта заключается	1	1
539	на себе	1	1
540	к этим	1	1
541	в основе	1	1
542	проблема и	2	1
543	это еще	2	1
544	для всего	1	1
545	следовательно и	1	1
546	того как	7	1
547	в форму	1	1
548	того в	1	1
549	системы которые	1	1
550	занятий в	1	1
551	это слово	1	1
552	своей статье	2	1
553	вместо этого	1	1
554	в процессе	3	1
555	как будто	1	1
556	всему этому	1	1
557	против тех	1	1
558	нам нужно	1	1
559	начиная с	1	1
560	такая точка	1	1
561	когда мы	3	1
562	тогда и	1	1
563	и такие	2	1
564	чрезвычайно важного	1	1
565	всего в	1	1
566	слова можно	1	1
567	но также	5	1
568	было уже	1	1
569	что об	1	1
570	только формальное	1	1
571	можно и	1	1
572	в критике	1	1
573	говоря уже	2	1
574	всего этого	3	1
575	без всякого	1	1
576	в ее	4	1
577	здесь также	1	1
578	но тоже	1	1
579	последнее время	1	1
580	только не	1	1
581	нет никакой	1	1
582	так в	2	1
583	слова а	1	1
584	о тех	1	1
585	о самой	1	1
586	это можно	1	1
587	те же	7	1
588	ясно что	4	1
589	это вовсе	1	1
590	так называемую	2	1
591	и каждый	1	1
592	как таковую	1	1
593	когда в	2	1
594	наше внимание	1	1
595	высокой ступени	1	1
596	а еще	1	1
597	отрицать что	1	1
598	форме в	1	1
599	и нужно	2	1
600	каждый раз	1	1
601	произведения как	1	1
602	и должно	5	1
603	в самой	1	1
604	каждой из	2	1
605	на вопрос	3	1
606	внимание на	2	1
607	язык и	2	1
608	одного из	1	1
609	никакой необходимости	1	1
610	и просто	1	1
611	с того	1	1
612	можно сказать	2	1
613	может не	1	1
614	что иначе	1	1
615	не выходит	1	1
616	должны дать	1	1
617	а во	1	1
618	первую очередь	3	1
619	доходит до	2	1
620	не могло	1	1
621	которой мы	1	1
622	смысле не	1	1
623	говорить об	1	1
624	а потому	2	1
625	нуждается в	1	1
626	речь шла	1	1
627	отметить что	3	1
628	котором он	1	1
629	вслед за	1	1
630	вообще и	3	1
631	говорить и	3	1
632	наоборот всячески	1	1
633	не стоило	1	1
634	у обоих	1	1
635	в свете	2	1
636	если это	2	1
637	может иметь	3	1
638	у которого	1	1
639	и мы	1	1
640	дать в	1	1
641	статье о	1	1
642	с нашей	1	1
643	еще о	1	1
644	тех пор	4	1
645	один из	4	1
646	в полемике	1	1
647	против того	1	1
648	только одной	1	1
649	мы видим	1	1
650	будто бы	1	1
651	словом и	1	1
652	самые разнообразные	1	1
653	для нее	1	1
654	же при	1	1
655	не то	2	1
656	претендующих на	1	1
657	самом деле	14	1
658	этому поводу	1	1
659	подробнейшим образом	1	1
660	конечно не	2	1
661	тенденции и	1	1
662	да еще	1	1
663	своей целью	1	1
664	системы и	1	1
665	вопроса о	3	1
666	этом что	2	1
667	вернуться к	1	1
668	тем чтобы	2	1
669	которых можно	1	1
670	целого ряда	1	1
671	этому вопросу	1	1
672	то только	1	1
673	не дает	2	1
674	а ведь	1	1
675	за ним	1	1
676	эти два	2	1
677	конечно у	1	1
678	отдельные моменты	1	1
679	не находит	1	1
680	на основную	1	1
681	иначе как	1	1
682	случае когда	3	1
683	не для	1	1
684	очевидно не	1	1
685	русский язык	4	1
686	легко можно	1	1
687	указание на	1	1
688	внимательным образом	1	1
689	это будет	1	1
690	имеет значение	1	1
691	имеем право	1	1
692	и др	1	1
693	возможно что	1	1
694	выходит за	1	1
695	или иной	7	1
696	говорим о	2	1
697	на русский	2	1
698	не надо	1	1
699	на примере	1	1
700	до сих	8	1
701	однако что	4	1
702	общее у	1	1
703	по своим	1	1
704	и прежде	1	1
705	представляет собою	1	1
706	такое же	1	1
707	его зависимость	1	1
708	ясно однако	2	1
709	на которых	5	1
710	что для	1	1
711	идет только	1	1
712	каком смысле	1	1
713	противном случае	1	1
714	например учение	1	1
715	в некоторых	2	1
716	бы для	1	1
717	смысла и	1	1
718	на этот	2	1
719	и непосредственно	1	1
720	именно так	2	1
721	его по	1	1
722	а так	1	1
723	о чем	2	1
724	это самое	2	1
725	себе уже	1	1
726	мнение о	1	1
727	и об	2	1
728	входить в	1	1
729	я говорю	1	1
730	ведь только	1	1
731	в частности	2	1
732	какая же	1	1
733	можно будет	2	1
734	мы говорим	4	1
735	в иных	1	1
736	в строгом	1	1
737	следовательно что	1	1
738	п а	2	1
739	учению о	1	1
740	не сразу	1	1
741	из которых	1	1
742	не знал	1	1
743	по своему	2	1
744	строгом смысле	1	1
745	стоило бы	1	1
746	к жизни	1	1
747	она есть	2	1
748	но сам	2	1
749	в последнем	1	1
750	через свое	1	1
751	и объективная	1	1
752	вот вопрос	1	1
753	на эту	1	1
754	в тех	2	1
755	думается что	1	1
756	в первой	1	1
757	принимая во	1	1
758	кто такой	1	1
759	исходя из	1	1
760	все подобного	1	1
761	года и	1	1
762	том смысле	1	1
763	здесь идет	2	1
764	этого слова	4	1
765	в контексте	1	1
766	слова и	7	1
767	этом случае	4	1
768	февраля года	1	1
769	известном смысле	2	1
770	сих пор	8	1
771	но так	1	1
772	только для	2	1
773	каждое из	1	1
774	все это	2	1
775	поэтому что	1	1
776	что выше	1	1
777	от нас	2	1
778	должны быть	1	1
779	вообще все	1	1
780	не исчерпывает	2	1
781	изложить в	1	1
782	и после	1	1
783	формы с	1	1
784	мы найдем	2	1
785	и часто	1	1
786	ли в	1	1
787	уже на	1	1
788	тем и	1	1
789	и представления	1	1
790	между ними	1	1
791	чтобы понять	2	1
792	речи с	1	1
793	у них	1	1
794	интерес к	1	1
795	еще более	2	1
796	отношении не	1	1
797	решается в	1	1
798	я хочу	3	1
799	вот этот	1	1
800	есть уже	1	1
801	отношении к	1	1
802	от всякого	1	1
803	к самому	1	1
804	нами не	1	1
805	нам не	1	1
806	в свою	1	1
807	утверждать что	1	1
808	не говоря	2	1
809	только как	4	1
810	состоит из	1	1
811	то здесь	2	1
812	и поскольку	1	1
813	уже только	1	1
814	сказали бы	1	1
815	является и	2	1
816	и идеи	1	1
817	существу то	1	1
818	подвести итог	1	1
819	и другие	1	1
820	том числе	2	1
821	по поводу	3	1
822	он пишет	2	1
823	который не	1	1
824	все что	1	1
825	этой точки	1	1
826	они не	3	1
