N	2gram	Bakhtin_Fr_3	Myslijsy
215	с таким	1	2
216	подобно тому	1	2
217	что ни	1	2
218	в коих	1	2
219	прежде чем	1	2
220	но все	3	2
221	могла бы	1	2
222	на все	1	2
223	ни в	4	2
224	показывает что	1	2
225	не всегда	1	2
226	несмотря на	1	2
227	но никак	1	2
228	во время	8	2
229	точки зрения	2	2
230	в своей	6	2
231	а как	1	2
232	во времена	1	2
233	мысли и	1	2
234	и представление	1	2
235	несомненно что	1	2
236	их в	3	2
237	том же	2	2
238	даже в	4	2
239	что эта	1	2
240	и притом	1	2
241	как о	2	2
242	или лучше	1	2
243	но только	1	2
244	только не	1	2
245	в разных	2	2
246	такая же	1	2
247	этом отношении	2	2
248	ему не	2	2
249	от этого	1	2
250	в области	4	2
251	отказаться от	1	2
252	так например	1	2
253	и самое	3	2
254	и о	4	2
255	в ее	3	2
256	с каким	1	2
257	языка и	1	2
258	в собственном	1	2
259	так в	4	2
260	каждого из	1	2
261	во многом	1	2
262	к тем	2	2
263	и с	8	2
264	об этом	3	2
265	каждый раз	1	2
266	о том	4	2
267	связь между	3	2
268	от них	1	2
269	в форме	2	2
270	по содержанию	1	2
271	с здесь	1	2
272	мы видим	5	2
273	одной из	2	2
274	только под	1	2
275	которое мы	1	2
276	но как	2	2
277	на мир	1	2
278	том чтобы	1	2
279	связи с	6	2
280	с нею	2	2
281	в виде	1	2
282	слова не	1	2
283	в одном	7	2
284	художника и	1	2
285	но что	1	2
286	у него	8	2
287	в других	3	2
288	не были	2	2
289	и даже	4	2
290	тут же	2	2
291	на чем	1	2
292	притом не	1	2
293	ко всем	3	2
294	к своему	1	2
295	он говорит	6	2
296	находит в	1	2
297	как средство	1	2
298	перед нами	1	2
299	не подлежит	3	2
300	в большей	2	2
301	и наконец	3	2
302	образов и	2	2
303	же в	1	2
304	в системе	2	2
305	но этот	1	2
306	первом случае	1	2
307	в свое	1	2
308	жизни и	4	2
309	это в	2	2
310	отношения к	1	1
311	не думает	1	1
312	одним из	2	1
313	предполагает что	1	1
314	переходит к	1	1
315	что образ	1	1
316	в строгом	1	1
317	на самом	3	1
318	ли мы	1	1
319	делая его	1	1
320	по преимуществу	2	1
321	из его	1	1
322	в нашу	1	1
323	оно было	1	1
324	его связь	3	1
325	человеческой природы	1	1
326	что между	1	1
327	сделал его	1	1
328	отдельно в	1	1
329	который был	1	1
330	в сущности	9	1
331	в числе	1	1
332	того же	2	1
333	и он	1	1
334	принадлежит и	1	1
335	он был	3	1
336	на них	2	1
337	не найдем	1	1
338	здесь не	3	1
339	но этого	1	1
340	бы то	1	1
341	с его	3	1
342	дело вовсе	1	1
343	же самые	1	1
344	не исчерпываются	1	1
345	от его	1	1
346	данном случае	2	1
347	нею в	1	1
348	себе и	1	1
349	отличие от	3	1
350	нет и	1	1
351	основная задача	1	1
352	более тесной	1	1
353	и я	1	1
354	в истории	4	1
355	его на	1	1
356	от содержания	1	1
357	значение его	1	1
358	в художественном	1	1
359	к новому	2	1
360	еще и	2	1
361	явление это	1	1
362	когда он	1	1
363	имеет в	2	1
364	вносит в	1	1
365	но в	8	1
366	но эта	1	1
367	данные в	1	1
368	все эти	8	1
369	право на	1	1
370	все слова	1	1
371	свободы но	1	1
372	мы чувствуем	3	1
373	во многих	1	1
374	как он	2	1
375	но на	1	1
376	в наших	1	1
377	в первых	1	1
378	главным образом	1	1
379	к миру	1	1
380	но именно	3	1
381	этого он	2	1
382	всем своем	1	1
383	при виде	1	1
384	он должен	1	1
385	в корне	2	1
386	и вот	2	1
387	свое время	1	1
388	такого же	1	1
389	здесь мы	2	1
390	мы его	1	1
391	его произведения	2	1
392	друг в	2	1
393	в совершенно	1	1
394	в мире	4	1
395	и сделал	2	1
396	об этой	1	1
397	них не	1	1
398	лишь в	2	1
399	заключается в	1	1
400	это не	2	1
401	понять его	1	1
402	форму и	2	1
403	это слияние	1	1
404	в общей	2	1
405	жизни то	1	1
406	или наоборот	1	1
407	строгом смысле	1	1
408	ни с	1	1
409	с такой	1	1
410	от языка	2	1
411	это нечто	1	1
412	нисколько не	1	1
413	в этих	6	1
414	отнесено к	1	1
415	места в	1	1
416	или точнее	1	1
417	таким же	1	1
418	образности и	1	1
419	с точки	1	1
420	переносит в	1	1
421	условиях и	1	1
422	знаем что	1	1
423	его отношение	2	1
424	жизни с	2	1
425	всякий раз	1	1
426	были уже	1	1
427	которые в	1	1
428	но он	2	1
429	друг другу	1	1
430	речи в	1	1
431	и более	1	1
432	уже сказали	1	1
433	что этот	1	1
434	был уже	1	1
435	таких случаях	1	1
436	чтобы иметь	1	1
437	в таких	3	1
438	о значении	1	1
439	человека но	1	1
440	должны служить	1	1
441	ее с	1	1
442	на себе	1	1
443	и сама	2	1
444	было не	1	1
445	принадлежит к	1	1
446	значение этого	2	1
447	он с	2	1
448	следовательно и	2	1
449	судя по	1	1
450	на язык	1	1
451	ничего не	1	1
452	больше чем	2	1
453	под этим	1	1
454	явлений как	1	1
455	с одним	1	1
456	эти стороны	2	1
457	во всем	3	1
458	и непосредственность	1	1
459	есть это	1	1
460	в более	3	1
461	века не	1	1
462	быть в	2	1
463	уже и	1	1
464	что на	1	1
465	этих образов	1	1
466	и далее	2	1
467	представляется нам	2	1
468	начиная с	3	1
469	языке и	1	1
470	полотно и	1	1
471	отличается от	1	1
472	глубокое и	1	1
473	из собеседников	1	1
474	для его	1	1
475	голову по	2	1
476	в виду	7	1
477	связи со	1	1
478	как по	1	1
479	это с	1	1
480	только то	1	1
481	с самого	1	1
482	и образа	1	1
483	образом то	1	1
484	свободу и	1	1
485	строго научной	1	1
486	на том	1	1
487	убеждение в	1	1
488	на нее	1	1
489	за то	1	1
490	времени и	2	1
491	не с	1	1
492	было в	1	1
493	особенно в	4	1
494	выражен в	1	1
495	в результате	1	1
496	жизнь и	1	1
497	понятно что	1	1
498	даны в	2	1
499	утверждать это	1	1
500	для этого	3	1
501	но здесь	2	1
502	и здесь	4	1
503	и т.п	10	1
504	другими словами	3	1
505	при котором	1	1
506	одного из	2	1
507	все его	1	1
508	нас в	2	1
509	подлежит сомнению	1	1
510	нет это	1	1
511	такими же	1	1
512	раз и	1	1
513	во всех	6	1
514	ее от	1	1
515	книг и	2	1
516	судить о	1	1
517	сравниваются с	1	1
518	на одном	1	1
519	материал не	1	1
520	в другой	1	1
521	язык в	1	1
522	что бы	1	1
523	в ту	7	1
524	бы вполне	1	1
525	места и	1	1
526	следовательно в	1	1
527	что здесь	1	1
528	например только	1	1
529	как нечто	2	1
530	в стороне	1	1
531	который в	2	1
532	между этими	1	1
533	и ее	2	1
534	самое содержание	1	1
535	и мысли	3	1
536	связанным с	1	1
537	эти образы	1	1
538	конечно не	2	1
539	начинается серьезное	1	1
540	языка но	1	1
541	смерти и	1	1
542	мы знаем	2	1
543	с первым	1	1
544	не находит	2	1
545	бы совершенно	1	1
546	в прошлом	1	1
547	и правда	1	1
548	ее не	2	1
549	как его	2	1
550	каждый из	1	1
551	далеким от	1	1
552	была только	1	1
553	к самому	1	1
554	одном слове	1	1
555	тому кто	1	1
556	со всем	2	1
557	одном месте	2	1
558	точек зрения	1	1
559	каждое явление	1	1
560	над собою	1	1
561	чем он	2	1
562	и образов	2	1
563	мы еще	6	1
564	еще очевиднее	1	1
565	не входит	1	1
566	к более	1	1
567	превращается в	1	1
568	не на	1	1
569	находит для	1	1
570	под влиянием	1	1
571	прямо на	2	1
572	людьми и	1	1
573	понимание и	1	1
574	не видит	4	1
575	на год	5	1
576	в одной	1	1
577	жизнь человека	1	1
578	забывать что	1	1
579	в данном	4	1
580	образе мы	1	1
581	перехода от	2	1
582	выражение лица	1	1
583	к образу	2	1
584	да и	1	1
585	было ни	3	1
586	относится уже	2	1
587	раз при	2	1
588	как предмет	1	1
589	только для	3	1
590	видно что	4	1
591	время своей	1	1
592	сходство с	1	1
593	вряд ли	1	1
594	пор еще	1	1
595	ко второй	1	1
596	здесь все	1	1
597	о котором	1	1
598	как для	1	1
599	на первый	1	1
600	деятельность в	1	1
601	это может	1	1
602	в эту	4	1
603	на такой	2	1
604	г в	1	1
605	вовсе нет	2	1
606	вообще в	1	1
607	на языке	1	1
608	ни было	1	1
609	хотя в	2	1
610	имея в	1	1
611	все то	2	1
612	с он	1	1
613	с людьми	1	1
614	в народной	1	1
615	как ряд	1	1
616	обычных в	1	1
617	между ними	3	1
618	переносит на	1	1
619	с ними	1	1
620	находящихся в	1	1
621	есть и	2	1
622	мысль и	1	1
623	в голову	1	1
624	ее в	1	1
625	него как	1	1
626	нас не	1	1
627	во всяком	1	1
628	гораздо более	1	1
