N	2gram	Tiupa_Anal_2	Istorich
170	вовсе не	2	2
171	со своими	1	2
172	и для	2	2
173	такой же	1	2
174	не мог	3	2
175	точки зрения	4	2
176	это делает	1	2
177	и более	1	2
178	даже в	2	2
179	случае в	3	2
180	в то	2	2
181	хотелось бы	1	2
182	не имеет	2	2
183	одна из	1	2
184	это еще	1	2
185	с одним	1	2
186	как будто	3	2
187	есть у	1	2
188	встречается в	1	2
189	во все	1	2
190	на это	1	2
191	и о	1	2
192	роль в	2	2
193	в другом	1	2
194	с собой	1	2
195	не с	4	2
196	связан с	1	2
197	одного из	3	2
198	нам уже	1	2
199	и что	1	2
200	в силу	1	2
201	а также	7	2
202	между тем	2	2
203	же в	1	2
204	этот вопрос	1	2
205	дело с	1	2
206	характерно для	1	2
207	они могут	1	2
208	с одной	5	2
209	героя с	1	2
210	в жизни	1	2
211	для нее	2	2
212	а то	2	2
213	в одном	2	2
214	только на	3	2
215	и даже	9	2
216	даже не	1	2
217	уже известно	1	2
218	одной стороны	4	2
219	говорит я	1	2
220	означало бы	1	2
221	и потому	1	2
222	в тех	1	2
223	да и	1	2
224	можно сказать	4	2
225	если не	1	2
226	лицо и	1	2
227	он по	2	2
228	от него	1	2
229	еще более	2	2
230	ты не	2	2
231	совершенно не	1	2
232	отношению к	4	2
233	точно так	1	2
234	только не	4	2
235	она была	1	1
236	также и	1	1
237	таком случае	2	1
238	связь этих	1	1
239	самом деле	1	1
240	бы для	1	1
241	в приведенном	1	1
242	отношений в	1	1
243	этого мира	1	1
244	и до	2	1
245	действительности и	1	1
246	со своей	1	1
247	и за	3	1
248	целого но	1	1
249	в несколько	1	1
250	его своей	1	1
251	есть не	1	1
252	ниже что	1	1
253	и иной	2	1
254	случае это	1	1
255	на место	1	1
256	это всегда	1	1
257	на войне	1	1
258	то она	1	1
259	внимание и	1	1
260	цвет и	1	1
261	быть в	1	1
262	столь же	4	1
263	что его	1	1
264	к ним	1	1
265	ответ на	3	1
266	тут же	1	1
267	отнюдь не	8	1
268	как говорит	2	1
269	что мужские	2	1
270	от до	1	1
271	комнаты и	1	1
272	все остальные	1	1
273	перед нами	1	1
274	к этой	1	1
275	его к	1	1
276	и мужских	3	1
277	он в	4	1
278	жизни так	1	1
279	бы не	1	1
280	он состоит	1	1
281	ни одна	1	1
282	что автор	1	1
283	как основной	2	1
284	говорит не	1	1
285	интересно что	1	1
286	и те	1	1
287	на то	2	1
288	вообще не	2	1
289	исходит из	1	1
290	не следует	2	1
291	в первую	1	1
292	свою собственную	1	1
293	не как	1	1
294	прочим и	1	1
295	его от	3	1
296	подобно тому	3	1
297	и по	1	1
298	так например	2	1
299	и наоборот	2	1
300	человека в	1	1
301	мне в	1	1
302	в состоянии	2	1
303	в мире	6	1
304	об этом	1	1
305	в глубине	1	1
306	на этой	2	1
307	а как	2	1
308	входит в	1	1
309	заключается в	1	1
310	и приходит	1	1
311	со всех	1	1
312	и тем	4	1
313	одной из	3	1
314	только одно	1	1
315	не всю	1	1
316	соответствии с	2	1
317	которой он	1	1
318	в сон	1	1
319	ведет к	1	1
320	высока и	1	1
321	противопоставлены в	1	1
322	в эту	3	1
323	но если	1	1
324	в своей	2	1
325	этой связи	1	1
326	в следующем	1	1
327	в такой	1	1
328	с точки	2	1
329	своего рода	12	1
330	что никто	1	1
331	для данного	1	1
332	которые в	1	1
333	героя из	1	1
334	ко всему	1	1
335	второй раз	1	1
336	что этот	1	1
337	по себе	2	1
338	вплоть до	1	1
339	в таких	2	1
340	все три	1	1
341	меня не	1	1
342	например не	1	1
343	она получает	1	1
344	и сама	1	1
345	о них	1	1
346	всегда имеется	1	1
347	для всего	1	1
348	казалось бы	3	1
349	в разных	1	1
350	имеем дело	3	1
351	именно с	1	1
352	известно из	1	1
353	впрочем в	1	1
354	как она	1	1
355	на себе	3	1
356	не говорит	1	1
357	является также	1	1
358	только с	1	1
359	на небесах	3	1
360	начиная с	1	1
361	прямо говорит	1	1
362	и героев	1	1
363	считает их	1	1
364	и другой	1	1
365	его за	1	1
366	отличается от	1	1
367	указывает на	1	1
368	не есть	2	1
369	и тот	1	1
370	в одну	2	1
371	что при	1	1
372	если же	1	1
373	с ее	2	1
374	свою очередь	1	1
375	как один	1	1
376	в ее	1	1
377	здесь также	1	1
378	тайн можно	1	1
379	только то	1	1
380	в себя	4	1
381	и сам	3	1
382	в образе	1	1
383	можно было	3	1
384	каждого из	1	1
385	во второй	4	1
386	имеется в	1	1
387	с ним	2	1
388	мире в	1	1
389	даже из	1	1
390	этому мы	1	1
391	и входит	1	1
392	за пределами	2	1
393	никак не	2	1
394	с другим	1	1
395	или их	2	1
396	времени в	4	1
397	восходит к	1	1
398	тем как	1	1
399	обнаруживается в	1	1
400	мужских и	2	1
401	здесь в	2	1
402	этой ситуации	1	1
403	оно и	1	1
404	тот же	1	1
405	особенно если	1	1
406	хотя бы	1	1
407	на несколько	1	1
408	только частный	1	1
409	неудивительно что	1	1
410	который в	1	1
411	второй случай	1	1
412	и женских	3	1
413	тем временем	1	1
414	уже в	1	1
415	в начале	1	1
416	или даже	2	1
417	вопрос может	1	1
418	что происходило	1	1
419	одно из	2	1
420	и их	2	1
421	пока не	1	1
422	это место	1	1
423	сами по	1	1
424	себя от	1	1
425	уже и	2	1
426	тогда как	19	1
427	бы это	1	1
428	другого и	2	1
429	мы это	1	1
430	как у	1	1
431	это лишь	1	1
432	или иначе	1	1
433	и тех	1	1
434	с другом	1	1
435	есть на	1	1
436	себя и	1	1
437	только к	1	1
438	с мужскими	1	1
439	говорит о	5	1
440	однако в	1	1
441	близко к	1	1
442	этого персонажа	2	1
443	в соответствии	2	1
444	третий не	1	1
445	на этот	2	1
446	не означает	1	1
447	имеется еще	1	1
448	долгое время	1	1
449	ниже в	1	1
450	о чем	2	1
451	имеется целая	1	1
452	объединены в	1	1
453	совершенно очевидна	1	1
454	к столу	1	1
455	к существам	1	1
456	или с	1	1
457	хотя он	1	1
458	сколько бы	1	1
459	перекликается с	2	1
460	но такое	1	1
461	а так	1	1
462	к своему	2	1
463	обратил внимание	1	1
464	так или	1	1
465	было написано	4	1
466	в особый	1	1
467	тому как	3	1
468	по которой	1	1
469	как бы	10	1
470	и всей	1	1
471	в отдельности	1	1
472	друг с	1	1
473	сам не	1	1
474	исходя из	1	1
475	том смысле	1	1
476	что же	1	1
477	этого слова	3	1
478	с этой	1	1
479	а когда	1	1
480	в основном	1	1
481	только для	1	1
482	о его	4	1
483	все это	4	1
484	получает от	1	1
485	в один	4	1
486	см ниже	1	1
487	роль при	1	1
488	тех случаях	1	1
489	случаях когда	1	1
490	при таком	2	1
491	и другими	2	1
492	человек и	1	1
493	на которой	1	1
494	но когда	1	1
495	или нет	1	1
496	все они	1	1
497	себе ничего	1	1
498	могли быть	1	1
499	на фоне	3	1
500	героя и	1	1
501	не знает	3	1
502	состоит из	1	1
503	была бы	2	1
504	речи и	2	1
505	из этого	1	1
506	у которых	1	1
507	перед нею	1	1
508	это в	1	1
509	черный цвет	1	1
510	на лице	2	1
511	как на	1	1
512	в таком	2	1
513	этой точки	1	1
