1	и не	16	31
140	как будто	2	3
141	хоть и	1	3
142	все должно	1	3
143	но как	1	3
144	и до	2	3
145	и здесь	5	3
146	приводит к	5	3
147	я не	5	3
148	но с	1	3
149	сами по	1	3
150	он может	1	3
151	сказать что	4	3
152	оно не	2	3
153	и слово	1	3
154	и у	2	3
155	мы должны	2	3
156	одна из	1	3
157	ни в	4	3
158	никогда не	2	3
159	в уста	1	3
160	как к	1	3
161	бы в	1	3
162	как на	1	3
163	с другой	8	3
164	только у	1	3
165	о своем	1	3
166	по существу	5	3
167	себе и	1	3
168	все его	1	3
169	всяком случае	5	3
170	не знает	3	3
171	отличается от	3	3
172	таким же	2	3
173	в их	2	3
174	только то	1	3
175	в пределы	1	3
176	в них	4	3
177	в себя	1	3
178	уже в	3	3
179	на почве	1	3
180	кроме того	1	3
181	этом отношении	3	3
182	т п	24	3
183	здесь с	1	3
184	была бы	4	3
185	отношения к	2	3
186	на котором	1	3
187	идея как	1	3
188	другой стороны	7	3
189	далеко не	1	3
190	тому что	1	3
191	и пр	8	3
192	что оно	3	2
193	конечно не	2	2
194	однако в	1	2
195	ни одного	1	2
196	могли бы	2	2
197	они ни	1	2
198	не есть	1	2
199	одно из	1	2
200	но он	1	2
201	в которой	1	2
202	слова а	1	2
203	так что	1	2
204	при этом	2	2
205	из которых	3	2
206	заметить что	1	2
207	тем или	1	2
208	о слове	1	2
209	то и	3	2
210	и есть	2	2
211	никак не	3	2
212	автора но	1	2
213	которые были	1	2
214	один из	5	2
215	кажется что	1	2
216	к идее	1	2
217	как можно	2	2
218	только как	2	2
219	здесь действительно	1	2
220	благодаря чему	1	2
221	ведь только	1	2
222	его к	2	2
223	самое слово	1	2
224	п все	1	2
225	социальной жизни	1	2
226	отношение к	1	2
227	совпадает с	1	2
228	или даже	1	2
229	вопрос о	9	2
230	какой бы	1	2
231	не потому	1	2
232	то ни	1	2
233	самого начала	1	2
234	те же	3	2
235	и что	8	2
236	с этим	3	2
237	в структуре	1	2
238	и уже	1	2
239	е не	1	2
240	на себе	4	2
241	между ними	1	2
242	же в	3	2
243	ведь это	1	2
244	бы то	1	2
245	чем в	3	2
246	здесь мы	2	2
247	в ней	3	2
248	лучшем случае	3	2
249	в котором	1	2
250	на западе	1	2
251	то они	1	2
252	его и	1	2
253	мы уже	1	2
254	данном случае	2	2
255	отсюда и	2	2
256	однако не	4	2
257	по преимуществу	2	2
258	тот же	5	2
259	толстого и	1	2
260	большинстве случаев	2	2
261	до сих	1	2
262	то он	1	2
263	можно было	9	2
264	хотя бы	9	2
265	нами в	1	2
266	в той	2	2
267	в данном	4	2
268	находится в	1	2
269	связи с	3	2
270	но эти	1	2
271	для самого	2	2
272	же и	2	2
273	от них	1	2
274	и к	1	2
275	все те	1	2
276	в большинстве	1	2
277	и даже	2	2
278	не способна	1	2
279	ни было	1	2
280	на этот	2	2
281	именно на	1	2
282	в обычном	2	2
283	бы к	1	2
284	конечно и	2	2
285	он все	1	2
286	всех этих	3	2
287	находит свое	1	2
288	с этой	2	2
289	в отношении	2	2
290	сих пор	1	2
291	е в	1	2
292	самый факт	1	2
293	слова но	1	2
294	как например	1	2
295	а потому	1	2
296	и от	2	2
297	нисколько не	3	2
298	и перед	1	2
299	на вопрос	1	2
300	и идеи	1	2
301	или же	2	2
302	слово в	1	2
303	в которых	2	2
304	поэтому в	1	2
305	этот вопрос	6	2
306	следовательно и	2	2
307	бы уже	1	2
308	у вас	1	2
309	в лучшем	3	2
310	ни были	3	2
311	этой проблемы	1	1
312	с современными	2	1
313	особенности этого	1	1
314	не следует	5	1
315	установки в	1	1
316	свою очередь	2	1
317	едва ли	1	1
318	которого я	1	1
319	одно время	2	1
320	могло бы	1	1
321	все они	2	1
322	есть нечто	1	1
323	действительно в	1	1
324	в книге	1	1
325	от этого	2	1
326	не допускает	1	1
327	их всякой	1	1
328	в ее	1	1
329	имеет смысл	1	1
330	от обычного	1	1
331	в противном	1	1
332	на те	1	1
333	что сказать	1	1
334	ничего кроме	1	1
335	как у	2	1
336	если и	3	1
337	другом случае	1	1
338	в статье	3	1
339	а именно	2	1
340	хотя и	4	1
341	вплотную к	1	1
342	прежде чем	1	1
343	и их	1	1
344	одно общее	1	1
345	и приобретает	1	1
346	на их	1	1
347	к одному	1	1
348	где он	1	1
349	есть своя	1	1
350	здесь как	1	1
351	слова и	5	1
352	что о	1	1
353	отметить что	1	1
354	далее что	1	1
355	стороны эта	1	1
356	смысле или	1	1
357	не трудно	1	1
358	выражения но	1	1
359	смысле как	1	1
360	предисловии к	1	1
361	в свою	2	1
362	а только	3	1
363	а так	1	1
364	между собою	1	1
365	быть это	1	1
366	позволяет нам	1	1
367	выходит за	2	1
368	явлений и	1	1
369	деле это	1	1
370	что это	7	1
371	того чтобы	11	1
372	он что	1	1
373	по крайней	6	1
374	свою речь	4	1
375	с немецкими	1	1
376	иметь в	2	1
377	в частности	2	1
378	в связь	1	1
379	заключается в	2	1
380	характер и	2	1
381	оно или	1	1
382	по сравнению	2	1
383	и там	1	1
384	с помощью	7	1
385	того что	3	1
386	русских и	1	1
387	учителя и	1	1
388	известном смысле	1	1
389	это в	2	1
390	новые и	1	1
391	здесь не	3	1
392	на эти	1	1
393	и вне	1	1
394	далеко за	1	1
395	нет в	1	1
396	мысли о	1	1
397	как идея	1	1
398	к этому	4	1
399	что касается	2	1
400	и понимать	1	1
401	то она	1	1
402	лишь по	1	1
403	вся эта	2	1
404	или иных	1	1
405	убедиться в	1	1
406	может и	1	1
407	сам автор	1	1
408	даны как	1	1
409	мы имеем	5	1
410	получает в	1	1
411	оно и	1	1
412	не приходится	1	1
413	но что	2	1
414	и если	2	1
415	и именно	1	1
416	в стиле	1	1
417	бы быть	1	1
418	характерное для	2	1
419	и речах	1	1
420	лежат в	1	1
421	ни одна	1	1
422	речи как	1	1
423	тех кто	1	1
424	в большей	3	1
425	на который	2	1
426	первом месте	1	1
427	во многом	1	1
428	и все	2	1
429	признать что	1	1
430	к сожалению	1	1
431	вообще и	2	1
432	этого слова	5	1
433	и по	3	1
434	у нас	12	1
435	могла бы	2	1
436	место в	1	1
437	как принцип	1	1
438	что мы	6	1
439	себе как	1	1
440	этом совершенно	1	1
441	таков следовательно	1	1
442	должны быть	2	1
443	что именно	1	1
444	в рамках	1	1
445	этой же	1	1
446	в настоящее	1	1
447	не имеет	4	1
448	оно есть	1	1
449	эта установка	1	1
450	так то	1	1
451	к тому	4	1
452	по природе	1	1
453	одно слово	1	1
454	являются таким	1	1
455	только что	1	1
456	слова сами	1	1
457	следует что	3	1
458	и становится	1	1
459	из всех	1	1
460	а следовательно	2	1
461	для этого	3	1
462	если не	1	1
463	же остается	1	1
464	сама по	1	1
465	к произведениям	1	1
466	и другие	1	1
467	всего в	3	1
468	в первый	3	1
469	в качестве	8	1
470	это путь	1	1
471	но есть	2	1
472	что за	2	1
473	его форма	1	1
474	что существенно	1	1
475	на первом	1	1
476	и он	1	1
477	вот почему	3	1
478	потому и	1	1
479	он должен	1	1
480	в случае	1	1
481	к слову	2	1
482	быть не	2	1
483	противном случае	1	1
484	тон этой	1	1
485	за собой	2	1
486	не все	3	1
487	новые элементы	1	1
488	этот термин	2	1
489	смысл лишь	1	1
490	гоголя как	1	1
491	она может	1	1
492	такой же	1	1
493	становится и	1	1
494	если оно	1	1
495	того как	2	1
496	же по	1	1
497	таков например	1	1
498	именно этот	2	1
499	со стороны	4	1
500	и работает	4	1
501	совершенно не	3	1
502	ощущаться как	1	1
503	в какой	1	1
504	распалось на	1	1
505	взаимодействия между	2	1
506	знает что	3	1
507	может служить	2	1
508	независимо от	1	1
509	больше всего	1	1
510	о том	1	1
511	ее от	1	1
512	своей книге	1	1
513	не исчерпывается	1	1
514	самого понятия	1	1
515	внутри одного	1	1
516	дело в	1	1
517	так называемого	1	1
518	того кто	1	1
519	иначе как	1	1
520	слово как	1	1
521	жизнь в	1	1
522	что я	4	1
523	в других	1	1
524	образом в	2	1
525	в противоречии	1	1
526	у них	1	1
527	вот как	1	1
528	время как	1	1
529	но только	4	1
530	в устах	2	1
531	ценный материал	1	1
532	слова так	1	1
533	что дело	1	1
534	а пока	1	1
535	определяет как	1	1
536	что все	5	1
537	в области	11	1
538	вот это	1	1
539	в совершенно	1	1
540	всего можно	1	1
541	нас здесь	1	1
542	сущности не	1	1
543	к другу	1	1
544	же это	1	1
545	сводит его	1	1
546	основная тенденция	1	1
547	что у	2	1
548	тем же	2	1
549	вообще не	1	1
550	смысле слова	2	1
551	все элементы	1	1
552	возможно большее	1	1
553	можно найти	1	1
554	ведет к	1	1
555	впрочем и	1	1
556	одной из	1	1
557	нет и	1	1
558	не будет	1	1
559	пределах своего	1	1
560	к голому	1	1
561	от другого	1	1
562	они являются	1	1
563	то во	1	1
564	обращается как	1	1
565	бы сказать	2	1
566	первой части	1	1
567	важна нам	1	1
568	к этой	3	1
569	будто бы	2	1
570	если мы	4	1
571	в действительности	1	1
572	вообще нет	1	1
573	лежит в	1	1
574	в нашем	7	1
575	здесь совершенно	1	1
576	настоящее время	1	1
577	не оставляет	1	1
578	исходит из	1	1
579	в живом	2	1
580	или иного	2	1
581	надо быть	1	1
582	из этих	1	1
583	и новые	1	1
584	не для	1	1
585	не надо	3	1
586	не раз	1	1
587	лишает их	1	1
588	я в	1	1
589	об этом	5	1
590	это однако	1	1
591	роль в	2	1
592	всякого рода	2	1
593	смысл может	1	1
594	то для	3	1
595	тех или	1	1
596	случае если	2	1
597	том и	1	1
598	к ним	1	1
599	что вся	1	1
600	в виду	3	1
601	что не	6	1
602	этой точки	2	1
603	не так	1	1
604	т д	14	1
605	сравнению с	1	1
606	в особенности	4	1
607	должен быть	5	1
608	в ткань	1	1
609	ни на	2	1
610	же как	2	1
611	лишь с	2	1
612	мы подходим	1	1
613	как более	1	1
614	и смысловой	1	1
615	противоречии с	1	1
616	на счет	1	1
617	а на	2	1
618	но конечно	1	1
619	мне кажется	2	1
620	в каком	4	1
621	и вот	5	1
622	или иным	1	1
623	быть только	2	1
624	как во	1	1
625	также что	2	1
626	увидеть и	1	1
627	все еще	1	1
628	себе все	1	1
629	здесь нет	1	1
630	как слова	1	1
631	и должен	1	1
632	словом но	1	1
633	относится к	1	1
634	или меньшей	3	1
635	не то	2	1
636	то время	1	1
637	понятно что	1	1
638	связей нашего	1	1
639	быть и	1	1
640	что даже	1	1
641	в искусстве	1	1
642	анализа мы	1	1
643	этот не	1	1
644	такого рода	1	1
645	и свое	2	1
646	своего рода	4	1
647	и никогда	1	1
648	вместить в	1	1
649	не всегда	2	1
650	ответ на	2	1
651	xviii века	1	1
652	в литературном	1	1
653	с самого	1	1
654	говорит об	1	1
655	на этом	3	1
656	что для	2	1
657	только она	1	1
658	в соответствующем	1	1
659	следовательно в	1	1
660	да так	1	1
661	лежащей в	1	1
662	найти и	1	1
663	строится не	1	1
664	среди них	1	1
665	для того	9	1
666	для данного	2	1
667	себе не	2	1
668	в другом	2	1
669	которая была	1	1
670	в одно	1	1
671	лишь в	5	1
672	только такие	1	1
673	и всякой	2	1
674	и еще	2	1
675	совершенно справедливо	1	1
676	он говорит	1	1
677	но уже	2	1
678	значение для	1	1
679	меньшей степени	3	1
680	что как	1	1
681	не идет	1	1
682	крайней мере	6	1
683	можно сказать	4	1
684	мысли не	1	1
685	это слово	4	1
686	то в	1	1
687	слова не	3	1
688	большей или	3	1
689	пусть и	1	1
690	подойти к	1	1
691	они нуждаются	1	1
692	становится в	1	1
693	точно так	3	1
694	смысл и	3	1
695	свое значение	1	1
696	говорить об	1	1
697	наблюдений над	1	1
698	и когда	1	1
699	на минуту	1	1
700	только из	1	1
701	имеют все	1	1
702	до его	1	1
703	второй части	1	1
704	и оформленные	1	1
705	из конкретных	1	1
706	самая постановка	1	1
707	и правда	2	1
708	как впрочем	2	1
709	что они	2	1
710	прямо сказать	1	1
711	творческой работы	1	1
712	того или	2	1
713	мы видели	2	1
714	мы не	1	1
715	этом случае	2	1
716	и только	1	1
717	все равно	2	1
718	но даже	2	1
719	в известном	1	1
