N	2gram	Tiupa_Disk_2	Problema
139	но все	1	3
140	человека в	4	3
141	в другом	3	3
142	того или	1	3
143	из них	3	3
144	в жизни	1	3
145	как это	1	3
146	вплоть до	1	3
147	как о	1	3
148	дело не	1	3
149	у пушкина	2	3
150	мы все	1	3
151	не всякий	1	3
152	имеем дело	1	3
153	в области	2	3
154	к тому	1	3
155	в самых	1	3
156	в его	3	3
157	что и	2	3
158	даже если	1	3
159	для всех	1	3
160	для него	5	3
161	тем что	1	3
162	не было	3	3
163	были бы	1	3
164	еще и	1	3
165	к его	4	3
166	из которых	1	3
167	или иного	2	3
168	и более	1	3
169	является для	1	3
170	в условиях	1	3
171	слова но	1	3
172	иной мере	1	3
173	художественного образа	1	3
174	и как	3	3
175	не говоря	1	3
176	из этого	1	3
177	что в	5	3
178	которая не	1	3
179	чтобы не	1	2
180	и весьма	1	2
181	и то	4	2
182	по преимуществу	2	2
183	в которой	1	2
184	говорить о	2	2
185	не вполне	1	2
186	ему в	1	2
187	говоря уже	1	2
188	столь же	3	2
189	в чем	1	2
190	не то	1	2
191	за пределы	1	2
192	стороны и	2	2
193	все же	6	2
194	человеческая жизнь	1	2
195	то в	1	2
196	со своей	1	2
197	человеческого сознания	1	2
198	ни одна	1	2
199	он не	3	2
200	не к	2	2
201	с ее	2	2
202	и возможность	2	2
203	и может	3	2
204	его в	3	2
205	но именно	1	2
206	далеко не	2	2
207	этого не	1	2
208	в котором	3	2
209	однако этот	1	2
210	того же	2	2
211	но они	1	2
212	в обоих	2	2
213	некоторого рода	2	2
214	друг друга	1	2
215	дело в	2	2
216	к ней	1	2
217	во всем	1	2
218	свидетельствуют о	1	2
219	однако это	1	2
220	в стихотворении	1	2
221	м булгакова	1	2
222	для себя	2	2
223	и это	2	2
224	мы его	1	2
225	приходит к	1	2
226	здесь также	1	2
227	каждая вещь	1	2
228	действия и	1	2
229	в пределах	4	2
230	и каждый	1	2
231	можно только	1	2
232	для этого	1	2
233	остановимся на	1	2
234	и что	1	2
235	там же	2	2
236	в значительной	1	2
237	с его	6	2
238	ни к	5	2
239	себя в	6	2
240	только на	1	2
241	является не	2	2
242	этого понятия	1	2
243	в других	1	2
244	в самом	1	2
245	и прежде	2	2
246	об ее	1	2
247	в это	1	2
248	или по	2	2
249	в меру	1	2
250	к своему	2	2
251	xix века	1	2
252	еще более	1	2
253	будто бы	1	2
254	ни было	1	2
255	жизни в	3	2
256	с ней	2	2
257	в частности	12	2
258	можно назвать	4	2
259	самых общих	1	1
260	можно говорить	1	1
261	одним из	1	1
262	слова поскольку	1	1
263	есть мы	1	1
264	состоящий из	1	1
265	изображения и	1	1
266	не признает	1	1
267	перед лицом	2	1
268	к другому	1	1
269	достоевского в	1	1
270	и до	1	1
271	слитность в	1	1
272	в году	1	1
273	же как	2	1
274	собой как	1	1
275	повседневной жизни	1	1
276	вопрос о	1	1
277	не была	1	1
278	сама в	1	1
279	действительности с	1	1
280	жизни это	1	1
281	это время	1	1
282	произведениях как	1	1
283	обращен к	1	1
284	внутреннего состояния	1	1
285	не был	1	1
286	время в	2	1
287	бы то	1	1
288	истории в	1	1
289	тем как	1	1
290	там и	1	1
291	о смерти	1	1
292	легко может	2	1
293	если в	1	1
294	так по	1	1
295	присутствует в	1	1
296	отношение к	2	1
297	первый взгляд	2	1
298	оказывается не	2	1
299	на какое-нибудь	1	1
300	когда он	1	1
301	в противоположность	5	1
302	в этот	1	1
303	себе как	1	1
304	говорят о	1	1
305	смыслом а	1	1
306	ни один	1	1
307	в целом	2	1
308	как некий	1	1
309	таковы например	1	1
310	бы не	1	1
311	из этих	3	1
312	и пространства	1	1
313	с их	2	1
314	им в	1	1
315	но на	1	1
316	в случае	1	1
317	к выводу	1	1
318	или нескольких	1	1
319	сейчас и	1	1
320	и еще	1	1
321	в первую	2	1
322	в принципе	2	1
323	в силу	1	1
324	мир как	1	1
325	а потом	2	1
326	его от	1	1
327	что может	1	1
328	одно и	2	1
329	что является	1	1
330	то ни	1	1
331	то чтобы	1	1
332	первую очередь	2	1
333	и сердце	1	1
334	оно достаточно	1	1
335	здесь это	1	1
336	но уже	2	1
337	жизни то	1	1
338	строятся на	1	1
339	жизни но	3	1
340	как сказано	1	1
341	должно быть	2	1
342	на первый	2	1
343	при изучении	1	1
344	это ощущение	1	1
345	как все	2	1
346	в такой	1	1
347	переходе от	2	1
348	человеком и	1	1
349	на каждом	1	1
350	не как	1	1
351	в басне	3	1
352	бы мы	1	1
353	жизни с	1	1
354	с использованием	1	1
355	тоже весьма	1	1
356	поэтому в	1	1
357	что особенно	1	1
358	страха и	1	1
359	в своих	6	1
360	том же	1	1
361	что этот	1	1
362	необходимо чтобы	1	1
363	в повести	1	1
364	сам этот	1	1
365	даже в	1	1
366	во главе	1	1
367	с теми	1	1
368	самого начала	1	1
369	или другие	1	1
370	к этим	1	1
371	которого он	1	1
372	пока еще	2	1
373	чем не	2	1
374	никогда не	2	1
375	одном и	1	1
376	ничего не	1	1
377	из другой	1	1
378	жизни не	2	1
379	своей природе	1	1
380	по своей	6	1
381	под названием	1	1
382	нового времени	5	1
383	в основе	4	1
384	перед ним	1	1
385	такой картины	1	1
386	от их	1	1
387	и картина	1	1
388	уже о	1	1
389	не могут	1	1
390	под пером	1	1
391	могут быть	3	1
392	об одном	3	1
393	только еще	1	1
394	числе и	1	1
395	всего в	1	1
396	на читателя	1	1
397	утверждать что	1	1
398	вещами и	1	1
399	только то	1	1
400	с самого	1	1
401	на свой	1	1
402	и сам	1	1
403	в образе	1	1
404	того и	2	1
405	не нужно	2	1
406	мы в	1	1
407	в эпоху	1	1
408	но здесь	2	1
409	о ней	1	1
410	и здесь	1	1
411	возможна только	1	1
412	внимание на	1	1
413	жизнь которой	1	1
414	как-то вдруг	1	1
415	одного из	4	1
416	основе своей	2	1
417	может не	1	1
418	и нечто	1	1
419	нас в	1	1
420	искусством или	1	1
421	художественного произведения	1	1
422	добра и	1	1
423	на самого	2	1
424	ним и	1	1
425	исторического развития	1	1
426	которая и	1	1
427	не будучи	1	1
428	человека это	1	1
429	картины природы	1	1
430	и полное	1	1
431	того что	1	1
432	быть и	1	1
433	для современного	1	1
434	и быть	1	1
435	не само	1	1
436	этот человек	2	1
437	что другие	1	1
438	и так	1	1
439	поэтому и	1	1
440	для нее	1	1
441	нужно и	1	1
442	в контексте	3	1
443	с одной	4	1
444	городской жизни	1	1
445	большинстве случаев	1	1
446	на одном	1	1
447	для меня	1	1
448	не о	2	1
449	не случайно	1	1
450	часто и	1	1
451	как при	1	1
452	не говорит	1	1
453	из двух	3	1
454	ней и	1	1
455	с той	2	1
456	и между	1	1
457	мира это	1	1
458	и др	1	1
459	но есть	1	1
460	до конца	1	1
461	в рассказе	4	1
462	превращается в	1	1
463	уж и	1	1
464	стремится к	2	1
465	не на	2	1
466	его как	1	1
467	о чем	2	1
468	для человека	1	1
469	ведь для	1	1
470	главе с	1	1
471	и том	1	1
472	на фоне	1	1
473	на чем	1	1
474	от страха	1	1
475	перестал бы	1	1
476	который бы	1	1
477	своей собственной	1	1
478	ориентации человека	1	1
479	требует от	1	1
480	при переходе	1	1
481	одной стороны	4	1
482	к жизни	3	1
483	этого типа	1	1
484	это были	1	1
485	тенденцию к	1	1
486	конца xix	1	1
487	но который	1	1
488	что же	2	1
489	самого себя	1	1
490	исходя из	1	1
491	в художественную	1	1
492	вполне аналогичное	1	1
493	с этой	1	1
494	слова и	1	1
495	также при	1	1
496	как известного	1	1
497	видно что	1	1
498	приобщаясь к	1	1
499	но для	1	1
500	дома как	1	1
501	судьбой а	1	1
502	не знаем	1	1
503	ли в	1	1
504	не подлежит	2	1
505	мира и	4	1
506	не тип	1	1
507	а к	2	1
508	чем та	1	1
509	себя самого	1	1
510	в третьем	1	1
511	отношении не	1	1
512	его жизнь	1	1
513	по самой	1	1
514	хотя в	1	1
515	же касается	2	1
516	не дает	1	1
517	менее в	1	1
518	к самому	1	1
519	становления и	3	1
520	о своем	1	1
521	в романе	1	1
522	между ними	1	1
523	не знает	3	1
524	и зла	1	1
525	равно как	1	1
526	их с	1	1
527	жизни а	3	1
528	он предполагает	1	1
529	мере в	1	1
530	бы его	1	1
531	только о	1	1
532	значимости то	1	1
533	из романа	1	1
534	к другим	1	1
535	также не	1	1
536	в искусстве	1	1
537	в античности	1	1
538	это в	2	1
539	нас не	1	1
540	как на	3	1
541	том числе	1	1
