N	2gram	Tiupa_Lite_1	StatiiOP
323	ему в	1	1
324	состоит как	1	1
325	и он	1	1
326	его основная	1	1
327	мн др	1	1
328	во мне	2	1
329	не допустил	1	1
330	и мн	1	1
331	быть в	1	1
332	как историк	1	1
333	тот или	1	1
334	или иначе	9	1
335	к жизни	1	1
336	с самой	1	1
337	было указано	1	1
338	в сторону	1	1
339	со всеми	1	1
340	тех же	3	1
341	xix столетия	3	1
342	очевидно что	1	1
343	из таких	1	1
344	и я	6	1
345	народа как	1	1
346	показать что	1	1
347	а иной	1	1
348	россии в	1	1
349	в своем	11	1
350	современников в	1	1
351	и нет	2	1
352	однако не	1	1
353	истории он	1	1
354	целый ряд	1	1
355	и как	1	1
356	оказывается в	1	1
357	и художественного	1	1
358	при таком	1	1
359	всего лишь	4	1
360	еще на	1	1
361	в употреблении	1	1
362	так или	8	1
363	представляет собой	4	1
364	бы не	3	1
365	большей части	1	1
366	в дальнейшем	1	1
367	говорят о	1	1
368	что ли	3	1
369	как он	2	1
370	по словам	1	1
371	в нем	2	1
372	от которого	1	1
373	характеризуется тем	1	1
374	строгой и	1	1
375	свою собственную	1	1
376	же это	2	1
377	не к	2	1
378	прочим и	1	1
379	очевидным что	1	1
380	какой бы	1	1
381	подход к	1	1
382	а затем	1	1
383	самого автора	1	1
384	поэзии и	2	1
385	самим собой	2	1
386	в послании	1	1
387	которая как	1	1
388	с начала	1	1
389	чаще всего	1	1
390	его занятий	1	1
391	соответствии с	1	1
392	этого не	2	1
393	а за	1	1
394	был один	2	1
395	основывается на	1	1
396	мы знаем	1	1
397	и некоторые	1	1
398	и того	2	1
399	хх века	10	1
400	бы на	2	1
401	этому пути	1	1
402	то было	1	1
403	от себя	2	1
404	собою а	1	1
405	быть он	1	1
406	одном из	1	1
407	сам же	1	1
408	творчества и	1	1
409	интересом не	1	1
410	не могли	1	1
411	такие отношения	1	1
412	том же	3	1
413	того кто	1	1
414	бы быть	1	1
415	даже в	2	1
416	что есть	1	1
417	на три	1	1
418	на рубеже	3	1
419	в молитве	1	1
420	вплоть до	2	1
421	иной раз	1	1
422	что ему	3	1
423	не о	1	1
424	может служить	1	1
425	дело в	3	1
426	к новым	1	1
427	на него	1	1
428	к изучению	1	1
429	для кого	1	1
430	в деятельности	1	1
431	что вы	1	1
432	иметь в	1	1
433	не могло	2	1
434	в обработке	1	1
435	казалось бы	5	1
436	из четырех	1	1
437	к определенному	1	1
438	ее с	1	1
439	по своей	3	1
440	библии где	1	1
441	друг друга	4	1
442	годов в	1	1
443	на мой	1	1
444	со своим	1	1
445	явлениями в	1	1
446	перед ним	1	1
447	в стиле	1	1
448	вот в	1	1
449	свое собственное	3	1
450	процесса в	1	1
451	уже о	1	1
452	все то	1	1
453	xviii века	2	1
454	пушкин очень	1	1
455	не случайно	2	1
456	в поле	2	1
457	мой взгляд	1	1
458	в работах	1	1
459	в наше	1	1
460	для себя	5	1
461	году в	1	1
462	такое сознание	2	1
463	можно и	1	1
464	и о	1	1
465	самое и	1	1
466	потому не	1	1
467	свою очередь	1	1
468	говоря уже	2	1
469	в ее	1	1
470	только при	1	1
471	с каким	1	1
472	последнее время	1	1
473	в произведении	1	1
474	во главе	1	1
475	в пределах	3	1
476	так было	1	1
477	так в	1	1
478	вопрос что	1	1
479	приводит к	3	1
480	не те	1	1
481	как с	1	1
482	на том	2	1
483	и сам	6	1
484	в годы	1	1
485	по аналогии	3	1
486	можно было	2	1
487	здесь как	2	1
488	что был	1	1
489	мы в	2	1
490	в эпоху	1	1
491	к прошлому	1	1
492	трактуется как	1	1
493	но может	1	1
494	традиции следует	1	1
495	и т.д	1	1
496	это вполне	1	1
497	разумеется в	1	1
498	его жизни	1	1
499	и который	1	1
500	по терминологии	2	1
501	в значительной	1	1
502	не выходит	1	1
503	знает что	1	1
504	такими же	1	1
505	пушкин пишет	1	1
506	которых в	1	1
507	русской литературе	5	1
508	однако с	1	1
509	литература это	1	1
510	ибо когда	1	1
511	ним и	1	1
512	что и	1	1
513	именно в	1	1
514	лирики и	1	1
515	в лучшем	1	1
516	это приводит	1	1
517	его в	3	1
518	это во-первых	1	1
519	моцарта то	1	1
520	века обнаруживается	1	1
521	трагедий на	1	1
522	ср у	1	1
523	согласно которой	1	1
524	наше время	1	1
525	он уже	1	1
526	который в	1	1
527	между этими	1	1
528	времени дело	1	1
529	центр внимания	1	1
530	для всех	1	1
531	не можем	1	1
532	в значении	1	1
533	вернуться к	1	1
534	он эту	1	1
535	основе общей	1	1
536	целого ряда	1	1
537	за счет	1	1
538	от других	1	1
539	то чему	1	1
540	я люблю	2	1
541	из них	4	1
542	значительно выше	1	1
543	слова в	1	1
544	в одном	1	1
545	в современном	1	1
546	это оставляет	1	1
547	во всей	1	1
548	которых бы	1	1
549	указание на	1	1
550	представляют собой	1	1
551	являющаяся элементом	1	1
552	из двух	1	1
553	деятельности как	1	1
554	не остаться	1	1
555	в обращении	1	1
556	то это	2	1
557	для культуры	1	1
558	стороны он	1	1
559	человек который	1	1
560	еще и	3	1
561	было и	1	1
562	окружающей его	2	1
563	по большей	1	1
564	во внешней	1	1
565	не говоря	2	1
566	по тем	1	1
567	и политического	1	1
568	близость к	1	1
569	ниже в	1	1
570	именно так	2	1
571	человек в	1	1
572	он становится	1	1
573	поэзии а	1	1
574	и ему	1	1
575	если не	1	1
576	для этой	1	1
577	нет ничего	2	1
578	в частности	15	1
579	эти слова	1	1
580	подхода к	1	1
581	в историю	1	1
582	я говорю	1	1
583	не знал	1	1
584	создается не	1	1
585	в данном	5	1
586	искусства но	1	1
587	это были	1	1
588	в той	1	1
589	и этот	1	1
590	своих современников	1	1
591	эстетическое отношение	1	1
592	тому как	2	1
593	что же	1	1
594	в литературе	1	1
595	по существу	1	1
596	в заключительной	1	1
597	в состоянии	1	1
598	от жанра	1	1
599	должно быть	1	1
600	ссылки на	1	1
601	в формах	4	1
602	о его	1	1
603	лучшем случае	1	1
604	этом и	1	1
605	но для	1	1
606	но служит	1	1
607	одновременно с	1	1
608	писал в	2	1
609	это уже	2	1
610	и времени	1	1
611	этими тремя	1	1
612	однако и	1	1
613	совершается в	1	1
614	это как	2	1
615	своей собственной	2	1
616	но одновременно	2	1
617	а к	1	1
618	годунове и	1	1
619	последнего времени	1	1
620	для нас	1	1
621	на границах	1	1
622	особого рода	2	1
623	и все	1	1
624	собственно говоря	1	1
625	у них	1	1
626	пушкин совершенно	1	1
627	места в	1	1
628	была завершена	1	1
629	собой лишь	1	1
630	отличие состоит	1	1
631	жизни россии	1	1
632	но зато	1	1
633	на языке	1	1
634	хотя бы	2	1
635	сверх того	1	1
636	пришла к	1	1
637	как человек	1	1
638	отношении к	1	1
639	от первого	1	1
640	о своем	2	1
641	не знает	1	1
642	состоит из	1	1
643	прямо противоположное	1	1
644	от собственной	1	1
645	автора в	2	1
646	я это	1	1
647	ко всему	2	1
648	перейти к	1	1
649	среди прочих	1	1
650	в трех	1	1
651	художественного творчества	3	1
652	жизни и	3	1
653	пути к	1	1
654	но эти	1	1
655	этой точки	3	1
656	которая не	2	1
657	все что	1	1
658	они не	1	1
