N	2gram	Losev_Prob_3	Hudozhes
106	все же	6	3
107	но он	1	3
108	в нем	9	3
109	т д	13	3
110	и по	2	3
111	лишь в	1	3
112	его в	3	3
113	первой главе	1	3
114	с этим	2	3
115	даже в	1	3
116	в своих	1	3
117	ничем не	2	3
118	она в	1	3
119	все эти	7	3
120	из нас	1	3
121	та или	3	3
122	или иная	3	3
123	тем что	4	3
124	что при	2	3
125	для себя	2	3
126	как мы	8	3
127	того чтобы	1	3
128	в пределах	1	3
129	и когда	1	3
130	что у	3	3
131	том как	2	3
132	если бы	3	3
133	а также	4	3
134	это в	2	3
135	же в	3	3
136	в литературе	1	3
137	но не	3	3
138	будто бы	3	3
139	как его	1	3
140	и даже	14	3
141	то и	5	3
142	однако и	1	3
143	в связи	7	3
144	по своему	2	3
145	такого рода	6	3
146	и для	2	3
147	от него	2	3
148	или не	1	3
149	в таком	5	3
150	к этой	1	3
151	например в	1	2
152	же как	3	2
153	на самом	7	2
154	только потому	2	2
155	оно было	1	2
156	в их	2	2
157	той же	1	2
158	мы не	7	2
159	вопрос о	1	2
160	к своему	1	2
161	не нужно	1	2
162	мы читаем	2	2
163	но как	4	2
164	себе и	1	2
165	в произведениях	1	2
166	в художественном	3	2
167	хотя и	5	2
168	или иную	1	2
169	в литературном	1	2
170	в целом	6	2
171	так или	1	2
172	только на	5	2
173	как он	1	2
174	на его	1	2
175	в первую	3	2
176	однако в	2	2
177	то чтобы	1	2
178	же касается	4	2
179	в другом	2	2
180	ясно что	6	2
181	того или	6	2
182	первую очередь	3	2
183	особенно в	1	2
184	по себе	25	2
185	все равно	3	2
186	автора и	1	2
187	в такой	1	2
188	не столько	2	2
189	от себя	2	2
190	сих пор	2	2
191	несет на	2	2
192	все это	5	2
193	для нее	2	2
194	они не	1	2
195	каждого отдельного	1	2
196	а а	1	2
197	и другое	1	2
198	не имеет	9	2
199	на себе	3	2
200	слова как	2	2
201	заметить что	1	2
202	со своим	2	2
203	на него	1	2
204	что на	1	2
205	представляется нам	1	2
206	с ее	2	2
207	здесь не	8	2
208	произведения с	1	2
209	и поэтому	1	2
210	внимание на	1	2
211	никак не	9	2
212	и что	7	2
213	до сих	2	2
214	там же	1	2
215	от другой	2	2
216	говорить об	1	2
217	тот момент	1	2
218	и об	1	2
219	как она	2	2
220	в него	1	2
221	но с	2	2
222	и потому	7	2
223	поэтому и	2	2
224	впрочем и	1	2
225	так что	12	2
226	слова в	1	2
227	в начале	2	2
228	ту или	1	2
229	а и	1	2
230	а то	3	2
231	на том	1	2
232	или иначе	1	2
233	с той	5	2
234	а с	2	2
235	себя и	1	2
236	что не	1	2
237	до конца	1	2
238	не означает	1	2
239	благодаря которым	1	2
240	эти слова	2	2
241	в изображении	1	2
242	что же	8	2
243	да и	5	2
244	дело здесь	4	2
245	и не	35	2
246	с этой	3	2
247	еще раз	1	2
248	только для	1	2
249	видно что	1	2
250	нет ничего	6	2
251	пока еще	2	2
252	них это	1	2
253	перед собой	1	2
254	в результате	2	2
255	о котором	1	2
256	своей собственной	2	2
257	своих героев	2	2
258	ни к	3	2
259	или иного	3	2
260	героя в	2	2
261	это так	2	2
262	но еще	1	2
263	смысле слова	8	1
264	относится и	2	1
265	таком случае	4	1
266	и то	14	1
267	словами и	1	1
268	это и	7	1
269	в первом	1	1
270	смысл этого	1	1
271	и до	2	1
272	ведь и	1	1
273	художественности не	1	1
274	какими бы	1	1
275	то самое	1	1
276	и за	2	1
277	также и	16	1
278	его не	2	1
279	слезами и	1	1
280	символ к	1	1
281	и нашей	1	1
282	сути дела	1	1
283	именно к	1	1
284	есть нечто	8	1
285	о чистом	1	1
286	греческое слово	1	1
287	хотя бы	3	1
288	похожи на	1	1
289	же что	1	1
290	как впрочем	1	1
291	производят на	1	1
292	литературы и	2	1
293	а еще	2	1
294	нам представляется	2	1
295	в чем	4	1
296	не требует	1	1
297	мы еще	1	1
298	чем это	1	1
299	совсем не	2	1
300	у н	1	1
301	с самой	3	1
302	мундирах и	1	1
303	бы в	2	1
304	в сторону	1	1
305	же она	1	1
306	не все	1	1
307	ответ на	1	1
308	есть по	1	1
309	произведение не	1	1
310	тут же	4	1
311	друг от	2	1
312	друга и	2	1
313	в настоящем	3	1
314	один и	1	1
315	художественной картины	2	1
316	относится к	1	1
317	чем же	4	1
318	первый взгляд	2	1
319	оказывается не	1	1
320	это одно	1	1
321	его на	1	1
322	общего с	3	1
323	что именно	1	1
324	дает нам	2	1
325	от собственного	1	1
326	она как	1	1
327	однако не	1	1
328	и как	3	1
329	в футляре	1	1
330	это тоже	2	1
331	по пути	1	1
332	не являются	2	1
333	от этого	1	1
334	и хотя	1	1
335	в этот	1	1
336	о самом	1	1
337	есть на	1	1
338	да еще	2	1
339	в которой	2	1
340	точку зрения	1	1
341	из жизни	1	1
342	художественность может	1	1
343	он в	2	1
344	бы не	1	1
345	из этих	1	1
346	поскольку в	1	1
347	задана в	1	1
348	и тот	1	1
349	не годится	1	1
350	во многих	1	1
351	но ведь	1	1
352	имеет для	1	1
353	но на	1	1
354	еще одна	1	1
355	вообще не	1	1
356	например как	2	1
357	в определенном	1	1
358	стало возможным	1	1
359	но именно	2	1
360	о которой	1	1
361	пушкина и	3	1
362	например или	1	1
363	всех этих	2	1
364	такое общее	2	1
365	в узком	1	1
366	к одному	1	1
367	не как	1	1
368	ее и	2	1
369	том чтобы	1	1
370	содержит в	3	1
371	чтобы в	1	1
372	его от	1	1
373	что ни	1	1
374	и этот	1	1
375	обнаруживает себя	1	1
376	в нее	1	1
377	автора от	1	1
378	поскольку она	1	1
379	от нее	1	1
380	то ни	6	1
381	что все	2	1
382	или даже	5	1
383	а как	2	1
384	входит в	1	1
385	собственного желания	1	1
386	и стала	1	1
387	может стать	1	1
388	отличать от	1	1
389	литературном произведении	1	1
390	и тем	9	1
391	за ней	1	1
392	не чем	1	1
393	бы совершенно	1	1
394	этом мы	1	1
395	для них	2	1
396	но уже	3	1
397	но мы	1	1
398	своей художественной	1	1
399	к своим	1	1
400	далеко не	1	1
401	нашего исследования	2	1
402	как об	1	1
403	с тем	5	1
404	в слове	2	1
405	со своими	1	1
406	которой он	1	1
407	он и	2	1
408	между собою	2	1
409	в чистом	3	1
410	же персонажей	1	1
411	и тоже	3	1
412	духовной жизни	1	1
413	и того	1	1
414	нисколько не	2	1
415	когда в	3	1
416	в саду	1	1
417	на первый	4	1
418	или менее	1	1
419	нас ведь	1	1
420	имеет ничего	3	1
421	она сама	1	1
422	в гораздо	1	1
423	иллюстрация к	1	1
424	самих этих	1	1
425	ли можно	2	1
426	и без	4	1
427	это делает	1	1
428	на месте	1	1
429	имеется и	1	1
430	исчезает из	1	1
431	идейной и	1	1
432	себе а	3	1
433	в отличие	2	1
434	в которых	3	1
435	мысли и	1	1
436	знаем что	1	1
437	не исчерпывается	1	1
438	к художественности	1	1
439	и другого	1	1
440	пока только	2	1
441	дело уже	1	1
442	в одном	1	1
443	не будем	2	1
444	иным как	1	1
445	и более	2	1
446	том и	1	1
447	не должно	1	1
448	бы быть	3	1
449	бы но	1	1
450	вместе со	1	1
451	между прочим	2	1
452	нас к	2	1
453	например и	2	1
454	раз и	4	1
455	иной раз	3	1
456	вовсе не	37	1
457	в отношении	2	1
458	чистом виде	2	1
459	так как	9	1
460	вплоть до	1	1
461	эта картина	2	1
462	но они	1	1
463	тем самым	5	1
464	исчерпывается мы	1	1
465	хотелось бы	1	1
466	как о	5	1
467	мысли в	1	1
468	дело в	4	1
469	что их	2	1
470	в основе	2	1
471	например что	1	1
472	и имеет	1	1
473	только не	1	1
474	однако если	3	1
475	и всегда	2	1
476	в самой	2	1
477	на тему	1	1
478	нечто большее	1	1
479	или как	3	1
480	совершенства в	1	1
481	такая же	1	1
482	порождающих их	1	1
483	моря и	1	1
484	же он	1	1
485	ничто не	2	1
486	о чем-то	4	1
487	она обладает	2	1
488	если первая	1	1
489	к той	1	1
490	это могло	1	1
491	только от	1	1
492	данного произведения	1	1
493	не могут	1	1
494	когда мы	15	1
495	без конца	1	1
496	могут быть	2	1
497	и вполне	5	1
498	же самое	9	1
499	только еще	3	1
500	всегда есть	2	1
501	что оно	2	1
502	но также	2	1
503	для его	3	1
504	она же	1	1
505	никуда не	1	1
506	если же	3	1
507	о них	1	1
508	ничего общего	7	1
509	из всего	1	1
510	это вполне	2	1
511	чем не	3	1
512	в виду	10	1
513	он вовсе	1	1
514	но при	1	1
515	же не	2	1
516	данном случае	7	1
517	обстоятельств жизни	1	1
518	по сути	1	1
519	реальной действительности	1	1
520	смысл но	2	1
521	говорили что	1	1
522	в дальнейшем	1	1
523	для своей	1	1
524	построена так	1	1
525	различие между	1	1
526	в образе	1	1
527	на нее	1	1
528	что говорилось	1	1
529	того и	1	1
530	и прочих	1	1
531	мог бы	1	1
532	но у	1	1
533	жизнь и	2	1
534	он сам	4	1
535	означает что	1	1
536	нас и	2	1
537	даже не	2	1
538	все дело	2	1
539	она часто	1	1
540	говорит об	1	1
541	обращается к	1	1
542	требует для	1	1
543	все его	1	1
544	для нас	16	1
545	с другой	7	1
546	этим не	2	1
547	мы делаем	1	1
548	нас в	4	1
549	а во	1	1
550	все в	1	1
551	лицо по	1	1
552	в отрыве	1	1
553	во всех	2	1
554	нем не	1	1
555	переходит в	2	1
556	и человеком	1	1
557	во втором	1	1
558	и только	6	1
559	и содержания	1	1
560	что бы	1	1
561	и она	1	1
562	своему содержанию	2	1
563	но тут	2	1
564	вообще однако	1	1
565	сразу же	2	1
566	и личной	1	1
567	отличаются друг	2	1
568	всяком случае	6	1
569	и ее	3	1
570	этой художественности	1	1
571	с одной	2	1
572	нечто иное	2	1
573	есть своя	1	1
574	же и	4	1
575	есть в	3	1
576	и событий	1	1
577	более или	1	1
578	и у	2	1
579	и политической	1	1
580	уже в	3	1
581	и они	1	1
582	конце первой	1	1
583	в жизни	1	1
584	является не	2	1
585	весьма отчетливо	1	1
586	оно всегда	3	1
587	ее оценки	1	1
588	то чего	2	1
589	но для	1	1
590	их как	1	1
591	ни с	4	1
592	этом в	1	1
593	не будут	2	1
594	могло бы	3	1
595	и та	1	1
596	которая может	1	1
597	сами по	6	1
598	они сами	1	1
599	произведения и	2	1
600	никакого отношения	4	1
601	его внутренний	1	1
602	и никогда	1	1
603	отличие от	3	1
604	есть именно	5	1
605	противоречивым и	1	1
606	ее на	1	1
607	в целях	1	1
608	что они	5	1
609	его ни	1	1
610	представляется в	1	1
611	и стал	1	1
612	этого человека	1	1
613	писателя и	1	1
614	поля зрения	1	1
615	еще и	7	1
616	же о	1	1
617	в античной	1	1
618	и единственной	1	1
619	что для	3	1
620	можно назвать	1	1
621	в школьных	1	1
622	которой нет	1	1
623	них и	1	1
624	человека но	3	1
625	и своего	2	1
626	одной стороны	1	1
627	имеют никакого	2	1
628	не на	1	1
629	действительности как	2	1
630	воздействовать на	2	1
631	здесь очевидно	1	1
632	и исторической	1	1
633	там где	1	1
634	что мы	8	1
635	жизнь в	3	1
636	здесь именно	1	1
637	которого она	1	1
638	эта вторая	1	1
639	может принимать	1	1
640	как это	2	1
641	художественности и	3	1
642	места где	1	1
643	однако для	2	1
644	со словом	1	1
645	даже до	1	1
646	но все	3	1
647	из которых	2	1
648	в природе	2	1
649	о чем	2	1
650	в данном	9	1
651	он будет	2	1
652	мы считаем	1	1
653	здесь имеется	1	1
654	и там	2	1
655	на какой-то	2	1
656	и всей	2	1
657	быть только	1	1
658	происходит в	2	1
659	том смысле	3	1
660	быть не	1	1
661	в художественную	1	1
662	поэтому когда	1	1
663	только о	3	1
664	в контексте	2	1
665	самом же	4	1
666	бытия с	1	1
667	в любом	3	1
668	разделить на	1	1
669	было сказано	1	1
670	но это	8	1
671	искусства это	1	1
672	от друга	2	1
673	при таком	2	1
674	формы и	3	1
675	им обозначается	1	1
676	и действительности	1	1
677	узком смысле	1	1
678	об этих	1	1
679	когда он	2	1
680	в отдельных	1	1
681	поэзии в	1	1
682	но когда	2	1
683	тем более	3	1
684	у которого	1	1
685	конце концов	3	1
686	мы должны	7	1
687	зрения в	1	1
688	вполне достаточно	1	1
689	же деле	4	1
690	хотя в	1	1
691	большее чем	1	1
692	но вот	3	1
693	здесь даже	1	1
694	к ее	1	1
695	нами не	1	1
696	из поля	1	1
697	от своего	1	1
698	сказать что	16	1
699	а ведь	3	1
700	на который	1	1
701	их с	1	1
702	первом случае	1	1
703	чем иным	1	1
704	из этого	3	1
705	для которой	4	1
706	и состоит	2	1
707	к другим	1	1
708	ни на	3	1
709	и другие	3	1
710	например его	1	1
711	во всяком	9	1
712	этой точки	2	1
