N	2gram	Losev_Vlad_1	Istorich
245	от них	1	2
246	и во	1	2
247	этот момент	2	2
248	того что	2	2
249	с той	1	2
250	на которой	1	2
251	он стал	2	2
252	меня и	1	2
253	этот факт	2	2
254	это же	1	2
255	себя в	4	2
256	так что	10	2
257	уже в	7	2
258	при дворе	3	2
259	чтобы он	2	2
260	в виде	3	2
261	ни в	2	2
262	представлений о	1	2
263	и толстой	2	2
264	у нее	1	2
265	с этими	3	2
266	только с	1	2
267	с золотой	1	2
268	в других	1	2
269	даже и	9	2
270	в особенности	4	2
271	а когда	1	2
272	говорит о	1	2
273	на этот	6	2
274	ниже в	1	2
275	его как	1	2
276	то здесь	1	2
277	приступить к	1	2
278	видно по	1	2
279	два года	1	2
280	с помощью	1	2
281	в частности	2	2
282	он уже	4	2
283	он говорит	2	2
284	и вот	3	2
285	этого слова	1	2
286	такого рода	4	2
287	смысле этого	1	2
288	с этой	1	2
289	приведем несколько	2	2
290	между прочим	11	2
291	в который	1	2
292	же самое	1	2
293	это уже	1	2
294	в связи	3	2
295	это он	1	2
296	от него	2	2
297	и все	4	2
298	на языке	1	2
299	сказать что	7	2
300	но этот	3	2
301	на это	2	2
302	академии наук	1	1
303	увидим ниже	3	1
304	с кем	1	1
305	д в	1	1
306	своей основной	1	1
307	эти сведения	1	1
308	было никакого	1	1
309	почти не	2	1
310	чего не	1	1
311	из его	4	1
312	не имеют	1	1
313	для более	1	1
314	был и	1	1
315	той же	2	1
316	их и	1	1
317	есть не	1	1
318	это совершенно	1	1
319	мы не	1	1
320	это сделали	1	1
321	что если	1	1
322	и тут	2	1
323	ответить на	1	1
324	приводят к	1	1
325	он как	3	1
326	есть нечто	1	1
327	время как	1	1
328	но она	3	1
329	не вполне	1	1
330	но даже	2	1
331	в ней	1	1
332	и самого	1	1
333	может дать	1	1
334	он был	14	1
335	на них	1	1
336	и отец	2	1
337	он сам	2	1
338	что по	1	1
339	ответы на	1	1
340	в различных	1	1
341	в чем	2	1
342	во всех	1	1
343	от его	1	1
344	то он	6	1
345	мы будем	2	1
346	но как	5	1
347	к которой	1	1
348	к богу	1	1
349	в эти	7	1
350	а и	1	1
351	слова на	1	1
352	себе и	1	1
353	был большой	1	1
354	его развития	1	1
355	и я	2	1
356	как к	2	1
357	что как	1	1
358	интерес представляют	1	1
359	всей этой	2	1
360	куда он	2	1
361	своих детей	2	1
362	был связан	1	1
363	и к	6	1
364	все животные	1	1
365	мир и	1	1
366	ясно и	1	1
367	и хотя	1	1
368	всегда был	1	1
369	еще на	2	1
370	жизни так	1	1
371	в ответ	2	1
372	то и	2	1
373	им в	1	1
374	но его	2	1
375	говорят о	1	1
376	довольно трудно	1	1
377	и те	1	1
378	почти всегда	1	1
379	не могла	1	1
380	но на	3	1
381	указать еще	1	1
382	чтобы установить	1	1
383	жизнью и	1	1
384	не следует	1	1
385	в свет	1	1
386	уже тогда	3	1
387	уже видели	1	1
388	не как	1	1
389	том чтобы	2	1
390	из него	1	1
391	никому не	1	1
392	дом и	1	1
393	одно и	1	1
394	за то	1	1
395	и второй	1	1
396	вера в	2	1
397	них не	1	1
398	на ту	2	1
399	на все	2	1
400	знает что	1	1
401	себе черты	1	1
402	и которые	1	1
403	и мы	2	1
404	в египте	3	1
405	сказать я	1	1
406	эти же	1	1
407	по всему	1	1
408	этом мы	1	1
409	но уже	1	1
410	в них	2	1
411	о которых	1	1
412	все было	2	1
413	со своими	3	1
414	и уже	1	1
415	он находит	1	1
416	с такой	1	1
417	бога и	2	1
418	и тогда	1	1
419	если я	1	1
420	но я	3	1
421	точки зрения	2	1
422	целом и	1	1
423	уже к	1	1
424	что дело	2	1
425	в котором	6	1
426	то для	1	1
427	на свою	3	1
428	не будем	2	1
429	для которых	1	1
430	он увидел	1	1
431	сам он	1	1
432	тому что	1	1
433	и очень	3	1
434	это его	1	1
435	вплоть до	1	1
436	о значении	1	1
437	в то	8	1
438	на два	1	1
439	каждый день	1	1
440	которого он	2	1
441	чтобы стать	1	1
442	нам и	1	1
443	найти в	1	1
444	быть речи	1	1
445	именно с	2	1
446	к небу	1	1
447	и необычайно	1	1
448	которые и	2	1
449	очень мало	2	1
450	действительно в	1	1
451	к ней	4	1
452	с этих	1	1
453	более что	2	1
454	можно сказать	6	1
455	очень близок	1	1
456	же этот	1	1
457	со своим	5	1
458	достаточно указать	1	1
459	до того	1	1
460	считая что	1	1
461	мы и	4	1
462	ему не	1	1
463	не потому	1	1
464	сказал он	1	1
465	одним из	2	1
466	у меня	2	1
467	очень часто	1	1
468	если у	1	1
469	в момент	2	1
470	уже были	1	1
471	года он	6	1
472	него по	1	1
473	только еще	1	1
474	к тому	3	1
475	а что	1	1
476	родство с	1	1
477	для его	2	1
478	где он	2	1
479	почему эта	1	1
480	приведем еще	1	1
481	волю и	1	1
482	правда не	1	1
483	и это	2	1
484	с ее	1	1
485	на другой	1	1
486	то время	2	1
487	всей своей	1	1
488	роль в	1	1
489	как с	1	1
490	стороны не	1	1
491	ясно что	2	1
492	особенно в	1	1
493	об этой	1	1
494	во второй	1	1
495	веры в	1	1
496	показать как	1	1
497	жизнь и	3	1
498	в эпоху	1	1
499	быту и	1	1
500	с ним	5	1
501	с некоторыми	1	1
502	а к	22	1
503	о нем	7	1
504	он здесь	1	1
505	одно обстоятельство	1	1
506	вот почему	1	1
507	внимание на	1	1
508	и весь	2	1
509	одного из	1	1
510	на что	2	1
511	этих двух	1	1
512	нас в	1	1
513	а через	1	1
514	которые мы	1	1
515	бы в	1	1
516	тем более	2	1
517	отказался от	1	1
518	он редко	1	1
519	один из	4	1
520	но с	1	1
521	обстановку в	1	1
522	можно ограничиться	1	1
523	оказалось что	1	1
524	человека в	1	1
525	тот же	3	1
526	речи о	1	1
527	одной из	2	1
528	по возвращении	3	1
529	что даже	1	1
530	и так	3	1
531	чтобы на	1	1
532	к отцу	1	1
533	по мнению	1	1
534	по другим	1	1
535	только на	3	1
536	вернуться к	1	1
537	в дом	1	1
538	в начале	3	1
539	одного предмета	1	1
540	одно из	1	1
541	будет указать	1	1
542	как животное	1	1
543	пока не	1	1
544	еще встретимся	1	1
545	по одним	1	1
546	не для	1	1
547	друг друга	1	1
548	почему это	1	1
549	заметить что	1	1
550	как раз	7	1
551	не из	2	1
552	не хотел	1	1
553	и вместе	1	1
554	в очень	2	1
555	которые как	1	1
556	во власти	1	1
557	представление о	1	1
558	со стороны	2	1
559	как у	1	1
560	или иначе	1	1
561	не один	1	1
562	именно в	1	1
563	по своим	3	1
564	что тот	1	1
565	он часто	1	1
566	а с	5	1
567	мы еще	1	1
568	и затем	2	1
569	что не	1	1
570	несколько дней	2	1
571	прежде всего	1	1
572	выступает в	1	1
573	притом не	1	1
574	не было	5	1
575	которые не	1	1
576	мы скажем	1	1
577	у других	1	1
578	или у	1	1
579	человеческой жизни	1	1
580	с которым	2	1
581	именно так	2	1
582	он даже	3	1
583	у его	1	1
584	если этот	1	1
585	когда она	1	1
586	под влиянием	3	1
587	он и	6	1
588	для чего	1	1
589	виде в	2	1
590	уже давно	1	1
591	этой же	1	1
592	на который	1	1
593	в отрицательном	1	1
594	состояла в	1	1
595	то можно	1	1
596	с разными	1	1
597	он вернулся	1	1
598	не знал	1	1
599	к жизни	2	1
600	что за	1	1
601	нужно прибавить	2	1
602	тем кто	2	1
603	на эту	1	1
604	что же	5	1
605	а потом	1	1
606	года в	3	1
607	ему при	1	1
608	него есть	1	1
609	у этого	1	1
610	никем не	1	1
611	в это	2	1
612	себя их	1	1
613	а вернее	1	1
614	на пути	1	1
615	много лет	1	1
616	в основном	1	1
617	как предмет	1	1
618	видно что	5	1
619	своей физической	1	1
620	вошла в	1	1
621	смерти а	2	1
622	на одной	3	1
623	в более	1	1
624	и вместо	1	1
625	которых он	2	1
626	свою связь	1	1
627	много но	1	1
628	в результате	2	1
629	которая в	1	1
630	того с	2	1
631	и перед	1	1
632	жизни и	5	1
633	она уже	1	1
634	а под	1	1
635	уже совсем	1	1
636	у них	1	1
637	уже знаем	1	1
638	и ни	2	1
639	не будучи	1	1
640	места на	1	1
641	ни к	1	1
642	на одно	1	1
643	или не	1	1
644	бы на	1	1
645	но если	1	1
646	как вы	2	1
647	гораздо больше	1	1
648	это все	1	1
649	дошли до	1	1
650	того у	1	1
651	живые существа	1	1
652	с греческим	1	1
653	к его	3	1
654	одновременно и	1	1
655	по которой	1	1
656	в своих	5	1
657	по поводу	12	1
658	тем самым	2	1
659	как на	2	1
