1	и в	13	25
162	а с	2	2
163	в последнем	1	2
164	случае в	1	2
165	в каждой	2	2
166	заметить что	1	2
167	смысле является	1	2
168	в развитии	1	2
169	за рамки	1	2
170	вместе с	1	2
171	не столько	5	2
172	внимание на	3	2
173	течение всей	1	2
174	его не	1	2
175	но также	2	2
176	то она	1	2
177	в виду	1	2
178	не сразу	1	2
179	гораздо более	1	2
180	один из	3	2
181	как можно	1	2
182	тем не	5	2
183	должен был	2	2
184	во многом	1	2
185	в плане	1	2
186	произведения как	1	2
187	и по	3	2
188	него есть	1	2
189	к своей	1	2
190	что именно	1	2
191	и во	1	2
192	в рамках	6	2
193	не имеет	2	2
194	в уста	1	2
195	к тому	9	2
196	только что	2	2
197	на что	1	2
198	не встречается	1	2
199	и у	4	2
200	но они	1	2
201	вовсе не	2	2
202	а то	2	2
203	это был	2	2
204	в форме	5	2
205	или в	1	2
206	история в	1	2
207	в ряде	1	2
208	в самом	2	2
209	ее в	1	2
210	никогда не	6	2
211	во всех	1	2
212	того же	1	2
213	как мы	1	2
214	в такой	1	2
215	в произведениях	3	2
216	в это	1	2
217	все время	1	2
218	при всей	4	2
219	но не	3	2
220	им в	1	2
221	что у	2	2
222	i и	1	2
223	той же	2	2
224	одной из	1	2
225	одно из	2	2
226	еще не	2	2
227	не имел	1	2
228	дело не	1	2
229	до сих	1	2
230	в новом	1	2
231	есть в	1	2
232	кому это	1	2
233	на котором	1	2
234	жизни но	1	2
235	его отношение	1	2
236	ряде случаев	1	2
237	о которой	3	2
238	времени и	4	2
239	он может	2	2
240	которого в	1	2
241	что не	1	2
242	или иной	3	2
243	точку зрения	3	2
244	самом деле	3	2
245	не менее	4	2
246	с одной	5	2
247	не мог	1	2
248	чтобы в	2	2
249	же к	1	2
250	здесь нет	1	2
251	не на	1	2
252	сих пор	1	2
253	как о	2	2
254	его к	1	2
255	в отношении	1	2
256	в результате	2	2
257	то и	3	2
258	том смысле	1	2
259	для того	1	2
260	а потому	1	2
261	более что	1	2
262	в свою	2	2
263	одна из	3	2
264	не была	1	2
265	не просто	1	2
266	если я	1	2
267	в которых	1	2
268	что они	3	2
269	мы не	2	2
270	с ее	1	2
271	повести о	1	1
272	его жизни	2	1
273	я уже	2	1
274	вплоть до	1	1
275	мыслей и	1	1
276	конечно в	1	1
277	есть не	1	1
278	е годы	1	1
279	ему в	2	1
280	этого человека	1	1
281	могло бы	2	1
282	как человека	1	1
283	но то	1	1
284	и того	3	1
285	начинается с	1	1
286	в некотором	1	1
287	к жизни	1	1
288	в данной	1	1
289	в ее	4	1
290	и она	1	1
291	создается не	2	1
292	слова является	1	1
293	которого у	1	1
294	ни для	2	1
295	наряду с	1	1
296	о роли	1	1
297	соответствии с	3	1
298	границы между	1	1
299	от их	1	1
300	он уже	1	1
301	по словам	2	1
302	на мой	1	1
303	что ни	1	1
304	опирается на	1	1
305	в данный	1	1
306	является его	2	1
307	все что	4	1
308	не могли	1	1
309	а лишь	1	1
310	представляют собой	2	1
311	а потом	2	1
312	и когда	3	1
313	которые у	1	1
314	даже с	1	1
315	человек в	3	1
316	о его	1	1
317	она тем	1	1
318	делает его	1	1
319	с одним	1	1
320	чтобы стать	1	1
321	человека как	1	1
322	собственно говоря	2	1
323	и так	1	1
324	мой взгляд	1	1
325	в других	2	1
326	ни одного	1	1
327	приводит к	1	1
328	очевидным что	1	1
329	того чтобы	3	1
330	с нею	2	1
331	для нас	2	1
332	иметь в	1	1
333	от которого	3	1
334	второго лица	2	1
335	в частности	11	1
336	должна оставаться	1	1
337	но зато	2	1
338	и многочисленные	1	1
339	что история	1	1
340	собой как	1	1
341	не являются	2	1
342	перед лицом	1	1
343	известном смысле	3	1
344	свое собственное	1	1
345	тех кто	1	1
346	здесь не	2	1
347	и среди	1	1
348	к которым	1	1
349	чтобы вся	1	1
350	они не	2	1
351	в разговоре	1	1
352	какой бы	1	1
353	также является	2	1
354	установку на	1	1
355	с ним	4	1
356	с нами	1	1
357	все его	4	1
358	во всей	1	1
359	в сторону	1	1
360	и о	1	1
361	но что	1	1
362	так или	1	1
363	что свойственно	1	1
364	внимания к	1	1
365	пристального внимания	1	1
366	очень существенный	1	1
367	также и	1	1
368	в двух	1	1
369	в формах	1	1
370	мы будем	1	1
371	вследствие чего	1	1
372	в нем	5	1
373	и все	4	1
374	той или	3	1
375	которая как	1	1
376	что создает	1	1
377	присутствие в	2	1
378	ни у	1	1
379	котором он	1	1
380	по большей	3	1
381	им самим	1	1
382	не о	1	1
383	вернуться к	1	1
384	говорит о	2	1
385	когда она	1	1
386	жизни уже	1	1
387	на том	3	1
388	что она	2	1
389	а к	3	1
390	тем для	1	1
391	быть в	1	1
392	интереса к	1	1
393	в обращении	1	1
394	иной раз	1	1
395	вопрос о	1	1
396	если не	2	1
397	первого и	1	1
398	возможно и	1	1
399	принадлежат к	1	1
400	обратим внимание	1	1
401	сюжет в	1	1
402	xix в	2	1
403	как по	3	1
404	всей его	1	1
405	не означает	1	1
406	те же	2	1
407	по содержанию	1	1
408	в одном	1	1
409	в самой	1	1
410	в раннем	1	1
411	и возникает	1	1
412	только у	1	1
413	должно быть	1	1
414	всей жизни	1	1
415	времени в	1	1
416	именно то	2	1
417	не могло	2	1
418	читал эти	1	1
419	было не	1	1
420	от второго	2	1
421	это была	1	1
422	см в	1	1
423	в нее	1	1
424	и он	2	1
425	и как	1	1
426	о своем	2	1
427	давно уже	2	1
428	пути и	1	1
429	похожи на	1	1
430	очевидно что	1	1
431	должна быть	2	1
432	в разработке	1	1
433	говорилось выше	3	1
434	когда он	1	1
435	приобретает характер	1	1
436	или иначе	2	1
437	его авторской	1	1
438	и их	1	1
439	существует такая	1	1
440	вместе со	1	1
441	однако и	1	1
442	бы на	2	1
443	такая же	1	1
444	но уже	1	1
445	этом свете	1	1
446	ярким примером	1	1
447	истории в	4	1
448	однако не	2	1
449	отношением к	1	1
450	именно в	2	1
451	и образ	1	1
452	из таких	1	1
453	следует признать	4	1
454	видит в	2	1
455	о котором	3	1
456	о ее	1	1
457	к первому	1	1
458	тем же	1	1
459	к прошлому	1	1
460	по преимуществу	1	1
461	в литературе	4	1
462	уже давно	1	1
463	и времени	1	1
464	времени эта	1	1
465	может служить	2	1
466	не все	2	1
467	пребывания в	3	1
468	эти два	2	1
469	это он	1	1
470	где в	1	1
471	он является	3	1
472	своего читателя	1	1
473	не к	4	1
474	со словами	1	1
475	может не	1	1
476	можно было	2	1
477	в историю	1	1
478	за пределы	1	1
479	ясно что	1	1
480	на материале	1	1
481	на самом	2	1
482	не знает	1	1
483	особенно в	1	1
484	в данном	10	1
485	своей собственной	2	1
486	от себя	1	1
487	о единстве	1	1
488	все то	2	1
489	в последние	1	1
490	самим собой	3	1
491	а именно	1	1
492	раз в	2	1
493	которые по	1	1
494	и т.д	4	1
495	одним из	1	1
496	что и	2	1
497	вот и	1	1
498	так же	2	1
499	мотивы в	1	1
500	для которого	1	1
501	как у	4	1
502	последние десятилетия	1	1
503	но эти	1	1
504	также в	1	1
505	на себя	1	1
506	но ясно	1	1
507	к той	1	1
508	следует заметить	1	1
509	вытекает из	1	1
510	этой точки	1	1
511	для себя	3	1
512	что же	1	1
513	бы не	1	1
514	том виде	1	1
515	проявляется в	1	1
516	читателя и	1	1
517	отступает от	1	1
518	именно на	1	1
519	но служит	1	1
520	совершенно иной	1	1
521	в своем	6	1
522	видеть в	1	1
523	нам в	3	1
524	образцом для	1	1
525	зрения на	2	1
526	к вам	1	1
527	большей части	3	1
528	как нечто	1	1
529	то они	1	1
530	от первого	3	1
531	по аналогии	1	1
532	на него	5	1
533	более или	1	1
534	чем же	1	1
535	любви в	1	1
536	со своим	2	1
537	ничто не	1	1
538	вступает в	2	1
539	но одновременно	2	1
540	между собой	3	1
541	это сюжет	1	1
542	тому как	2	1
543	в классической	1	1
544	и сам	3	1
545	потому не	2	1
546	же самое	1	1
547	через посредство	1	1
548	и нет	1	1
549	всего лишь	6	1
550	автора в	2	1
551	чем говорят	1	1
552	тем и	1	1
553	своего существования	1	1
554	высшим достижением	1	1
555	является не	1	1
556	означает что	1	1
557	но для	2	1
558	с помощью	1	1
559	со всеми	2	1
560	что никогда	1	1
561	и полюсом	1	1
562	или иного	3	1
563	бы в	2	1
564	которая была	1	1
565	не можем	1	1
566	которым он	1	1
567	в литературном	1	1
568	и н	1	1
569	каждой из	1	1
570	только не	2	1
571	то его	1	1
572	как говорит	1	1
573	этом направлении	1	1
574	виде в	1	1
575	не случайно	2	1
576	а тем	1	1
577	только одного	1	1
578	том как	2	1
579	подвергая его	1	1
580	или менее	1	1
581	опытом и	1	1
582	этом и	1	1
583	и оно	1	1
584	ли он	1	1
585	хотя бы	2	1
586	в той	5	1
587	своих героев	2	1
588	мы и	1	1
589	жизни и	4	1
590	в театре	1	1
591	на рубеже	1	1
592	выше в	1	1
593	время является	2	1
594	которая не	2	1
595	и говорить	1	1
596	по своей	3	1
597	что можно	1	1
598	представляет собой	16	1
599	того или	3	1
600	что есть	1	1
601	свидетельствуют о	1	1
602	хх века	2	1
603	о чем	2	1
604	отношения к	1	1
605	это отдельные	1	1
606	одновременно и	1	1
607	на фоне	2	1
608	указания на	1	1
609	xix столетия	2	1
610	в известном	3	1
611	как он	2	1
612	что является	1	1
