N	2gram	Bakhtin_sl_1	Istorich
303	к выделению	1	1
304	не могла	2	1
305	его но	3	1
306	бы ни	3	1
307	но именно	4	1
308	и задачи	1	1
309	образом на	1	1
310	он пользуется	3	1
311	только те	1	1
312	ни было	2	1
313	в зависимости	3	1
314	для понимания	2	1
315	поэтому оно	1	1
316	из него	2	1
317	в комнату	1	1
318	всех своих	2	1
319	в нее	1	1
320	в каждом	4	1
321	то ни	1	1
322	могла бы	1	1
323	же не	1	1
324	в другом	2	1
325	предмете здесь	1	1
326	них не	1	1
327	на все	2	1
328	этих форм	1	1
329	а как	2	1
330	входит в	4	1
331	на протяжении	2	1
332	очень глубокие	1	1
333	но уже	1	1
334	в предмете	8	1
335	сознании людей	1	1
336	о которых	1	1
337	ни одной	1	1
338	гл iv	1	1
339	далеко не	5	1
340	для своего	1	1
341	и уже	1	1
342	и вне	1	1
343	становятся в	1	1
344	и было	1	1
345	должно быть	2	1
346	автора и	4	1
347	или менее	3	1
348	но если	1	1
349	от своего	1	1
350	в своей	7	1
351	как все	1	1
352	наших дней	1	1
353	и без	1	1
354	с точки	8	1
355	может сделать	1	1
356	от его	3	1
357	и той	2	1
358	друг другу	2	1
359	и более	1	1
360	не должно	3	1
361	и то	2	1
362	же мы	1	1
363	и есть	1	1
364	то с	1	1
365	приводят к	1	1
366	случае в	1	1
367	а иногда	3	1
368	не исчерпывают	1	1
369	вне поля	1	1
370	мышления и	1	1
371	дело в	1	1
372	которого он	1	1
373	внести в	1	1
374	пользуется и	1	1
375	для всего	1	1
376	по всей	3	1
377	того и	1	1
378	находятся в	1	1
379	при всем	3	1
380	ее с	1	1
381	же он	1	1
382	в сознании	2	1
383	мы и	2	1
384	ему не	2	1
385	очень часто	1	1
386	мы все	2	1
387	всего в	1	1
388	и другим	2	1
389	к тому	3	1
390	от последней	1	1
391	оно не	6	1
392	он создает	1	1
393	должен быть	1	1
394	оно может	2	1
395	сводится к	1	1
396	их та	1	1
397	и может	3	1
398	и сам	3	1
399	людям и	1	1
400	можно было	2	1
401	те же	2	1
402	не с	2	1
403	и которые	1	1
404	на которую	1	1
405	и широкое	1	1
406	которые он	1	1
407	и с	4	1
408	если бы	1	1
409	в разных	3	1
410	связанная с	1	1
411	находится в	1	1
412	к своему	6	1
413	торжественных случаях	1	1
414	в которое	1	1
415	можно сказать	2	1
416	а также	2	1
417	в собственность	1	1
418	и во	3	1
419	которых они	1	1
420	от них	1	1
421	два типа	1	1
422	в его	13	1
423	и только	1	1
424	именно в	3	1
425	нем и	3	1
426	от которого	1	1
427	их основе	2	1
428	но с	1	1
429	с ними	3	1
430	дело с	1	1
431	но этим	1	1
432	вступить в	1	1
433	в какой	1	1
434	и потому	4	1
435	те которые	1	1
436	жизни и	1	1
437	а только	1	1
438	вот что	1	1
439	мира он	1	1
440	в большинстве	10	1
441	и они	1	1
442	в жизни	1	1
443	в виде	2	1
444	в начале	1	1
445	не дает	1	1
446	большинстве случаев	6	1
447	ибо он	2	1
448	вводится в	2	1
449	которые в	3	1
450	котором можно	1	1
451	него нет	1	1
452	и их	1	1
453	здесь перед	1	1
454	среди которых	1	1
455	как его	5	1
456	но что	1	1
457	она всегда	1	1
458	к той	1	1
459	от того	1	1
460	только такие	1	1
461	для того	2	1
462	др все	1	1
463	рядом с	4	1
464	чтобы самому	1	1
465	здесь в	4	1
466	эти две	1	1
467	для этого	1	1
468	в ряде	1	1
469	поля зрения	1	1
470	а с	2	1
471	на которые	2	1
472	только по	1	1
473	на смену	1	1
474	смысла и	3	1
475	от этого	2	1
476	а на	2	1
477	и самый	1	1
478	его как	2	1
479	сюда не	1	1
480	может создать	1	1
481	о чем	1	1
482	та часть	1	1
483	до этого	1	1
484	в самой	1	1
485	в иных	1	1
486	в него	3	1
487	по своему	2	1
488	к другому	1	1
489	не существенно	1	1
490	из комнаты	1	1
491	вокруг себя	1	1
492	действительно не	2	1
493	мы коснулись	1	1
494	и формы	4	1
495	этом случае	2	1
496	в условиях	2	1
497	часто совпадают	1	1
498	стороны эти	1	1
499	т п	23	1
500	о мире	1	1
501	и ему	1	1
502	и часто	4	1
503	тем и	2	1
504	формы и	3	1
505	его с	1	1
506	на анализе	1	1
507	в эту	2	1
508	еще более	5	1
509	для его	1	1
510	его тем	1	1
511	хотя бы	3	1
512	них и	1	1
513	все они	7	1
514	развития этого	1	1
515	же в	1	1
516	первый раз	1	1
517	героя как	1	1
518	различных формах	1	1
519	не знает	1	1
520	только как	1	1
521	из этого	3	1
522	в свое	3	1
523	эти слова	2	1
524	но эти	3	1
525	все что	1	1
526	в частности	2	1
527	играют в	1	1
528	и свою	1	1
529	им и	1	1
530	как на	1	1
531	в таком	1	1
