N	2gram	Bakhtin_Pr_2	Istorich
424	героем и	2	1
425	и становится	2	1
426	точки зрения	19	1
427	она сама	1	1
428	показывает и	1	1
429	или точнее	1	1
430	и смерть	1	1
431	что дело	1	1
432	в котором	7	1
433	было очень	1	1
434	друг другу	1	1
435	что было	1	1
436	и эти	1	1
437	именно к	1	1
438	того кто	1	1
439	сам он	2	1
440	и герой	2	1
441	тому что	1	1
442	и очень	1	1
443	нет никакого	1	1
444	а от	1	1
445	здесь могут	1	1
446	все три	6	1
447	и функции	1	1
448	встреча с	1	1
449	одну особенность	1	1
450	в то	5	1
451	тогда когда	1	1
452	их из	1	1
453	ним а	2	1
454	найти в	1	1
455	они являются	1	1
456	действительно в	1	1
457	более что	1	1
458	можно сказать	2	1
459	ее с	3	1
460	и относится	1	1
461	нам важно	2	1
462	со своим	1	1
463	мы бы	1	1
464	эти три	1	1
465	до того	1	1
466	мы и	3	1
467	в основе	2	1
468	или иных	1	1
469	не потому	2	1
470	одним из	3	1
471	у меня	3	1
472	действует в	1	1
473	очень часто	1	1
474	в момент	3	1
475	являются уже	1	1
476	и узнать	1	1
477	говорят в	1	1
478	его за	1	1
479	только еще	1	1
480	должны быть	1	1
481	к тому	1	1
482	а что	2	1
483	для его	1	1
484	уже вступил	1	1
485	и обычно	1	1
486	где он	1	1
487	ничего общего	2	1
488	ли вы	4	1
489	с образом	3	1
490	правда не	1	1
491	можно и	1	1
492	с ее	3	1
493	как не	5	1
494	функция этого	1	1
495	на основе	2	1
496	древних и	1	1
497	только при	1	1
498	чтобы быть	1	1
499	сохраняет свою	1	1
500	идет не	3	1
501	то время	1	1
502	в пределах	4	1
503	приводит к	1	1
504	как с	1	1
505	один вид	1	1
506	на нее	1	1
507	ясно что	1	1
508	он соприкасается	1	1
509	здесь нет	2	1
510	и каждый	1	1
511	веры в	1	1
512	вступил в	1	1
513	жизнь и	3	1
514	с героем	2	1
515	не за	3	1
516	между собой	1	1
517	в эпоху	1	1
518	для этого	3	1
519	с ним	8	1
520	смысле и	1	1
521	но здесь	1	1
522	все его	3	1
523	в виду	2	1
524	слова а	1	1
525	о нем	6	1
526	вот почему	3	1
527	то они	2	1
528	имеется одно	1	1
529	одного из	1	1
530	говорилось о	1	1
531	особое значение	1	1
532	происходит не	1	1
533	кто он	1	1
534	образом мы	1	1
535	важно не	1	1
536	он его	1	1
537	которые мы	1	1
538	его герой	1	1
539	бы в	5	1
540	говорит он	1	1
541	ее всегда	1	1
542	тотчас же	2	1
543	тем более	1	1
544	и следовательно	7	1
545	в него	1	1
546	один из	2	1
547	но с	3	1
548	что только	1	1
549	человека в	5	1
550	только одной	1	1
551	тот же	2	1
552	одной из	2	1
553	к их	1	1
554	и так	1	1
555	до нас	1	1
556	а только	2	1
557	и выходит	2	1
558	из которого	2	1
559	античности и	1	1
560	связью с	1	1
561	сильным и	1	1
562	же она	1	1
563	и знает	1	1
564	и сказать	1	1
565	в большинстве	2	1
566	только на	1	1
567	берет в	1	1
568	в начале	2	1
569	еще одну	1	1
570	здесь же	1	1
571	он стремится	1	1
572	большинстве случаев	2	1
573	был бы	1	1
574	одно из	1	1
575	очень характерно	1	1
576	друг друга	7	1
577	как недостаток	1	1
578	жизни на	1	1
579	как раз	6	1
580	не из	1	1
581	смерти и	1	1
582	они становятся	1	1
583	в очень	1	1
584	представление о	2	1
585	к совершенно	1	1
586	без всякой	1	1
587	со стороны	4	1
588	материал в	2	1
589	форме мы	1	1
590	как у	2	1
591	на ее	1	1
592	не обязательно	1	1
593	нельзя сказать	1	1
594	именно в	3	1
595	по своим	2	1
596	эти две	1	1
597	он часто	1	1
598	при всей	1	1
599	в меньшей	1	1
600	нему к	1	1
601	как же	2	1
602	до смерти	1	1
603	он во	1	1
604	а с	3	1
605	мы еще	1	1
606	и затем	2	1
607	что не	5	1
608	прежде всего	11	1
609	не было	2	1
610	на которых	1	1
611	ничем не	2	1
612	зависит от	1	1
613	человеческой жизни	2	1
614	с которым	1	1
615	человек в	3	1
616	он и	4	1
617	для чего	1	1
618	вступает в	4	1
619	на который	1	1
620	в центре	1	1
621	до этого	1	1
622	конечно есть	1	1
623	в европе	1	1
624	под его	1	1
625	какого-нибудь одного	1	1
626	на эту	1	1
627	тому как	2	1
628	другу они	1	1
629	это за	1	1
630	что же	4	1
631	к образу	1	1
632	быть только	2	1
633	в мир	1	1
634	и героем	1	1
635	него есть	1	1
636	который он	1	1
637	как будто	1	1
638	словами к	1	1
639	в мертвых	1	1
640	в основном	1	1
641	здесь в	2	1
642	они действуют	1	1
643	в более	1	1
644	поэтому совершенно	1	1
645	в самые	1	1
646	она может	1	1
647	в результате	3	1
648	которая в	1	1
649	поэтому она	1	1
650	и перед	1	1
651	в другое	2	1
652	жизни и	15	1
653	или нет	1	1
654	которое можно	1	1
655	еще более	1	1
656	и ни	1	1
657	за него	1	1
658	в большей	1	1
659	и три	1	1
660	или не	2	1
661	но если	1	1
662	как вы	2	1
663	здесь только	1	1
664	иначе чем	1	1
665	это все	1	1
666	две стороны	1	1
667	не знает	4	1
668	это в	1	1
669	их с	1	1
670	к его	1	1
671	поэтического творчества	2	1
672	ними существует	1	1
673	вроде например	1	1
674	одновременно и	1	1
675	по которой	1	1
676	а я	1	1
677	видим в	1	1
678	в своих	4	1
679	по поводу	1	1
680	он у	1	1
681	героя как	1	1
682	тем самым	2	1
683	который не	1	1
684	как на	2	1
685	том числе	2	1
686	они не	2	1
