N	2gram	Trubetskoy_1	StatiiOP
105	кажется что	1	3
106	на самом	7	3
107	никогда не	4	3
108	и даже	1	3
109	в этих	3	3
110	на вопрос	4	3
111	в пользу	5	3
112	так что	5	3
113	как в	1	3
114	похоже на	1	3
115	у нас	3	3
116	не то	3	3
117	с этим	11	3
118	тому же	6	3
119	а с	4	3
120	всяком случае	2	3
121	тем что	1	3
122	нельзя не	1	3
123	другой стороны	5	3
124	же как	3	3
125	русской истории	1	3
126	до конца	1	3
127	в общем	6	3
128	с самого	1	3
129	самом деле	12	3
130	давно уже	2	3
131	которые не	3	3
132	борьбы с	2	3
133	на себя	1	3
134	в эту	2	3
135	из них	5	3
136	и по	3	3
137	самого начала	1	3
138	все эти	19	2
139	о которых	6	2
140	из таких	2	2
141	почти все	2	2
142	в значительной	1	2
143	на его	1	2
144	тогда как	6	2
145	как и	9	2
146	на всем	1	2
147	всегда будет	3	2
148	бы то	2	2
149	того же	9	2
150	что они	2	2
151	борьбе за	1	2
152	не может	17	2
153	в один	2	2
154	случае не	1	2
155	не по	1	2
156	нас не	1	2
157	совершенно так	4	2
158	по пути	1	2
159	не к	1	2
160	говорят что	1	2
161	этому поводу	1	2
162	из этой	2	2
163	в себе	5	2
164	на то	9	2
165	только по	1	2
166	бы ни	1	2
167	и вообще	3	2
168	даже в	3	2
169	в тех	3	2
170	и другие	1	2
171	в конце	4	2
172	в области	4	2
173	что я	1	2
174	и те	2	2
175	смысл этого	1	2
176	с и	1	2
177	в то	6	2
178	тем в	1	2
179	эти слова	1	2
180	его в	5	2
181	и я	1	2
182	борьбу с	1	2
183	далее в	1	2
184	с этой	3	2
185	точно также	1	2
186	совершенно не	3	2
187	о своей	1	2
188	конечно в	2	2
189	по этому	2	2
190	а затем	2	2
191	тем же	2	2
192	то ни	3	2
193	к своему	1	2
194	лучше сказать	1	2
195	то же	4	2
196	из его	1	2
197	что этот	1	2
198	с точки	8	2
199	и сам	2	2
200	не имеет	1	2
201	этой мысли	1	2
202	во внимание	2	2
203	в силе	1	2
204	они не	2	2
205	больше всего	1	2
206	отличие от	3	2
207	ее в	1	2
208	на почве	3	2
209	у всех	1	2
210	что такое	1	2
211	которую он	2	2
212	в отношении	1	2
213	только с	1	2
214	и это	3	2
215	другом месте	1	2
216	к сожалению	1	2
217	принять во	2	2
218	и потому	3	2
219	в истории	3	2
220	нет и	1	2
221	тем не	4	2
222	только в	6	2
223	что за	2	2
224	или менее	7	2
225	это было	1	2
226	со стороны	1	2
227	очевидно что	3	2
228	если бы	8	2
229	только что	3	2
230	по своему	5	2
231	более или	7	2
232	в них	2	2
233	очень мало	2	2
234	для своей	1	2
235	только не	2	2
236	ни было	2	2
237	в этой	6	2
238	а к	2	2
239	том же	4	2
240	что именно	1	2
241	или с	1	2
242	при этом	9	2
243	не потому	2	2
244	или лучше	1	2
245	только к	1	2
246	что и	7	2
247	что оба	2	2
248	в процессе	2	2
249	доказать что	2	2
250	как известно	3	2
251	в результате	9	2
252	находим в	1	2
253	несмотря на	6	2
254	истории и	1	2
255	с его	1	2
256	к первому	1	2
257	народа в	15	2
258	также и	2	2
259	по адресу	1	2
260	при сравнении	1	2
261	особенностях их	1	2
262	по существу	6	2
263	может быть	16	2
264	сказать что	1	2
265	должна была	1	2
266	никак не	1	2
267	тому времени	1	2
268	что с	5	2
269	так как	7	2
270	этот вопрос	2	2
271	и как	1	2
272	само собою	1	2
273	не своей	1	2
274	и более	2	2
275	в данном	3	2
276	намека на	1	1
277	одну из	1	1
278	что многие	2	1
279	позднее и	1	1
280	вместо того	1	1
281	которые больше	1	1
282	в борьбе	1	1
283	по сравнению	5	1
284	помощи этой	1	1
285	сравнению с	5	1
286	самого себя	4	1
287	существование и	1	1
288	бы в	3	1
289	для нас	3	1
290	к которому	1	1
291	еще не	5	1
292	гораздо более	2	1
293	одно и	1	1
294	же время	2	1
295	которые должно	1	1
296	после этих	1	1
297	истинный смысл	1	1
298	данном случае	3	1
299	в связи	3	1
300	должны быть	3	1
301	конце концов	4	1
302	то не	1	1
303	говорить о	2	1
304	мы и	2	1
305	что следовательно	1	1
306	на пути	1	1
307	жизни и	2	1
308	по одному	3	1
309	на том	2	1
310	в семью	1	1
311	но для	2	1
312	видеть что	1	1
313	отличается от	6	1
314	больше чем	1	1
315	вопрос в	1	1
316	проч все	1	1
317	не будет	5	1
318	а это	2	1
319	в более	1	1
320	затем уже	1	1
321	нет в	2	1
322	и для	6	1
323	что когда	1	1
324	можно считать	1	1
325	у обоих	3	1
326	что как	4	1
327	бы может	1	1
328	котором мы	1	1
329	здесь не	1	1
330	его собственной	4	1
331	и их	5	1
332	у современных	1	1
333	а то	1	1
334	только на	1	1
335	и жизни	1	1
336	не говоря	1	1
337	только при	2	1
338	народ и	4	1
339	и все	7	1
340	бы он	1	1
341	народ не	3	1
342	только после	1	1
343	этому и	1	1
344	на эту	1	1
345	на тех	1	1
346	это просто	1	1
347	говоря уже	1	1
348	настоящее время	2	1
349	не изменил	1	1
350	народа о	1	1
351	из того	4	1
352	каждого из	1	1
353	показывающих что	1	1
354	у него	5	1
355	отнесся к	1	1
356	причем в	1	1
357	этом и	1	1
358	это обстоятельство	2	1
359	мы не	1	1
360	долго и	1	1
361	не так	4	1
362	очень много	3	1
363	стоят в	2	1
364	не были	1	1
365	виду следующие	1	1
366	в в	4	1
367	то и	2	1
368	одному и	1	1
369	от него	3	1
370	рассматривать как	2	1
371	борьбе с	1	1
372	с другими	1	1
373	в голову	1	1
374	таким путем	1	1
375	что элементы	2	1
376	а на	1	1
377	о возможности	1	1
378	если она	1	1
379	на таких	2	1
380	а между	8	1
381	вследствие этого	2	1
382	так в	1	1
383	внимание что	1	1
384	не очень	2	1
385	а в	3	1
386	ни для	2	1
387	это имеет	1	1
388	ли в	1	1
389	именно такой	1	1
390	что только	2	1
391	сомнению что	3	1
392	приложении к	1	1
393	это те	1	1
394	в принципе	1	1
395	были бы	1	1
396	он сам	1	1
397	совсем не	1	1
398	в настоящее	2	1
399	независимо от	2	1
400	видели выше	1	1
401	большим трудом	1	1
402	является ли	3	1
403	все-таки не	4	1
404	принадлежат к	1	1
405	жизни в	1	1
406	что же	2	1
407	ничем не	4	1
408	и тут	1	1
409	материал но	1	1
410	и кто	1	1
411	народа если	1	1
412	всего что	1	1
413	только один	2	1
414	еще больше	3	1
415	виде как	2	1
416	без внимания	1	1
417	зрения на	1	1
418	которых к	1	1
419	отношение к	4	1
420	что среди	1	1
421	простой народ	1	1
422	особенностей в	1	1
423	что касается	6	1
424	и некоторые	2	1
425	с общим	2	1
426	будто должно	1	1
427	или о	1	1
428	между ними	2	1
429	различия в	3	1
430	как не	2	1
431	в таком	4	1
432	быть не	1	1
433	один общий	2	1
434	но если	2	1
435	но как	2	1
436	виде в	1	1
437	мы видели	2	1
438	в народных	1	1
439	к ней	1	1
440	высшей степени	1	1
441	тот же	3	1
442	в приложении	1	1
443	и то	4	1
444	не трудно	1	1
445	из народа	1	1
446	что для	4	1
447	народных массах	1	1
448	традиции и	1	1
449	тут не	1	1
450	мало того	4	1
451	и той	1	1
452	этом случае	4	1
453	на все	5	1
454	не могут	4	1
455	по отношению	9	1
456	взглядов на	1	1
457	в моем	1	1
458	относится наш	1	1
459	речь в	1	1
460	и без	5	1
461	в совершенно	3	1
462	своей части	1	1
463	но этот	1	1
464	друг к	2	1
465	они и	1	1
466	как мы	2	1
467	с соответствующими	1	1
468	из этих	8	1
469	из этого	6	1
470	это и	1	1
471	со временем	2	1
472	в отдельных	2	1
473	русском языке	1	1
474	не создает	1	1
475	для самого	2	1
476	к его	1	1
477	с народом	1	1
478	общего с	2	1
479	на стороне	1	1
480	конечно на	1	1
481	том кто	1	1
482	являются не	1	1
483	а за	1	1
484	заключается в	2	1
485	возможно что	1	1
486	смысле слова	1	1
487	именно как	1	1
488	что составляет	1	1
489	поэтому и	1	1
490	свою очередь	2	1
491	и от	5	1
492	в сущности	2	1
493	можно назвать	3	1
494	о ее	1	1
495	с которыми	2	1
496	зависимости от	1	1
497	да и	1	1
498	она не	2	1
499	стороны но	1	1
500	пор они	1	1
501	один из	1	1
502	можно найти	1	1
503	основана на	1	1
504	в создании	1	1
505	что до	1	1
506	естественно что	1	1
507	всю свою	1	1
508	v но	1	1
509	на основании	1	1
510	а все	1	1
511	к другу	2	1
512	к тем	2	1
513	в первом	1	1
514	и проч	4	1
515	перестает быть	1	1
516	так называемых	1	1
517	с возмущением	1	1
518	ничего общего	3	1
519	это делает	1	1
520	малейшего намека	1	1
521	становится понятным	1	1
522	той же	1	1
523	уже в	1	1
524	что при	6	1
525	заметить что	1	1
526	себе и	1	1
527	от этих	1	1
528	прошлого века	1	1
529	в основе	2	1
530	то время	2	1
531	можно ли	2	1
532	ту же	2	1
533	по мнению	1	1
534	лишь на	1	1
535	в каждом	1	1
536	без всякого	1	1
537	и тому	2	1
538	при таких	1	1
539	особенно если	1	1
540	а во-вторых	1	1
541	оно стало	1	1
542	с ними	2	1
543	же более	1	1
544	в среде	2	1
545	одна из	2	1
546	и тем	1	1
547	окажется что	1	1
548	в зависимости	1	1
549	различие между	1	1
550	и среди	1	1
551	не вполне	3	1
552	будто бы	1	1
553	не выше	4	1
554	перед глазами	1	1
555	для борьбы	1	1
556	на которых	1	1
557	в руках	1	1
558	то для	1	1
559	при оценке	1	1
560	при чем	6	1
561	в сторону	2	1
562	такой же	2	1
563	может служить	3	1
564	пути к	1	1
565	но вместе	1	1
566	указаний на	1	1
567	себя и	2	1
568	в высшей	1	1
569	мы можем	6	1
570	и если	6	1
571	его мнению	1	1
572	будет иметь	2	1
573	нет что	1	1
574	известный запас	1	1
575	о них	2	1
576	нею и	1	1
577	не совсем	1	1
578	представление о	3	1
579	из всех	5	1
580	на этом	2	1
581	роль в	1	1
582	человек с	1	1
583	о тех	1	1
584	освободиться от	2	1
585	не случайно	1	1
586	же касается	2	1
587	в своих	2	1
588	те же	2	1
589	те которые	1	1
590	и еще	1	1
591	и хотя	1	1
592	том числе	1	1
593	что тот	1	1
594	от них	1	1
595	этих двух	2	1
596	и эти	1	1
597	на него	2	1
598	одно из	3	1
599	в развитии	1	1
600	столь же	5	1
601	уже о	1	1
602	отсюда как	1	1
603	в общий	2	1
604	все они	5	1
605	на этой	2	1
606	ее из	1	1
607	общества и	1	1
608	отличаются от	1	1
609	от которого	1	1
610	найдет в	1	1
611	они должны	3	1
612	с ума	1	1
613	не подлежит	3	1
614	смотреть на	1	1
615	не следует	1	1
616	и до	3	1
617	дело однако	1	1
618	целый ряд	4	1
619	с большой	1	1
620	на два	1	1
621	с такой	1	1
622	явилось следствием	1	1
623	я более	1	1
624	очень медленно	1	1
625	понимать в	1	1
626	под видом	1	1
627	что она	1	1
628	в ту	2	1
629	представлению о	1	1
630	и уже	2	1
631	так или	5	1
632	больше а	1	1
633	а после	1	1
634	именно потому	2	1
635	одному из	1	1
636	что все	5	1
637	что оно	3	1
638	точно так	1	1
639	для народа	1	1
640	как будто	5	1
641	конечно не	3	1
642	представляет собою	2	1
643	с тех	1	1
644	у другого	1	1
645	основан на	1	1
646	эпохи то	1	1
647	тем сильнее	2	1
648	и такая	1	1
649	отношению к	9	1
650	от элементов	1	1
651	старшего поколения	1	1
652	догадаться что	1	1
653	именно поэтому	1	1
654	или иначе	5	1
655	ответить на	2	1
656	языке так	1	1
657	таких условиях	1	1
658	но именно	1	1
659	можно было	1	1
660	же духе	1	1
661	почти ничего	2	1
662	частью в	1	1
663	не могу	1	1
664	что во	1	1
665	мысль о	1	1
666	но совершенно	1	1
667	из элементов	7	1
668	образом в	3	1
669	тех пор	2	1
670	к одному	1	1
671	связь между	1	1
672	все что	9	1
673	наконец и	1	1
674	том чтобы	2	1
675	он и	1	1
676	надо иметь	1	1
677	в свою	2	1
678	во втором	2	1
