N	2gram	Bakhtin_sl_2	Psycholo
313	категорий и	1	1
314	так резко	1	1
315	действовать и	1	1
316	по преимуществу	1	1
317	ведь и	2	1
318	все те	1	1
319	проза в	1	1
320	и этот	1	1
321	и могут	1	1
322	на тех	1	1
323	и значение	1	1
324	прийти к	1	1
325	и свой	1	1
326	темы в	2	1
327	единство и	3	1
328	именно к	2	1
329	этих частей	1	1
330	не была	3	1
331	он как	1	1
332	но она	2	1
333	на тему	1	1
334	и ее	1	1
335	за всеми	2	1
336	мы ее	1	1
337	слова при	2	1
338	в ней	3	1
339	свою очередь	2	1
340	литературы и	1	1
341	сложный и	1	1
342	меньше чем	2	1
343	еще не	7	1
344	и на	4	1
345	с его	7	1
346	во всех	12	1
347	тем как	1	1
348	как таковая	1	1
349	то мы	1	1
350	а следовательно	1	1
351	друг к	1	1
352	оно уже	2	1
353	то он	1	1
354	это слово	1	1
355	в сторону	1	1
356	которую она	1	1
357	при условии	1	1
358	иметь дело	2	1
359	человеку и	1	1
360	в прозу	1	1
361	за пределы	2	1
362	как первая	1	1
363	чем же	1	1
364	материалом для	1	1
365	дело идет	2	1
366	этом очень	1	1
367	если на	1	1
368	что как	1	1
369	для испытания	1	1
370	в различные	2	1
371	в известной	1	1
372	и нет	2	1
373	перед нами	3	1
374	процессе развития	1	1
375	и слова	5	1
376	могли бы	1	1
377	как уже	2	1
378	двух разных	1	1
379	и наконец	5	1
380	сказал бы	1	1
381	произведение которое	1	1
382	формы не	1	1
383	вносит в	1	1
384	конечно не	5	1
385	и свою	1	1
386	или иную	1	1
387	за собой	1	1
388	из самых	1	1
389	пушкина до	1	1
390	этих моментов	1	1
391	выражение в	1	1
392	смотрим на	1	1
393	такими же	1	1
394	с их	3	1
395	бы только	2	1
396	и те	1	1
397	одно и	1	1
398	а вовсе	2	1
399	но прежде	2	1
400	широком смысле	1	1
401	на его	2	1
402	здесь особенно	1	1
403	время и	1	1
404	человек не	1	1
405	вокруг себя	1	1
406	и еще	1	1
407	и социальной	3	1
408	моменты которые	1	1
409	в корне	1	1
410	поставлена во	1	1
411	в громадной	1	1
412	и сказал	1	1
413	изображения и	2	1
414	даны и	1	1
415	словом или	1	1
416	в нее	2	1
417	конца и	1	1
418	но все	5	1
419	человека в	5	1
420	трем основным	1	1
421	и слушателей	1	1
422	в мире	1	1
423	конечно в	2	1
424	иначе направляет	1	1
425	об этом	1	1
426	на все	1	1
427	для своей	1	1
428	только своим	1	1
429	а как	1	1
430	знает что	1	1
431	не умеет	1	1
432	особенно в	2	1
433	это не	5	1
434	но их	1	1
435	и правды	1	1
436	за ней	2	1
437	слов на	1	1
438	чаще всего	1	1
439	на материале	2	1
440	все равно	1	1
441	но лишь	2	1
442	и уже	1	1
443	этим и	1	1
444	всегда и	1	1
445	и вне	2	1
446	как сказано	1	1
447	чем в	2	1
448	ведет к	1	1
449	п но	2	1
450	значение как	2	1
451	автора и	2	1
452	еще раз	3	1
453	двух планах	1	1
454	и становится	1	1
455	есть такая	1	1
456	освобождает от	1	1
457	для него	7	1
458	и при	2	1
459	свой смысл	2	1
460	нему и	1	1
461	должны были	1	1
462	есть предмет	1	1
463	для изучения	1	1
464	иных форм	1	1
465	своими словами	4	1
466	и более	2	1
467	однако в	2	1
468	зрения и	2	1
469	это действие	1	1
470	с которой	1	1
471	отдельных индивидов	1	1
472	в таких	1	1
473	лиц и	1	1
474	самого начала	1	1
475	как о	2	1
476	дело не	1	1
477	дело в	2	1
478	к новым	1	1
479	материала в	2	1
480	на котором	2	1
481	заключены в	1	1
482	того как	2	1
483	только и	2	1
484	всегда с	1	1
485	людей и	2	1
486	п в	2	1
487	связи с	3	1
488	всех высоких	1	1
489	слова оно	2	1
490	не до	1	1
491	точном смысле	2	1
492	религиозные системы	1	1
493	п то	1	1
494	в духе	1	1
495	в направлении	1	1
496	во все	1	1
497	лежит в	1	1
498	как только	1	1
499	числе и	1	1
500	не проникая	1	1
501	мы смотрим	1	1
502	содержанием и	1	1
503	одну и	1	1
504	анализа и	1	1
505	формы к	1	1
506	или игнорировать	1	1
507	перейти к	1	1
508	он никогда	1	1
509	поэтического языка	1	1
510	подход к	1	1
511	оно не	8	1
512	подходят к	1	1
513	оно может	2	1
514	как не	1	1
515	на нем	2	1
516	их значение	1	1
517	ее объеме	1	1
518	точками зрения	1	1
519	языка и	9	1
520	как по	1	1
521	характер и	1	1
522	согласны с	1	1
523	же и	2	1
524	чтобы прийти	1	1
525	с самого	1	1
526	зрения не	1	1
527	законченности и	1	1
528	в пределах	13	1
529	следовательно и	1	1
530	понимание и	1	1
531	и специфическое	1	1
532	его слове	4	1
533	здесь как	2	1
534	здесь нет	1	1
535	личности на	1	1
536	всех возможных	1	1
537	поэтому в	1	1
538	громадное значение	2	1
539	не меньше	2	1
540	точности и	2	1
541	мы всегда	1	1
542	о нем	2	1
543	и вариации	1	1
544	в состав	3	1
545	существенной и	2	1
546	определенным образом	1	1
547	обращается к	1	1
548	при изображении	1	1
549	можно сказать	1	1
550	словесного изображения	1	1
551	в различных	2	1
552	людей как	1	1
553	а также	3	1
554	может не	2	1
555	в значительной	6	1
556	из главных	1	1
557	как у	1	1
558	определяется и	1	1
559	самый процесс	1	1
560	чужую речь	2	1
561	говорить об	1	1
562	во всей	1	1
563	вообще и	1	1
564	слов и	3	1
565	в свете	3	1
566	о предмете	1	1
567	человека как	1	1
568	и об	1	1
569	и существенно	2	1
570	является результатом	1	1
571	самим автором	1	1
572	степени что	1	1
573	и мир	4	1
574	в самый	1	1
575	в ту	1	1
576	как отношение	2	1
577	есть процесс	1	1
578	в точном	2	1
579	в двух	1	1
580	чем это	1	1
581	одной из	1	1
582	нашей темы	3	1
583	нем не	1	1
584	и между	2	1
585	и действительно	1	1
586	должен быть	2	1
587	быть сведены	1	1
588	здесь с	1	1
589	для чтения	2	1
590	химическое соединение	1	1
591	вместить в	1	1
592	своим собственным	1	1
593	отнести к	1	1
594	значение и	1	1
595	оно в	1	1
596	все формы	2	1
597	но самое	1	1
598	а это	1	1
599	за счет	1	1
600	этого процесса	3	1
601	и обратно	1	1
602	и социально	1	1
603	за ним	1	1
604	условии если	1	1
605	стоит и	1	1
606	цели и	2	1
607	мы находим	1	1
608	сами по	1	1
609	может служить	1	1
610	как такового	1	1
611	и оценки	1	1
612	поэзии но	1	1
613	в других	1	1
614	слово до	2	1
615	и важность	1	1
616	самого же	2	1
617	же сущность	1	1
618	правды и	1	1
619	в особенности	3	1
620	жизни в	2	1
621	формах в	2	1
622	для поэтического	1	1
623	этой проблемы	1	1
624	именно в	2	1
625	здесь в	3	1
626	в свою	3	1
627	действующих лиц	2	1
628	им слов	1	1
629	мы еще	1	1
630	отношениями и	1	1
631	и др	4	1
632	могут иметь	1	1
633	показано выше	1	1
634	моментов и	1	1
635	которых мы	2	1
636	и материала	2	1
637	и самый	1	1
638	зависит от	1	1
639	приходится иметь	2	1
640	его как	2	1
641	с простой	1	1
642	необходимый для	1	1
643	к трем	1	1
644	для этой	1	1
645	как ни	1	1
646	слове как	3	1
647	о себе	1	1
648	истории идеологий	1	1
649	из форм	1	1
650	мы говорим	1	1
651	это сознание	2	1
652	образом на	1	1
653	было показано	1	1
654	только с	2	1
655	сведены к	1	1
656	эпох и	1	1
657	представления о	1	1
658	он говорит	1	1
659	в той	4	1
660	лежат в	1	1
661	и идеологической	1	1
662	в литературе	1	1
663	и всей	1	1
664	быть только	1	1
665	слов в	2	1
666	хотя он	1	1
667	для понимания	1	1
668	и философии	1	1
669	должно быть	1	1
670	их отношение	1	1
671	дело здесь	1	1
672	и оценка	1	1
673	смысл в	1	1
674	поэтому когда	1	1
675	слова есть	1	1
676	слова и	8	1
677	но почему	1	1
678	автором и	1	1
679	в условиях	1	1
680	как предмет	4	1
681	новые и	1	1
682	между собой	1	1
683	которые были	1	1
684	в более	2	1
685	судьбы и	1	1
686	и само	2	1
687	или в	2	1
688	романе и	2	1
689	как для	3	1
690	всяком другом	1	1
691	и смысл	1	1
692	истории литературы	3	1
693	хотя бы	3	1
694	которой мы	1	1
695	различные эпохи	2	1
696	же в	1	1
697	же предмет	1	1
698	в широком	1	1
699	только как	1	1
700	в системе	1	1
701	и внутренне	2	1
702	в их	2	1
703	другим и	1	1
704	также в	1	1
705	применения и	1	1
706	с ними	5	1
707	одновременно и	3	1
708	к другу	1	1
709	при изучении	1	1
710	всего материала	1	1
711	языка то	3	1
712	не совокупность	1	1
713	создает особую	2	1
714	включает в	2	1
715	которым они	1	1
716	материалом и	2	1
717	том числе	1	1
718	слова это	1	1
