N	2gram	Bakhtin_Pr_1	slovoVRo
141	отношению к	11	4
142	должна быть	2	3
143	той же	6	3
144	единство и	1	3
145	говорить о	2	3
146	роман в	2	3
147	в чем	1	3
148	можно прямо	1	3
149	перед нами	4	3
150	и как	8	3
151	не приходится	1	3
152	бы и	4	3
153	с их	5	3
154	человеке и	1	3
155	со всею	3	3
156	сознание и	3	3
157	лишь в	3	3
158	с точки	15	3
159	не столько	3	3
160	точку зрения	4	3
161	не была	1	3
162	чужие слова	1	3
163	нем в	1	3
164	этом отношении	5	3
165	авторское слово	1	3
166	в ней	1	3
167	к чужому	1	3
168	к нему	3	3
169	между тем	5	3
170	что и	5	3
171	в свете	3	3
172	быть и	1	3
173	всех его	1	3
174	или даже	2	3
175	него нет	1	3
176	у него	6	3
177	в роман	1	3
178	рядом с	13	3
179	точек зрения	3	3
180	здесь в	1	3
181	в некоторых	1	3
182	стремится к	1	3
183	материал и	2	3
184	прямо сказать	1	3
185	в романах	7	3
186	как к	1	3
187	и от	1	3
188	голоса и	1	3
189	но это	5	3
190	что в	8	3
191	хотя бы	2	3
192	сказать что	5	3
193	героя в	4	3
194	во всяком	4	3
195	можно говорить	2	2
196	одним из	8	2
197	в сфере	2	2
198	своего и	1	2
199	это и	9	2
200	романе не	1	2
201	мы уже	2	2
202	на материале	3	2
203	и само	2	2
204	мы не	2	2
205	именно к	1	2
206	с ее	2	2
207	и чужого	1	2
208	становится объектом	1	2
209	конечно и	4	2
210	по замыслу	1	2
211	подчеркнуть что	1	2
212	с авторским	2	2
213	роман и	1	2
214	и истолкования	1	2
215	но как	3	2
216	точка зрения	7	2
217	не все	1	2
218	менее всего	4	2
219	в новом	1	2
220	за пределы	6	2
221	изображения и	4	2
222	с этим	1	2
223	кроме того	3	2
224	хотя и	1	2
225	как уже	1	2
226	бы только	1	2
227	авторским словом	1	2
228	материалом и	1	2
229	себе как	1	2
230	лежит на	1	2
231	в нашем	1	2
232	романа но	2	2
233	диалог в	2	2
234	в себе	5	2
235	роль в	2	2
236	становится предметом	1	2
237	воспитания и	1	2
238	как он	2	2
239	а вовсе	1	2
240	на его	2	2
241	он не	4	2
242	борьбу с	1	2
243	между материалом	1	2
244	и более	1	2
245	кажется нам	1	2
246	из него	1	2
247	людей и	1	2
248	идеологическую позицию	1	2
249	основе его	1	2
250	его романах	1	2
251	значение в	1	2
252	самого автора	6	2
253	зрения на	8	2
254	зрения и	2	2
255	далеко не	1	2
256	и вне	1	2
257	чем в	2	2
258	автора и	5	2
259	смысл и	2	2
260	и другие	2	2
261	и при	1	2
262	и художественно	1	2
263	в их	3	2
264	мы сказали	1	2
265	но эта	4	2
266	но он	2	2
267	однако в	2	2
268	слов о	1	2
269	даже в	2	2
270	благодаря этой	1	2
271	на котором	2	2
272	тогда когда	1	2
273	дело в	1	2
274	которого он	1	2
275	материала в	1	2
276	того чтобы	4	2
277	чем не	1	2
278	в одном	9	2
279	вне его	2	2
280	к ней	1	2
281	слове и	1	2
282	и форм	1	2
283	входят в	2	2
284	в области	3	2
285	в речах	1	2
286	отличается от	2	2
287	людях и	1	2
288	слова о	1	2
289	должен быть	1	2
290	оно может	1	2
291	проблема эта	1	2
292	и образ	1	2
293	его художественного	4	2
294	в себя	3	2
295	в дальнейшем	1	2
296	и исторически	1	2
297	в рамки	2	2
298	те же	1	2
299	здесь как	1	2
300	взаимодействие и	1	2
301	на ряд	2	2
302	о нем	11	2
303	и здесь	3	2
304	на него	2	2
305	о том	2	2
306	и т.п	3	2
307	таков например	1	2
308	притом в	1	2
309	ним и	4	2
310	в форме	6	2
311	нем и	1	2
312	как например	2	2
313	речь о	1	2
314	что он	10	2
315	мы увидим	1	2
316	почти все	1	2
317	это очень	3	2
318	всяком случае	3	2
319	на мир	8	2
320	именно на	2	2
321	со всеми	1	2
322	же и	1	2
323	уже в	5	2
324	он стремится	3	2
325	разновидности романного	1	2
326	его и	1	2
327	истории европейского	1	2
328	для того	2	2
329	то что	18	2
330	не было	3	2
331	до сих	2	2
332	именно в	6	2
333	а именно	1	2
334	более того	3	2
335	для сознания	1	2
336	изображения в	3	2
337	его как	5	2
338	его именно	1	2
339	и слово	1	2
340	в одно	1	2
341	слово слово	1	2
342	роман не	1	2
343	эти слова	1	2
344	вместе с	2	2
345	может стать	1	2
346	в данном	2	2
347	если оно	1	2
348	есть на	1	2
349	себя то	1	2
350	чужому слову	1	2
351	существенно и	3	2
352	материал для	1	2
353	дело идет	6	2
354	и нет	1	2
355	сих пор	2	2
356	например у	1	2
357	известной степени	1	2
358	она может	1	2
359	всем этим	1	2
360	в результате	4	2
361	все они	1	2
362	жизни в	1	2
363	только с	2	2
364	может и	1	2
365	работы и	1	2
366	не знает	1	2
367	и внутренне	1	2
368	от характера	3	2
369	к его	1	2
370	слово героя	6	2
371	все что	3	2
372	они не	3	2
373	и наиболее	1	1
374	себя как	5	1
375	смысле слова	1	1
376	от этой	1	1
377	этого в	1	1
378	но их	1	1
379	в движение	1	1
380	и изображения	4	1
381	так резко	1	1
382	словом как	1	1
383	становится в	1	1
384	он может	3	1
385	идет о	3	1
386	и есть	5	1
387	за собой	1	1
388	из самых	1	1
389	по преимуществу	3	1
390	и до	1	1
391	разделяется на	1	1
392	слово же	1	1
393	и за	1	1
394	и могут	1	1
395	а как	6	1
396	есть не	2	1
397	со всех	1	1
398	на тех	1	1
399	и значение	1	1
400	он знает	3	1
401	опирающееся на	1	1
402	и о	3	1
403	героя но	1	1
404	место в	1	1
405	он как	1	1
406	своему герою	1	1
407	социальной действительности	2	1
408	диалога в	1	1
409	как не	4	1
410	самого героя	8	1
411	между репликами	1	1
412	почва для	1	1
413	он сам	3	1
414	первый план	1	1
415	людей в	1	1
416	в создании	1	1
417	сохраняет свое	1	1
418	но конечно	2	1
419	а следовательно	1	1
420	друг к	1	1
421	осознает себя	1	1
422	чем это	1	1
423	совсем не	1	1
424	то он	3	1
425	слов не	1	1
426	к которой	1	1
427	в план	1	1
428	остаются в	1	1
429	вступают в	1	1
430	ивана карамазова	5	1
431	приемов построения	1	1
432	в едином	4	1
433	творчество достоевского	3	1
434	внешних и	1	1
435	чем же	1	1
436	и ложь	1	1
437	характер и	1	1
438	материал на	1	1
439	в одной	4	1
440	его на	2	1
441	до его	1	1
442	что как	1	1
443	для испытания	1	1
444	романах достоевского	6	1
445	не сливается	1	1
446	частей и	1	1
447	сознания в	2	1
448	могли бы	3	1
449	героев достоевского	3	1
450	и внутреннюю	1	1
451	и превращается	1	1
452	и художественного	1	1
453	все новые	1	1
454	такой подход	1	1
455	в самом	8	1
456	к художественному	1	1
457	в целом	4	1
458	момент его	2	1
459	романы и	1	1
460	он в	2	1
461	борьбу за	1	1
462	выражение в	4	1
463	и самый	1	1
464	в этой	4	1
465	нами в	1	1
466	в маленьком	1	1
467	другом случае	1	1
468	но его	1	1
469	ее как	2	1
470	свой материал	1	1
471	всего подходят	1	1
472	дело здесь	1	1
473	зрения его	1	1
474	этот процесс	1	1
475	вообще не	1	1
476	в чужую	2	1
477	что она	2	1
478	больше всего	1	1
479	время и	1	1
480	он ни	1	1
481	но именно	4	1
482	и только	1	1
483	и еще	1	1
484	не значит	2	1
485	романе до	1	1
486	у ивана	2	1
487	миров и	1	1
488	и сам	2	1
489	характер в	1	1
490	процессе этого	1	1
491	и по	2	1
492	в соответствующем	1	1
493	эта полнота	1	1
494	одно и	1	1
495	как таковое	1	1
496	в каждом	8	1
497	через все	1	1
498	он просто	1	1
499	что мир	1	1
500	в мире	7	1
501	об этом	1	1
502	и внутренняя	1	1
503	к другу	1	1
504	них не	1	1
505	сознание не	1	1
506	а его	3	1
507	знает что	1	1
508	это было	1	1
509	действительности в	1	1
510	но самый	1	1
511	новые и	1	1
512	и тем	2	1
513	ведь если	1	1
514	здесь нет	1	1
515	и романа	1	1
516	он является	1	1
517	достоевского и	12	1
518	все равно	2	1
519	о способах	2	1
520	в соединении	1	1
521	всегда и	1	1
522	несмотря на	6	1
523	до достоевского	2	1
524	ведет к	1	1
525	выйти за	2	1
526	в категории	1	1
527	такой же	1	1
528	здесь конечно	1	1
529	в один	2	1
530	сосредоточиться на	1	1
531	на первый	1	1
532	идеологической позиции	1	1
533	в эту	1	1
534	все элементы	1	1
535	довлеет себе	1	1
536	в своей	11	1
537	сказать так	1	1
538	сознания но	1	1
539	образ а	2	1
540	лежат в	1	1
541	эта тема	1	1
542	с идеей	3	1
543	конечно что	2	1
544	его мире	2	1
545	добиться от	1	1
546	часто не	1	1
547	романа который	2	1
548	он принимает	1	1
549	себе а	1	1
550	романа исключительно	1	1
551	мысли и	2	1
552	не исчерпывается	2	1
553	нему и	2	1
554	своем собственном	1	1
555	дан в	1	1
556	своему существу	1	1
557	с чужою	1	1
558	где герой	1	1
559	он живет	1	1
560	но во	1	1
561	его сознание	1	1
562	своего времени	2	1
563	по ту	1	1
564	далека от	1	1
565	произведения в	1	1
566	возможно только	1	1
567	развития европейского	1	1
568	как проблема	1	1
569	окружающей действительности	2	1
570	и герой	1	1
571	и достоевского	1	1
572	индивидуальных воль	1	1
573	построении романа	2	1
574	его целом	5	1
575	до известной	1	1
576	xviii века	1	1
577	человека но	2	1
578	лиц и	1	1
579	с которой	4	1
580	аналогичные явления	1	1
581	кругозор в	1	1
582	самого начала	3	1
583	авторского слова	7	1
584	приведенной нами	1	1
585	не о	1	1
586	и притом	2	1
587	на себе	2	1
588	и специфичность	1	1
589	весь этот	2	1
590	могут до	1	1
591	героев и	6	1
592	и имеет	1	1
593	в нас	1	1
594	иметь в	1	1
595	пределах самого	1	1
596	к такому	1	1
597	их значение	1	1
598	и уже	3	1
599	сосуществования но	1	1
600	следовательно и	2	1
601	не стремится	1	1
602	карамазова и	4	1
603	построения образа	1	1
604	ничего не	6	1
605	она ни	1	1
606	по своей	1	1
607	она имеет	1	1
608	прежде чем	1	1
609	это слово	1	1
610	ним но	1	1
611	нам важно	1	1
612	в сознании	2	1
613	можем здесь	1	1
614	эти три	1	1
615	не столь	1	1
616	или иных	1	1
617	не слышит	1	1
618	стиль и	1	1
619	полемизирует с	1	1
620	xx века	1	1
621	к себе	2	1
622	в духе	3	1
623	и изображается	1	1
624	конструкции и	1	1
625	во все	3	1
626	из самого	1	1
627	лежит в	1	1
628	и всех	1	1
629	если же	2	1
630	как только	1	1
631	и отдельных	1	1
632	глубокое и	3	1
633	всего что	1	1
634	совершенно иной	1	1
635	и разрешить	2	1
636	подходят к	1	1
637	думают и	1	1
638	в применении	1	1
639	и это	5	1
640	и самое	2	1
641	а предмет	1	1
642	взаимодействие с	1	1
643	в окружающем	1	1
644	точками зрения	2	1
645	как по	1	1
646	сочетается с	3	1
647	согласны с	1	1
648	чтобы быть	1	1
649	него самого	3	1
650	и говорит	1	1
651	и этим	2	1
652	с самого	2	1
653	этот роман	1	1
654	приводит к	3	1
655	дано в	2	1
656	слова а	2	1
657	с эпохами	1	1
658	и другими	4	1
659	и которые	1	1
660	введенное в	1	1
661	и всюду	1	1
662	во второй	1	1
663	всех возможных	1	1
664	и социальные	1	1
665	основная особенность	1	1
666	поэтому в	2	1
667	одно из	1	1
668	он остается	2	1
669	не на	3	1
670	за пределами	1	1
671	никак не	2	1
672	и что	1	1
673	не поддается	1	1
674	романа мы	1	1
675	можно сказать	2	1
676	отлично знает	1	1
677	такими же	1	1
678	в драме	5	1
679	тем или	1	1
680	тем как	4	1
681	увидеть и	1	1
682	при изображении	1	1
683	не довлеет	1	1
684	поступок героя	1	1
685	во всей	2	1
686	вокруг героя	1	1
687	в художественной	2	1
688	представления о	1	1
689	и следовательно	1	1
690	в лучшем	2	1
691	и она	1	1
692	является результатом	1	1
693	условия для	1	1
694	сознания его	1	1
695	как объект	4	1
696	на те	1	1
697	строится не	1	1
698	того что	2	1
699	себе еще	2	1
700	творческого процесса	3	1
701	слов он	1	1
702	всякого рода	1	1
703	образы людей	1	1
704	одной из	1	1
705	проникнуть в	1	1
706	в какой	1	1
707	друг друга	3	1
708	целом ряде	1	1
709	всех существенных	1	1
710	уже говорили	1	1
711	образом даже	1	1
712	и действительно	1	1
713	в напряженном	1	1
714	всею ясностью	1	1
715	такого героя	1	1
716	кругозора в	1	1
717	одном сознании	1	1
718	никак нельзя	2	1
719	здесь с	3	1
720	в качестве	1	1
721	слова героя	1	1
722	от автора	3	1
723	нет прямого	1	1
724	ибо все	1	1
725	не можем	1	1
726	так можно	1	1
727	говорить об	2	1
728	только чисто	1	1
729	значение и	1	1
730	роман он	1	1
731	они могли	1	1
732	него и	1	1
733	к слову	1	1
734	но самое	1	1
735	равновесия и	1	1
736	мир поэтому	1	1
737	но есть	1	1
738	за ним	2	1
739	евангельские тексты	1	1
740	собственного слова	1	1
741	мир в	2	1
742	слово его	1	1
743	сами по	3	1
744	в пространстве	3	1
745	и со	1	1
746	в конце	5	1
747	художественному целому	1	1
748	не для	1	1
749	к явлениям	1	1
750	ту сторону	1	1
751	может служить	1	1
752	дело и	1	1
753	случае не	1	1
754	и никогда	1	1
755	свое выражение	1	1
756	как такового	1	1
757	как раз	4	1
758	тем что	3	1
759	все этапы	1	1
760	и оценки	1	1
761	уверенного и	1	1
762	героя его	2	1
763	старается предвосхитить	1	1
764	перейти к	1	1
765	эти противоречия	1	1
766	подлинного художественного	1	1
767	предметом изображения	2	1
768	обо мне	1	1
769	глубине и	1	1
770	разнороднейший материал	3	1
771	развитии и	1	1
772	лишь одним	2	1
773	особая точка	1	1
774	героев с	1	1
775	как у	2	1
776	строится в	1	1
777	завершенность и	1	1
778	и самая	1	1
779	характерно для	1	1
780	пределы и	1	1
781	чужой мысли	1	1
782	быть глубоко	1	1
783	ему принадлежит	1	1
784	что не	1	1
785	себе то	1	1
786	говорит о	1	1
787	должно быть	1	1
788	героев как	1	1
789	притом не	1	1
790	превращается в	1	1
791	авторских слов	2	1
792	нужно сказать	1	1
793	а на	1	1
794	и внешний	1	1
795	с большей	1	1
796	самое слово	1	1
797	другой стороны	2	1
798	что действие	1	1
799	все время	1	1
800	из участников	1	1
801	слова слово	1	1
802	и взаимного	1	1
803	оценки и	1	1
804	героя герой	1	1
805	мира в	6	1
806	определенными и	1	1
807	проникновения в	1	1
808	вступает в	1	1
809	в частности	1	1
810	все то	4	1
811	о себе	9	1
812	поэтому даже	1	1
813	в рамках	2	1
814	даже не	1	1
815	только его	1	1
816	и приобретает	1	1
817	нет ни	2	1
818	этих романах	1	1
819	он говорит	2	1
820	который мы	1	1
821	и полноценность	1	1
822	или иного	1	1
823	с миром	2	1
824	даже там	1	1
825	и идеологической	1	1
826	романа он	2	1
827	в литературе	3	1
828	он сумел	1	1
829	эпоха с	1	1
830	быть только	1	1
831	да и	2	1
832	хотя он	1	1
833	сосуществование и	3	1
834	для понимания	3	1
835	толстого в	1	1
836	мира с	1	1
837	этого слова	2	1
838	и диалог	1	1
839	его несмотря	1	1
840	на пути	2	1
841	человеку как	1	1
842	у толстого	2	1
843	в условиях	2	1
844	то перед	2	1
845	при условии	1	1
846	того или	1	1
847	романа с	2	1
848	в самую	1	1
849	однако не	2	1
850	себе все	1	1
851	которые были	3	1
852	мире а	2	1
853	такой образ	2	1
854	тех или	1	1
855	и времени	1	1
856	лишь попутно	1	1
857	конечно эта	1	1
858	слова но	2	1
859	отсюда следует	1	1
860	но на	1	1
861	сознания и	3	1
862	или иным	1	1
863	себя самого	4	1
864	наблюдения над	1	1
865	из своего	3	1
866	и могли	1	1
867	на языке	2	1
868	замкнутость и	1	1
869	же в	2	1
870	этим он	1	1
871	маленьком масштабе	1	1
872	нисколько не	2	1
873	значит конечно	2	1
874	нами не	1	1
875	чтобы добиться	1	1
876	лучшем случае	2	1
877	и широко	1	1
878	предметный мир	1	1
879	разобранные нами	1	1
880	только как	1	1
881	только действительность	1	1
882	этой проблемы	1	1
883	образ другого	1	1
884	свободным и	1	1
885	он дан	1	1
886	бы быть	1	1
887	формах всегда	1	1
888	ко всему	1	1
889	сам в	1	1
890	или точнее	1	1
891	что такое	1	1
892	в своих	2	1
893	только не	1	1
894	каждое слово	1	1
895	к этому	2	1
896	гораздо более	1	1
897	слова это	1	1
