N	2gram	Vygotskiy__4	DiskursI
250	говорить о	3	1
251	чем то	1	1
252	мы и	1	1
253	рассказ о	1	1
254	понимания и	1	1
255	события на	1	1
256	в дневнике	3	1
257	жизни для	2	1
258	на то	10	1
259	говорит о	4	1
260	ничем не	2	1
261	от этого	3	1
262	что они	6	1
263	или не	1	1
264	могло быть	1	1
265	однако он	1	1
266	даже не	2	1
267	действительно в	2	1
268	что вся	1	1
269	говоря мы	3	1
270	одно это	1	1
271	последовательности в	1	1
272	не соглашайся	1	1
273	событий и	3	1
274	которая в	1	1
275	и является	2	1
276	это как	1	1
277	его собственной	1	1
278	утверждает что	4	1
279	следует понимать	1	1
280	и действительно	1	1
281	в обычном	1	1
282	и их	1	1
283	в каких	2	1
284	и эти	2	1
285	со своими	1	1
286	сходятся в	1	1
287	понимать как	1	1
288	исходить из	1	1
289	вслед за	3	1
290	к концу	1	1
291	и всякий	2	1
292	в виде	3	1
293	не по	2	1
294	действующие лица	1	1
295	с ней	1	1
296	этот термин	1	1
297	о его	1	1
298	часто на	1	1
299	к нему	1	1
300	как раз	9	1
301	целью трагедии	1	1
302	образом и	1	1
303	действия в	1	1
304	его текст	1	1
305	другом случае	1	1
306	независимо от	1	1
307	цели и	1	1
308	и должны	1	1
309	в теории	1	1
310	тем самым	3	1
311	личности и	1	1
312	что это	13	1
313	есть все	1	1
314	в конце	8	1
315	до сих	3	1
316	но по	1	1
317	как это	14	1
318	событий так	1	1
319	в смысле	1	1
320	его смысл	1	1
321	которое мы	1	1
322	характера героя	2	1
323	легко показать	3	1
324	только то	1	1
325	и те	1	1
326	не на	2	1
327	таком взгляде	1	1
328	составляет его	1	1
329	то чтобы	2	1
330	в глубокую	1	1
331	бы и	2	1
332	с тем	4	1
333	вопросом о	1	1
334	те же	2	1
335	в нашем	1	1
336	искусства в	1	1
337	он сам	1	1
338	но все	2	1
339	принадлежит к	2	1
340	таком случае	1	1
341	ради чего	1	1
342	целом ряде	1	1
343	том и	1	1
344	с той	2	1
345	необходимо чтобы	1	1
346	например с	1	1
347	не хочет	1	1
348	но только	1	1
349	вместе с	8	1
350	этом смысле	1	1
351	с этой	4	1
352	дело в	1	1
353	правильного понимания	1	1
354	в таком	4	1
355	можем обозначить	2	1
356	которые лежат	1	1
357	что ни	2	1
358	в связи	1	1
359	в нашей	2	1
360	истории литературы	1	1
361	и времени	1	1
362	и другие	1	1
363	в той	3	1
364	в первый	3	1
365	не имеют	1	1
366	в воображении	1	1
367	не об	1	1
368	первых трех	1	1
369	этого слова	3	1
370	может существовать	1	1
371	она означает	1	1
372	во всем	2	1
373	все их	1	1
374	и других	4	1
375	в этих	1	1
376	из его	2	1
377	на все	2	1
378	при помощи	4	1
379	с точки	4	1
380	которое как	1	1
381	и сам	1	1
382	на слово	1	1
383	на него	4	1
384	не остается	1	1
385	которые в	1	1
386	не имеет	2	1
387	между двумя	2	1
388	а как	2	1
389	на самом	6	1
390	о жизни	1	1
391	во все	3	1
392	из этих	2	1
393	некоторые из	2	1
394	следовало бы	1	1
395	как нельзя	2	1
396	это и	5	1
397	она направлена	1	1
398	уже одно	1	1
399	требует от	1	1
400	и композиция	1	1
401	что его	3	1
402	творчества в	1	1
403	фабулы и	5	1
404	если в	1	1
405	с историей	1	1
406	что такое	1	1
407	том в	1	1
408	конечном счете	1	1
409	приводит в	1	1
410	на языке	1	1
411	и мы	15	1
412	пьесы а	1	1
413	что на	1	1
414	новое и	1	1
415	мы должны	6	1
416	и вся	1	1
417	и чем	1	1
418	связаны с	1	1
419	в чем	1	1
420	не то	4	1
421	но уже	1	1
422	и от	2	1
423	не все	2	1
424	что эту	1	1
425	нет она	1	1
426	речи которые	1	1
427	ни о	1	1
428	о ее	5	1
429	а иногда	1	1
430	во второй	1	1
431	да и	3	1
432	романа в	1	1
433	когда она	1	1
434	интригой и	1	1
435	исследований и	2	1
436	об одном	1	1
437	его с	1	1
438	основана на	2	1
439	отделен от	1	1
440	что до	1	1
441	этого как	1	1
442	это делает	2	1
443	том как	3	1
444	очевидно что	1	1
445	при таком	3	1
446	всяком случае	3	1
447	в жизни	4	1
448	не трудно	1	1
449	евгении онегине	1	1
450	со своей	1	1
451	уже были	1	1
452	не столько	1	1
453	когда указывает	1	1
454	за сценой	2	1
455	для правильного	1	1
456	и за	3	1
457	его и	2	1
458	она отличается	1	1
459	подошел к	1	1
460	и формой	1	1
461	рассказа она	1	1
462	образом в	2	1
463	во время	6	1
464	и заключается	1	1
465	как таковые	1	1
466	есть его	1	1
467	в конечном	1	1
468	для своей	1	1
469	со сцены	1	1
470	и другим	2	1
471	сам по	2	1
472	возникает как	1	1
473	же так	1	1
474	речи и	1	1
475	не будет	4	1
476	всех этих	3	1
477	два события	1	1
478	они по	1	1
479	на которых	1	1
480	обозначить как	1	1
481	проникновение в	1	1
482	слова и	4	1
483	есть к	1	1
484	в которой	4	1
485	чем она	1	1
486	в исторических	1	1
487	события и	1	1
488	от одного	1	1
489	акте выбора	1	1
490	в мире	3	1
491	себя и	1	1
492	мы можем	5	1
493	или во	1	1
494	к истине	1	1
495	в результате	2	1
496	он не	11	1
497	о них	2	1
498	красоты в	1	1
499	он весь	1	1
500	событие которое	1	1
501	ближе к	1	1
502	о такой	1	1
503	несмотря на	1	1
504	из того	1	1
505	то они	1	1
506	той же	4	1
507	до этого	2	1
508	по ходу	2	1
509	героя не	1	1
510	я не	4	1
511	нем нет	2	1
512	самого начала	5	1
513	здесь же	1	1
514	и состоит	1	1
515	как наиболее	1	1
516	представляют собой	1	1
517	не был	2	1
518	один голос	1	1
519	мы не	5	1
520	ее к	1	1
521	к некоторому	1	1
522	в каком	8	1
523	если их	1	1
524	и всю	1	1
525	и до	3	1
526	самом деле	12	1
527	вопрос зачем	1	1
528	перед ним	2	1
529	значении и	1	1
530	художественной литературы	1	1
531	чем-то другим	1	1
532	что она	10	1
533	должно было	2	1
534	сих пор	3	1
535	как прямая	1	1
536	тем же	1	1
537	понятно что	3	1
538	но далеко	1	1
539	и то	2	1
540	и может	5	1
541	с другим	1	1
542	но от	1	1
543	быть в	1	1
544	до конца	7	1
545	которое было	1	1
546	мнение что	3	1
547	и более	1	1
548	она уводит	1	1
549	этом как	1	1
550	согласиться с	1	1
551	и это	5	1
552	это уже	1	1
553	за ним	1	1
554	как будто	8	1
555	он говорит	3	1
556	только на	1	1
557	мы назвали	1	1
558	же с	1	1
559	чрезвычайно важную	1	1
560	себе и	2	1
561	или ином	1	1
562	для разработки	2	1
563	мы все	3	1
564	если бы	10	1
565	в уста	3	1
566	лежит в	2	1
567	от его	1	1
568	который не	2	1
569	том или	1	1
570	и романа	1	1
571	не могу	1	1
572	что во	1	1
573	мысль о	1	1
574	не могли	1	1
575	но такая	1	1
576	речь идет	3	1
577	своем значении	1	1
578	несет в	3	1
579	как говорит	2	1
580	но это	1	1
581	образ не	1	1
582	но для	1	1
583	в русской	2	1
584	идет о	3	1
585	на примере	2	1
