N	2gram	Propp_Russ_2	FransuaR
345	они по	1	1
346	за ней	1	1
347	данном случае	7	1
348	не соответствует	1	1
349	еще одно	1	1
350	здесь это	1	1
351	и находит	1	1
352	смерть и	2	1
353	по всему	1	1
354	для них	2	1
355	сущность ее	1	1
356	с тем	6	1
357	говорится о	1	1
358	чем в	2	1
359	поблизости от	1	1
360	и становится	1	1
361	на первый	3	1
362	не так	1	1
363	или вообще	4	1
364	затем идут	1	1
365	и одно	1	1
366	и при	2	1
367	оставаться в	1	1
368	как все	1	1
369	всяком случае	1	1
370	в котором	3	1
371	не удастся	1	1
372	и вокруг	1	1
373	и назначение	1	1
374	представление о	5	1
375	должны были	2	1
376	не будем	3	1
377	которые в	1	1
378	этой же	1	1
379	ряда других	1	1
380	как от	1	1
381	где именно	2	1
382	указывали что	1	1
383	не была	1	1
384	при помощи	1	1
385	при всех	1	1
386	другой на	1	1
387	но они	1	1
388	а иногда	2	1
389	мгновение и	1	1
390	она не	3	1
391	же встречается	1	1
392	эти формы	1	1
393	ее с	1	1
394	на него	1	1
395	в основе	1	1
396	и смеха	2	1
397	найти в	1	1
398	с лицом	1	1
399	с одним	1	1
400	более что	1	1
401	по своей	1	1
402	наоборот он	1	1
403	по земле	2	1
404	так например	1	1
405	связи с	2	1
406	что на	2	1
407	и несколько	1	1
408	у нас	4	1
409	от их	1	1
410	начиная с	2	1
411	и всех	1	1
412	в других	15	1
413	вокруг него	2	1
414	что его	1	1
415	с полной	1	1
416	смерти и	2	1
417	ничего общего	1	1
418	здесь еще	1	1
419	некоторой степени	1	1
420	землю это	1	1
421	и о	3	1
422	на нем	1	1
423	здесь не	1	1
424	нужно заметить	1	1
425	так в	2	1
426	и когда	1	1
427	с собой	1	1
428	не с	2	1
429	на которую	1	1
430	об этом	2	1
431	образом в	2	1
432	в таком	4	1
433	на все	1	1
434	в применении	1	1
435	в другом	1	1
436	и что	5	1
437	в глаза	2	1
438	утверждает что	1	1
439	аналогии с	1	1
440	в различных	1	1
441	возвращается к	1	1
442	там же	12	1
443	приводят нас	1	1
444	все в	2	1
445	выбор и	1	1
446	большое количество	1	1
447	мир и	1	1
448	от них	1	1
449	этому поводу	2	1
450	этот момент	1	1
451	в ряд	2	1
452	смертью и	1	1
453	природы и	2	1
454	от одного	1	1
455	в другой	1	1
456	также в	2	1
457	представления о	2	1
458	в ту	1	1
459	но она	2	1
460	ряд других	2	1
461	смерть есть	1	1
462	в дни	1	1
463	в него	2	1
464	в двух	1	1
465	этот вопрос	2	1
466	что один	2	1
467	мы увидим	1	1
468	ли он	1	1
469	огонь в	1	1
470	во всем	2	1
471	те которые	1	1
472	очень много	1	1
473	и после	3	1
474	который в	1	1
475	между тем	3	1
476	на которые	1	1
477	плодородия и	2	1
478	и обновления	1	1
479	и новое	1	1
480	этого комплекса	1	1
481	по другим	1	1
482	так что	4	1
483	умирающего и	3	1
484	в виде	4	1
485	праздник пасхи	1	1
486	что по	4	1
487	или даже	3	1
488	их как	1	1
489	который как	1	1
490	над ними	1	1
491	одно из	2	1
492	себе в	1	1
493	руки и	3	1
494	от другого	1	1
495	такое объяснение	2	1
496	нет никаких	2	1
497	день после	1	1
498	к ним	1	1
499	ту сторону	1	1
500	иногда и	2	1
501	до некоторой	1	1
502	ставят на	3	1
503	ее на	2	1
504	само собой	1	1
505	и делать	1	1
506	со смехом	2	1
507	возможно что	1	1
508	и даже	1	1
509	живой и	1	1
510	как только	1	1
511	как у	1	1
512	же а	2	1
513	здесь в	2	1
514	по своим	1	1
515	человека а	2	1
516	уходит в	1	1
517	по всей	3	1
518	к ее	1	1
519	на поверхности	1	1
520	говорит о	2	1
521	выступает в	1	1
522	притом не	1	1
523	превращается в	1	1
524	на весь	1	1
525	один из	2	1
526	влияние и	1	1
527	туда куда	1	1
528	о чем	4	1
529	когда же	1	1
530	и некоторых	1	1
531	затем начинается	1	1
532	связь с	3	1
533	свою судьбу	1	1
534	него в	1	1
535	и особенно	1	1
536	как это	4	1
537	относятся к	1	1
538	к себе	1	1
539	или по	1	1
540	этому образу	1	1
541	так называемая	1	1
542	который также	1	1
543	на лошади	1	1
544	применении к	1	1
545	что весь	1	1
546	точно что	1	1
547	в тех	1	1
548	и там	3	1
549	земли то	1	1
550	образом на	1	1
551	многих других	1	1
552	бросается в	2	1
553	с этой	2	1
554	самом же	2	1
555	не касается	1	1
556	в основном	1	1
557	только для	1	1
558	с последним	1	1
559	и таким	1	1
560	отпевали его	1	1
561	из ряда	1	1
562	и где	1	1
563	при всем	1	1
564	например из	1	1
565	в одно	1	1
566	на улице	1	1
567	она может	1	1
568	от него	1	1
569	тем более	1	1
570	же к	1	1
571	мертвых и	2	1
572	и совершают	1	1
573	смеха при	3	1
574	по пути	1	1
575	же деле	2	1
576	новое рождение	1	1
577	в период	1	1
578	но эта	1	1
579	с ней	5	1
580	сказать что	1	1
581	не понимают	1	1
582	нет но	1	1
583	всех других	1	1
584	не что	2	1
585	ко всему	1	1
586	из этого	2	1
587	к различным	1	1
588	через них	7	1
589	время они	1	1
590	заметить что	2	1
591	также не	1	1
592	ее в	8	1
593	и сожжения	1	1
594	в своих	2	1
595	как на	1	1
