N	2gram	Voloshinov_2	Dialekti
204	себя и	1	3
205	что не	2	3
206	говорит о	1	3
207	смысла и	1	3
208	у нас	3	3
209	на основании	1	3
210	и потому	2	3
211	что здесь	1	3
212	оно и	1	3
213	от него	2	3
214	или нет	1	3
215	с ним	1	3
216	в свою	6	3
217	не говоря	1	3
218	совершенно не	5	3
219	будет ли	2	3
220	к этому	5	3
221	можно назвать	1	3
222	нем нет	2	2
223	можно говорить	1	2
224	человека и	1	2
225	мы говорим	1	2
226	что уже	1	2
227	вопрос о	2	2
228	совпадает с	1	2
229	категории и	4	2
230	из ее	1	2
231	сам по	1	2
232	на нем	1	2
233	во всех	6	2
234	бы не	2	2
235	коем случае	2	2
236	но как	2	2
237	и чем	1	2
238	чем же	3	2
239	данный момент	1	2
240	все же	5	2
241	кроме того	1	2
242	себе не	1	2
243	в этот	1	2
244	в самом	6	2
245	в которой	1	2
246	из этих	1	2
247	ни одна	1	2
248	при этом	9	2
249	тем не	1	2
250	собственном смысле	2	2
251	этот предмет	1	2
252	но все	1	2
253	не будет	3	2
254	в каком-нибудь	1	2
255	на все	2	2
256	лишь в	14	2
257	это было	2	2
258	заключается в	1	2
259	от одного	3	2
260	но именно	1	2
261	в них	1	2
262	во внимание	1	2
263	и вне	1	2
264	должно быть	3	2
265	категории как	1	2
266	в котором	3	2
267	по сравнению	1	2
268	не понимает	1	2
269	что было	1	2
270	при условии	1	2
271	не могли	1	2
272	для нее	1	2
273	можем сказать	2	2
274	что с	1	2
275	в отношении	4	2
276	не менее	1	2
277	но они	2	2
278	что эта	1	2
279	как о	2	2
280	и именно	2	2
281	случае не	1	2
282	никогда не	7	2
283	– так	2	2
284	это становление	1	2
285	не могут	1	2
286	слово –	5	2
287	переход в	1	2
288	слово которое	1	2
289	и тогда	2	2
290	свою очередь	5	2
291	в ее	3	2
292	и когда	1	2
293	не значит	1	2
294	в коем	2	2
295	в разных	1	2
296	находится в	1	2
297	ее в	1	2
298	как чисто	1	2
299	– вот	5	2
300	тем или	1	2
301	по типу	1	2
302	которые мы	1	2
303	говорить об	1	2
304	эти два	1	2
305	во всей	1	2
306	и только	1	2
307	совершенно невозможно	1	2
308	одной из	3	2
309	и так	1	2
310	в качестве	3	2
311	себя в	2	2
312	же и	1	2
313	конечно не	4	2
314	в нашей	1	2
315	не дает	1	2
316	из них	1	2
317	был бы	1	2
318	и их	4	2
319	допустим что	2	2
320	никакого отношения	1	2
321	отличие от	3	2
322	тем что	2	2
323	от того	1	2
324	самом же	3	2
325	не было	3	2
326	понимая под	1	2
327	в данный	1	2
328	и из	1	2
329	или иначе	1	2
330	и нельзя	1	2
331	с той	1	2
332	она является	3	2
333	другой стороны	1	2
334	его как	1	2
335	когда же	1	2
336	вместе с	2	2
337	как это	1	2
338	только его	1	2
339	именно для	3	2
340	сравнению с	1	2
341	что же	1	2
342	да и	3	2
343	поскольку он	1	2
344	становление может	1	2
345	быть не	1	2
346	но для	2	2
347	и часто	1	2
348	прежде чем	1	2
349	мы только	3	2
350	такое понимание	2	2
351	у достоевского	1	2
352	и ни	1	2
353	главным образом	1	2
354	только что	3	2
355	а как	4	2
356	отношении к	5	2
357	оно не	1	2
358	самое что	1	2
359	того или	2	2
360	во всяком	3	2
361	смысле слова	5	1
362	речь идет	1	1
363	– может	2	1
364	предполагает что	1	1
365	именно и	1	1
366	на самом	7	1
367	слова –	2	1
368	но тем	1	1
369	выражено в	1	1
370	с идеей	1	1
371	и реального	2	1
372	лежащая в	3	1
373	к другому	5	1
374	зависит как	1	1
375	из другого	1	1
376	исходит из	3	1
377	все те	4	1
378	на определенную	1	1
379	случае нельзя	1	1
380	в зависимости	2	1
381	сказать с	1	1
382	жизни для	1	1
383	его не	1	1
384	имеет свою	1	1
385	он как	1	1
386	но она	1	1
387	нельзя даже	1	1
388	и становление	1	1
389	от друга	1	1
390	из того	1	1
391	то это	1	1
392	конечно и	2	1
393	что существует	1	1
394	и он	2	1
395	– фактически	1	1
396	именно эти	2	1
397	утверждения что	1	1
398	подходить к	1	1
399	видели что	1	1
400	и развития	1	1
401	значение и	2	1
402	к слову	1	1
403	можно прямо	1	1
404	друг от	1	1
405	и я	1	1
406	зрения в	1	1
407	в одной	2	1
408	эта связь	1	1
409	это одно	2	1
410	чем мы	1	1
411	– но	1	1
412	стороны и	2	1
413	случайной и	2	1
414	такое слово	1	1
415	было только	1	1
416	здесь –	1	1
417	из определенного	1	1
418	тот же	1	1
419	об истории	1	1
420	значением в	2	1
421	где все	1	1
422	вдруг приходит	1	1
423	не приходится	1	1
424	истины и	1	1
425	с какой	1	1
426	в нашем	2	1
427	этого совершенно	1	1
428	роль в	1	1
429	но ведь	3	1
430	есть но	1	1
431	вообще не	1	1
432	мы совершенно	1	1
433	как он	1	1
434	этого мало	1	1
435	к миру	1	1
436	он не	3	1
437	о которой	1	1
438	всех этих	1	1
439	момента в	1	1
440	в первую	1	1
441	нее и	1	1
442	свою собственную	1	1
443	из сферы	1	1
444	этого вопроса	1	1
445	– на	3	1
446	и более	7	1
447	объяснить его	1	1
448	для науки	1	1
449	в нее	1	1
450	одно и	3	1
451	в основу	1	1
452	как оно	1	1
453	этом последнем	2	1
454	различать и	1	1
455	приходится говорить	1	1
456	же не	1	1
457	связанные с	1	1
458	быть как	1	1
459	сознание и	1	1
460	конечно в	3	1
461	его в	7	1
462	входит в	1	1
463	как тот	1	1
464	с другими	3	1
465	еще одно	1	1
466	только одно	1	1
467	он является	1	1
468	о которых	1	1
469	мы видели	4	1
470	другая форма	1	1
471	ею и	1	1
472	и какая	1	1
473	одного и	4	1
474	бы на	1	1
475	ее внутренней	1	1
476	никаких оснований	1	1
477	– чисто	1	1
478	мы замечаем	1	1
479	почти не	1	1
480	бы к	1	1
481	самый момент	1	1
482	место в	2	1
483	себе а	1	1
484	в отличие	3	1
485	значение то	1	1
486	бы что	1	1
487	понятно что	1	1
488	его действия	1	1
489	все –	2	1
490	простое и	1	1
491	но он	1	1
492	друг другу	1	1
493	и какие	1	1
494	оно само	1	1
495	и смысловую	1	1
496	народов и	1	1
497	же такое	1	1
498	и вся	1	1
499	ни конца	1	1
500	принципов и	1	1
501	существует для	2	1
502	при всех	1	1
503	о значении	1	1
504	и сама	1	1
505	в процессе	18	1
506	слова но	1	1
507	– ибо	1	1
508	веков и	1	1
509	следовательно и	2	1
510	этого явления	1	1
511	и всегда	1	1
512	слово и	3	1
513	самой жизни	1	1
514	одна из	7	1
515	явлений как	1	1
516	и весь	1	1
517	и лишь	3	1
518	или как	2	1
519	всех своих	1	1
520	значение теперь	1	1
521	– до	1	1
522	такая же	1	1
523	личности –	1	1
524	говорить лишь	1	1
525	связи с	13	1
526	прямо в	1	1
527	здесь же	1	1
528	что нельзя	1	1
529	если только	1	1
530	ему не	1	1
531	а в	3	1
532	принимая во	1	1
533	это далеко	1	1
534	нет даже	1	1
535	к себе	1	1
536	с и	1	1
537	в духе	1	1
538	когда мы	1	1
539	совершенно особая	1	1
540	человека в	1	1
541	ли не	1	1
542	и установлено	1	1
543	зависимости от	2	1
544	– с	3	1
545	и чужой	9	1
546	какие только	1	1
547	они и	1	1
548	и свое	1	1
549	– именно	3	1
550	этот акт	1	1
551	приближения к	1	1
552	как они	1	1
553	из всего	2	1
554	как мы	15	1
555	всего этого	1	1
556	только при	1	1
557	же –	1	1
558	чтобы быть	1	1
559	нет никакой	1	1
560	субъективизм –	1	1
561	в пределах	10	1
562	мы наблюдаем	1	1
563	на том	1	1
564	можно понять	1	1
565	было в	1	1
566	здесь как	2	1
567	всех возможных	1	1
568	мы в	1	1
569	о котором	1	1
570	образом в	1	1
571	и здесь	5	1
572	нашей работы	3	1
573	его жизни	1	1
574	с одной	3	1
575	были бы	1	1
576	имеет значения	1	1
577	все его	2	1
578	с целью	1	1
579	но когда	1	1
580	бытием и	1	1
581	мы понимаем	1	1
582	должно было	1	1
583	пр но	2	1
584	к нему	5	1
585	– во	1	1
586	и иной	1	1
587	не могло	1	1
588	когда оно	1	1
589	в языке	7	1
590	жизни –	1	1
591	исторического становления	3	1
592	в другой	1	1
593	сил на	1	1
594	все время	2	1
595	европейского ученого	1	1
596	и всякое	2	1
597	а эти	1	1
598	в него	1	1
599	это приводит	1	1
600	эти последние	2	1
601	но с	1	1
602	почти все	1	1
603	опереться на	1	1
604	– к	2	1
605	сущности это	1	1
606	вещь которая	1	1
607	бы из	1	1
608	на большой	1	1
609	пределу –	2	1
610	их не	1	1
611	точка зрения	1	1
612	принадлежит именно	1	1
613	в окружающем	1	1
614	именно на	1	1
615	есть фикция	1	1
616	мы принуждены	1	1
617	и у	2	1
618	уже в	2	1
619	так можно	1	1
620	мы получим	1	1
621	рано или	1	1
622	и показать	1	1
623	оно всегда	1	1
624	речь в	4	1
625	в душе	4	1
626	и других	1	1
627	мы глубже	1	1
628	его и	3	1
629	одно из	1	1
630	не так	2	1
631	себе в	1	1
632	эти три	1	1
633	цели и	1	1
634	сущности только	1	1
635	свой смысл	1	1
636	себя от	1	1
637	ее не	1	1
638	на части	1	1
639	не из	1	1
640	именно этой	1	1
641	вне ее	1	1
642	имеет значение	1	1
643	же деле	3	1
644	именно как	2	1
645	или поздно	1	1
646	или иной	5	1
647	мы это	2	1
648	прямо сказать	2	1
649	с другой	3	1
650	и прежде	2	1
651	дело в	1	1
652	может совершиться	1	1
653	и между	1	1
654	раз все	1	1
655	на которые	1	1
656	к ее	1	1
657	и существует	1	1
658	слиты в	1	1
659	неотделим от	2	1
660	те кто	1	1
661	только по	1	1
662	превращается в	1	1
663	ничего что	1	1
664	их взаимоотношения	1	1
665	до конца	2	1
666	этой принципиальной	1	1
667	и самый	1	1
668	самое слово	1	1
669	целью дать	1	1
670	однако и	2	1
671	как ни	1	1
672	него не	1	1
673	или с	1	1
674	реальности в	1	1
675	случайным и	1	1
676	в связи	7	1
677	но оно	1	1
678	ко всем	2	1
679	бы это	2	1
680	и последнее	1	1
681	основные и	1	1
682	дает возможности	1	1
683	этот смысл	1	1
684	в плоскости	1	1
685	находит в	1	1
686	в той	5	1
687	необходимости не	1	1
688	– что	1	1
689	в обратном	1	1
690	исходя из	1	1
691	в состоянии	1	1
692	течение веков	1	1
693	мы сказали	3	1
694	в это	1	1
695	в контексте	5	1
696	этом случае	1	1
697	несколько слов	1	1
698	жизни или	1	1
699	к двум	1	1
700	как той	1	1
701	дает возможность	1	1
702	и явно	1	1
703	и выражение	1	1
704	в заключение	1	1
705	является ли	1	1
706	не является	8	1
707	– чрезвычайно	2	1
708	и от	3	1
709	так или	1	1
710	и неотделим	1	1
711	в точном	4	1
712	чтобы понять	2	1
713	но также	1	1
714	себя самого	2	1
715	у них	1	1
716	ли такое	1	1
717	то о	1	1
718	разве только	1	1
719	ибо в	1	1
720	все они	1	1
721	однако на	1	1
722	но вот	1	1
723	находятся в	2	1
724	на фоне	1	1
725	жизни в	1	1
726	к самым	1	1
727	лишь те	2	1
728	слово слово	1	1
729	не знает	2	1
730	но можно	1	1
731	в реальный	1	1
732	показали что	1	1
733	является и	1	1
734	это сознание	1	1
735	из этого	1	1
736	субъективизма и	2	1
737	были и	1	1
738	на своем	1	1
739	свою основу	1	1
740	в современной	1	1
741	как на	2	1
742	вполне понятно	4	1
743	гораздо более	1	1
