N	2gram	Vygotskiy__7	EvropaiE
102	представляет собой	19	3
103	в известном	2	3
104	но на	1	3
105	в определенном	2	3
106	мы можем	3	3
107	по общему	1	3
108	большинстве случаев	2	3
109	и мы	1	3
110	этом смысле	1	3
111	и тем	6	3
112	в них	1	3
113	с тем	5	3
114	мы видели	3	3
115	во второй	5	3
116	она в	2	3
117	в которых	2	3
118	можно ли	2	3
119	никогда не	4	3
120	потому что	16	3
121	заключает в	1	3
122	ли это	1	3
123	с другом	2	3
124	по нашему	1	3
125	можно было	2	3
126	приближается к	1	3
127	о том	4	3
128	от них	1	3
129	место в	1	3
130	что и	3	3
131	и только	4	3
132	известном смысле	2	3
133	в стороне	1	3
134	всяком случае	1	3
135	этот факт	2	3
136	в данной	1	3
137	из них	1	3
138	очевидно что	3	3
139	себе в	5	3
140	в прошлом	1	3
141	к ним	1	3
142	тем что	9	3
143	этом отношении	3	3
144	по своим	2	3
145	в свою	2	3
146	связано с	1	3
147	там где	1	3
148	в данном	5	3
149	друг с	2	3
150	не является	3	3
151	и для	5	3
152	новое слово	1	3
153	и от	4	3
154	в результате	1	3
155	в психологии	2	3
156	это так	1	3
157	ее в	8	3
158	как на	6	3
159	в таком	1	3
160	во всяком	2	3
161	и наиболее	2	2
162	и то	7	2
163	что эти	3	2
164	и этот	1	2
165	есть не	3	2
166	что если	2	2
167	именно к	1	2
168	из того	3	2
169	между собой	6	2
170	он сам	1	2
171	в огромной	1	2
172	совершенно прав	1	2
173	но как	1	2
174	точка зрения	1	2
175	в сторону	1	2
176	друг от	2	2
177	с этим	2	2
178	хотя и	1	2
179	целый ряд	4	2
180	и как	1	2
181	есть ли	1	2
182	что это	6	2
183	чем больше	1	2
184	в этой	3	2
185	что к	1	2
186	в случае	2	2
187	этот процесс	1	2
188	но именно	2	2
189	он не	3	2
190	отношений между	3	2
191	в силу	5	2
192	какой бы	1	2
193	таким образом	23	2
194	поскольку она	1	2
195	это значит	1	2
196	и с	5	2
197	заключается в	6	2
198	с другими	3	2
199	для них	1	2
200	дело идет	1	2
201	нас к	6	2
202	в своих	2	2
203	в развитии	10	2
204	иначе говоря	1	2
205	такой же	3	2
206	в этих	2	2
207	в котором	4	2
208	представление о	7	2
209	не к	1	2
210	при условии	1	2
211	она не	5	2
212	тогда когда	5	2
213	по своей	10	2
214	как будто	1	2
215	что на	2	2
216	к той	1	2
217	не могут	4	2
218	могут быть	2	2
219	всего в	2	2
220	одну и	1	2
221	но также	3	2
222	только одно	2	2
223	имеет место	4	2
224	но по	1	2
225	которого мы	2	2
226	от друга	2	2
227	как не	1	2
228	свою очередь	2	2
229	данном случае	5	2
230	на основе	1	2
231	и ту	1	2
232	мог бы	3	2
233	на месте	1	2
234	по сравнению	9	2
235	если бы	5	2
236	и поэтому	1	2
237	и что	6	2
238	и во	4	2
239	к нему	3	2
240	ее от	2	2
241	во втором	3	2
242	в его	4	2
243	во всей	2	2
244	новый принцип	1	2
245	также в	1	2
246	мы должны	6	2
247	в сферу	1	2
248	но с	2	2
249	этот вопрос	1	2
250	в какой	6	2
251	есть в	3	2
252	не можем	4	2
253	в большинстве	2	2
254	если в	4	2
255	при помощи	1	2
256	и других	2	2
257	в одном	1	2
258	заметить что	1	2
259	в других	1	2
260	а именно	1	2
261	как же	1	2
262	только к	2	2
263	на основании	2	2
264	на этот	1	2
265	нашему мнению	2	2
266	а не	6	2
267	не означает	3	2
268	что все	2	2
269	вместе с	12	2
270	за тем	1	2
271	сравнению с	8	2
272	наряду с	2	2
273	что же	2	2
274	ко всему	2	2
275	и таким	1	2
276	происходит в	1	2
277	или в	2	2
278	то не	1	2
279	и все	1	2
280	бы в	5	2
281	еще более	1	2
282	и наконец	4	2
283	же в	1	2
284	в другой	1	2
285	мы видим	3	2
286	а в	2	2
287	даже при	1	2
288	не есть	4	2
289	имеет в	3	2
290	между ними	3	2
291	другой стороны	1	2
292	в гораздо	1	2
293	приводит нас	3	2
294	себя как	1	1
295	как известно	2	1
296	ту же	2	1
297	также что	1	1
298	ко всем	2	1
299	в силе	1	1
300	рода и	1	1
301	и т	1	1
302	напомнить о	1	1
303	например в	1	1
304	связана с	3	1
305	исключительно к	1	1
306	и это	1	1
307	в чисто	1	1
308	как хотя	1	1
309	и до	2	1
310	всем ее	1	1
311	с таким	1	1
312	и связанное	1	1
313	к кругу	1	1
314	всех и	1	1
315	той же	8	1
316	из всего	1	1
317	или наоборот	1	1
318	неизбежно приводит	2	1
319	что между	2	1
320	по самой	1	1
321	как обычно	1	1
322	время как	2	1
323	говорить о	1	1
324	нам новое	1	1
325	другим в	1	1
326	качестве одного	1	1
327	что его	2	1
328	чем это	5	1
329	мы будем	1	1
330	к которой	1	1
331	значение и	2	1
332	силу этого	1	1
333	его построения	1	1
334	по отношению	6	1
335	с совершенно	1	1
336	находящихся в	1	1
337	других областей	1	1
338	более как	1	1
339	отличие от	2	1
340	и будет	1	1
341	за пределы	1	1
342	от основного	2	1
343	относится к	2	1
344	которые не	1	1
345	стремились показать	3	1
346	показать в	1	1
347	как по	1	1
348	в центре	1	1
349	в одной	3	1
350	дает нам	1	1
351	ней в	1	1
352	все же	6	1
353	однако не	1	1
354	кроме того	1	1
355	смысле этого	3	1
356	могли бы	5	1
357	что по	2	1
358	его к	2	1
359	в этот	3	1
360	та же	1	1
361	это есть	4	1
362	бы с	2	1
363	этот новый	1	1
364	в нашем	4	1
365	которые в	2	1
366	в последнее	2	1
367	с их	1	1
368	может найти	1	1
369	значение так	1	1
370	нами в	4	1
371	и тот	1	1
372	тому же	1	1
373	и те	1	1
374	из общей	1	1
375	все ее	1	1
376	на его	2	1
377	к выводу	3	1
378	при этом	1	1
379	и лучше	1	1
380	в переводе	1	1
381	состоит в	3	1
382	не как	1	1
383	в новой	3	1
384	то как	2	1
385	ли не	2	1
386	на этом	1	1
387	но все	1	1
388	от нее	2	1
389	может остаться	1	1
390	речи эти	2	1
391	не станем	1	1
392	бы дать	2	1
393	а затем	2	1
394	в нем	2	1
395	в совершенно	1	1
396	значение в	2	1
397	поэзии и	2	1
398	по степени	1	1
399	говорить не	1	1
400	лишь в	2	1
401	входит в	2	1
402	свести к	1	1
403	мысль можно	1	1
404	к области	1	1
405	огромной степени	1	1
406	о которых	2	1
407	является более	1	1
408	соответствии с	1	1
409	во внимание	1	1
410	иного кроме	1	1
411	есть звук	1	1
412	эгоцентризма и	1	1
413	мы хотели	1	1
414	сильнее чем	1	1
415	перспективы открывающиеся	1	1
416	как таковой	1	1
417	их на	1	1
418	и всей	2	1
419	есть такая	1	1
420	мы стремились	2	1
421	момент во	1	1
422	мы приходим	1	1
423	в такой	4	1
424	мы говорили	2	1
425	если сопоставить	1	1
426	как одной	1	1
427	то его	1	1
428	в отличие	2	1
429	что при	2	1
430	признать что	2	1
431	друг другу	3	1
432	возникающих в	1	1
433	на другую	3	1
434	том же	2	1
435	для этого	3	1
436	для нее	3	1
437	собой возможность	1	1
438	тому что	9	1
439	кажется нам	1	1
440	проистекает из	3	1
441	все эти	6	1
442	не менее	4	1
443	что эта	6	1
444	что с	5	1
445	с теми	1	1
446	и другое	3	1
447	в обоих	1	1
448	правда в	1	1
449	одна из	1	1
450	чтобы в	1	1
451	к подобной	1	1
452	для всего	1	1
453	это мы	2	1
454	рассматривать как	1	1
455	огромного большинства	1	1
456	что процесс	1	1
457	казалось бы	2	1
458	в разных	1	1
459	только и	3	1
460	действительности но	1	1
461	в самой	3	1
462	находятся в	1	1
463	приводит как	1	1
464	они являются	1	1
465	такая же	1	1
466	на себе	1	1
467	во всем	3	1
468	вместо того	1	1
469	сопоставить эти	1	1
470	и его	12	1
471	каждой из	3	1
472	связи с	4	1
473	в сознании	6	1
474	в случаях	1	1
475	в основе	3	1
476	у нас	2	1
477	такие же	1	1
478	будущее в	2	1
479	числе и	1	1
480	должны быть	4	1
481	на структуру	1	1
482	именно таким	1	1
483	свое значение	1	1
484	от элементов	1	1
485	всегда в	1	1
486	для себя	24	1
487	оно может	1	1
488	своего развития	1	1
489	и о	3	1
490	изменений в	2	1
491	и сами	1	1
492	во внутреннюю	4	1
493	представим себе	1	1
494	последнее время	3	1
495	мысль о	1	1
496	не исключает	2	1
497	то время	2	1
498	степени и	1	1
499	имеют в	1	1
500	котором мы	2	1
501	этот период	2	1
502	с собой	3	1
503	которыми мы	1	1
504	одного из	2	1
505	по природе	2	1
506	об этом	3	1
507	и происходит	1	1
508	еще в	1	1
509	к первому	1	1
510	является в	5	1
511	которой находились	1	1
512	поэтому в	1	1
513	быть может	1	1
514	и вообще	1	1
515	к другу	2	1
516	с ним	3	1
517	не случайна	1	1
518	связанное с	1	1
519	при такой	1	1
520	на вопрос	5	1
521	внимание на	2	1
522	или на	1	1
523	это должно	1	1
524	любви к	1	1
525	нас в	2	1
526	связанной с	1	1
527	звук пустой	1	1
528	развития не	1	1
529	связь между	6	1
530	отрицательный ответ	1	1
531	которые мы	4	1
532	эти два	1	1
533	противоположных направлениях	2	1
534	когда дело	1	1
535	его мысль	2	1
536	того в	1	1
537	глаза на	1	1
538	всего этого	1	1
539	и следовательно	5	1
540	в лучшем	2	1
541	друг к	1	1
542	значит что	1	1
543	развития но	1	1
544	но так	1	1
545	один из	2	1
546	в двух	1	1
547	в эгоцентризме	1	1
548	речи о	4	1
549	зрения есть	1	1
550	дело с	1	1
551	всех этих	1	1
552	мы увидим	1	1
553	которое мы	2	1
554	что как	1	1
555	который в	1	1
556	отношении внешней	1	1
557	и ее	2	1
558	по этому	4	1
559	с которыми	2	1
560	конечно не	1	1
561	уже в	2	1
562	если мы	5	1
563	то и	4	1
564	всем его	2	1
565	на нет	5	1
566	завершения в	1	1
567	только тогда	1	1
568	в начале	5	1
569	что не	2	1
570	от других	1	1
571	но совершенно	1	1
572	принадлежит не	1	1
573	области развития	1	1
574	связывается с	1	1
575	одно из	5	1
576	для него	3	1
577	и их	5	1
578	представить себе	3	1
579	мы находим	3	1
580	гораздо большей	1	1
581	как его	1	1
582	бытия и	1	1
583	от того	1	1
584	указание что	1	1
585	своем значении	2	1
586	его ни	1	1
587	в каких	1	1
588	к которому	1	1
589	с той	1	1
590	она является	2	1
591	общение с	1	1
592	одних и	1	1
593	что для	2	1
594	в соответствии	1	1
595	может жить	1	1
596	не было	1	1
597	которых мы	2	1
598	выше и	1	1
599	с которым	1	1
600	вопрос можно	1	1
601	процесс перехода	1	1
602	которые по	1	1
603	что мы	9	1
604	сложнее чем	1	1
605	мы знаем	2	1
606	если не	1	1
607	в связи	1	1
608	со значением	1	1
609	именно поэтому	2	1
610	входить в	1	1
611	связь с	1	1
612	что во	1	1
613	двум основным	1	1
614	дальше от	1	1
615	тенденций в	1	1
616	направлении в	2	1
617	тех и	1	1
618	основных чертах	1	1
619	двух противоположных	1	1
620	собой такое	1	1
621	она есть	1	1
622	есть только	2	1
623	случае она	1	1
624	одновременно с	1	1
625	некоторое время	1	1
626	как связь	1	1
627	и единственно	2	1
628	эту мысль	1	1
629	даже с	2	1
630	в состоянии	1	1
631	должно быть	2	1
632	части к	1	1
633	с ее	2	1
634	этого слова	3	1
635	слова и	10	1
636	аналогии с	1	1
637	всецело во	1	1
638	эгоцентризма в	1	1
639	лучшем случае	2	1
640	для развития	1	1
641	к двум	2	1
642	ближе к	1	1
643	себя с	1	1
644	направлениях на	1	1
645	к еще	1	1
646	являются не	1	1
647	они обнаруживают	1	1
648	при таком	1	1
649	силе то	1	1
650	она может	2	1
651	нельзя сказать	1	1
652	что оно	4	1
653	о котором	1	1
654	а к	1	1
655	в отдельных	1	1
656	находим в	2	1
657	но это	3	1
658	себе ничего	2	1
659	и другие	1	1
660	ее между	1	1
661	с ней	2	1
662	нарождение новой	1	1
663	но этот	2	1
664	этих отношений	1	1
665	есть то	3	1
666	но сама	1	1
667	свои особые	1	1
668	включает в	1	1
669	к этой	2	1
670	на ту	1	1
671	ничего иного	1	1
672	все что	6	1
673	том числе	1	1
674	ее место	1	1
675	гораздо более	4	1
