N	2gram	Bakhtin_Pr_2	slovoVRo
390	то время	2	2
391	при всех	1	2
392	так в	1	2
393	в рамки	1	2
394	на том	2	2
395	можно было	3	2
396	не с	1	2
397	стилистика в	1	2
398	произведения не	1	2
399	введенные в	1	2
400	не исчерпывается	1	2
401	из одного	4	2
402	и вообще	1	2
403	в построении	1	2
404	в монологическом	2	2
405	в другом	7	2
406	за пределами	1	2
407	голоса в	1	2
408	можно сказать	1	2
409	нас в	1	2
410	в пародийном	1	2
411	наконец в	3	2
412	слов и	5	2
413	и всякое	2	2
414	речи героя	2	2
415	и самая	1	2
416	чужими интенциями	1	2
417	здесь не	6	2
418	мы видим	1	2
419	среди других	2	2
420	рассказ рассказчика	5	2
421	между тем	3	2
422	рассказчика или	1	2
423	и тем	1	2
424	с которыми	1	2
425	где они	1	2
426	так что	5	2
427	же и	4	2
428	укладывается в	2	2
429	связи с	1	2
430	он их	1	2
431	уже не	3	2
432	если мы	2	2
433	только на	3	2
434	в виде	3	2
435	или даже	1	2
436	в известной	1	2
437	в одном	12	2
438	интенции автора	1	2
439	не укладывается	3	2
440	в другой	1	2
441	именно как	2	2
442	жизнь слова	3	2
443	район действия	1	2
444	до сих	7	2
445	оно лишь	1	2
446	не есть	2	2
447	чем он	1	2
448	с другом	4	2
449	а с	2	2
450	на которые	1	2
451	романа но	2	2
452	специфические явления	1	2
453	жизнь в	1	2
454	между этими	1	2
455	знает только	2	2
456	слова притом	1	2
457	совершенно не	4	2
458	что все	1	2
459	эти слова	1	2
460	своего слова	1	2
461	так же	2	2
462	его как	1	2
463	в речах	1	2
464	этого типа	1	2
465	в романах	3	2
466	романного целого	1	2
467	речь в	2	2
468	со всею	3	2
469	для понимания	2	2
470	друг с	4	2
471	рассказ в	4	2
472	должно быть	4	2
473	в различные	1	2
474	и слово	1	2
475	как раз	4	2
476	слова которая	1	2
477	одна из	2	2
478	социальной группы	1	2
479	ни было	2	2
480	обстоит дело	1	2
481	между ними	4	2
482	сказать что	2	2
483	они как	1	2
484	понимает и	1	2
485	автора в	1	2
486	и эта	2	2
487	к этому	1	2
488	себя как	3	1
489	тесны и	1	1
490	в скрытой	5	1
491	к полному	1	1
492	остро ощущает	1	1
493	довлеет не	1	1
494	словом как	2	1
495	художественного произведения	1	1
496	и через	1	1
497	непосредственного выражения	1	1
498	две реплики	1	1
499	выражения в	1	1
500	в данную	1	1
501	в чужой	1	1
502	самый предмет	2	1
503	и есть	1	1
504	п так	1	1
505	далее и	1	1
506	звучат по-разному	1	1
507	речи на	1	1
508	мировоззрения и	1	1
509	и до	4	1
510	из его	2	1
511	ведь и	7	1
512	конечно в	2	1
513	слово во	1	1
514	пародийное слово	4	1
515	или наоборот	1	1
516	при анализе	1	1
517	с введением	1	1
518	неизбежно приводит	1	1
519	без дистанции	1	1
520	и свой	3	1
521	же то	1	1
522	именно к	1	1
523	между высказываниями	1	1
524	высказывания в	1	1
525	но она	1	1
526	как во	1	1
527	на чужое	14	1
528	в некотором	1	1
529	и со	3	1
530	объектная тень	2	1
531	речь эта	1	1
532	разнородные явления	1	1
533	и он	5	1
534	почти на	1	1
535	героев в	1	1
536	собой в	1	1
537	не нужно	2	1
538	он был	3	1
539	на их	1	1
540	разобранных нами	1	1
541	бы то	1	1
542	оглядки на	2	1
543	без всякого	2	1
544	стилистических приемов	1	1
545	его так	1	1
546	а следовательно	1	1
547	как целое	1	1
548	и главное	1	1
549	но как	1	1
550	исключает из	1	1
551	силы и	1	1
552	в сторону	2	1
553	не входит	2	1
554	со всеми	3	1
555	к слову	1	1
556	в общем	1	1
557	менее всего	1	1
558	в новом	1	1
559	прозы в	1	1
560	автора но	1	1
561	слова на	5	1
562	отличие от	4	1
563	друга и	2	1
564	его собственном	1	1
565	и ограничений	1	1
566	предмете с	1	1
567	один и	1	1
568	каково бы	1	1
569	конечно совершенно	1	1
570	заключено в	1	1
571	плоскости с	1	1
572	в одной	3	1
573	направленное на	3	1
574	из уст	1	1
575	в значительной	1	1
576	стороны и	3	1
577	что как	1	1
578	отсутствие прямого	1	1
579	в одних	1	1
580	и слова	2	1
581	целый ряд	2	1
582	его к	2	1
583	поэтика неоклассицизма	1	1
584	всего как	1	1
585	слова он	2	1
586	всякое иное	1	1
587	них он	1	1
588	о самом	1	1
589	рядом друг	1	1
590	своего выражения	1	1
591	в себя	3	1
592	себе как	2	1
593	должно ощущаться	1	1
594	к другому	5	1
595	автор в	1	1
596	отношения с	1	1
597	так или	1	1
598	свой голос	1	1
599	без учета	1	1
600	бы не	2	1
601	определяет все	1	1
602	рассказчика в	1	1
603	в этой	1	1
604	и реплика	3	1
605	чужое слово	45	1
606	только один	1	1
607	мы чувствуем	2	1
608	на то	5	1
609	начинает звучать	1	1
610	и если	1	1
611	рассказе и	1	1
612	весь свой	1	1
613	иногда же	2	1
614	что она	1	1
615	направлено на	3	1
616	замкнутом контексте	1	1
617	только себя	1	1
618	к миру	2	1
619	слова прямое	1	1
620	что же?	1	1
621	он должен	1	1
622	не изучены	1	1
623	всеми этими	1	1
624	чем у	3	1
625	пределах одного	9	1
626	к одному	6	1
627	не к	1	1
628	оно должно	2	1
629	мир как	1	1
630	формы его	1	1
631	полемики с	1	1
632	его объективный	1	1
633	хотя все	1	1
634	и тона	1	1
635	речь с	1	1
636	не бывает	1	1
637	с такими	1	1
638	человека в	4	1
639	значительной степени	1	1
640	то ни	1	1
641	а затем	2	1
642	сознание и	2	1
643	поэтому мы	1	1
644	влиять на	1	1
645	высказывание в	1	1
646	его своим	1	1
647	перехода из	1	1
648	и единого	1	1
649	не умеет	1	1
650	не умел	1	1
651	здесь как	1	1
652	есть не	1	1
653	особенно в	2	1
654	в стилистических	1	1
655	может стать	4	1
656	разнообразнейшие формы	1	1
657	форму и	1	1
658	того о	1	1
659	которая в	1	1
660	в жизни	3	1
661	в ином	1	1
662	ни в	2	1
663	вводит в	1	1
664	но уже	1	1
665	о которых	1	1
666	но вся	1	1
667	и тон	1	1
668	рассказчика то	1	1
669	и уже	1	1
670	несмотря на	1	1
671	рассказа рассказчика	1	1
672	значит не	1	1
673	чем в	1	1
674	нет своего	1	1
675	на этот	4	1
676	предопределен и	1	1
677	прозе в	1	1
678	первый тип	1	1
679	в еще	1	1
680	же авторское	1	1
681	места в	1	1
682	от своего	1	1
683	котором идет	1	1
684	осознания и	2	1
685	монологический контекст	2	1
686	это ощущение	1	1
687	как все	1	1
688	и без	2	1
689	самого слова	1	1
690	целого но	1	1
691	с исключительною	1	1
692	мы говорили	1	1
693	двух голосов	5	1
694	социально чужой	1	1
695	оно живет	1	1
696	слова явление	1	1
697	в отличие	4	1
698	что говорит	2	1
699	в которых	2	1
700	стилизации и	2	1
701	он тоже	3	1
702	новые стороны	1	1
703	одном из	1	1
704	которой они	1	1
705	от поэтического	1	1
706	в диалоге	3	1
707	пор совершенно	2	1
708	нем он	1	1
709	довлеет одному	1	1
710	простое и	1	1
711	тонах и	2	1
712	авторской и	1	1
713	обращение к	1	1
714	тем не	2	1
715	по крайней	1	1
716	рассказа мы	1	1
717	слова к	1	1
718	нем новые	1	1
719	однако в	1	1
720	в устах	1	1
721	словом непосредственно	1	1
722	изнутри в	1	1
723	вносить в	1	1
724	сталкивается в	1	1
725	и разновидности	1	1
726	весь в	1	1
727	такого диалога	1	1
728	к некоторым	1	1
729	как точка	1	1
730	объектную тень	1	1
731	не менее	3	1
732	его интенции	2	1
733	слова довлеющего	1	1
734	в монологический	1	1
735	явления как	1	1
736	с теми	2	1
737	слово без	1	1
738	мышления и	1	1
739	одной плоскости	2	1
740	ее с	1	1
741	конкретных контекстов	1	1
742	героев и	1	1
743	его есть	1	1
744	данную эпоху	1	1
745	тень на	1	1
746	весь роман	1	1
747	во всякой	1	1
748	но только	1	1
749	того чтобы	1	1
750	словом но	1	1
751	только не	1	1
752	эти голоса	1	1
753	дело в	2	1
754	только и	1	1
755	в жизненно-практической	3	1
756	в самой	4	1
757	и лишь	1	1
758	слову и	2	1
759	это чужое	1	1
760	находиться в	1	1
761	его можно	1	1
762	по своей	1	1
763	на себе	2	1
764	все явления	1	1
765	во всем	3	1
766	придаточным предложением	1	1
767	вот что	1	1
768	же он	1	1
769	чужие слова	1	1
770	ничье слово	1	1
771	о тропах	1	1
772	для осуществления	2	1
773	прозаического стиля	1	1
774	самой этой	2	1
775	здесь возможны	1	1
776	оказывается перед	1	1
777	точном смысле	1	1
778	теоретического осознания	1	1
779	стиля как	1	1
780	с прямым	2	1
781	в стиле	4	1
782	не от	1	1
783	среди них	4	1
784	преломляться сквозь	1	1
785	стиль и	1	1
786	иных языковых	1	1
787	своим новым	2	1
788	очень часто	1	1
789	этого стиля	3	1
790	все то	1	1
791	быть различной	1	1
792	пародийной стилизации	2	1
793	в направлении	4	1
794	его внутренних	1	1
795	таком слове	1	1
796	не знаем	1	1
797	его за	1	1
798	отличается от	2	1
799	всего в	1	1
800	с авторской	1	1
801	здесь они	1	1
802	другое слово	1	1
803	его с	1	1
804	с одними	1	1
805	героями он	1	1
806	особенности и	1	1
807	он никогда	1	1
808	на это	1	1
809	но сама	1	1
810	ему интенций	1	1
811	прямым авторским	3	1
812	композиционный прием	1	1
813	и это	4	1
814	интенций не	1	1
815	нейтральное слово	1	1
816	в виду	3	1
817	композиционные формы	2	1
818	же не	4	1
819	определяется его	1	1
820	перед необходимостью	1	1
821	особой точки	1	1
822	представим себе	2	1
823	для всего	1	1
824	слова она	2	1
825	без преломления	1	1
826	тем поразительнее	1	1
827	степени и	1	1
828	приводит к	6	1
829	сознания с	1	1
830	на свой	6	1
831	нет да	1	1
832	слово о	4	1
833	что может	2	1
834	с первым	1	1
835	очень чутко	2	1
836	в нескольких	1	1
837	почти каждый	1	1
838	того и	3	1
839	для всякого	1	1
840	и среди	2	1
841	в плоскости	2	1
842	монологического высказывания	2	1
843	слова неизбежно	1	1
844	в чужом	4	1
845	как два	1	1
846	это только	1	1
847	жизнь и	1	1
848	всех возможных	3	1
849	его разновидностях	1	1
850	является в	1	1
851	в диалог	1	1
852	принципиальностью и	1	1
853	даны в	3	1
854	был не	1	1
855	если бы	3	1
856	и делают	1	1
857	разговорного языка	1	1
858	для этого	2	1
859	полное слияние	1	1
860	речевой манеры	1	1
861	связанная с	1	1
862	тона и	2	1
863	слово начинает	1	1
864	все дело	1	1
865	установку на	2	1
866	только так	2	1
867	слова из	1	1
868	не был	2	1
869	за свое	1	1
870	непосредственное выражение	1	1
871	быть более	3	1
872	и что	5	1
873	находятся в	1	1
874	его жизни	2	1
875	единство романа	1	1
876	там в	3	1
877	в различных	3	1
878	речь то	1	1
879	взаимно дополнять	1	1
880	свои пределы	1	1
881	на всех	1	1
882	это может	1	1
883	конкретное слово	1	1
884	слово может	4	1
885	в драме	1	1
886	смысле не	1	1
887	этих слов	1	1
888	речью героя	1	1
889	заложенные в	1	1
890	во втором	1	1
891	и грубо	1	1
892	авторский контекст	2	1
893	на одном	1	1
894	что и	3	1
895	ибо и	2	1
896	и только	3	1
897	крайней мере	1	1
898	ними и	1	1
899	совершенно невозможно	1	1
900	может иметь	1	1
901	условия для	1	1
902	такой человек	1	1
903	с внутренними	1	1
904	рассказом и	1	1
905	и тонов	1	1
906	определяет всю	1	1
907	ибо в	1	1
908	авторской интенции	4	1
909	в двух	1	1
910	определяет не	1	1
911	тот же	3	1
912	п в	1	1
913	учитывает и	1	1
914	слово такой	1	1
915	вступить в	1	1
916	которых они	1	1
917	явления в	1	1
918	он совершенно	1	1
919	самом слове	1	1
920	реагирует на	2	1
921	в стороне	2	1
922	и так	2	1
923	а лишь	2	1
924	как стиль	2	1
925	для художника-прозаика	1	1
926	никаких новых	1	1
927	второй тип	1	1
928	их остается	1	1
929	и синтаксическую	1	1
930	именно на	1	1
931	в эти	1	1
932	своего собственного	1	1
933	ведь в	1	1
934	из которого	1	1
935	есть в	3	1
936	все словесные	1	1
937	нам важна	1	1
938	и они	2	1
939	же была	1	1
940	чужому высказыванию	1	1
941	в начале	1	1
942	не принимает	2	1
943	слова не	1	1
944	рано или	1	1
945	слово направлено	2	1
946	на чужой	1	1
947	ни с	1	1
948	него нет	1	1
949	и их	3	1
950	синтаксическую структуру	1	1
951	иное он	1	1
952	в прозе	1	1
953	собственном кругозоре	1	1
954	здесь перед	1	1
955	среди которых	1	1
956	авторского слова	2	1
957	и последовательностью	1	1
958	между авторской	2	1
959	но что	1	1
960	дело и	2	1
961	только с	1	1
962	ничего что	2	1
963	интенции в	2	1
964	каждый из	2	1
965	чтобы не	2	1
966	предметных и	1	1
967	рассказчика например	1	1
968	в ответе	1	1
969	гораздо сложнее	1	1
970	автора как	2	1
971	бульварного романа	2	1
972	в форме	2	1
973	эти явления	1	1
974	реплика всякого	1	1
975	нет и	1	1
976	или поздно	1	1
977	одного контекста	5	1
978	диалог двух	1	1
979	автора поэтому	1	1
980	поразительнее что	1	1
981	ряд существенных	1	1
982	или иначе	1	1
983	в высшем	1	1
984	он работает	2	1
985	тропах или	1	1
986	эти две	1	1
987	современная стилистика	3	1
988	он часто	1	1
989	его голос	1	1
990	его романа	1	1
991	себя и	3	1
992	что не	2	1
993	слово но	1	1
994	что для	1	1
995	предмет и	1	1
996	для передачи	1	1
997	то и	2	1
998	он только	2	1
999	был в	1	1
1000	которых мы	1	1
1001	него свои	1	1
1002	после этих	1	1
1003	занимает в	1	1
1004	слове в	1	1
1005	однако и	1	1
1006	изображения в	1	1
1007	как ни	1	1
1008	своих интенций	1	1
1009	весь его	1	1
1010	о чем	1	1
1011	взаимоотношения между	1	1
1012	автору и	1	1
1013	мы остановимся	1	1
1014	диалога и	1	1
1015	же предмете	2	1
1016	не лежит	1	1
1017	он и	3	1
1018	языка непосредственно	1	1
1019	совершенно иное	1	1
1020	в руках	2	1
1021	с помощью	1	1
1022	чужих устах	1	1
1023	все существенные	1	1
1024	бы оно	1	1
1025	входить в	1	1
1026	слова от	1	1
1027	иное слово	1	1
1028	о себе	7	1
1029	контекста и	1	1
1030	вместе с	1	1
1031	направленность на	1	1
1032	слову на	1	1
1033	непосредственно интенциональным	1	1
1034	эти интенции	1	1
1035	новым интенциям	1	1
1036	в сказе	5	1
1037	и глубоко	1	1
1038	установкой на	1	1
1039	два смысла	1	1
1040	интенций в	6	1
1041	и двух	1	1
1042	стилистической обработки	1	1
1043	даже с	1	1
1044	слияние с	1	1
1045	высказываний и	1	1
1046	да и	5	1
1047	вокруг себя	1	1
1048	прямая речь	2	1
1049	прямой авторской	1	1
1050	языковой а	1	1
1051	в это	1	1
1052	этого слова	2	1
1053	интенциональное безоговорочное	1	1
1054	авторской речью	1	1
1055	здесь таким	1	1
1056	всякое слово	1	1
1057	затем и	2	1
1058	и нет	4	1
1059	голоса и	1	1
1060	конкретное высказывание	1	1
1061	но это	4	1
1062	как нейтральное	1	1
1063	входящее в	1	1
1064	о мире	1	1
1065	служить своим	2	1
1066	например у	2	1
1067	слове а	1	1
1068	но с	1	1
1069	речи со	1	1
1070	этим диалогом	1	1
1071	высказывания а	1	1
1072	оглядка на	1	1
1073	которых он	1	1
1074	слова но	2	1
1075	дело далеко	1	1
1076	чужую речь	4	1
1077	в точном	1	1
1078	предмет слово	2	1
1079	тем более	1	1
1080	о котором	1	1
1081	может войти	1	1
1082	работы над	1	1
1083	диалогически все	1	1
1084	с установкой	1	1
1085	развертывается в	1	1
1086	от них	2	1
1087	души в	1	1
1088	от него	1	1
1089	речь героев	1	1
1090	как две	1	1
1091	иное чем	1	1
1092	бы в	5	1
1093	для его	1	1
1094	поэтому все	1	1
1095	поэтому интенции	1	1
1096	толстого со	1	1
1097	речь героя	4	1
1098	другого чужого	1	1
1099	дана в	1	1
1100	слово всегда	1	1
1101	же в	1	1
1102	есть уже	1	1
1103	ориентированы на	1	1
1104	м б	6	1
1105	всеми его	1	1
1106	диалоге и	1	1
1107	диалога в	2	1
1108	слово рассказчика	2	1
1109	социально и	1	1
1110	лишь те	1	1
1111	героя и	5	1
1112	различных формах	1	1
1113	не знает	3	1
1114	отношением к	1	1
1115	при наличии	1	1
1116	социального круга	1	1
1117	речи и	4	1
1118	авантюрного романа	2	1
1119	происходит преломление	1	1
1120	себе самому	4	1
1121	данного поэтического	1	1
1122	предмете и	1	1
1123	в последнем	3	1
1124	переход из	1	1
1125	есть и	3	1
1126	та же	2	1
1127	слияние голосов	2	1
1128	эти типы	1	1
1129	строится на	1	1
1130	этого второго	1	1
1131	в какой	1	1
1132	речи как	2	1
1133	слово только	1	1
1134	сложных взаимоотношений	1	1
1135	жизни и	1	1
1136	другие так	1	1
1137	как слово	2	1
1138	и другие	1	1
1139	контекст данного	1	1
1140	переходы от	1	1
1141	свое и	1	1
1142	прямой речи	1	1
1143	который не	2	1
1144	значение в	2	1
1145	им и	1	1
1146	как на	1	1
1147	в таком	2	1
1148	все что	1	1
1149	этой точки	1	1
1150	они не	1	1
