N	2gram	Vinokur_St_3	Istorich
287	чтобы понять	1	2
288	представляли собой	1	2
289	в системе	3	2
290	не знает	1	2
291	сказать что	4	2
292	также не	1	2
293	ее в	2	2
294	см в	1	2
295	значения этого	1	1
296	который должен	1	1
297	совсем как	1	1
298	сам по	1	1
299	он может	2	1
300	к своей	2	1
301	говорилось выше	1	1
302	перед лицом	1	1
303	почти не	1	1
304	это очень	1	1
305	из его	7	1
306	и этот	1	1
307	и за	2	1
308	а как	4	1
309	есть не	1	1
310	говорит за	1	1
311	и о	1	1
312	из своих	1	1
313	этом не	1	1
314	представлением о	1	1
315	так чтобы	2	1
316	говорить о	3	1
317	мальчика и	1	1
318	на себя	1	1
319	похожи на	1	1
320	что можно	1	1
321	и он	1	1
322	форм в	1	1
323	вопрос об	1	1
324	также о	1	1
325	и много	1	1
326	по линии	1	1
327	но этого	1	1
328	со словами	1	1
329	что его	2	1
330	это означало	1	1
331	с его	3	1
332	эти вещи	3	1
333	тем как	2	1
334	знаем об	1	1
335	должна была	4	1
336	у которой	1	1
337	а тем	1	1
338	на основе	2	1
339	но как	2	1
340	только при	1	1
341	в сторону	1	1
342	ответ на	5	1
343	это почти	1	1
344	из таких	1	1
345	в истории	1	1
346	как говорит	1	1
347	в центре	4	1
348	место где	1	1
349	этом очень	1	1
350	в течение	4	1
351	однако не	1	1
352	и той	1	1
353	и где	1	1
354	как живые	1	1
355	пр с	1	1
356	вопросом о	1	1
357	и как	1	1
358	вот тебе	2	1
359	что по	3	1
360	и тот	2	1
361	и к	4	1
362	жена и	1	1
363	от этого	1	1
364	и этим	1	1
365	для которого	1	1
366	еще на	1	1
367	в целом	4	1
368	борьбы против	1	1
369	так или	1	1
370	другим способом	1	1
371	д по	1	1
372	еще один	1	1
373	остановиться на	1	1
374	им в	2	1
375	в следующих	2	1
376	другом случае	1	1
377	но на	1	1
378	человек не	1	1
379	эта замена	1	1
380	поступает в	1	1
381	как оно	1	1
382	свою собственную	1	1
383	с нашим	2	1
384	значение которого	1	1
385	не связан	1	1
386	этого вопроса	1	1
387	говорят все	1	1
388	несколько ниже	1	1
389	одной и	1	1
390	что ни	1	1
391	и которые	2	1
392	это один	1	1
393	совпадают с	1	1
394	связанные с	1	1
395	что такой	1	1
396	что действующие	1	1
397	была в	1	1
398	это было	8	1
399	материала к	1	1
400	а это	1	1
401	уважением и	1	1
402	или другого	1	1
403	которая была	1	1
404	но уже	1	1
405	в них	5	1
406	он начал	1	1
407	соответствии с	1	1
408	несмотря на	3	1
409	при анализе	1	1
410	и некоторые	1	1
411	но я	1	1
412	она ему	1	1
413	что значит	1	1
414	бы на	1	1
415	в своей	4	1
416	что такое	7	1
417	наших дней	1	1
418	однако еще	1	1
419	представлением об	1	1
420	дает в	1	1
421	эта не	1	1
422	но эта	1	1
423	отметить это	1	1
424	которые в	2	1
425	времен и	1	1
426	тем не	2	1
427	а а	6	1
428	чаще чем	1	1
429	бы быть	1	1
430	важно что	2	1
431	по себе	1	1
432	даже в	1	1
433	связь этого	1	1
434	нас к	2	1
435	и очень	1	1
436	не менее	2	1
437	вплоть до	1	1
438	а иногда	1	1
439	как можно	2	1
440	как о	2	1
441	в то	7	1
442	к этим	2	1
443	на русской	1	1
444	которого он	1	1
445	чтобы стать	1	1
446	и над	1	1
447	впоследствии он	1	1
448	он мог	1	1
449	только не	1	1
450	этот тип	2	1
451	казалось бы	1	1
452	отметим еще	1	1
453	этих двух	2	1
454	дай мне	1	1
455	до того	1	1
456	последний этап	1	1
457	в каком	4	1
458	и со	1	1
459	у нас	4	1
460	и оно	1	1
461	мы встречаем	1	1
462	со стороны	3	1
463	его с	1	1
464	в поле	1	1
465	как человек	1	1
466	своего отца	1	1
467	на это	2	1
468	можно судить	1	1
469	приходит к	1	1
470	как мы	2	1
471	то она	2	1
472	всего этого	1	1
473	с сохранением	1	1
474	без всякого	2	1
475	к нам	1	1
476	с каким	1	1
477	в пределах	1	1
478	в дальнейшем	1	1
479	здесь он	1	1
480	особенно в	1	1
481	одного из	2	1
482	найти в	2	1
483	она была	1	1
484	том как	1	1
485	является в	1	1
486	был не	1	1
487	о котором	1	1
488	с ним	1	1
489	образом в	1	1
490	уже сейчас	1	1
491	связанным с	2	1
492	автор не	1	1
493	вот почему	1	1
494	он представлял	2	1
495	это вполне	1	1
496	и во	2	1
497	связь между	1	1
498	эту форму	1	1
499	или иначе	1	1
500	этому поводу	2	1
501	отметить что	5	1
502	есть с	1	1
503	века и	1	1
504	следить за	1	1
505	ней на	1	1
506	в частности	1	1
507	дело так	1	1
508	но так	1	1
509	в двух	1	1
510	которым он	1	1
511	в какой	3	1
512	была для	1	1
513	должен быть	2	1
514	одних и	1	1
515	который в	1	1
516	по этому	3	1
517	и попадает	1	1
518	именно на	1	1
519	с которыми	2	1
520	до наших	1	1
521	для всех	1	1
522	уже не	3	1
523	не можем	1	1
524	имеют не	2	1
525	удивительно хорошо	1	1
526	пути по	1	1
527	от других	1	1
528	и других	2	1
529	же объясняется	1	1
530	то они	1	1
531	могло бы	1	1
532	и один	1	1
533	даже к	1	1
534	вовсе не	2	1
535	друг друга	1	1
536	но что	1	1
537	не были	1	1
538	не хочет	1	1
539	ней и	1	1
540	связаны с	1	1
541	нельзя сказать	3	1
542	при всей	2	1
543	такое же	2	1
544	только изредка	1	1
545	что не	2	1
546	или этот	1	1
547	теперь к	1	1
548	них и	1	1
549	на наиболее	1	1
550	здесь дело	1	1
551	этому времени	1	1
552	она является	1	1
553	целым рядом	1	1
554	до конца	3	1
555	понимать как	1	1
556	ниже в	1	1
557	своего рода	3	1
558	а по	2	1
559	о чем	1	1
560	он находит	1	1
561	в одно	1	1
562	и ему	1	1
563	говорится о	1	1
564	как эти	1	1
565	шесть лет	1	1
566	требует от	1	1
567	xix века	4	1
568	начала до	1	1
569	он говорит	4	1
570	от первого	1	1
571	к жизни	1	1
572	что за	1	1
573	чем в	1	1
574	в той	1	1
575	его работе	2	1
576	что же	1	1
577	по которому	1	1
578	там где	1	1
579	это значит	1	1
580	быть не	2	1
581	в это	2	1
582	этого слова	2	1
583	с этой	3	1
584	на пути	1	1
585	пр в	2	1
586	можно назвать	4	1
587	исторический процесс	1	1
588	например у	1	1
589	в наше	1	1
590	в книге	1	1
591	этот образ	2	1
592	очень интересный	1	1
593	но помимо	1	1
594	при таком	1	1
595	то можно	1	1
596	все говорили	1	1
597	не буду	2	1
598	в результате	2	1
599	это как	1	1
600	бы сделать	1	1
601	особого рода	1	1
602	у них	1	1
603	бы он	1	1
604	указания на	1	1
605	этого рода	3	1
606	отсюда же	1	1
607	случаях они	1	1
608	все они	3	1
609	его к	2	1
610	в свою	2	1
611	но можно	1	1
612	при его	1	1
613	является и	1	1
614	из этого	4	1
615	в самом	2	1
616	живого и	1	1
617	и эта	1	1
618	молодой человек	2	1
619	к этому	3	1
620	них но	1	1
