N	2gram	Vygotskiy__3	Narrotol
434	возражает против	1	1
435	подробная характеристика	1	1
436	не могут	2	1
437	этой истории	1	1
438	положений и	1	1
439	же самое	10	1
440	так близко	1	1
441	что оно	2	1
442	он видит	2	1
443	искусства как	1	1
444	всегда в	1	1
445	смысл рассказа	1	1
446	как они	1	1
447	у себя	1	1
448	что все	3	1
449	в виду	4	1
450	действующие лица	1	1
451	для читателя	2	1
452	мысль о	1	1
453	а когда	1	1
454	только то	2	1
455	слова а	1	1
456	и совершенно	4	1
457	по аналогии	2	1
458	не ограничивается	1	1
459	начала и	1	1
460	к его	2	1
461	когда в	4	1
462	тот же	3	1
463	не кто	1	1
464	если бы	14	1
465	и вообще	1	1
466	бывает в	1	1
467	с ним	2	1
468	никогда и	1	1
469	какой это	1	1
470	при такой	2	1
471	и здесь	6	1
472	в самой	4	1
473	внимание на	2	1
474	в грехах	1	1
475	не имеем	1	1
476	аналогии с	2	1
477	и во	2	1
478	эта фраза	2	1
479	нас в	1	1
480	и всю	1	1
481	которых в	1	1
482	этот момент	1	1
483	что и	4	1
484	в глазах	1	1
485	слов и	2	1
486	все время	30	1
487	у всех	4	1
488	которой в	1	1
489	с которыми	1	1
490	подробностями и	1	1
491	того что	4	1
492	всю свою	1	1
493	мы увидим	12	1
494	которое мы	3	1
495	большие и	1	1
496	героического эпоса	1	1
497	иной как	1	1
498	или же	1	1
499	бы рассказ	1	1
500	это же	2	1
501	со всеми	2	1
502	до наших	1	1
503	и у	1	1
504	то и	3	1
505	в нашей	1	1
506	в начале	1	1
507	не так	3	1
508	вовсе не	8	1
509	мы можем	7	1
510	из нее	2	1
511	конца в	1	1
512	именно как	1	1
513	мы воспринимаем	1	1
514	до сих	6	1
515	как у	1	1
516	две половины	1	1
517	здесь в	2	1
518	и прежде	1	1
519	чем он	1	1
520	действующих лиц	5	1
521	как же	2	1
522	а на	1	1
523	это сообщение	1	1
524	ничем не	1	1
525	однако и	2	1
526	что несмотря	1	1
527	как о	1	1
528	объединены в	1	1
529	когда же	1	1
530	когда она	3	1
531	и уже	2	1
532	было на	1	1
533	характерно для	1	1
534	в речи	3	1
535	по контрасту	1	1
536	о себе	1	1
537	ни на	1	1
538	надо было	2	1
539	контрасту с	1	1
540	и столь	2	1
541	очевидно что	2	1
542	истории не	1	1
543	в тех	4	1
544	и там	1	1
545	быть только	1	1
546	увидим впоследствии	2	1
547	и было	1	1
548	быть не	2	1
549	с этой	2	1
550	еще раз	1	1
551	как только	3	1
552	быть и	1	1
553	благодаря этому	2	1
554	с историей	1	1
555	сих пор	5	1
556	своей жизни	2	1
557	о его	1	1
558	текст и	1	1
559	всего в	1	1
560	которых он	1	1
561	указать на	3	1
562	ко второй	2	1
563	действие это	1	1
564	есть особая	1	1
565	литературных жанров	1	1
566	о котором	5	1
567	ни одного	1	1
568	для нас	8	1
569	это часто	1	1
570	от него	1	1
571	и события	1	1
572	бы он	1	1
573	но это	3	1
574	обратиться к	4	1
575	в общем	2	1
576	все еще	1	1
577	в заключительном	1	1
578	своего предмета	1	1
579	и при	1	1
580	не могла	2	1
581	который не	4	1
582	эта возможность	1	1
583	элементов из	1	1
584	сам того	1	1
585	где он	3	1
586	это было	1	1
587	со времен	1	1
588	где эта	1	1
589	и эта	1	1
590	во сне	1	1
591	можно назвать	2	1
592	как результат	1	1
593	собственно говоря	1	1
