N	2gram	Bakhtin_Pr_5	PoTuStor
367	во всем	4	1
368	мире и	2	1
369	связи с	1	1
370	в виду	3	1
371	уже и	2	1
372	и делает	4	1
373	потом в	1	1
374	с другом	4	1
375	и со	3	1
376	у меня	6	1
377	среди них	1	1
378	самостоятельности и	1	1
379	одно только	1	1
380	его за	4	1
381	отличается от	1	1
382	же самое	1	1
383	к тому	6	1
384	бы он	2	1
385	той или	4	1
386	для его	2	1
387	она не	1	1
388	в применении	1	1
389	всем этим	2	1
390	ни одно	1	1
391	говорит и	1	1
392	без всякого	2	1
393	данном случае	1	1
394	характер и	2	1
395	он определяет	1	1
396	в душу	2	1
397	вообще по	1	1
398	в себя	1	1
399	говорили что	4	1
400	приводит к	2	1
401	роль в	1	1
402	и что	6	1
403	и прочее	1	1
404	и сам	7	1
405	хочет только	1	1
406	что может	1	1
407	в другом	12	1
408	можно было	2	1
409	времени и	2	1
410	мог бы	2	1
411	еще в	4	1
412	его мысли	2	1
413	даны в	1	1
414	если бы	1	1
415	совершенно аналогичные	1	1
416	в глубине	1	1
417	о нем	2	1
418	этих внутренних	1	1
419	и т.д	3	1
420	но к	1	1
421	характер этого	1	1
422	на вопрос	2	1
423	и та	2	1
424	пр в	1	1
425	любви к	1	1
426	нас в	1	1
427	других людей	1	1
428	микрокосм все	1	1
429	этот момент	1	1
430	на одном	1	1
431	отметить что	1	1
432	да в	1	1
433	в другой	1	1
434	наконец в	4	1
435	из одних	1	1
436	нем и	1	1
437	что ими	1	1
438	все время	4	1
439	человека как	2	1
440	и об	2	1
441	для самого	1	1
442	и мир	2	1
443	часто говорит	1	1
444	к нему	13	1
445	что здесь	1	1
446	но так	3	1
447	этом моменте	1	1
448	ли будет	2	1
449	что только	1	1
450	тот же	4	1
451	путем слияния	1	1
452	мы увидим	2	1
453	сознания можно	1	1
454	бы ни	1	1
455	теперь в	4	1
456	делает его	1	1
457	с одной	1	1
458	в качестве	1	1
459	себя в	2	1
460	целом это	1	1
461	определения и	1	1
462	же и	4	1
463	уже в	3	1
464	то и	1	1
465	всем его	1	1
466	оно в	1	1
467	рано или	1	1
468	его и	3	1
469	главное для	1	1
470	ведь это	1	1
471	ним и	1	1
472	в конце	5	1
473	вовсе не	7	1
474	как его	3	1
475	не случайно	2	1
476	случае не	1	1
477	них мы	1	1
478	не говорит	1	1
479	как раз	4	1
480	этом отношении	1	1
481	они становятся	1	1
482	даже и	3	1
483	для того	1	1
484	правда по	1	1
485	или поздно	1	1
486	настолько велико	1	1
487	со всем	1	1
488	без всякой	1	1
489	или иной	4	1
490	и сознание	1	1
491	в высшей	3	1
492	с другой	4	1
493	и тех	1	1
494	здесь в	2	1
495	как драматизованный	1	1
496	и прежде	4	1
497	в свою	1	1
498	и быть	1	1
499	впервые становится	1	1
500	а с	3	1
501	на которые	1	1
502	мы еще	1	1
503	говорит о	2	1
504	в некоторых	1	1
505	на этот	2	1
506	а наоборот	1	1
507	а не	4	1
508	власти и	1	1
509	с которым	4	1
510	жизнь в	1	1
511	весь его	2	1
512	из моментов	1	1
513	не он	1	1
514	и особенно	1	1
515	и столь	1	1
516	в человеке	1	1
517	б я	2	1
518	в данном	1	1
519	и ведет	1	1
520	правда он	2	1
521	тому как	2	1
522	и основной	1	1
523	что же	7	1
524	вне этой	1	1
525	даже с	1	1
526	только себя	1	1
527	друг с	4	1
528	сейчас же	1	1
529	несколько слов	1	1
530	человека который	1	1
531	о его	1	1
532	точно и	1	1
533	так ли	1	1
534	мы скажем	1	1
535	и скрыто	1	1
536	под названием	1	1
537	это уже	2	1
538	и часто	1	1
539	пор еще	1	1
540	в самые	1	1
541	которая в	1	1
542	это может	1	1
543	в эту	4	1
544	еще более	1	1
545	и ни	2	1
546	на других	1	1
547	мы должны	3	1
548	только что	3	1
549	я в	4	1
550	же в	1	1
551	здесь только	1	1
552	нет ничего	1	1
553	с ней	1	1
554	а ведь	1	1
555	является и	1	1
556	ко всему	1	1
557	чем иным	1	1
558	и жизнь	1	1
559	себе но	2	1
560	самое важное	1	1
561	правда все	1	1
562	в своих	1	1
563	и эта	1	1
564	это в	2	1
565	как на	1	1
