N	2gram	Voloshinov_2	Komedia
178	внешней политики	1	2
179	то ни	5	2
180	же не	1	2
181	связанных с	1	2
182	это не	4	2
183	в это	1	2
184	когда в	1	2
185	по всем	1	2
186	всяком случае	2	2
187	бы к	1	2
188	в отличие	3	2
189	не в	10	2
190	вовсе не	11	2
191	одна из	7	2
192	в одном	1	2
193	такая же	1	2
194	не столь	1	2
195	не является	8	2
196	жизненных ситуаций	2	2
197	с другом	1	2
198	в духе	1	2
199	и это	3	2
200	говоря уже	1	2
201	с самого	5	2
202	так в	1	2
203	и что	1	2
204	их точки	1	2
205	или на	1	2
206	и все	6	2
207	мы понимаем	1	2
208	в другой	1	2
209	все время	2	2
210	в лице	1	2
211	с которыми	1	2
212	тот же	1	2
213	речь о	1	2
214	с ними	4	2
215	в какой	3	2
216	впрочем и	1	2
217	и ее	4	2
218	или его	1	2
219	с одной	3	2
220	и у	2	2
221	является не	5	2
222	одно из	1	2
223	у нее	1	2
224	от того	1	2
225	в других	1	2
226	рядом с	2	2
227	со стороны	1	2
228	до сих	3	2
229	с другой	3	2
230	одной стороны	3	2
231	а на	1	2
232	если не	1	2
233	уже о	1	2
234	в течение	1	2
235	в той	5	2
236	в ответ	1	2
237	как бы	19	2
238	друг с	1	2
239	пути к	1	2
240	сих пор	3	2
241	естественно не	1	2
242	каждой из	1	2
243	бы в	4	2
244	еще более	2	2
245	хотя бы	6	2
246	ни было	6	2
247	не говоря	1	2
248	к его	2	2
249	из этого	1	2
250	во всяком	3	2
251	социального положения	1	2
252	то на	1	1
253	отношения к	2	1
254	самом деле	9	1
255	ii и	1	1
256	что эти	1	1
257	внутренний мир	3	1
258	обойтись без	1	1
259	может противопоставить	1	1
260	сравнению с	1	1
261	из сказанного	1	1
262	в сущности	14	1
263	всех без	2	1
264	план в	1	1
265	и самого	2	1
266	между собой	1	1
267	все эти	3	1
268	время в	1	1
269	в различных	3	1
270	там и	1	1
271	то мы	2	1
272	значение и	2	1
273	конечном счете	1	1
274	каком направлении	1	1
275	друг от	1	1
276	всю эту	1	1
277	чем же	3	1
278	опирается на	2	1
279	в художественном	1	1
280	стороны он	1	1
281	и нет	1	1
282	в распоряжении	1	1
283	однако не	1	1
284	не являются	1	1
285	тем же	4	1
286	более или	2	1
287	следующим образом	1	1
288	гораздо более	1	1
289	жизни в	1	1
290	для которого	1	1
291	не приходится	1	1
292	если мы	6	1
293	из другого	1	1
294	общественной морали	1	1
295	в себе	4	1
296	не могла	1	1
297	не имеют	3	1
298	главным образом	1	1
299	сами эти	1	1
300	систему его	1	1
301	и более	7	1
302	не могли	1	1
303	этот тезис	1	1
304	н а	1	1
305	к выводу	1	1
306	в основу	1	1
307	приходится говорить	1	1
308	в другом	3	1
309	его не	1	1
310	выступления без	1	1
311	на все	2	1
312	основы для	1	1
313	не нашел	1	1
314	с целью	1	1
315	входит в	1	1
316	не умеет	1	1
317	в соответствии	1	1
318	всю свою	1	1
319	для эпохи	1	1
320	по себе	3	1
321	еще одно	1	1
322	в жизни	2	1
323	но уже	1	1
324	соответствии с	1	1
325	в соединении	2	1
326	их взаимоотношения	1	1
327	которой он	1	1
328	он и	2	1
329	мы видели	4	1
330	на родном	1	1
331	и целые	1	1
332	выражение в	5	1
333	и тогда	2	1
334	здесь она	1	1
335	или менее	2	1
336	мы попытаемся	1	1
337	от своего	2	1
338	этой связи	4	1
339	нас не	2	1
340	почти ни	1	1
341	не столько	1	1
342	они уже	2	1
343	от его	1	1
344	значение для	1	1
345	в диалоге	2	1
346	только для	1	1
347	тем не	1	1
348	как от	2	1
349	в устах	3	1
350	для нее	1	1
351	с точки	13	1
352	но они	2	1
353	что эта	1	1
354	как о	2	1
355	в основе	9	1
356	и внутренней	1	1
357	однако если	1	1
358	никогда не	7	1
359	самой жизни	1	1
360	ничего не	4	1
361	в разных	1	1
362	и по-видимому	1	1
363	преимущественно на	1	1
364	и является	2	1
365	представление об	1	1
366	сводится к	2	1
367	внешней и	1	1
368	здесь же	1	1
369	так называемый	1	1
370	из того	1	1
371	эти три	1	1
372	в каком	3	1
373	представляется нам	1	1
374	к себе	1	1
375	в динамике	1	1
376	и другой	1	1
377	числе и	1	1
378	его с	1	1
379	как для	1	1
380	бы он	3	1
381	той или	4	1
382	для его	3	1
383	они и	1	1
384	совсем иначе	1	1
385	темы и	2	1
386	должен быть	2	1
387	для себя	4	1
388	от друга	1	1
389	там оно	1	1
390	на основе	3	1
391	только при	1	1
392	в собственном	2	1
393	мысль о	1	1
394	или еще	1	1
395	в себя	1	1
396	в пределах	10	1
397	приводит к	2	1
398	обращаясь к	1	1
399	не отражает	1	1
400	было в	1	1
401	в контексте	5	1
402	здесь нет	1	1
403	которые он	1	1
404	различное значение	1	1
405	остается только	1	1
406	обоснованы в	1	1
407	по сравнению	1	1
408	является в	2	1
409	о котором	1	1
410	с ним	1	1
411	внимание на	1	1
412	как ее	1	1
413	его жизни	1	1
414	можем сказать	2	1
415	имеет значения	1	1
416	все его	2	1
417	этих двух	1	1
418	той социальной	2	1
419	усиливается еще	1	1
420	говорить об	1	1
421	нуждается в	1	1
422	во всей	1	1
423	что же	1	1
424	и ни	1	1
425	и следовательно	6	1
426	к которому	1	1
427	землю и	1	1
428	всякого рода	1	1
429	мы видим	1	1
430	еще тем	1	1
431	речи о	2	1
432	почти для	1	1
433	не идет	3	1
434	то он	1	1
435	приходит в	1	1
436	они могут	2	1
437	внутреннему миру	1	1
438	тот или	1	1
439	конечно не	4	1
440	в большинстве	5	1
441	только на	4	1
442	ни одного	1	1
443	чем они	1	1
444	свидетельствует о	2	1
445	не все	1	1
446	и явно	1	1
447	речь в	4	1
448	большинстве случаев	5	1
449	не так	2	1
450	для него	9	1
451	не находит	1	1
452	могло бы	1	1
453	содержание и	1	1
454	слово как	2	1
455	не о	1	1
456	идет в	1	1
457	речь и	4	1
458	на меня	1	1
459	как раз	4	1
460	общения и	2	1
461	нее не	1	1
462	о которых	1	1
463	к самому	1	1
464	соединении с	2	1
465	были бы	1	1
466	чувствует себя	1	1
467	ни до	1	1
468	и даже	2	1
469	или иной	5	1
470	и из	1	1
471	случаев мы	1	1
472	а с	2	1
473	на которые	1	1
474	правильность своего	1	1
475	то ее	1	1
476	и затем	1	1
477	что не	2	1
478	приближаться к	1	1
479	говорит о	1	1
480	к более	1	1
481	у нас	3	1
482	не делает	1	1
483	этого не	1	1
484	она является	3	1
485	до конца	2	1
486	и самый	1	1
487	не на	2	1
488	а не	9	1
489	однако и	2	1
490	другой стороны	1	1
491	будет строиться	1	1
492	отпечаток на	1	1
493	там где	2	1
494	самого начала	5	1
495	речи и	13	1
496	несмотря на	1	1
497	всего этого	1	1
498	с помощью	6	1
499	свою очередь	5	1
500	связь с	4	1
501	в переносном	1	1
502	него в	1	1
503	только его	1	1
504	времени а	1	1
505	без помощи	1	1
506	со словом	1	1
507	до настоящего	2	1
508	он говорит	1	1
509	именно ему	1	1
510	в обратном	1	1
511	именно в	2	1
512	у самого	1	1
513	поскольку он	1	1
514	то к	2	1
515	исходя из	1	1
516	в состоянии	1	1
517	в современной	1	1
518	быть не	1	1
519	общественной жизни	1	1
520	времени к	1	1
521	является как	2	1
522	из реальных	1	1
523	в более	2	1
524	этого рода	1	1
525	того кому	1	1
526	себя на	1	1
527	само по	1	1
528	когда он	1	1
529	не с	2	1
530	то о	1	1
531	тем более	5	1
532	и как	6	1
533	большого числа	1	1
534	обстоит дело	1	1
535	все более	2	1
536	в системе	2	1
537	к ее	1	1
538	на фоне	1	1
539	нам не	1	1
540	нет ничего	1	1
541	между ними	2	1
542	героя и	1	1
543	не знает	2	1
544	сказать что	4	1
545	в свою	6	1
546	забывать что	1	1
547	какой мере	1	1
548	в последнем	1	1
549	или иного	2	1
550	а может	1	1
551	того или	2	1
552	и эта	2	1
553	так же	5	1
554	как на	2	1
