N	2gram	Bakhtin_Fr_3	Literetu
108	той же	8	2
109	жизни как	1	2
110	к своему	1	2
111	но как	2	2
112	прошлого не	1	2
113	в истории	4	2
114	в художественном	1	2
115	все же	2	2
116	и наконец	3	2
117	и к	3	2
118	но в	8	2
119	со своей	1	2
120	в целом	2	2
121	представляет собой	1	2
122	в нашем	4	2
123	как он	2	2
124	и сам	2	2
125	свое время	1	2
126	подобно тому	1	2
127	на этом	2	2
128	одно и	1	2
129	в веках	2	2
130	а затем	1	2
131	в них	9	2
132	все равно	1	2
133	с тем	1	2
134	он и	7	2
135	и еще	2	2
136	как бы	3	2
137	не к	2	2
138	мысли и	1	2
139	по преимуществу	2	2
140	одном из	2	2
141	свою деятельность	1	2
142	такую же	1	2
143	что было	2	2
144	не раз	2	2
145	в основе	5	2
146	но только	1	2
147	в образах	6	2
148	даже и	2	2
149	все еще	1	2
150	для того	3	2
151	с образом	1	2
152	в виду	7	2
153	в ее	3	2
154	это как	1	2
155	за то	1	2
156	еще не	3	2
157	ко всему	2	2
158	для этого	3	2
159	о том	4	2
160	и что	1	2
161	а также	4	2
162	путь к	1	2
163	и только	1	2
164	не надо	1	2
165	в него	1	2
166	было бы	4	2
167	и одновременно	1	2
168	одной из	2	2
169	потому что	2	2
170	уже в	2	2
171	с другим	1	2
172	ни было	1	2
173	свидетельствует о	2	2
174	из них	4	2
175	одно из	3	2
176	не так	3	2
177	ведь это	1	2
178	в одном	7	2
179	в конце	3	2
180	что и	3	2
181	вовсе не	12	2
182	у него	8	2
183	как раз	5	2
184	наконец в	1	2
185	что не	1	2
186	не было	5	2
187	одновременно не	1	2
188	до конца	6	2
189	мира в	1	2
190	не видит	4	2
191	как это	1	2
192	из которых	1	2
193	к жизни	2	2
194	тому как	1	2
195	это его	1	2
196	на свете	1	2
197	под названием	1	2
198	этом случае	1	2
199	к объекту	1	2
200	в результате	1	2
201	хотя бы	2	2
202	с ним	1	2
203	же в	1	2
204	не знает	1	2
205	в свое	1	2
206	себе не	1	2
207	к этой	3	2
208	в своих	5	2
209	все что	2	2
210	том числе	3	2
211	отношения к	1	1
212	совершенно справедливо	1	1
213	с жизнью	1	1
214	что образ	1	1
215	по лужам	2	1
216	его здесь	1	1
217	усматривал в	1	1
218	это и	2	1
219	здесь и	5	1
220	от самого	1	1
221	от своей	1	1
222	в первом	1	1
223	исторической значимости	1	1
224	в строгом	1	1
225	исходит из	1	1
226	над ней	1	1
227	из всех	4	1
228	мы имеем	1	1
229	как мы	10	1
230	что уже	1	1
231	ни единого	1	1
232	а для	1	1
233	но даже	1	1
234	широкого и	1	1
235	начала в	1	1
236	единым и	1	1
237	к общему	1	1
238	меньшей степени	2	1
239	он был	3	1
240	к труду	1	1
241	за это	1	1
242	своих врагов	1	1
243	бы то	1	1
244	самом деле	3	1
245	для жизни	1	1
246	при жизни	1	1
247	то он	1	1
248	не перестает	1	1
249	свою жизнь	1	1
250	отличие от	3	1
251	относится к	1	1
252	и я	1	1
253	это самое	2	1
254	рабле где	1	1
255	как в	3	1
256	от содержания	1	1
257	и двести	1	1
258	огонь и	2	1
259	когда он	1	1
260	этому целому	1	1
261	этой цели	1	1
262	от этого	1	1
263	в этот	2	1
264	где все	1	1
265	поэтому он	3	1
266	в самом	6	1
267	к художественному	1	1
268	лежит на	2	1
269	мы чувствуем	3	1
270	что это	1	1
271	все эти	8	1
272	есть их	1	1
273	поэтому ничего	1	1
274	во многих	1	1
275	за их	1	1
276	приобретает характер	1	1
277	в известном	1	1
278	но он	2	1
279	праздников и	1	1
280	после чего	1	1
281	в традиционных	1	1
282	но именно	3	1
283	показал как	1	1
284	всех этих	3	1
285	этой книге	1	1
286	как одной	1	1
287	и вот	2	1
288	никак не	3	1
289	что ни	1	1
290	и по	1	1
291	или иных	1	1
292	без исключения	1	1
293	там ни	1	1
294	таким образом	10	1
295	здесь мы	2	1
296	то ни	1	1
297	и сделал	2	1
298	со всеми	5	1
299	только не	1	1
300	значимости в	1	1
301	на протяжении	3	1
302	с другими	1	1
303	это не	2	1
304	центральный образ	1	1
305	не одни	1	1
306	например с	1	1
307	связанным с	1	1
308	даже по	1	1
309	более широкого	1	1
310	далеко не	2	1
311	мы видели	3	1
312	от языка	2	1
313	умирающем и	1	1
314	здесь все	1	1
315	со всей	1	1
316	в этих	6	1
317	в своей	6	1
318	и культуры	1	1
319	он должен	1	1
320	в отличие	3	1
321	от его	1	1
322	несомненно что	1	1
323	с историческим	1	1
324	но эта	1	1
325	на виду	1	1
326	глава в	1	1
327	их в	3	1
328	что этот	1	1
329	в историческом	1	1
330	случае мы	1	1
331	и вся	1	1
332	тому что	1	1
333	в отношении	1	1
334	века а	2	1
335	но они	1	1
336	не имеет	1	1
337	и притом	1	1
338	земли в	1	1
339	по своей	1	1
340	на себе	1	1
341	во всем	3	1
342	есть не	1	1
343	связи с	6	1
344	и направляет	1	1
345	так называемый	1	1
346	этот образ	7	1
347	что на	1	1
348	за ними	1	1
349	не станет	1	1
350	все то	2	1
351	не могут	1	1
352	работ и	1	1
353	это конечно	1	1
354	в других	3	1
355	числе и	2	1
356	это начало	1	1
357	как для	1	1
358	мы ее	1	1
359	время он	1	1
360	обычно на	1	1
361	в последующие	2	1
362	и своя	1	1
363	он ищет	1	1
364	элементы в	1	1
365	и о	4	1
366	того чтобы	4	1
367	свою очередь	1	1
368	здесь не	3	1
369	об умирающем	1	1
370	на основе	2	1
371	в собственном	1	1
372	как по	1	1
373	в особенности	5	1
374	только то	1	1
375	культуры и	7	1
376	в пределах	1	1
377	иных своих	1	1
378	о рабле	5	1
379	на том	1	1
380	что может	1	1
381	в образе	1	1
382	можно было	3	1
383	на нее	1	1
384	каждого из	1	1
385	в последующих	1	1
386	жизнь и	1	1
387	мы в	1	1
388	поэтому в	2	1
389	где каждый	1	1
390	в таком	1	1
391	и перед	2	1
392	с полным	1	1
393	произведения как	1	1
394	вот и	1	1
395	при котором	1	1
396	притом в	1	1
397	одного из	2	1
398	на что	1	1
399	можно сказать	2	1
400	основе своей	2	1
401	второй половины	1	1
402	на отдельные	1	1
403	во втором	1	1
404	мире как	1	1
405	по случаю	1	1
406	в ту	7	1
407	в преодолении	1	1
408	в литературе	5	1
409	еще несколько	1	1
410	только этим	1	1
411	такая же	1	1
412	что только	1	1
413	он стал	1	1
414	дело с	1	1
415	которое мы	1	1
416	нет той	1	1
417	что ж	1	1
418	мире и	1	1
419	в эти	2	1
420	только на	4	1
421	за пределами	1	1
422	слова не	1	1
423	ни с	1	1
424	слова в	2	1
425	мы находим	3	1
426	его речь	1	1
427	в землю	1	1
428	не для	1	1
429	во всей	3	1
430	их именно	1	1
431	ее на	1	1
432	еще вполне	2	1
433	нас как	1	1
434	рядом с	2	1
435	нет и	1	1
436	быть названа	1	1
437	или иной	2	1
438	именно в	2	1
439	и прежде	3	1
440	как же	1	1
441	еще и	2	1
442	например о	1	1
443	и прямо	1	1
444	в романе	15	1
445	говорит о	1	1
446	к более	1	1
447	здесь дело	1	1
448	как явление	1	1
449	более того	1	1
450	однако и	1	1
451	все время	1	1
452	подобного рода	1	1
453	в ряду	1	1
454	оборотная сторона	1	1
455	не всегда	1	1
456	для этой	3	1
457	имея в	1	1
458	в творчестве	1	1
459	так же	1	1
460	и потому	4	1
461	книге о	1	1
462	требует от	1	1
463	характера и	1	1
464	ориентирована на	1	1
465	он говорит	6	1
466	вот я	2	1
467	выход в	1	1
468	в развитии	1	1
469	в своем	7	1
470	в это	1	1
471	в контексте	1	1
472	его в	1	1
473	и от	3	1
474	в основном	4	1
475	своей жизни	2	1
476	время не	1	1
477	в смысле	1	1
478	о мире	2	1
479	образ глубоко	1	1
480	и где	1	1
481	культуре прошлого	1	1
482	всего в	1	1
483	тех или	1	1
484	или эти	1	1
485	на самом	3	1
486	мира и	1	1
487	ее и	1	1
488	и все	9	1
489	др на	1	1
490	в подлинном	2	1
491	той или	2	1
492	еще более	4	1
493	ни к	1	1
494	бы за	2	1
495	ключом к	1	1
496	вот этот	2	1
497	в системе	2	1
498	над собою	1	1
499	от лица	1	1
500	в свою	1	1
501	легенде и	1	1
502	переход от	2	1
503	в последнем	2	1
504	культуры в	1	1
505	из этого	2	1
506	есть и	2	1
507	который в	2	1
508	занимает в	1	1
509	и состоит	1	1
510	также не	1	1
511	ее в	1	1
512	него как	1	1
513	который не	1	1
514	к этому	6	1
515	они не	3	1
516	гораздо более	1	1
