N	2gram	Losev_Prob_5	Formalny
176	уже не	6	3
177	в поэзии	1	3
178	нуждается в	1	3
179	в конце	8	3
180	не о	1	3
181	пришли к	1	3
182	души и	1	3
183	у нас	7	3
184	не на	1	3
185	на фоне	1	3
186	к его	1	3
187	того что	3	3
188	отношению к	2	3
189	является для	1	3
190	жизни в	4	3
191	сказать что	9	3
192	равно как	2	3
193	всех других	1	3
194	смысле слова	3	2
195	убедимся в	1	2
196	отношения к	1	2
197	он считает	2	2
198	человека и	4	2
199	в такой	1	2
200	это и	1	2
201	к другому	1	2
202	в котором	2	2
203	одним и	1	2
204	из своих	1	2
205	так чтобы	1	2
206	не знают	1	2
207	проявляется в	2	2
208	с его	1	2
209	жизни с	1	2
210	или иное	1	2
211	и речи	2	2
212	в своем	11	2
213	от этого	3	2
214	то в	1	2
215	эпохи а	1	2
216	бы не	3	2
217	из этих	1	2
218	учение о	3	2
219	в этой	10	2
220	говорят о	1	2
221	вообще не	1	2
222	что она	1	2
223	главным образом	1	2
224	теперь на	1	2
225	всех этих	1	2
226	ведь не	1	2
227	не как	1	2
228	на земле	9	2
229	что ни	1	2
230	лишь с	1	2
231	от одного	1	2
232	этом смысле	3	2
233	литературе как	1	2
234	такой же	1	2
235	и тогда	2	2
236	нисколько не	5	2
237	том как	1	2
238	таким же	1	2
239	художественного творчества	8	2
240	не от	1	2
241	то отсюда	1	2
242	однако в	3	2
243	что этот	5	2
244	где нет	1	2
245	даже в	1	2
246	и очень	1	2
247	в отношении	3	2
248	xviii века	1	2
249	как о	4	2
250	правда в	1	2
251	дело в	2	2
252	и притом	5	2
253	весь этот	1	2
254	тем не	5	2
255	в истолковании	1	2
256	и это	1	2
257	с ее	1	2
258	здесь не	7	2
259	то или	1	2
260	был бы	1	2
261	это только	1	2
262	поэтому в	1	2
263	ничего не	2	2
264	в самой	3	2
265	притом в	1	2
266	или на	1	2
267	что и	6	2
268	и только	2	2
269	нем и	1	2
270	человека как	1	2
271	мы увидим	1	2
272	должен быть	1	2
273	поэтому и	2	2
274	именно на	2	2
275	из них	2	2
276	ту или	1	2
277	совсем другое	1	2
278	тогда он	1	2
279	к более	1	2
280	говорить об	1	2
281	произведении в	1	2
282	имеется еще	2	2
283	от того	1	2
284	без всякой	1	2
285	и даже	14	2
286	или иной	1	2
287	в области	2	2
288	и из	1	2
289	и др	1	2
290	превращается в	1	2
291	а на	1	2
292	и самый	1	2
293	была бы	2	2
294	нет никаких	1	2
295	но оно	1	2
296	но уже	2	2
297	с такой	2	2
298	быть только	3	2
299	но это	1	2
300	но для	2	2
301	от него	1	2
302	у них	1	2
303	конце концов	6	2
304	мы должны	1	2
305	именно для	4	2
306	не утрачивает	1	2
307	в целях	2	2
308	одной из	1	2
309	героя и	1	2
310	к этому	2	2
311	в таком	2	2
312	я и	1	1
313	то на	1	1
314	таком случае	2	1
315	сам по	1	1
316	и то	5	1
317	можем это	1	1
318	противоречия между	1	1
319	тех же	1	1
320	и до	2	1
321	с теорией	1	1
322	во-вторых с	1	1
323	мы имеем	2	1
324	с более	1	1
325	во времени	1	1
326	это сделать	1	1
327	и лессинга	1	1
328	ему в	1	1
329	жизни это	1	1
330	это время	2	1
331	так или	1	1
332	себе а	2	1
333	ведь то	1	1
334	же мере	1	1
335	это возможно	1	1
336	или от	1	1
337	тем как	2	1
338	как у	1	1
339	своей работе	1	1
340	находит в	3	1
341	а только	1	1
342	смысле мы	1	1
343	не входит	2	1
344	значение и	2	1
345	только тогда	3	1
346	он пишет	2	1
347	не просто	5	1
348	оно является	1	1
349	сама по	1	1
350	и вовсе	1	1
351	его на	2	1
352	с этим	1	1
353	и нет	2	1
354	кроме того	2	1
355	этом же	1	1
356	хотя и	8	1
357	было только	1	1
358	с определенной	1	1
359	или иную	1	1
360	из жизни	1	1
361	в нашем	1	1
362	более подробно	1	1
363	тоже не	2	1
364	имеем в	1	1
365	воспитания и	1	1
366	на то	2	1
367	всей его	1	1
368	оказывается на	1	1
369	и если	1	1
370	он не	3	1
371	не к	2	1
372	душу и	1	1
373	по существу	2	1
374	ни были	1	1
375	и по	1	1
376	так например	1	1
377	или иных	2	1
378	бы от	1	1
379	в нее	1	1
380	спрашивается что	1	1
381	на этих	1	1
382	но все	4	1
383	в работе	1	1
384	не будет	2	1
385	факт что	2	1
386	же не	4	1
387	значение в	1	1
388	и сделал	1	1
389	его не	2	1
390	а его	4	1
391	на создание	1	1
392	знает что	3	1
393	того или	1	1
394	но самый	1	1
395	форму и	2	1
396	с начала	1	1
397	приходит в	1	1
398	и творчества	1	1
399	с этой	2	1
400	на друга	1	1
401	или из	1	1
402	чем в	1	1
403	для своих	1	1
404	не больше	2	1
405	который как	1	1
406	на первый	1	1
407	нужно было	1	1
408	не выдерживает	1	1
409	и при	1	1
410	в их	1	1
411	теперь эта	1	1
412	для всякого	1	1
413	правда эта	1	1
414	на место	1	1
415	но он	5	1
416	конечно то	1	1
417	в понятии	1	1
418	мере в	2	1
419	человеческое сознание	1	1
420	вместе со	1	1
421	же мы	1	1
422	нет никакого	3	1
423	на рубеже	1	1
424	дня и	1	1
425	с ним	3	1
426	тем самым	1	1
427	что эта	1	1
428	самого начала	1	1
429	того как	5	1
430	или другие	1	1
431	на него	2	1
432	свою роль	1	1
433	мудростью он	1	1
434	но только	3	1
435	для всего	1	1
436	работы но	1	1
437	в искусство	2	1
438	возможно и	1	1
439	больше чем	2	1
440	при всем	2	1
441	как она	1	1
442	то у	2	1
443	внутреннюю форму	1	1
444	этот образ	2	1
445	и делает	2	1
446	в подобном	1	1
447	и самой	1	1
448	не потому	1	1
449	если он	2	1
450	и другой	2	1
451	числе и	1	1
452	не встречается	1	1
453	той или	1	1
454	свое значение	1	1
455	же оказывается	1	1
456	и был	2	1
457	правда не	1	1
458	и самое	1	1
459	эпохи не	1	1
460	но по	1	1
461	людей в	5	1
462	на основе	1	1
463	этом произведении	1	1
464	и этим	1	1
465	с самого	1	1
466	отвлечься от	1	1
467	что такой	2	1
468	вмещается в	1	1
469	художественное творчество	5	1
470	с первым	1	1
471	можно было	2	1
472	искусство как	1	1
473	другому но	1	1
474	мы приведем	1	1
475	отсюда и	1	1
476	вещей с	1	1
477	и вообще	9	1
478	об этом	4	1
479	это понимание	1	1
480	и человека	2	1
481	является по	2	1
482	и здесь	1	1
483	искусства и	1	1
484	и должно	1	1
485	не был	1	1
486	настоящее время	3	1
487	противоположного характера	1	1
488	и просто	2	1
489	что его	3	1
490	и который	3	1
491	в значительной	2	1
492	нас в	4	1
493	художник должен	1	1
494	все в	3	1
495	те или	1	1
496	других людей	1	1
497	от них	2	1
498	в форме	1	1
499	из одних	1	1
500	что бы	1	1
501	в ту	1	1
502	не так	4	1
503	является подлинным	1	1
504	но с	1	1
505	здесь вовсе	1	1
506	в двух	1	1
507	что только	2	1
508	тот же	3	1
509	именно о	2	1
510	сознание в	1	1
511	трагедии и	2	1
512	и так	1	1
513	который в	9	1
514	окружающей его	1	1
515	и жизни	1	1
516	с одной	3	1
517	в качестве	4	1
518	его менее	1	1
519	так что	11	1
520	для всех	1	1
521	друг на	1	1
522	есть в	2	1
523	вот что	1	1
524	да еще	1	1
525	и у	5	1
526	вопроса о	1	1
527	то и	2	1
528	его развитие	1	1
529	в нашей	2	1
530	же в	3	1
531	в начале	3	1
532	уже для	1	1
533	здесь же	1	1
534	и других	1	1
535	за ним	1	1
536	одно из	1	1
537	говорит о	7	1
538	себе в	1	1
539	если такой	1	1
540	в одном	3	1
541	является именно	1	1
542	от тех	1	1
543	должен был	1	1
544	и никогда	3	1
545	людей не	2	1
546	и вместе	1	1
547	в других	3	1
548	даже и	4	1
549	момент в	1	1
550	и научное	1	1
551	из двух	1	1
552	даже не	1	1
553	до сих	2	1
554	или иначе	1	1
555	что человек	1	1
556	именно в	3	1
557	а о	1	1
558	здесь в	2	1
559	человека а	2	1
560	еще и	4	1
561	в природе	1	1
562	сделать с	1	1
563	в середине	2	1
564	что для	1	1
565	старое и	1	1
566	не было	1	1
567	одной стороны	3	1
568	зависит от	1	1
569	ничем не	1	1
570	жизнь в	3	1
571	его по	1	1
572	о чем	1	1
573	в пределы	1	1
574	для их	1	1
575	на который	1	1
576	мира в	3	1
577	представляется нам	1	1
578	между собою	1	1
579	в частности	4	1
580	в непрерывном	1	1
581	образ этот	1	1
582	найти и	3	1
583	в предыдущей	1	1
584	тот факт	1	1
585	к своему	1	1
586	и глубоко	1	1
587	для искусства	1	1
588	он говорит	2	1
589	одновременно с	1	1
590	а потом	3	1
591	других областях	1	1
592	дело здесь	1	1
593	в это	2	1
594	счете и	1	1
595	на другое	1	1
596	а люди	1	1
597	но даже	4	1
598	и о	5	1
599	сих пор	2	1
600	только для	2	1
601	один из	2	1
602	под влиянием	1	1
603	образом как	2	1
604	тех или	2	1
605	только тем	1	1
606	его с	1	1
607	мира и	2	1
608	замысел в	1	1
609	о котором	3	1
610	в настоящее	3	1
611	еще более	3	1
612	действительно имеет	1	1
613	не должен	1	1
614	не забывает	1	1
615	есть уже	1	1
616	а в	6	1
617	вступать в	1	1
618	состоит из	1	1
619	до степени	1	1
620	сущности в	1	1
621	творчество как	1	1
622	это в	1	1
623	этой точки	1	1
624	том числе	2	1
