N	2gram	Tiupa_Lite_3	Hudozhes
131	герой не	1	3
132	субъекта и	5	3
133	в акте	1	3
134	в художественном	1	3
135	и к	3	3
136	в противоположность	2	3
137	всего лишь	5	3
138	лишь в	5	3
139	его в	2	3
140	это не	5	3
141	системе ценностей	1	3
142	как и	5	3
143	с точки	3	3
144	все прочие	1	3
145	но он	1	3
146	тем не	1	3
147	однако в	4	3
148	автора и	2	3
149	в отношении	1	3
150	не менее	2	3
151	в русской	1	3
152	однако если	3	3
153	как раз	2	3
154	потому что	3	3
155	в стихотворении	6	3
156	объекта и	2	3
157	так в	1	3
158	читателя в	1	3
159	к его	1	3
160	если бы	2	3
161	и внешней	1	3
162	сути своей	1	3
163	парадигмы художественности	2	3
164	в конечном	1	3
165	что он	5	3
166	к нему	1	3
167	во втором	2	3
168	во всей	2	3
169	его эстетической	1	3
170	творческого акта	1	3
171	и того	1	3
172	не случайно	3	3
173	в области	3	3
174	являет собой	1	3
175	далеко не	2	3
176	не на	1	3
177	была бы	1	3
178	эстетического субъекта	7	3
179	и адресата	2	3
180	текста в	1	3
181	о чем	3	3
182	в данном	4	3
183	в той	1	3
184	в точке	1	3
185	своей эстетической	1	3
186	в эстетический	1	3
187	и для	4	3
188	художественного целого	1	3
189	в свою	2	3
190	и состоит	1	3
191	в таком	1	3
192	искусства слова	1	2
193	это и	1	2
194	идет о	1	2
195	между двумя	1	2
196	по преимуществу	1	2
197	субъект и	2	2
198	в году	5	2
199	я как	4	2
200	факторов художественного	1	2
201	такой деятельности	1	2
202	совпадает с	1	2
203	принадлежит к	1	2
204	на холсте	1	2
205	не вполне	2	2
206	на свою	3	2
207	я не	2	2
208	личности с	3	2
209	и на	2	2
210	причастности к	6	2
211	в чем	1	2
212	человеческих отношений	1	2
213	художественного впечатления	1	2
214	за пределы	1	2
215	сама по	1	2
216	еще один	2	2
217	данный момент	1	2
218	общественном сознании	1	2
219	в своем	1	2
220	в одноименной	1	2
221	это тоже	1	2
222	создает эффект	1	2
223	в нашем	1	2
224	бы не	1	2
225	право на	2	2
226	в этой	8	2
227	вследствие этого	2	2
228	между субъективной	1	2
229	не как	2	2
230	в силу	1	2
231	силу своей	1	2
232	писал бахтин	1	2
233	в творческом	2	2
234	значительной степени	1	2
235	времени и	1	2
236	времени в	1	2
237	по мысли	6	2
238	по себе	2	2
239	в итоге	1	2
240	в них	1	2
241	несмотря на	2	2
242	жизни но	1	2
243	ведет к	1	2
244	с другими	1	2
245	как способу	1	2
246	хх века	11	2
247	нас самих	2	2
248	этого текста	2	2
249	общения людей	1	2
250	от себя	2	2
251	а.н веселовского	2	2
252	художественного мира	1	2
253	втором случае	1	2
254	и более	1	2
255	вовсе не	1	2
256	даже в	4	2
257	тому что	1	2
258	и притом	1	2
259	слова как	1	2
260	не принадлежит	1	2
261	числе и	2	2
262	внутреннего мира	1	2
263	оно не	2	2
264	жизни однако	1	2
265	для себя	2	2
266	на наших	1	2
267	и о	1	2
268	того чтобы	2	2
269	свою очередь	1	2
270	здесь не	2	2
271	самим собою	1	2
272	к жизни	2	2
273	и сам	2	2
274	высказывания и	1	2
275	о том	6	2
276	при котором	1	2
277	в значительной	1	2
278	коммуникативное событие	4	2
279	области искусства	1	2
280	однако с	1	2
281	другого в	4	2
282	именно в	5	2
283	способность к	1	2
284	а именно	5	2
285	в литературе	1	2
286	может оказаться	1	2
287	ни к	3	2
288	деятельность художника	1	2
289	мире и	1	2
290	с одной	4	2
291	личного самоопределения	1	2
292	есть в	1	2
293	эстетической деятельности	2	2
294	с позиций	1	2
295	или даже	1	2
296	одно из	4	2
297	в одном	4	2
298	для меня	2	2
299	при всей	1	2
300	у него	1	2
301	случае не	1	2
302	автора как	1	2
303	для того	2	2
304	чем и	1	2
305	в общественном	1	2
306	или иначе	2	2
307	субъекта жизни	2	2
308	художественной культуре	1	2
309	а с	1	2
310	себя и	2	2
311	в художественной	1	2
312	превращается в	1	2
313	одной стороны	4	2
314	мира в	3	2
315	в сторону	3	2
316	начиная с	1	2
317	так же	2	2
318	и потому	2	2
319	как в	5	2
320	к бытию	1	2
321	к своему	1	2
322	эстетического адресата	1	2
323	другого я	2	2
324	так или	2	2
325	в европейской	1	2
326	жизни в	4	2
327	в контексте	1	2
328	художественное произведение	2	2
329	художественного высказывания	1	2
330	во всех	2	2
331	для такого	2	2
332	искусства как	1	2
333	художественной культуры	5	2
334	мира и	2	2
335	лирического героя	7	2
336	видения мира	1	2
337	собственно говоря	1	2
338	отношении к	1	2
339	одной из	1	2
340	произведении искусства	1	2
341	в романе	3	2
342	культуры в	1	2
343	из этого	1	2
344	определенным образом	1	2
345	м.м бахтина	1	2
346	жизни оказывается	1	2
347	том числе	3	2
348	искусство есть	1	1
349	начинается с	1	1
350	самоутверждения субъекта	1	1
351	е годы	9	1
352	и есть	1	1
353	не признает	1	1
354	акте эстетического	1	1
355	то в	3	1
356	о тебе	1	1
357	из его	1	1
358	свое место	3	1
359	вещей в	2	1
360	едва ли	3	1
361	той же	3	1
362	позицией уединенного	1	1
363	есть не	1	1
364	бальзак в	1	1
365	как способ	1	1
366	искусству как	1	1
367	от художественного	1	1
368	жизни по	1	1
369	и себя	1	1
370	из своих	1	1
371	в каждый	1	1
372	что иное	1	1
373	жизненной позиции	1	1
374	как я	1	1
375	и со	1	1
376	никогда не	4	1
377	но напротив	1	1
378	не знают	1	1
379	художественности как	1	1
380	душа свободна	1	1
381	в каждой	2	1
382	не что	1	1
383	предстает как	2	1
384	проявляется в	1	1
385	момент в	1	1
386	который может	1	1
387	начало и	1	1
388	субъекта объекта	1	1
389	индивидуальность однако	1	1
390	людей в	1	1
391	хх веке	3	1
392	иное как	1	1
393	себя а	1	1
394	столь же	1	1
395	время в	2	1
396	бы то	2	1
397	эстетический дискурс	1	1
398	тем как	1	1
399	во внешнем	1	1
400	стихотворения в	1	1
401	легко может	2	1
402	бы свой	1	1
403	и внутренний	1	1
404	искусство в	2	1
405	высшей ценностью	1	1
406	охарактеризовать как	1	1
407	с собою	1	1
408	себе и	1	1
409	друг от	1	1
410	центрального героя	1	1
411	первых десятилетий	3	1
412	в е	8	1
413	что они	1	1
414	картины жизни	1	1
415	и эстетического	1	1
416	отнюдь не	3	1
417	и я	1	1
418	в истории	1	1
419	с эпохи	1	1
420	в центре	1	1
421	от друга	1	1
422	от автора	1	1
423	присутствии эстетического	1	1
424	что касается	1	1
425	обращения к	1	1
426	перед нами	1	1
427	в исполнении	1	1
428	художественных текстов	1	1
429	что по	1	1
430	самом начале	1	1
431	заветная черта	1	1
432	и автора	1	1
433	заполнить собою	1	1
434	искусство и	1	1
435	что произведение	1	1
436	могли бы	2	1
437	или иную	1	1
438	бы и	3	1
439	состоит как	1	1
440	жизни так	1	1
441	большей части	2	1
442	определена как	1	1
443	и неслиянность	1	1
444	но без	2	1
445	что автор	1	1
446	цельность как	1	1
447	раз в	2	1
448	искусстве не	1	1
449	присутствия личности	1	1
450	ее как	1	1
451	двух других	1	1
452	после чего	1	1
453	на то	2	1
454	в случае	2	1
455	духовной культуры	1	1
456	к эстетическому	1	1
457	жизнью и	1	1
458	на его	3	1
459	исходит из	1	1
460	к искусству	1	1
461	своего другого	4	1
462	все это	1	1
463	ключ к	1	1
464	все перечисленные	1	1
465	при виде	1	1
466	всякого эстетического	1	1
467	есть от	1	1
468	в первую	1	1
469	в понимании	1	1
470	свою собственную	1	1
471	содержит в	1	1
472	чтобы в	1	1
473	горького мать	1	1
474	подобно тому	2	1
475	когда на	1	1
476	с юмором	1	1
477	оно обладает	1	1
478	не бывает	1	1
479	по его	1	1
480	бы они	1	1
481	объект и	2	1
482	то ни	2	1
483	этом втором	1	1
484	а затем	3	1
485	свое имя	1	1
486	в совершенно	2	1
487	речь в	1	1
488	уход из	1	1
489	бы быть	1	1
490	а по	2	1
491	не с	2	1
492	парадигма художественности	1	1
493	творчества он	1	1
494	первую очередь	1	1
495	уединенной личности	1	1
496	его личности	1	1
497	ответственность за	2	1
498	форма эстетических	1	1
499	и иных	1	1
500	было бы	2	1
501	и где	1	1
502	и героя	2	1
503	влюбленности и	1	1
504	что неизбежно	1	1
505	лишь на	2	1
506	например с	1	1
507	весь мир	1	1
508	личность в	1	1
509	в жизни	8	1
510	остаться самим	1	1
511	самые различные	1	1
512	нет в	1	1
513	в близости	1	1
514	соответствии с	5	1
515	не узнает	1	1
516	он и	2	1
517	все моменты	1	1
518	его носителя	1	1
519	как целого	1	1
520	близости людей	1	1
521	в чистом	1	1
522	парадигмой художественности	2	1
523	воспринимающего субъекта	1	1
524	коммуникативных стратегий	1	1
525	эстетическим субъектом	2	1
526	же я	1	1
527	и конец	1	1
528	о ком	1	1
529	в текстах	1	1
530	с ума	1	1
531	от своего	1	1
532	становится его	1	1
533	индивидуальной жизни	1	1
534	время оказывается	1	1
535	внешнюю жизнь	1	1
536	за которым	1	1
537	в котором	1	1
538	в единстве	3	1
539	к предмету	2	1
540	которое должно	1	1
541	эстетический адресат	1	1
542	сверхличному содержанию	1	1
543	как совокупность	1	1
544	частного бытия	1	1
545	по отдельности	1	1
546	всякий раз	2	1
547	об отсутствии	2	1
548	значение для	1	1
549	и другого	2	1
550	на каждого	1	1
551	поэт в	2	1
552	и внутренних	1	1
553	по характеристике	1	1
554	другом и	1	1
555	друг другу	1	1
556	стать самим	1	1
557	в конце	2	1
558	произведения в	3	1
559	и наоборот	2	1
560	свое незаместимое	1	1
561	не друг	1	1
562	пастернак однако	1	1
563	в историческом	1	1
564	духовного отношения	1	1
565	нас к	2	1
566	то с	1	1
567	приводят к	1	1
568	на один	1	1
569	между людьми	2	1
570	чистом виде	1	1
571	в таких	1	1
572	эстетической природы	1	1
573	ее не	1	1
574	с которой	2	1
575	не имеет	1	1
576	что такое	1	1
577	возлагает на	2	1
578	и внутренней	1	1
579	является эстетическим	1	1
580	которых и	1	1
581	о прозе	1	1
582	он мог	1	1
583	нельзя не	1	1
584	и объективной	1	1
585	обратим внимание	3	1
586	эти стороны	1	1
587	и является	1	1
588	ему и	1	1
589	с читателем	1	1
590	и теперь	1	1
591	связи с	2	1
592	ту или	1	1
593	стихотворение не	1	1
594	из того	2	1
595	не по	1	1
596	входят в	1	1
597	как будто	4	1
598	и делает	1	1
599	ему не	1	1
600	в четвертом	1	1
601	десятилетий хх	3	1
602	деятельности и	1	1
603	внутреннюю свободу	1	1
604	опоры вне	1	1
605	от воспринимающего	1	1
606	когда мы	1	1
607	и страсти	1	1
608	живаго это	2	1
609	предстает субъектом	1	1
610	ли не	1	1
611	его за	1	1
612	в своего	2	1
613	своей ролевой	1	1
614	у истоков	1	1
615	всегда так	1	1
616	в каждом	1	1
617	здесь мы	1	1
618	в ситуации	2	1
619	для иного	1	1
620	именно эту	1	1
621	как мы	2	1
622	моя жизнь	1	1
623	из москвы	1	1
624	языка и	1	1
625	ответственностью за	1	1
626	незаместимое место	1	1
627	но мы	1	1
628	такое искусство?	1	1
629	художественного мышления	6	1
630	вопрос что	1	1
631	на объект	1	1
632	значение в	1	1
633	обращаясь к	1	1
634	на нее	1	1
635	здесь как	2	1
636	ориентировано на	2	1
637	соответствующую ей	1	1
638	высшая форма	3	1
639	в сочетании	1	1
640	можно только	1	1
641	может оставаться	1	1
642	разного рода	1	1
643	дискурс власти	3	1
644	для этого	1	1
645	и эстетический	1	1
646	критерием художественности	1	1
647	деятельности в	1	1
648	словно в	1	1
649	о ней	1	1
650	жизни не	2	1
651	следует признать	2	1
652	искусства и	3	1
653	нет на	1	1
654	людей заветная	1	1
655	жизнью в	3	1
656	значимое место	1	1
657	не означает	2	1
658	внимание на	2	1
659	воспринимающим сознанием	1	1
660	коммуникативного поведения	1	1
661	доминирует в	1	1
662	мира а	2	1
663	и который	1	1
664	пушкинского пророка	1	1
665	восходит к	1	1
666	сознания к	1	1
667	не перейти	1	1
668	искусства с	1	1
669	на границах	1	1
670	эти два	1	1
671	нуждается в	1	1
672	мира я	1	1
673	художников слова	1	1
674	иной мере	1	1
675	вслед за	3	1
676	иначе в	1	1
677	и адресат	1	1
678	человека как	1	1
679	и мир	1	1
680	данную ему	1	1
681	посредством этого	1	1
682	эстетическое переживание	2	1
683	один из	2	1
684	но с	2	1
685	творческого процесса	1	1
686	и характерное	1	1
687	личностного существования	1	1
688	уединенного сознания	14	1
689	над собою	1	1
690	субъекта в	2	1
691	бы личность	1	1
692	своей жизнью	1	1
693	отчизны на	1	1
694	и жизни	3	1
695	со всеми	2	1
696	по большей	2	1
697	одновременно он	1	1
698	так что	1	1
699	для всех	1	1
700	если говорить	1	1
701	как быть	1	1
702	в поэзии	5	1
703	оно в	1	1
704	то и	1	1
705	свидетельствует о	1	1
706	на свое	2	1
707	как писал	2	1
708	две другие	1	1
709	мышления и	1	1
710	из них	4	1
711	за ним	2	1
712	представлений о	1	1
713	так как	1	1
714	и от	1	1
715	тому же	5	1
716	бытия и	1	1
717	той самой	1	1
718	не просто	1	1
719	виртуальной личности	1	1
720	но из	1	1
721	говорит лишь	1	1
722	не было	1	1
723	художника совершенно	1	1
724	обращением к	1	1
725	самоактуализации личности	1	1
726	и даже	2	1
727	на уровне	1	1
728	боже мой	1	1
729	но одно	1	1
730	как у	4	1
731	на ее	1	1
732	одновременно не	1	1
733	по своим	1	1
734	одиночество но	1	1
735	в уме	1	1
736	и напротив	2	1
737	я когда	1	1
738	парус одинокий	1	1
739	еще и	2	1
740	для слушателей	1	1
741	наконец в	3	1
742	окружающей его	1	1
743	и души	1	1
744	многих в	1	1
745	что не	2	1
746	что для	1	1
747	в хх	3	1
748	к более	1	1
749	в соответствии	3	1
750	внешних и	1	1
751	смысла и	1	1
752	бы послужить	1	1
753	встречи-разлуки ахматова	1	1
754	интенциональный объект	1	1
755	из наиболее	1	1
756	более того	3	1
757	известную цельность	1	1
758	от мира	1	1
759	когда ни	1	1
760	лирическая героиня	2	1
761	что несмотря	1	1
762	не всегда	2	1
763	за свою	1	1
764	романной судьбы	1	1
765	не об	1	1
766	стороны в	1	1
767	то она	2	1
768	в связи	1	1
769	как ни	1	1
770	почву для	1	1
771	ритмико-интонационный строй	1	1
772	на фоне	1	1
773	по рассуждению	3	1
774	вместе с	5	1
775	но кто	1	1
776	в присутствии	2	1
777	в иных	3	1
778	субъектом только	1	1
779	для искусства	1	1
780	может как	1	1
781	читателей по	1	1
782	духовного общения	1	1
783	будущее в	1	1
784	тому как	3	1
785	лицом и	1	1
786	высокий уровень	1	1
787	лирического я	1	1
788	никем не	2	1
789	мыслится как	3	1
790	быть не	2	1
791	по собственному	2	1
792	мира с	1	1
793	него не	2	1
794	существования который	1	1
795	ценность и	1	1
796	с этой	2	1
797	с бытием	1	1
798	автором и	2	1
799	с субъектом	1	1
800	к объекту	1	1
801	действительность в	1	1
802	своей жизни	2	1
803	только для	3	1
804	направления в	1	1
805	как система	1	1
806	этом и	1	1
807	изобразительного искусства	1	1
808	точно и	1	1
809	все же	2	1
810	характерные для	1	1
811	напротив предполагает	1	1
812	реальность а	1	1
813	целостности доступной	1	1
814	писал в	1	1
815	в событии	1	1
816	не тотально	1	1
817	за его	2	1
818	еще одна	1	1
819	если не	2	1
820	совершается в	1	1
821	должен найти	1	1
822	личного бытия	1	1
823	о котором	1	1
824	например не	1	1
825	себя самого	1	1
826	для нас	1	1
827	в третьем	3	1
828	жизни ср	1	1
829	бы в	1	1
830	в литературной	1	1
831	не будучи	1	1
832	из текста	1	1
833	художественную деятельность	1	1
834	это точка	1	1
835	можно охарактеризовать	1	1
836	быть определена	1	1
837	новой художественной	1	1
838	все они	2	1
839	перейти влюбленности	1	1
840	ни было	2	1
841	же в	2	1
842	этого типа	1	1
843	того времени	1	1
844	не есть	1	1
845	внутреннее я	1	1
846	черта ее	1	1
847	может и	1	1
848	на смену	3	1
849	две стороны	1	1
850	себе самому	3	1
851	жизни а	2	1
852	между автором	1	1
853	тексты не	1	1
854	который в	1	1
855	к сверхличному	1	1
856	сочетании с	1	1
857	жизни и	3	1
858	судьбы в	1	1
859	ее в	2	1
860	в своих	2	1
861	героя как	2	1
862	этой точки	1	1
863	они не	1	1
864	которая не	1	1
