N	2gram	Tiupa_Hudo_1	KulturaY
154	ли не	1	3
155	оно не	1	3
156	свою очередь	2	3
157	здесь не	2	3
158	сводится к	7	3
159	не с	2	3
160	для этого	1	3
161	и здесь	1	3
162	можно сказать	5	3
163	нуждается в	1	3
164	этом смысле	3	3
165	обе эти	1	3
166	себе в	1	3
167	в одном	2	3
168	не было	1	3
169	в особенности	1	3
170	и даже	1	3
171	или иной	7	3
172	к которому	4	3
173	в свою	3	3
174	а с	2	3
175	в соответствии	1	3
176	языка не	1	3
177	если не	1	3
178	как это	5	3
179	этого слова	2	3
180	слова как	5	3
181	нам не	1	3
182	в системе	2	3
183	была бы	3	3
184	или иного	3	3
185	в таком	1	3
186	они не	1	3
187	можно говорить	1	2
188	одним из	1	2
189	также и	1	2
190	и есть	1	2
191	по преимуществу	2	2
192	бы и	1	2
193	я не	2	2
194	этого термина	2	2
195	что можно	3	2
196	которое в	1	2
197	не знают	1	2
198	думаю что	1	2
199	иное как	1	2
200	что его	1	2
201	иных случаях	1	2
202	не все	2	2
203	если в	1	2
204	тогда как	13	2
205	идет о	1	2
206	могли бы	1	2
207	и как	3	2
208	но в	7	2
209	так или	3	2
210	большей части	2	2
211	еще один	2	2
212	во многих	1	2
213	духовной культуры	2	2
214	с языком	3	2
215	роли в	4	2
216	он не	4	2
217	как с	1	2
218	данном отношении	1	2
219	такова например	2	2
220	в каждом	1	2
221	лишь в	4	2
222	заключается в	2	2
223	и тем	2	2
224	ни в	5	2
225	к какому-либо	2	2
226	как об	1	2
227	в слове	3	2
228	как и	2	2
229	иначе говоря	4	2
230	об основной	1	2
231	одного и	2	2
232	и становится	1	2
233	но если	1	2
234	в своей	5	2
235	не столько	3	2
236	от себя	3	2
237	втором случае	2	2
238	и более	2	2
239	том же	1	2
240	по себе	2	2
241	в то	6	2
242	не имеет	1	2
243	чтобы в	1	2
244	дело не	2	2
245	например не	1	2
246	никогда не	2	2
247	же время	5	2
248	до того	1	2
249	не является	4	2
250	не могут	1	2
251	когда мы	1	2
252	том и	2	2
253	языковом сознании	1	2
254	к жизни	2	2
255	если мы	2	2
256	что все	1	2
257	в структуре	3	2
258	в собственном	1	2
259	области языка	1	2
260	действия и	1	2
261	о котором	1	2
262	одно из	2	2
263	ними и	1	2
264	языковых стилей	1	2
265	это было	1	2
266	каждом из	1	2
267	во втором	4	2
268	речевых жанрах	1	2
269	а именно	2	2
270	но с	1	2
271	тот же	1	2
272	языка на	1	2
273	и того	2	2
274	как я	1	2
275	и конкретном	1	2
276	знания о	2	2
277	же и	1	2
278	в сторону	2	2
279	свидетельствует о	1	2
280	может служить	2	2
281	здесь как	1	2
282	или иначе	4	2
283	в каком	2	2
284	это разумеется	1	2
285	и против	1	2
286	по своим	1	2
287	по большей	2	2
288	только к	1	2
289	превращается в	2	2
290	а на	5	2
291	о чем	2	2
292	не всегда	1	2
293	в это	1	2
294	мы говорим	1	2
295	в иных	1	2
296	к своему	1	2
297	в контексте	3	2
298	с этой	1	2
299	этом случае	1	2
300	то под	1	2
301	в более	1	2
302	и для	2	2
303	этих случаях	1	2
304	или в	2	2
305	тем более	1	2
306	пришлось бы	1	2
307	между ними	4	2
308	себя самого	1	2
309	ее в	2	2
310	этой точки	1	2
311	после чего	1	2
312	я и	7	1
313	субъекты и	1	1
314	говоря о	3	1
315	в сфере	1	1
316	же как	1	1
317	связи между	1	1
318	для себя	2	1
319	или к	1	1
320	на деле	3	1
321	ту же	1	1
322	в строгом	1	1
323	достоевского в	1	1
324	нас на	1	1
325	из его	1	1
326	исходит из	1	1
327	противном случае	2	1
328	и больше	2	1
329	едва ли	1	1
330	действительности и	1	1
331	к собственной	1	1
332	собою в	2	1
333	в году	2	1
334	наиболее элементарным	1	1
335	есть не	1	1
336	жизни по	1	1
337	из своих	1	1
338	именно к	1	1
339	это всегда	1	1
340	говорить о	3	1
341	что иное	1	1
342	которое позволило	1	1
343	чеховым в	1	1
344	из того	1	1
345	и со	1	1
346	смысла так	1	1
347	начало и	2	1
348	структура его	1	1
349	в сочетании	1	1
350	столь же	1	1
351	время в	1	1
352	слова эти	1	1
353	в различных	1	1
354	теперь в	1	1
355	события в	1	1
356	тем как	1	1
357	как правило	2	1
358	как система	2	1
359	в область	1	1
360	к ним	1	1
361	отношение к	5	1
362	а через	1	1
363	отличие от	7	1
364	друг от	1	1
365	как говорит	3	1
366	в одной	1	1
367	субъекта и	3	1
368	не входят	1	1
369	в акте	3	1
370	как к	2	1
371	в противном	2	1
372	перед нами	1	1
373	и где	1	1
374	собственно и	1	1
375	по пути	4	1
376	в действительности	1	1
377	при чтении	2	1
378	со своей	3	1
379	шире и	1	1
380	и идет	1	1
381	таковы например	2	1
382	в чем	2	1
383	охарактеризовать как	1	1
384	в нашем	2	1
385	бы не	1	1
386	в известном	1	1
387	литературной речи	1	1
388	говорение в	1	1
389	в словаре	2	1
390	говорят о	1	1
391	имеем в	3	1
392	и те	1	1
393	но на	1	1
394	в случае	1	1
395	не следует	4	1
396	он должен	3	1
397	его значением	1	1
398	у читателя	1	1
399	необходимо для	1	1
400	наших глазах	2	1
401	и по	2	1
402	на этом	1	1
403	когда на	1	1
404	или иных	2	1
405	без исключения	4	1
406	одно и	3	1
407	то ни	1	1
408	том случае	1	1
409	об этом	2	1
410	особенности в	1	1
411	отчет в	1	1
412	на почве	3	1
413	своего значения	1	1
414	лишь на	1	1
415	чаще всего	1	1
416	в жизни	2	1
417	мы встречаемся	1	1
418	это особенно	1	1
419	говорим о	1	1
420	нет в	1	1
421	и делает	1	1
422	далеко не	2	1
423	вместо него	1	1
424	на первый	1	1
425	в ходе	5	1
426	нового для	1	1
427	сочетании с	1	1
428	в такой	1	1
429	и без	1	1
430	в отличие	7	1
431	таких случаях	2	1
432	своего рода	5	1
433	всякий раз	2	1
434	в имени	2	1
435	которой каждая	1	1
436	но он	3	1
437	но во	2	1
438	друг другу	1	1
439	делает их	1	1
440	чем собственно	1	1
441	однако в	4	1
442	с такими	1	1
443	случае мы	1	1
444	фраза в	1	1
445	из нас	1	1
446	литературы как	3	1
447	вопросу о	1	1
448	некоторого рода	1	1
449	и притом	3	1
450	в центр	1	1
451	субъектов и	1	1
452	позволило бы	1	1
453	виду не	3	1
454	этого объекта	1	1
455	в стилистическом	2	1
456	иметь в	1	1
457	та или	1	1
458	это еще	1	1
459	не могло	2	1
460	из других	1	1
461	минуя их	1	1
462	дело в	1	1
463	одна из	2	1
464	вследствие того	1	1
465	или иная	1	1
466	с отвращением	1	1
467	тех или	2	1
468	и теперь	1	1
469	что говоря	1	1
470	что речь	1	1
471	как будто	1	1
472	языков в	1	1
473	однако это	1	1
474	этот закон	1	1
475	художественной литературы	2	1
476	именно таковы	1	1
477	мы встречаем	1	1
478	но только	1	1
479	все то	1	1
480	могут быть	4	1
481	возможна только	1	1
482	той или	4	1
483	части романа	1	1
484	всегда так	1	1
485	в настоящее	1	1
486	значение это	1	1
487	на наших	2	1
488	не ограничивается	1	1
489	как мы	1	1
490	значения и	2	1
491	от друга	1	1
492	этой фразе	1	1
493	позицию по	1	1
494	говорит и	3	1
495	в ее	5	1
496	к нам	1	1
497	на основе	2	1
498	и от	1	1
499	ее полные	1	1
500	только то	1	1
501	в себя	2	1
502	не содержит	1	1
503	и сам	1	1
504	как содержание	1	1
505	нельзя не	1	1
506	мог бы	3	1
507	в научном	1	1
508	термина не	1	1
509	можно только	1	1
510	разного рода	1	1
511	но у	1	1
512	в последней	1	1
513	не будучи	1	1
514	в каждой	1	1
515	тех кто	1	1
516	момент в	1	1
517	настоящее время	1	1
518	за пределами	3	1
519	первого из	1	1
520	у достоевского	1	1
521	после того	1	1
522	есть процесс	1	1
523	а также	5	1
524	болезни например	1	1
525	времени в	2	1
526	в которую	1	1
527	если с	1	1
528	существенно разнится	1	1
529	во всех	3	1
530	по типу	1	1
531	состоит не	1	1
532	однако с	2	1
533	в конечном	5	1
534	из своего	1	1
535	в форме	4	1
536	соединении с	2	1
537	целого а	1	1
538	все христианство	1	1
539	в литературе	1	1
540	за него	1	1
541	и одновременно	5	1
542	речь о	1	1
543	это необходимо	1	1
544	дело с	1	1
545	что даже	1	1
546	субъекта в	1	1
547	простой и	1	1
548	или же	1	1
549	языка этот	1	1
550	язык а	1	1
551	тот или	2	1
552	с одной	2	1
553	с которыми	1	1
554	от одной	1	1
555	этом что	1	1
556	себя в	7	1
557	ничего нельзя	1	1
558	себя и	2	1
559	действующего лица	1	1
560	чем с	1	1
561	является не	1	1
562	не дает	1	1
563	или даже	3	1
564	которые в	1	1
565	этом в	1	1
566	для него	4	1
567	в известной	1	1
568	слова в	2	1
569	мы находим	1	1
570	в конце	1	1
571	тому же	1	1
572	ему принадлежит	1	1
573	к явлениям	1	1
574	внимание не	1	1
575	не составляет	1	1
576	в систему	1	1
577	как такового	1	1
578	не проходит	1	1
579	уже до	1	1
580	стилистическом отношении	2	1
581	одной стороны	2	1
582	в данный	2	1
583	речи а	2	1
584	автором в	1	1
585	было и	2	1
586	перед ним	1	1
587	нового времени	2	1
588	что для	1	1
589	говорит о	1	1
590	к более	2	1
591	лица по	1	1
592	человека но	1	1
593	из наиболее	1	1
594	более того	1	1
595	зависит от	1	1
596	однако и	1	1
597	человеческой жизни	2	1
598	его как	1	1
599	отнюдь не	2	1
600	не подлежит	1	1
601	на которые	1	1
602	в одно	2	1
603	но как	2	1
604	в организации	1	1
605	разнится от	1	1
606	к его	2	1
607	я уже	1	1
608	к такому	1	1
609	не тот	1	1
610	данный момент	2	1
611	нимало не	1	1
612	по своему	2	1
613	он говорит	1	1
614	областями духовной	1	1
615	с некоторыми	1	1
616	узнает в	1	1
617	языка нашей	1	1
618	многих других	1	1
619	лишает их	1	1
620	только о	2	1
621	его в	2	1
622	в условиях	1	1
623	своей жизни	2	1
624	только для	1	1
625	о его	1	1
626	точно и	1	1
627	является как	1	1
628	но для	1	1
629	к вопросу	1	1
630	каждой из	1	1
631	всего лишь	4	1
632	и позволяет	1	1
633	только мы	1	1
634	а всего	1	1
635	отношение между	1	1
636	времени его	1	1
637	объекта и	3	1
638	жизнью в	1	1
639	речи с	1	1
640	собственно говоря	2	1
641	я в	11	1
642	отношении к	2	1
643	является его	1	1
644	жизни в	2	1
645	поскольку не	2	1
646	слово в	1	1
647	как значение	1	1
648	не знает	3	1
649	сказать что	4	1
650	это на	1	1
651	также в	1	1
652	перевод с	1	1
653	не что	1	1
654	культуры в	2	1
655	который в	2	1
656	речи как	1	1
657	жизнь в	1	1
658	которой я	1	1
659	жизни и	1	1
660	звука и	1	1
661	в искусстве	7	1
662	в роли	3	1
663	случае если	1	1
664	в своих	1	1
665	значение в	1	1
666	точно так	1	1
667	все что	1	1
