N	2gram	Propp_Isto_5	Problema
213	с этой	2	3
214	это уже	2	3
215	формы и	2	3
216	и все	3	3
217	из себя	4	3
218	хотя бы	1	3
219	же в	2	3
220	есть уже	1	3
221	из этого	1	3
222	точно так	1	3
223	и другие	1	3
224	к тому	1	3
225	относится и	1	2
226	того же	2	2
227	говорилось выше	1	2
228	на ступени	2	2
229	человеческим голосом	1	2
230	почти всегда	1	2
231	и могут	1	2
232	его не	3	2
233	мы имеем	14	2
234	пока только	1	2
235	в некотором	2	2
236	мы и	2	2
237	а еще	2	2
238	быть в	1	2
239	не был	1	2
240	во всех	2	2
241	совсем не	1	2
242	то он	1	2
243	не то	1	2
244	него с	1	2
245	с этим	5	2
246	дает нам	1	2
247	когда он	2	2
248	это тоже	1	2
249	тем же	1	2
250	себе не	1	2
251	в которой	4	2
252	не будем	5	2
253	он в	1	2
254	часто даже	1	2
255	нами в	1	2
256	когда это	1	2
257	всех этих	1	2
258	из него	2	2
259	что все	4	2
260	а как	2	2
261	например и	1	2
262	на основании	1	2
263	для чего	1	2
264	мы видели	7	2
265	в этих	6	2
266	и при	2	2
267	ли можно	1	2
268	в котором	1	2
269	с точки	1	2
270	в их	1	2
271	еще нет	1	2
272	в отличие	1	2
273	от себя	2	2
274	бы мы	2	2
275	от его	1	2
276	заставляет нас	1	2
277	что никакой	1	2
278	и более	1	2
279	таких случаях	2	2
280	с которой	1	2
281	дело не	1	2
282	на котором	1	2
283	в процессе	1	2
284	в основе	1	2
285	например не	1	2
286	и всегда	1	2
287	и по	2	2
288	со своим	1	2
289	однако это	1	2
290	могут быть	6	2
291	всегда есть	1	2
292	что оно	1	2
293	что при	3	2
294	рассматривать как	1	2
295	смысл но	1	2
296	это можно	1	2
297	том как	2	2
298	остается только	1	2
299	мы читаем	1	2
300	в горах	2	2
301	о ней	1	2
302	это было	2	2
303	доходит до	1	2
304	своему содержанию	1	2
305	но с	1	2
306	даже если	1	2
307	по мнению	1	2
308	с одной	7	2
309	себя в	6	2
310	и у	1	2
311	в нашей	1	2
312	животные в	1	2
313	из них	2	2
314	никто не	3	2
315	друг друга	3	2
316	нами еще	1	2
317	само собой	1	2
318	были бы	1	2
319	гораздо больше	1	2
320	даже не	1	2
321	до сих	2	2
322	не обязательно	1	2
323	не знали	1	2
324	а с	1	2
325	собой а	1	2
326	имеют никакого	1	2
327	о чем	2	2
328	в частности	7	2
329	вместе с	22	2
330	происходит в	1	2
331	как это	1	2
332	к другой	1	2
333	из которых	2	2
334	по своему	1	2
335	и там	1	2
336	по существу	2	2
337	сих пор	2	2
338	пока еще	1	2
339	и для	2	2
340	только тогда	2	2
341	ее и	3	2
342	но когда	3	2
343	от него	1	2
344	у них	1	2
345	бы в	1	2
346	эта картина	1	2
347	только что	1	2
348	все они	1	2
349	есть и	1	2
350	героя в	9	2
351	как на	1	2
352	этой точки	1	2
353	одним из	2	1
354	рассматривается как	1	1
355	он может	2	1
356	гл мы	1	1
357	мы имели	1	1
358	необходимости приводить	1	1
359	должна быть	1	1
360	которых идет	1	1
361	или ее	1	1
362	той же	1	1
363	например в	5	1
364	когда уже	2	1
365	на первом	1	1
366	нас от	1	1
367	душу а	1	1
368	дремучий лес	1	1
369	вопрос о	2	1
370	именно к	1	1
371	не вполне	1	1
372	же что	1	1
373	и он	6	1
374	не нужно	1	1
375	и на	8	1
376	то мы	1	1
377	видели что	2	1
378	и всякий	1	1
379	значением и	1	1
380	случай когда	1	1
381	ответ на	1	1
382	а если	2	1
383	а и	1	1
384	таком положении	1	1
385	себе и	1	1
386	относится к	1	1
387	здесь очевидно	1	1
388	в истории	4	1
389	всего мы	1	1
390	его на	4	1
391	до его	2	1
392	следующим образом	1	1
393	как таковое	2	1
394	от этого	4	1
395	и хотя	4	1
396	сами себя	1	1
397	сливается с	1	1
398	но который	1	1
399	он состоит	1	1
400	одном случае	1	1
401	и и	1	1
402	то обстоятельство	1	1
403	остановиться на	1	1
404	и тот	1	1
405	чем его	1	1
406	вид здесь	1	1
407	во многих	1	1
408	но на	1	1
409	как принцип	1	1
410	дальше и	1	1
411	связанные с	2	1
412	уже видели	1	1
413	превращается только	1	1
414	море на	1	1
415	том чтобы	2	1
416	или другое	1	1
417	в образе	5	1
418	но дело	1	1
419	так например	2	1
420	что она	1	1
421	здесь мы	5	1
422	а когда	1	1
423	этого мы	2	1
424	входит в	5	1
425	или просто	1	1
426	может фигурировать	1	1
427	в него	5	1
428	быть не	1	1
429	за ней	2	1
430	в жизни	1	1
431	другое то	1	1
432	этом мы	1	1
433	и вы	1	1
434	не видно	1	1
435	они часто	1	1
436	со своими	2	1
437	не всегда	4	1
438	в своих	1	1
439	которой он	2	1
440	после этого	2	1
441	перед собой	1	1
442	в саду	1	1
443	только тем	1	1
444	лес только	1	1
445	которую он	1	1
446	во время	7	1
447	к тем	1	1
448	на деревьях	2	1
449	понимает что	1	1
450	на месте	1	1
451	бы привести	1	1
452	она в	1	1
453	прийти к	2	1
454	имеется и	3	1
455	на свою	1	1
456	представление о	17	1
457	то его	2	1
458	оказывается что	2	1
459	не как	4	1
460	знаем что	6	1
461	делает вид	3	1
462	слова в	1	1
463	есть один	1	1
464	представлений о	7	1
465	но он	2	1
466	и совсем	1	1
467	но они	1	1
468	и эти	1	1
469	на другую	1	1
470	без всяких	2	1
471	миф и	1	1
472	дерева у	1	1
473	вместе со	1	1
474	даже в	2	1
475	случае мы	1	1
476	в одно	2	1
477	не содержащий	1	1
478	что с	1	1
479	кругом и	1	1
480	мы пока	1	1
481	имеет свое	1	1
482	и начинает	3	1
483	случае они	1	1
484	и другое	1	1
485	тогда когда	2	1
486	правда в	1	1
487	до некоторой	1	1
488	близок к	1	1
489	нет необходимости	3	1
490	о них	1	1
491	иметь в	1	1
492	того чтобы	3	1
493	и прочие	1	1
494	подобно тому	1	1
495	к ней	1	1
496	в другую	2	1
497	и связи	1	1
498	целое в	1	1
499	не говорит	1	1
500	во всем	2	1
501	во избежание	1	1
502	на него	8	1
503	если кто-нибудь	1	1
504	в нее	6	1
505	такие же	1	1
506	обстоятельство что	1	1
507	и часто	1	1
508	орел и	1	1
509	земледелия в	1	1
510	совместно с	1	1
511	в очень	1	1
512	оно не	1	1
513	утверждать что	1	1
514	и представляя	1	1
515	здесь еще	3	1
516	некоторой степени	1	1
517	достаточно и	1	1
518	мы его	1	1
519	слов но	1	1
520	получает свою	1	1
521	на нем	1	1
522	с каким	1	1
523	нет например	1	1
524	в пределах	4	1
525	в дальнейшем	4	1
526	на том	3	1
527	на нее	2	1
528	не за	1	1
529	что говорилось	1	1
530	особенно в	2	1
531	мы приведем	2	1
532	мог бы	1	1
533	д все	1	1
534	можно только	1	1
535	а все	1	1
536	что от	2	1
537	что под	1	1
538	где каждый	1	1
539	он отражает	1	1
540	означает что	2	1
541	образом в	2	1
542	говорят что	1	1
543	уже никто	1	1
544	от образа	1	1
545	язык и	2	1
546	говорит об	1	1
547	но мы	3	1
548	все его	2	1
549	особого рода	1	1
550	распространение в	1	1
551	авторы этих	1	1
552	во втором	1	1
553	и стала	2	1
554	по волнам	1	1
555	тот момент	1	1
556	в античной	1	1
557	из нескольких	1	1
558	вывода из	1	1
559	в ту	1	1
560	в свете	3	1
561	и она	3	1
562	не требует	1	1
563	в литературе	1	1
564	гораздо меньше	1	1
565	словами мы	1	1
566	и действительно	5	1
567	целого и	1	1
568	он уже	1	1
569	самые разнообразные	1	1
570	это означает	1	1
571	этого мифа	2	1
572	от них	2	1
573	выше то	1	1
574	заметим что	1	1
575	же он	1	1
576	античности и	1	1
577	это самый	1	1
578	море и	1	1
579	и они	2	1
580	свидетельствует о	1	1
581	и других	2	1
582	героя мы	1	1
583	по всему	1	1
584	здесь можно	2	1
585	к каким	1	1
586	себе в	1	1
587	в одном	1	1
588	чтобы она	2	1
589	они сами	2	1
590	домой но	2	1
591	у него	2	1
592	только по	1	1
593	дальше в	1	1
594	в руки	1	1
595	впоследствии стал	1	1
596	ее на	1	1
597	для того	3	1
598	когда во	1	1
599	выше о	1	1
600	вид что	3	1
601	имели бы	1	1
602	а потом	1	1
603	связан с	2	1
604	что на	1	1
605	не связано	1	1
606	себе представить	1	1
607	мы это	1	1
608	в лодке	5	1
609	основной вывод	1	1
610	деревьях или	1	1
611	такое же	2	1
612	мы еще	1	1
613	к ее	1	1
614	или о	1	1
615	что не	1	1
616	естественно что	1	1
617	и стал	2	1
618	с которым	2	1
619	этой главы	1	1
620	на какие	1	1
621	там где	6	1
622	и мотив	1	1
623	из чаши	1	1
624	в мифологии	1	1
625	уже давно	1	1
626	с солнцем	3	1
627	нет в	1	1
628	которое в	1	1
629	такие формы	1	1
630	здесь уже	1	1
631	в европе	3	1
632	без всякой	1	1
633	к своему	1	1
634	однако сказать	1	1
635	этих случаях	8	1
636	в изображении	1	1
637	одной стороны	7	1
638	что за	2	1
639	на тот	1	1
640	с некоторыми	1	1
641	есть на	2	1
642	ясно из	1	1
643	ней не	1	1
644	мы до	1	1
645	этого факта	1	1
646	где имеется	1	1
647	и длинный	1	1
648	только для	1	1
649	но для	2	1
650	в более	3	1
651	о типичных	1	1
652	как отражение	2	1
653	таковое ясно	1	1
654	не говорится	1	1
655	гораздо шире	1	1
656	не представляет	1	1
657	но эти	3	1
658	за нее	1	1
659	боя в	1	1
660	стороны в	1	1
661	вещи в	1	1
662	несмотря на	2	1
663	хотя в	1	1
664	бросается в	2	1
665	себя он	1	1
666	в целях	3	1
667	к самым	1	1
668	из мифов	1	1
669	только как	1	1
670	обычно не	1	1
671	а образ	1	1
672	равно как	1	1
673	остается на	1	1
674	себе но	1	1
675	чтобы ее	1	1
676	к другим	1	1
677	указывают на	2	1
678	к этой	1	1
679	ее в	2	1
680	к этому	2	1
681	можно назвать	1	1
682	эти категории	1	1
683	они не	3	1
