N	2gram	Bakhtin_Pr_4	slovoVRo
474	обстоит дело	1	2
475	между ними	10	2
476	с ней	1	2
477	сказать что	2	2
478	они как	1	2
479	понимает и	1	2
480	автора в	1	2
481	одновременно и	1	2
482	и эта	1	2
483	к этому	1	2
484	себя как	3	1
485	и замкнутого	1	1
486	тесны и	1	1
487	в скрытой	5	1
488	к полному	1	1
489	остро ощущает	1	1
490	слова которые	1	1
491	в обычном	1	1
492	довлеет не	1	1
493	словом как	2	1
494	и через	2	1
495	непосредственного выражения	1	1
496	две реплики	1	1
497	возможны и	3	1
498	в данную	1	1
499	в чужой	1	1
500	оказываются в	1	1
501	самый предмет	2	1
502	и есть	1	1
503	далее и	1	1
504	из самых	1	1
505	мировоззрения и	1	1
506	и до	3	1
507	из его	1	1
508	ведь и	5	1
509	из всех	1	1
510	в несколько	1	1
511	слово во	1	1
512	на реплики	1	1
513	пародийное слово	4	1
514	мы имеем	3	1
515	или наоборот	1	1
516	при анализе	1	1
517	с введением	1	1
518	без дистанции	1	1
519	и свой	2	1
520	же то	1	1
521	иногда прямо	1	1
522	именно к	1	1
523	место в	1	1
524	между высказываниями	1	1
525	приводят к	1	1
526	высказывания в	1	1
527	идти с	1	1
528	но она	2	1
529	как во	1	1
530	на чужое	11	1
531	своим особым	1	1
532	в некотором	1	1
533	объектная тень	2	1
534	речь эта	1	1
535	разнородные явления	1	1
536	начала в	1	1
537	и он	6	1
538	почти на	1	1
539	собой в	1	1
540	не нужно	2	1
541	и возможности	1	1
542	именно эти	1	1
543	на их	1	1
544	разобранных нами	1	1
545	в последних	1	1
546	оглядки на	1	1
547	без всякого	2	1
548	там и	2	1
549	стилистических приемов	1	1
550	и социально	1	1
551	а следовательно	2	1
552	как целое	1	1
553	могло быть	1	1
554	но как	1	1
555	а только	1	1
556	силы и	1	1
557	в сторону	1	1
558	не входит	2	1
559	со всеми	1	1
560	к слову	2	1
561	в общем	2	1
562	менее всего	1	1
563	в новом	1	1
564	прозы в	1	1
565	слова на	5	1
566	отличие от	3	1
567	друга и	3	1
568	его собственном	1	1
569	и ограничений	1	1
570	предмете с	1	1
571	один и	1	1
572	каково бы	1	1
573	конечно совершенно	1	1
574	заключено в	1	1
575	плоскости с	1	1
576	определения и	1	1
577	характер и	1	1
578	в одной	2	1
579	направленное на	3	1
580	и речевых	1	1
581	из уст	1	1
582	в значительной	1	1
583	и сям	1	1
584	стороны и	2	1
585	что как	1	1
586	отсутствие прямого	1	1
587	первых двух	1	1
588	в одних	1	1
589	и слова	2	1
590	на анализе	1	1
591	в очень	1	1
592	могли бы	1	1
593	целый ряд	2	1
594	меньшим а	1	1
595	его к	2	1
596	всего как	1	1
597	слова он	1	1
598	всякое иное	1	1
599	о самом	1	1
600	они воспринимаются	1	1
601	рядом друг	1	1
602	нами типичная	1	1
603	в себя	4	1
604	себе как	2	1
605	должно ощущаться	1	1
606	к другому	5	1
607	так или	1	1
608	свой голос	1	1
609	имеем в	3	1
610	без учета	1	1
611	бы не	2	1
612	определяет все	1	1
613	рассказчика в	1	1
614	в этой	3	1
615	и реплика	3	1
616	чужое слово	40	1
617	только один	1	1
618	мы чувствуем	2	1
619	на то	3	1
620	и если	1	1
621	рассказе и	1	1
622	весь свой	1	1
623	иногда же	2	1
624	что она	1	1
625	направлено на	3	1
626	замкнутом контексте	1	1
627	только себя	1	1
628	к миру	1	1
629	слова прямое	1	1
630	что же?	1	1
631	и задачи	1	1
632	он должен	1	1
633	не изучены	1	1
634	всеми этими	1	1
635	чем у	3	1
636	пределах одного	6	1
637	к одному	6	1
638	не к	3	1
639	этими высказываниями	1	1
640	профессиональных жаргонов	1	1
641	оно должно	2	1
642	по всем	1	1
643	полемики с	1	1
644	в диалогах	2	1
645	хотя все	1	1
646	и тона	1	1
647	речь с	1	1
648	не бывает	1	1
649	человека в	1	1
650	значительной степени	1	1
651	его романах	1	1
652	а затем	1	1
653	синтаксические и	1	1
654	сознание и	1	1
655	поэтому мы	1	1
656	влиять на	1	1
657	не дает	2	1
658	высказывание в	2	1
659	его своим	1	1
660	перехода из	1	1
661	и единого	1	1
662	не умел	1	1
663	особенно в	5	1
664	в стилистических	1	1
665	может стать	2	1
666	разнообразнейшие формы	1	1
667	моменты в	1	1
668	в жизни	5	1
669	смерть и	1	1
670	ни в	6	1
671	вводит в	1	1
672	о которых	2	1
673	логических и	1	1
674	но вся	2	1
675	ни одной	1	1
676	композиционно выраженный	1	1
677	и определяет	1	1
678	и тон	1	1
679	рассказчика то	1	1
680	и уже	1	1
681	всегда и	1	1
682	несмотря на	1	1
683	рассказа рассказчика	1	1
684	глубинные пласты	2	1
685	значит не	1	1
686	чем в	1	1
687	нет своего	1	1
688	на этот	2	1
689	прозе в	1	1
690	первый тип	1	1
691	в один	1	1
692	в еще	1	1
693	же авторское	1	1
694	но если	3	1
695	от своего	1	1
696	кроме конечно	1	1
697	а главное	1	1
698	котором идет	1	1
699	осознания и	1	1
700	монологический контекст	2	1
701	это ощущение	1	1
702	и без	1	1
703	самого слова	1	1
704	с исключительною	1	1
705	мы говорили	1	1
706	не столько	1	1
707	двух голосов	6	1
708	романа который	1	1
709	социально чужой	1	1
710	степени не	1	1
711	оно живет	1	1
712	слова явление	1	1
713	в отличие	3	1
714	что говорит	1	1
715	в которых	2	1
716	стилизации и	2	1
717	он тоже	2	1
718	новые стороны	1	1
719	одном из	2	1
720	которой они	1	1
721	язык с	1	1
722	от поэтического	1	1
723	в диалоге	3	1
724	нем он	1	1
725	довлеет одному	1	1
726	простое и	1	1
727	тонах и	1	1
728	но во	1	1
729	обращение к	1	1
730	слова к	1	1
731	нем новые	1	1
732	однако в	1	1
733	в устах	1	1
734	словом непосредственно	1	1
735	вносить в	1	1
736	эта атмосфера	1	1
737	и вся	1	1
738	то с	1	1
739	сталкивается в	1	1
740	и разновидности	1	1
741	такого диалога	1	1
742	к некоторым	1	1
743	как точка	1	1
744	объектную тень	1	1
745	не менее	2	1
746	стиль то	1	1
747	жизни между	1	1
748	в монологический	1	1
749	явления как	1	1
750	словом то	2	1
751	неизбежно приводят	1	1
752	с теми	1	1
753	авторскому замыслу	1	1
754	свое время	2	1
755	самого начала	1	1
756	слово без	1	1
757	мышления и	1	1
758	правда в	3	1
759	одной плоскости	2	1
760	здесь на	1	1
761	конкретных контекстов	1	1
762	героев и	1	1
763	остановимся еще	1	1
764	его есть	1	1
765	социально определенного	1	1
766	данную эпоху	1	1
767	тень на	1	1
768	весь роман	1	1
769	во всякой	1	1
770	но только	1	1
771	того чтобы	1	1
772	все действие	1	1
773	словом но	1	1
774	дело в	3	1
775	только и	2	1
776	в жизненно-практической	3	1
777	в самой	5	1
778	и лишь	1	1
779	слову и	2	1
780	находиться в	1	1
781	в другую	1	1
782	его можно	1	1
783	по своей	3	1
784	людей и	4	1
785	на себе	1	1
786	все явления	1	1
787	во всем	4	1
788	же он	2	1
789	чужие слова	1	1
790	ничье слово	1	1
791	о тропах	1	1
792	для осуществления	1	1
793	прозаического стиля	1	1
794	самой этой	2	1
795	не столь	1	1
796	здесь возможны	1	1
797	отношение автора	1	1
798	точном смысле	1	1
799	под разными	1	1
800	теоретического осознания	1	1
801	в глубинные	2	1
802	стиля как	1	1
803	с прямым	2	1
804	в стиле	2	1
805	есть к	1	1
806	среди них	1	1
807	преломляться сквозь	1	1
808	стиль и	1	1
809	иных языковых	1	1
810	своим новым	2	1
811	к отдельным	1	1
812	очень часто	4	1
813	этого стиля	3	1
814	быть различной	1	1
815	пародийной стилизации	2	1
816	в направлении	4	1
817	дополнять друг	1	1
818	его внутренних	1	1
819	таком слове	1	1
820	не знаем	1	1
821	отличается от	3	1
822	глубокое и	1	1
823	всего в	1	1
824	с авторской	1	1
825	здесь они	1	1
826	другое слово	1	1
827	его с	1	1
828	с одними	1	1
829	особенности и	1	1
830	он никогда	1	1
831	на это	1	1
832	но сама	1	1
833	прямым авторским	3	1
834	композиционный прием	1	1
835	и это	3	1
836	живет на	6	1
837	диалогическое отношение	1	1
838	нейтральное слово	1	1
839	в виду	4	1
840	композиционные формы	2	1
841	жизни языка	1	1
842	подходе к	1	1
843	же не	1	1
844	определяется его	1	1
845	перед необходимостью	1	1
846	особой точки	1	1
847	представим себе	2	1
848	для всего	1	1
849	слова она	2	1
850	без преломления	1	1
851	тем поразительнее	1	1
852	с самого	1	1
853	степени и	2	1
854	приводит к	4	1
855	сознания с	1	1
856	на свой	6	1
857	нет да	1	1
858	придать ему	1	1
859	и совершенно	2	1
860	слово о	4	1
861	что может	1	1
862	с первым	1	1
863	понимание и	1	1
864	очень чутко	2	1
865	того и	2	1
866	для всякого	1	1
867	в плоскости	2	1
868	на которую	1	1
869	монологического высказывания	2	1
870	слова неизбежно	1	1
871	в чужом	4	1
872	это только	1	1
873	жизнь и	3	1
874	всех возможных	4	1
875	его разновидностях	1	1
876	является в	1	1
877	в диалог	1	1
878	даны в	3	1
879	если бы	3	1
880	и делают	1	1
881	разговорного языка	1	1
882	для этого	2	1
883	со стороны	1	1
884	полное слияние	1	1
885	речевой манеры	1	1
886	смысле и	1	1
887	связанная с	1	1
888	слово начинает	1	1
889	установку на	2	1
890	только так	2	1
891	слова из	1	1
892	не был	1	1
893	жаргонов и	1	1
894	за свое	1	1
895	непосредственное выражение	1	1
896	быть более	3	1
897	и что	3	1
898	его жизни	1	1
899	или на	1	1
900	как чисто	1	1
901	там в	1	1
902	в различных	3	1
903	воспринимаются как	1	1
904	речь то	1	1
905	взаимно дополнять	1	1
906	свои пределы	1	1
907	на всех	1	1
908	конкретное слово	1	1
909	слово может	4	1
910	нее нет	1	1
911	в драме	1	1
912	смысле не	1	1
913	этих слов	1	1
914	речью героя	1	1
915	во втором	1	1
916	и грубо	2	1
917	авторский контекст	2	1
918	на одном	1	1
919	что и	3	1
920	ибо и	1	1
921	у сервантеса	2	1
922	именно такое	1	1
923	и только	3	1
924	в художественной	1	1
925	совершенно невозможно	1	1
926	может иметь	1	1
927	и она	1	1
928	строится в	1	1
929	такой человек	1	1
930	и полное	1	1
931	в литературе	1	1
932	разными углами	1	1
933	время в	1	1
934	авторской интенции	1	1
935	в двух	1	1
936	определяет не	1	1
937	характерна для	1	1
938	учитывает и	1	1
939	слово такой	1	1
940	вступить в	2	1
941	с каждым	1	1
942	явления в	2	1
943	своих замыслов	1	1
944	он совершенно	1	1
945	самом слове	1	1
946	реагирует на	2	1
947	таков первый	1	1
948	в стороне	1	1
949	и так	2	1
950	эта общая	1	1
951	а лишь	1	1
952	в литературу	1	1
953	как стиль	2	1
954	для художника-прозаика	1	1
955	никак нельзя	1	1
956	большой внешней	1	1
957	второй тип	1	1
958	их остается	1	1
959	и синтаксическую	1	1
960	именно на	1	1
961	в эти	1	1
962	своего собственного	1	1
963	ведь в	1	1
964	из которого	1	1
965	есть в	6	1
966	существенным и	1	1
967	все словесные	1	1
968	нам важна	1	1
969	и они	2	1
970	отнести к	1	1
971	чужому высказыванию	1	1
972	бы нет	1	1
973	не принимает	2	1
974	слова не	2	1
975	рано или	1	1
976	то у	1	1
977	к своим	1	1
978	слово направлено	2	1
979	и их	3	1
980	синтаксическую структуру	1	1
981	привлекала внимание	1	1
982	иное он	1	1
983	в прозе	1	1
984	собственном кругозоре	1	1
985	здесь перед	1	1
986	у нее	1	1
987	данного высказывания	1	1
988	среди которых	1	1
989	к ним	4	1
990	авторского слова	2	1
991	и последовательностью	1	1
992	между авторской	1	1
993	дело и	1	1
994	только с	1	1
995	ничего что	1	1
996	чтобы не	1	1
997	рассказчика например	1	1
998	и оценки	1	1
999	гораздо сложнее	1	1
1000	автора как	1	1
1001	самом же	1	1
1002	в форме	1	1
1003	эти явления	3	1
1004	реплика всякого	1	1
1005	романа во	1	1
1006	нет и	2	1
1007	же деле	1	1
1008	на лингвистику	1	1
1009	или поздно	1	1
1010	одного контекста	5	1
1011	диалог двух	1	1
1012	автора поэтому	1	1
1013	поразительнее что	1	1
1014	влияние на	2	1
1015	ряд существенных	1	1
1016	или иначе	1	1
1017	он работает	2	1
1018	тропах или	1	1
1019	всякое высказывание	2	1
1020	современная стилистика	3	1
1021	уходит в	1	1
1022	говорящего к	1	1
1023	себя и	3	1
1024	что не	1	1
1025	слово но	2	1
1026	что для	1	1
1027	предмет и	2	1
1028	словесного стиля	1	1
1029	для передачи	1	1
1030	эти идеи	1	1
1031	то и	2	1
1032	он только	2	1
1033	которых мы	1	1
1034	ничем не	1	1
1035	и самый	1	1
1036	однако и	1	1
1037	на весь	1	1
1038	как ни	1	1
1039	взаимоотношения между	1	1
1040	автору и	1	1
1041	мы остановимся	1	1
1042	диалога и	1	1
1043	же предмете	2	1
1044	не лежит	1	1
1045	что мы	2	1
1046	он и	4	1
1047	и ему	1	1
1048	языка непосредственно	1	1
1049	в руках	2	1
1050	с помощью	3	1
1051	быть адекватно	1	1
1052	чужих устах	1	1
1053	все существенные	1	1
1054	этот рассказ	1	1
1055	бы оно	1	1
1056	нет ничего	1	1
1057	слова от	2	1
1058	иное слово	1	1
1059	о себе	5	1
1060	контекста и	1	1
1061	вместе с	2	1
1062	до этого	1	1
1063	направленность на	1	1
1064	слову на	1	1
1065	относятся к	1	1
1066	системе языка	2	1
1067	в сказе	5	1
1068	почти всех	1	1
1069	установкой на	1	1
1070	на границе	4	1
1071	к действительности	1	1
1072	и двух	1	1
1073	стилистической обработки	1	1
1074	высказываний и	1	1
1075	да и	4	1
1076	вокруг себя	1	1
1077	прямая речь	2	1
1078	прямой авторской	1	1
1079	языковой а	1	1
1080	в бесах	1	1
1081	возможность такого	1	1
1082	в это	1	1
1083	этого слова	2	1
1084	авторской речью	2	1
1085	эти два	1	1
1086	здесь таким	1	1
1087	всякое слово	1	1
1088	затем и	1	1
1089	и нет	4	1
1090	голоса и	1	1
1091	конкретное высказывание	1	1
1092	но это	6	1
1093	глубины и	1	1
1094	как нейтральное	1	1
1095	входящее в	1	1
1096	о мире	1	1
1097	служить своим	2	1
1098	например у	2	1
1099	слове а	1	1
1100	с большой	1	1
1101	но с	2	1
1102	в более	1	1
1103	высказывания а	1	1
1104	оглядка на	1	1
1105	которых он	1	1
1106	слова но	4	1
1107	живет и	1	1
1108	романе нет	1	1
1109	жизнью в	1	1
1110	чужую речь	4	1
1111	в точном	1	1
1112	предмет слово	2	1
1113	о котором	2	1
1114	может войти	1	1
1115	работы над	1	1
1116	диалогически все	1	1
1117	его структуру	1	1
1118	с установкой	1	1
1119	от них	2	1
1120	от него	1	1
1121	речь героев	1	1
1122	как две	1	1
1123	бы в	3	1
1124	для его	1	1
1125	действия романа	1	1
1126	поэтому все	2	1
1127	толстого со	1	1
1128	речь героя	2	1
1129	другого чужого	1	1
1130	только элементы	1	1
1131	слово всегда	1	1
1132	есть уже	2	1
1133	ориентированы на	1	1
1134	личности и	1	1
1135	в системе	2	1
1136	диалога в	3	1
1137	слово рассказчика	2	1
1138	социально и	1	1
1139	лишь те	1	1
1140	героя и	4	1
1141	различных формах	1	1
1142	не знает	4	1
1143	отношением к	1	1
1144	при наличии	1	1
1145	социального круга	1	1
1146	от всех	1	1
1147	речи и	5	1
1148	со специфическими	1	1
1149	происходит преломление	1	1
1150	себе самому	4	1
1151	данного поэтического	1	1
1152	встречается с	1	1
1153	художественное значение	1	1
1154	предмете и	1	1
1155	в последнем	1	1
1156	есть и	2	1
1157	характерны и	1	1
1158	та же	1	1
1159	слияние голосов	2	1
1160	эти типы	1	1
1161	этого второго	1	1
1162	в какой	1	1
1163	речи как	2	1
1164	слово только	1	1
1165	сложных взаимоотношений	1	1
1166	жизни и	5	1
1167	играют в	1	1
1168	как слово	2	1
1169	и другие	3	1
1170	контекст данного	1	1
1171	переходы от	1	1
1172	свое и	1	1
1173	прямой речи	1	1
1174	который не	1	1
1175	значение в	2	1
1176	им и	1	1
1177	как на	1	1
1178	в таком	1	1
1179	все что	2	1
1180	они не	2	1
