N	2gram	Bakhtin_Fr_3	Vladivir
459	мы говорили	1	1
460	гения и	1	1
461	не исчерпывается	2	1
462	ценную работу	1	1
463	не раз	2	1
464	мир и	1	1
465	но эта	1	1
466	образом и	1	1
467	но он	2	1
468	друг другу	1	1
469	речи в	1	1
470	ни было	1	1
471	что сам	1	1
472	том же	2	1
473	возвращается к	1	1
474	этой работы	1	1
475	случае мы	1	1
476	сам он	1	1
477	неразрывно связанным	1	1
478	почти все	1	1
479	себе конечно	1	1
480	имеет свое	1	1
481	впадает в	1	1
482	с теми	1	1
483	самого начала	1	1
484	считает что	2	1
485	одна из	3	1
486	что их	1	1
487	на себе	1	1
488	в основе	5	1
489	и далеко	1	1
490	можно судить	1	1
491	этим словесным	2	1
492	какой бы	2	1
493	это с	1	1
494	следовательно и	2	1
495	под этим	1	1
496	и весь	1	1
497	очень мало	1	1
498	все дело	1	1
499	ему и	1	1
500	именно его	1	1
501	своей статье	1	1
502	до того	2	1
503	платона и	2	1
504	доказать что	1	1
505	как будто	1	1
506	ему не	2	1
507	очень часто	2	1
508	начиная с	3	1
509	в направлении	1	1
510	и такие	2	1
511	всего в	1	1
512	за что	1	1
513	но также	1	1
514	бы он	1	1
515	для его	1	1
516	все еще	1	1
517	и свое	1	1
518	время он	1	1
519	и он	1	1
520	в последующие	2	1
521	всем этим	2	1
522	всего этого	1	1
523	в ее	3	1
524	только не	1	1
525	но уж	1	1
526	в себя	1	1
527	только более	1	1
528	с самого	1	1
529	так в	4	1
530	свободу и	1	1
531	и сам	2	1
532	здесь он	2	1
533	те же	5	1
534	сознание от	1	1
535	а этот	1	1
536	притом в	1	1
537	это вовсе	2	1
538	его совершенно	1	1
539	особенно в	4	1
540	но никак	1	1
541	том как	1	1
542	от правильного	2	1
543	даны в	2	1
544	форме в	1	1
545	каждый раз	1	1
546	произведения как	1	1
547	очень ярко	1	1
548	внимание на	1	1
549	другими словами	3	1
550	язык и	2	1
551	одного из	2	1
552	вещей который	1	1
553	на что	1	1
554	с того	2	1
555	можно сказать	2	1
556	основе своей	2	1
557	не выходит	1	1
558	такими же	1	1
559	к истине	1	1
560	является здесь	1	1
561	для изучения	1	1
562	же самые	1	1
563	и во	4	1
564	какие были	1	1
565	последующие годы	1	1
566	нуждается в	3	1
567	своих слушателей	1	1
568	отметить что	1	1
569	во всей	3	1
570	вообще и	1	1
571	века и	4	1
572	в свете	3	1
573	и следовательно	3	1
574	и она	1	1
575	у которого	1	1
576	еще о	1	1
577	видим что	1	1
578	в литературе	5	1
579	важный для	1	1
580	с той	1	1
581	один из	4	1
582	что только	1	1
583	мы видим	5	1
584	не ставит	1	1
585	будто бы	1	1
586	не отличался	1	1
587	это очень	1	1
588	для нее	1	1
589	начало в	1	1
590	здесь с	1	1
591	не касается	4	1
592	терминов и	1	1
593	это слишком	1	1
594	в эти	2	1
595	самом деле	3	1
596	конечно не	2	1
597	литературы в	1	1
598	построен на	1	1
599	и внутреннего	1	1
600	вернуться к	1	1
601	него и	2	1
602	в третьей	1	1
603	и других	6	1
604	марта года	1	1
605	а ведь	1	1
606	не находит	2	1
607	ними нет	1	1
608	не для	1	1
609	частности у	1	1
610	далек от	1	1
611	них мы	1	1
612	притом не	1	1
613	на их	2	1
614	этого он	2	1
615	характерны для	3	1
616	но из	1	1
617	и др	7	1
618	или иной	2	1
619	что пишет	1	1
620	не надо	1	1
621	и из	1	1
622	до сих	4	1
623	влияние на	2	1
624	она всегда	1	1
625	подлежит никакому	2	1
626	и прежде	3	1
627	на чем	1	1
628	такое же	1	1
629	писать историю	1	1
630	на которых	1	1
631	что для	2	1
632	к более	1	1
633	в подлинном	2	1
634	она вовсе	1	1
635	а исключительно	1	1
636	здесь дело	1	1
637	о чем	2	1
638	это самое	2	1
639	менее важным	1	1
640	все такого	1	1
641	мнение о	1	1
642	и об	1	1
643	было в	1	1
644	в творчестве	1	1
645	ведь только	1	1
646	в частности	3	1
647	для них	1	1
648	прямое выражение	1	1
649	в строгом	1	1
650	и противоположный	1	1
651	как всякое	1	1
652	его на	1	1
653	из трактата	1	1
654	не сразу	1	1
655	из которых	1	1
656	в человеке	1	1
657	и глубоко	1	1
658	находит у	1	1
659	этих работ	1	1
660	строгом смысле	1	1
661	он говорит	6	1
662	к жизни	2	1
663	мы считаем	1	1
664	в последнем	2	1
665	но этот	1	1
666	в тех	1	1
667	за рамки	1	1
668	в первой	2	1
669	в состоянии	2	1
670	года и	2	1
671	мыслится как	1	1
672	этого слова	2	1
673	в контексте	1	1
674	было ни	3	1
675	слова и	2	1
676	этом случае	1	1
677	сих пор	4	1
678	как предмет	1	1
679	но так	1	1
680	своей жизни	2	1
681	только для	3	1
682	все это	4	1
683	видно что	4	1
684	от нас	1	1
685	должны быть	2	1
686	в более	3	1
687	огромный и	2	1
688	и часто	1	1
689	потому не	1	1
690	не подлежит	3	1
691	мира и	1	1
692	между ними	3	1
693	распадается в	1	1
694	был по	1	1
695	еще более	4	1
696	от этих	1	1
697	вот этот	2	1
698	и необходимо	2	1
699	даже при	1	1
700	не являются	1	1
701	к самому	1	1
702	в свою	1	1
703	правда для	1	1
704	в системе	2	1
705	они были	3	1
706	его именно	1	1
707	не что	1	1
708	ко всему	2	1
709	слова божия	1	1
710	чтобы он	1	1
711	были и	1	1
712	в трех	1	1
713	огромное значение	1	1
714	в заключение	4	1
715	включает в	2	1
716	здесь прямо	1	1
717	жизни и	4	1
718	и другие	2	1
719	том числе	3	1
720	кажется ему	1	1
721	который не	1	1
722	все что	2	1
723	они не	3	1
724	гораздо более	1	1
