N	2gram	Losev_Dial_3	Myslijsy
475	право на	1	1
476	что к	1	1
477	не те	1	1
478	бы только	2	1
479	оно неизменно	1	1
480	мира но	1	1
481	тому же	2	1
482	во многих	1	1
483	но на	2	1
484	бы от	1	1
485	и стало	1	1
486	после этого	1	1
487	сами эти	2	1
488	этого он	2	1
489	всем своем	1	1
490	при виде	1	1
491	явления так	1	1
492	он должен	3	1
493	первым и	1	1
494	в корне	1	1
495	и вот	2	1
496	существует и	1	1
497	языком и	1	1
498	не делая	1	1
499	о таком	1	1
500	сознание но	2	1
501	где нет	1	1
502	что мир	7	1
503	вывести из	1	1
504	в совершенно	1	1
505	сознание и	3	1
506	бы выразить	1	1
507	в мире	1	1
508	таком же	1	1
509	что мне	1	1
510	ни качества	1	1
511	на ту	1	1
512	знает что	1	1
513	своей точки	1	1
514	к природе	3	1
515	это не	4	1
516	человека только	1	1
517	только одно	2	1
518	есть сам	1	1
519	она и	2	1
520	сказать и	1	1
521	оно действительно	1	1
522	или наоборот	1	1
523	которой он	1	1
524	одна и	1	1
525	не знание	2	1
526	что всякое	1	1
527	нам не	1	1
528	с такой	1	1
529	то самое	1	1
530	которое тоже	1	1
531	это очевидно	1	1
532	нисколько не	1	1
533	он сказал	1	1
534	в этих	1	1
535	мы как	2	1
536	вещи в	2	1
537	с растением	1	1
538	но если	6	1
539	от своего	2	1
540	причины и	1	1
541	последнее по	1	1
542	не зависит	1	1
543	как все	3	1
544	в такой	1	1
545	с точки	14	1
546	при существовании	1	1
547	миф о	3	1
548	где или	1	1
549	душу в	1	1
550	стало быть	9	1
551	в обыкновенном	1	1
552	другому с	1	1
553	но он	1	1
554	друг другу	1	1
555	есть именно	6	1
556	без всяких	1	1
557	и более	1	1
558	уже сказали	1	1
559	что этот	2	1
560	если нет	4	1
561	того кто	3	1
562	в устах	1	1
563	сознания или	1	1
564	и необходимость	1	1
565	мир он	1	1
566	нас самих	1	1
567	себя не	1	1
568	вообще но	1	1
569	человека но	1	1
570	мало того	1	1
571	виду что	1	1
572	это дает	1	1
573	и должен	1	1
574	душе и	1	1
575	и сама	5	1
576	в процессе	1	1
577	когда они	1	1
578	а может	1	1
579	себе самом	1	1
580	он с	1	1
581	следовательно и	2	1
582	того и	2	1
583	не имели	1	1
584	возможно и	1	1
585	ничего не	17	1
586	больше чем	1	1
587	находиться в	1	1
588	нельзя видеть	1	1
589	во всем	3	1
590	е не	4	1
591	на людей	1	1
592	себе это	1	1
593	уже и	3	1
594	что на	1	1
595	область истории	1	1
596	необходимо должно	1	1
597	с которой	2	1
598	что вещь	1	1
599	этот закон	1	1
600	именно оно	1	1
601	растением и	1	1
602	которую не	1	1
603	двери и	1	1
604	уже о	2	1
605	образом что	1	1
606	понятие то	1	1
607	отличается от	8	1
608	же самое	1	1
609	есть или	1	1
610	мы могли	1	1
611	которая есть	1	1
612	но каким	1	1
613	принять за	1	1
614	должен быть	1	1
615	дало бы	1	1
616	то действительно	1	1
617	на нечто	1	1
618	и которая	1	1
619	из всего	1	1
620	в виду	7	1
621	и говорит	1	1
622	только то	1	1
623	человеческой и	1	1
624	строго научной	1	1
625	до самого	1	1
626	и когда	2	1
627	обыкновенном смысле	1	1
628	что у	2	1
629	его движение	3	1
630	только через	1	1
631	не с	1	1
632	ясно что	7	1
633	было в	1	1
634	с самим	1	1
635	мог бы	1	1
636	на которую	1	1
637	в результате	1	1
638	личности на	1	1
639	жизнь и	4	1
640	связанных между	1	1
641	даны в	1	1
642	для этого	2	1
643	сама она	2	1
644	появляется при	1	1
645	не меньше	2	1
646	и восприятия	1	1
647	видим не	1	1
648	мы всегда	1	1
649	и здесь	2	1
650	говорить не	2	1
651	другими словами	7	1
652	не имеем	1	1
653	и который	1	1
654	понятие и	1	1
655	в соответствующих	1	1
656	но пусть	1	1
657	нас в	2	1
658	мы понимаем	1	1
659	души в	1	1
660	нет это	2	1
661	раз и	3	1
662	всегда предполагает	1	1
663	быть сама	1	1
664	во всех	1	1
665	ее от	2	1
666	этот взгляд	1	1
667	чем говорить	1	1
668	эти два	1	1
669	на одном	1	1
670	из своего	1	1
671	в другой	1	1
672	предмета который	1	1
673	на словах	2	1
674	есть тоже	1	1
675	пред собою	1	1
676	если это	1	1
677	есть субъект	1	1
678	происходит в	1	1
679	значит что	24	1
680	тех пор	2	1
681	предмета и	1	1
682	его собственная	1	1
683	тот же	1	1
684	как нечто	1	1
685	если представить	1	1
686	и ее	3	1
687	или его	1	1
688	не мешает	2	1
689	себя в	2	1
690	имеет права	2	1
691	что законы	2	1
692	конечно не	4	1
693	всего прочего	5	1
694	и чисто	2	1
695	д не	1	1
696	а это	1	1
697	каким образом	1	1
698	сознание есть	1	1
699	при помощи	3	1
700	но совершенно	2	1
701	его имени	1	1
702	смерти и	1	1
703	понимается иначе	1	1
704	она действительно	2	1
705	мы знаем	3	1
706	их логическое	1	1
707	а то	1	1
708	с первым	2	1
709	целом и	1	1
710	сами по	3	1
711	заключается именно	1	1
712	самосознания в	1	1
713	очевидно не	1	1
714	может находиться	1	1
715	в такое	1	1
716	к ним	1	1
717	при всей	1	1
718	и бесконечно	1	1
719	в систему	1	1
720	точнее говоря	1	1
721	каждый из	1	1
722	быть чем-то	1	1
723	не говорит	3	1
724	или идея	1	1
725	это будет	4	1
726	даже не	6	1
727	есть орган	1	1
728	точек зрения	1	1
729	предмета не	1	1
730	одно понятие	1	1
731	истина и	1	1
732	или иначе	2	1
733	есть знание	3	1
734	следовательно не	2	1
735	мысли с	1	1
736	когда мир	1	1
737	значений и	1	1
738	мы еще	1	1
739	потому он	1	1
740	превращается в	6	1
741	идея не	1	1
742	не сама	1	1
743	может ли	3	1
744	стремится к	1	1
745	не на	6	1
746	у человека	2	1
747	вся наша	1	1
748	и требующих	1	1
749	его как	3	1
750	сердце в	1	1
751	еще только	1	1
752	есть явление	5	1
753	людьми и	1	1
754	как именно	2	1
755	не видит	1	1
756	понятие что	1	1
757	в одной	3	1
758	или по	1	1
759	в обществе	1	1
760	в область	1	1
761	в данном	2	1
762	если оно	4	1
763	она есть	10	1
764	научной мысли	1	1
765	себя то	1	1
766	да и	1	1
767	каких именно	1	1
768	это значит	24	1
769	значить что	4	1
770	было ни	2	1
771	как например	2	1
772	имеет полное	1	1
773	видно что	1	1
774	и таким	1	1
775	самого и	1	1
776	я с	1	1
777	тогда все	2	1
778	случае он	1	1
779	отсюда ясно	1	1
780	или не	5	1
781	мы только	1	1
782	сознания и	4	1
783	и самому	1	1
784	а все	1	1
785	о котором	1	1
786	которая в	1	1
787	в силах	1	1
788	человек и	1	1
789	бы даже	1	1
790	как для	1	1
791	на первый	4	1
792	это может	1	1
793	уничтожает всякую	1	1
794	существовать если	1	1
795	на такой	1	1
796	или нет	5	1
797	вовсе нет	1	1
798	в одинаковой	2	1
799	же оно	1	1
800	на одно	1	1
801	разумеется если	1	1
802	ни было	1	1
803	очень хорошо	1	1
804	все то	1	1
805	к ее	1	1
806	от ее	1	1
807	может и	2	1
808	как ряд	1	1
809	между ними	1	1
810	не вижу	1	1
811	по одному	2	1
812	я могу	1	1
813	они еще	1	1
814	сводится на	3	1
815	есть и	12	1
816	самосознания и	2	1
817	на лице	1	1
818	это так	1	1
819	уже есть	1	1
820	предмет в	1	1
821	ее в	2	1
822	и эта	1	1
823	нас не	1	1
824	во всяком	2	1
825	смысле что	1	1
