N	2gram	Potebnia_M_3	FransuaR
432	указывает на	6	1
433	не есть	17	1
434	слова с	3	1
435	особенности и	1	1
436	в строгом	1	1
437	для того	4	1
438	есть то	2	1
439	оно не	4	1
440	должен быть	1	1
441	значения и	1	1
442	связи со	1	1
443	к нам	1	1
444	в буквальном	2	1
445	языка и	2	1
446	него самого	3	1
447	начало и	1	1
448	здесь мы	1	1
449	и когда	1	1
450	художественное творчество	1	1
451	в образе	3	1
452	понимание и	1	1
453	другое его	2	1
454	во многом	2	1
455	от большого	1	1
456	можно только	2	1
457	все остальные	3	1
458	слово и	3	1
459	смешным не	1	1
460	об исключительно	1	1
461	силу того	1	1
462	если бы	12	1
463	чтобы им	1	1
464	для этого	1	1
465	по мере	4	1
466	и внешней	1	1
467	образом в	3	1
468	и здесь	1	1
469	в язык	1	1
470	в звуке	4	1
471	и та	2	1
472	то уже	1	1
473	как ее	2	1
474	или на	2	1
475	с личной	1	1
476	и который	1	1
477	над всем	1	1
478	знает что	1	1
479	должно было	2	1
480	своим предметом	1	1
481	ее от	1	1
482	судить о	1	1
483	подлежит сомнению	1	1
484	что и	13	1
485	любовь в	1	1
486	них в	1	1
487	деле в	1	1
488	в художественной	1	1
489	во французском	1	1
490	если это	1	1
491	того что	18	1
492	происходит в	1	1
493	что здесь	1	1
494	как например	1	1
495	ее то	1	1
496	мы видим	2	1
497	понимания самого	1	1
498	в какой	2	1
499	для себя	3	1
500	ясно что	1	1
501	еще и	1	1
502	и ее	1	1
503	имеет своим	1	1
504	одна и	1	1
505	образ как	4	1
506	от одной	2	1
507	из которого	1	1
508	не входит	1	1
509	с нею	2	1
510	себя и	4	1
511	в виде	2	1
512	но самое	1	1
513	а это	1	1
514	за ним	3	1
515	не связанных	1	1
516	ни с	1	1
517	мы знаем	1	1
518	что будет	1	1
519	одно из	5	1
520	тем большим	1	1
521	искать в	1	1
522	пока не	1	1
523	слова в	7	1
524	в прошлом	1	1
525	к ним	1	1
526	отдельного человека	1	1
527	была только	1	1
528	в очень	1	1
529	отче наш	1	1
530	только на	3	1
531	имели бы	1	1
532	с общим	2	1
533	со всем	1	1
534	человека то	2	1
535	развития в	2	1
536	имеет и	1	1
537	о влиянии	1	1
538	что человек	2	1
539	по своим	1	1
540	следовательно не	1	1
541	в ряде	1	1
542	на которые	1	1
543	один и	1	1
544	что не	8	1
545	и люди	1	1
546	притом не	2	1
547	быть названо	1	1
548	кто знает	1	1
549	на этот	1	1
550	в картине	1	1
551	не на	1	1
552	а не	15	1
553	и далее	1	1
554	только как	5	1
555	от мира	1	1
556	только от	3	1
557	на время	1	1
558	более глубокое	1	1
559	не существует	3	1
560	если не	4	1
561	была уже	1	1
562	ко всем	2	1
563	есть вне	1	1
564	в человеке	3	1
565	к своему	2	1
566	по своему	2	1
567	есть язык	1	1
568	и там	1	1
569	есть как	1	1
570	они еще	1	1
571	ему при	1	1
572	близких к	1	1
573	это значит	1	1
574	относится уже	1	1
575	будет находиться	1	1
576	т с	22	1
577	его за	1	1
578	видно что	1	1
579	в более	1	1
580	этот образ	4	1
581	не является	1	1
582	и от	4	1
583	стремлением к	1	1
584	и самому	1	1
585	а все	1	1
586	которая в	1	1
587	для нас	20	1
588	бы в	2	1
589	вообще в	1	1
590	и как	5	1
591	такое явление	1	1
592	от всего	3	1
593	с таким	2	1
594	прямо на	1	1
595	но оно	6	1
596	к самому	1	1
597	еще ничего	1	1
598	с ними	1	1
599	первый раз	1	1
600	поэтому понимание	1	1
601	равно как	1	1
602	в свою	3	1
603	развития и	1	1
604	отношению к	5	1
605	есть и	1	1
606	на это	4	1
607	эти слова	2	1
608	дает еще	1	1
609	уже есть	1	1
610	образ в	2	1
611	к этому	3	1
