N	2gram	Bakhtin_Pr_2	Tvorches
299	дневнике писателя	1	2
300	не было	2	2
301	на этот	1	2
302	идеи в	5	2
303	зависит от	1	2
304	по крайней	2	2
305	в произведениях	3	2
306	в частности	1	2
307	о человеке	1	2
308	образ и	1	2
309	из этой	1	2
310	в первой	1	2
311	впервые появляется	1	2
312	него в	1	2
313	но прежде	1	2
314	только для	2	2
315	в наше	1	2
316	более того	5	2
317	это уже	1	2
318	сюжета и	1	2
319	для автора	4	2
320	себя на	2	2
321	о прототипах	1	2
322	в основе	2	2
323	о достоевском	1	2
324	для достоевского	4	2
325	с другими	7	2
326	видим в	1	2
327	это все	1	2
328	к самому	1	2
329	связь с	2	2
330	образ человека	2	2
331	но если	1	2
332	героя и	7	2
333	достоевский мог	1	2
334	отказаться от	1	2
335	а я	1	2
336	во всяком	1	2
337	лишь из	1	1
338	вряд ли	1	1
339	ту же	1	1
340	нем нет	1	1
341	в сфере	2	1
342	бы синонимы	1	1
343	художественного произведения	1	1
344	как его	2	1
345	не видим	1	1
346	связана с	1	1
347	не остается	1	1
348	и должно	1	1
349	это и	1	1
350	эту жизнь	1	1
351	идеи абсолютно	1	1
352	в первом	1	1
353	не черта	1	1
354	изображения мира	2	1
355	поэтому он	1	1
356	из его	1	1
357	человека достоевский	1	1
358	сам автор	4	1
359	степан трофимович	1	1
360	мы уже	3	1
361	той же	1	1
362	со всех	1	1
363	что если	3	1
364	случае это	1	1
365	по достоевскому	3	1
366	из своих	2	1
367	не была	1	1
368	эстетики и	1	1
369	идеология достоевского	1	1
370	действительно овладела	1	1
371	открыть в	1	1
372	достоевский был	1	1
373	нет ли	2	1
374	до предела	1	1
375	мы и	3	1
376	идею а	1	1
377	сказать о	1	1
378	же что	3	1
379	дает им	1	1
380	литературы и	1	1
381	от идеи	1	1
382	между собой	1	1
383	быть в	2	1
384	не был	2	1
385	косвенно через	1	1
386	глубокой и	1	1
387	с его	8	1
388	во всех	4	1
389	связи между	1	1
390	в сюжете	1	1
391	я никогда	1	1
392	суда над	1	1
393	жизни например	1	1
394	романа то	1	1
395	внешнее определение	1	1
396	отказ от	1	1
397	но как	2	1
398	а только	2	1
399	с последними	1	1
400	в противоречии	1	1
401	не все	1	1
402	присутствует в	1	1
403	ответ на	1	1
404	есть по	1	1
405	менее всего	1	1
406	в жизни	3	1
407	отношение к	8	1
408	значение имеет	1	1
409	сознании человека	2	1
410	теперь не	1	1
411	их поступков	1	1
412	абсолютно бескорыстны	1	1
413	черта их	1	1
414	изображения и	2	1
415	чем же	2	1
416	современной достоевскому	1	1
417	но тоже	1	1
418	общего с	1	1
419	автора в	3	1
420	с этим	1	1
421	и нет	1	1
422	мир достоевского	1	1
423	перед нами	4	1
424	в мысли	1	1
425	романа но	2	1
426	с женой	1	1
427	и как	2	1
428	первый герой-идеолог	1	1
429	между сознаниями	3	1
430	и к	2	1
431	видим героя	1	1
432	психологии и	1	1
433	в идеологической	1	1
434	он дал	1	1
435	сливается с	4	1
436	еще на	1	1
437	догадки о	1	1
438	автор в	1	1
439	живет в	1	1
440	всего романа	2	1
441	говорили что	1	1
442	бы с	1	1
443	и бескорыстие	1	1
444	сюжет у	1	1
445	романа это	1	1
446	из этих	1	1
447	человеческой души	1	1
448	иван федорович	3	1
449	замысла и	1	1
450	думать что	1	1
451	смысл этого	1	1
452	с их	4	1
453	характере этого	1	1
454	нами в	4	1
455	и до	4	1
456	на то	2	1
457	его но	3	1
458	в случае	1	1
459	какую бы	2	1
460	действительную жизнь	1	1
461	теории и	1	1
462	мысли и	3	1
463	не внешнее	1	1
464	сказать в	1	1
465	он ни	1	1
466	высшей степени	1	1
467	берет в	1	1
468	поступков бескорыстие	1	1
469	и эти	1	1
470	не значит	2	1
471	идеи и	4	1
472	и вот	2	1
473	достоевский слышал	1	1
474	мире на	1	1
475	и независимо	1	1
476	в большой	3	1
477	можно было	2	1
478	начала действия	1	1
479	их личности	2	1
480	в каждом	4	1
481	что все	3	1
482	и дальше	1	1
483	достоевского о	1	1
484	а по	1	1
485	сильной и	1	1
486	художественный образ	1	1
487	входит в	9	1
488	заключается в	1	1
489	истинную сферу	1	1
490	его личности	2	1
491	подходит к	1	1
492	было бы	4	1
493	то все	1	1
494	противоречит тому	1	1
495	характер не	1	1
496	в споре	1	1
497	по себе	8	1
498	это слияние	1	1
499	ни в	2	1
500	для них	3	1
501	в них	4	1
502	он из	1	1
503	к которым	1	1
504	может нас	1	1
505	но лишь	1	1
506	за пределами	1	1
507	всю жизнь	1	1
508	непосредственно или	1	1
509	несмотря на	1	1
510	мы видели	3	1
511	ведет к	2	1
512	им не	1	1
513	в развитии	2	1
514	должно быть	4	1
515	потому и	1	1
516	период творчества	1	1
517	мысль разрешить	3	1
518	меняется и	1	1
519	построения романа	1	1
520	в этих	4	1
521	какое место	1	1
522	жизнь не	1	1
523	от своего	1	1
524	характером ни	1	1
525	таким же	2	1
526	это бескорыстие	1	1
527	о герое	4	1
528	это делает	2	1
529	в глубь	1	1
530	романа уже	1	1
531	было очень	1	1
532	проститутка соня	1	1
533	не учитывает	1	1
534	времени достоевский	1	1
535	не считал	1	1
536	и о	2	1
537	является только	1	1
538	их действительную	1	1
539	из области	1	1
540	но он	1	1
541	в диалоге	3	1
542	и более	2	1
543	произведения в	1	1
544	приводит его	1	1
545	зрения и	1	1
546	даже в	6	1
547	сам он	2	1
548	тому что	1	1
549	человека установка	1	1
550	своими героями	1	1
551	с раскольниковым	3	1
552	автора и	2	1
553	принцип изображения	1	1
554	братья карамазовы	2	1
555	сам достоевский	2	1
556	для меня	2	1
557	она не	5	1
558	что с	1	1
559	на земле	1	1
560	русского романа	1	1
561	меня не	1	1
562	герою в	3	1
563	дело в	1	1
564	в романном	1	1
565	на себе	1	1
566	в идее	2	1
567	идее и	1	1
568	всей их	1	1
569	героев и	1	1
570	творчества достоевского	2	1
571	ведущие герои	3	1
572	но только	2	1
573	каждым из	1	1
574	себе самом	3	1
575	письме к	1	1
576	не имеет	3	1
577	и сознание	2	1
578	вопрос не	1	1
579	через него	1	1
580	идею видим	1	1
581	самой жизни	1	1
582	жизни не	1	1
583	ибо не	1	1
584	и ивана	1	1
585	авторская оценка	1	1
586	в чистую	1	1
587	она должна	1	1
588	достоевский начинает	1	1
589	воспроизведения и	1	1
590	у шекспира	1	1
591	хорошо понимал	1	1
592	уже говорили	2	1
593	мире и	1	1
594	мысли достоевского	2	1
595	особое значение	1	1
596	со своим	1	1
597	в сознании	2	1
598	как будто	1	1
599	героя а	1	1
600	достоевский прямо	1	1
601	именно потому	1	1
602	отношение автора	1	1
603	в области	2	1
604	перед ним	2	1
605	записок из	1	1
606	и со	2	1
607	эпоху как	1	1
608	есть у	2	1
609	романа братья	1	1
610	у меня	3	1
611	идею и	1	1
612	в момент	3	1
613	достоевского ведь	1	1
614	не давая	1	1
615	стороны и	1	1
616	героев а	1	1
617	черта не	1	1
618	случайно и	1	1
619	не могут	1	1
620	во все	2	1
621	о капитане	1	1
622	героям достоевского	1	1
623	с исключительной	1	1
624	с болью	1	1
625	лежит в	2	1
626	как только	1	1
627	и поступков	2	1
628	для развития	1	1
629	только еще	1	1
630	числе и	2	1
631	содержанием и	1	1
632	одну и	1	1
633	является одним	1	1
634	к тому	1	1
635	что оно	1	1
636	всего что	1	1
637	бы он	2	1
638	той или	3	1
639	решения этой	1	1
640	он видит	1	1
641	его идею	1	1
642	поскольку идея	1	1
643	на это	1	1
644	если же	1	1
645	его романах	4	1
646	идея может	5	1
647	ничего общего	2	1
648	ли вы	4	1
649	с собственной	1	1
650	для себя	3	1
651	миллионов а	2	1
652	бескорыстие не	1	1
653	и слушать	1	1
654	сатира на	1	1
655	своего развития	2	1
656	как мы	8	1
657	не надобно	2	1
658	на основе	2	1
659	его поступки	1	1
660	сочетается с	4	1
661	своих романов	1	1
662	с самого	1	1
663	надобно мысль	3	1
664	то время	1	1
665	в пределах	4	1
666	глубокое понимание	1	1
667	выпадающие из	1	1
668	автора не	3	1
669	порфирия с	2	1
670	о тех	1	1
671	этого бунта	1	1
672	и ту	1	1
673	своей литературной	1	1
674	в келье	1	1
675	не с	1	1
676	ясно что	1	1
677	связан с	2	1
678	идеи из	1	1
679	его героев	1	1
680	и умирает	1	1
681	к самой	1	1
682	приключений не	1	1
683	еще в	1	1
684	разрешить идейность	1	1
685	она была	1	1
686	веры в	1	1
687	жизнь и	3	1
688	с героем	2	1
689	был не	1	1
690	с человеком	1	1
691	образом в	2	1
692	в виду	2	1
693	без которой	1	1
694	говорят что	1	1
695	античной литературе	1	1
696	как идея	1	1
697	о нем	6	1
698	произведения как	1	1
699	сюжета который	1	1
700	и здесь	2	1
701	вырождается и	1	1
702	другом месте	1	1
703	это происходит	1	1
704	это я	1	1
705	в другом	1	1
706	сцен и	1	1
707	одного из	1	1
708	с одной	1	1
709	и ставит	1	1
710	лишь в	2	1
711	происходит не	1	1
712	он стремился	1	1
713	здесь уместно	2	1
714	мы понимаем	1	1
715	от автора	4	1
716	нет это	1	1
717	от него	3	1
718	важно не	1	1
719	каждом из	2	1
720	и авторской	1	1
721	русской литературе	2	1
722	идея действительно	1	1
723	а потому	2	1
724	находит свое	1	1
725	письмо матери	2	1
726	героя он	1	1
727	с матерью	2	1
728	роман xix	1	1
729	романа в	5	1
730	в художественной	2	1
731	нем и	1	1
732	как она	1	1
733	условия для	1	1
734	и мир	5	1
735	в жизнь	1	1
736	исторические фигуры	1	1
737	в сферу	1	1
738	выражает их	1	1
739	в современной	1	1
740	с лизой	1	1
741	полифоническом мире	1	1
742	образом как	1	1
743	его собственная	1	1
744	и новая	1	1
745	глубинным ядром	1	1
746	чужой идеи	1	1
747	и одновременно	2	1
748	художественного изображения	3	1
749	образов и	1	1
750	мне кажется	1	1
751	важно подчеркнуть	1	1
752	были особенно	1	1
753	но ни	1	1
754	была для	2	1
755	то в	1	1
756	а лишь	3	1
757	лишь одна	1	1
758	который в	1	1
759	их жизни	2	1
760	надобно миллионов	2	1
761	или же	2	1
762	достоевского есть	1	1
763	на мир	2	1
764	все ведущие	3	1
765	произведений достоевского	3	1
766	алеши и	1	1
767	прямо не	1	1
768	связи с	1	1
769	переходит в	2	1
770	в эпохе	1	1
771	литературы в	1	1
772	они живут	1	1
773	в большинстве	2	1
774	а напротив	1	1
775	достоевский впервые	1	1
776	униженных и	1	1
777	еще одну	1	1
778	на этих	1	1
779	здесь же	1	1
780	не из	1	1
781	не дает	1	1
782	по выражению	2	1
783	разыгрывающееся между	1	1
784	что сама	1	1
785	идея раскольникова	5	1
786	человека на	1	1
787	между сознаниями-голосами	1	1
788	заставлял их	1	1
789	мир в	2	1
790	был бы	1	1
791	и их	6	1
792	в письме	1	1
793	героев которые	1	1
794	сами по	1	1
795	при всей	1	1
796	не о	2	1
797	идея у	1	1
798	о характере	1	1
799	противоречии с	1	1
800	индивидуальном сознании	2	1
801	и никогда	1	1
802	как носитель	1	1
803	дальше в	1	1
804	как раз	6	1
805	в изолированном	1	1
806	князю мышкину	1	1
807	образы идей	4	1
808	смерти и	1	1
809	это положение	1	1
810	достоевский и	1	1
811	же это	1	1
812	и герои	1	1
813	до начала	1	1
814	достоевского глава	1	1
815	что и	5	1
816	со стороны	4	1
817	или иной	3	1
818	сфере идеи	1	1
819	он живет	1	1
820	бескорыстие выражает	1	1
821	в высшей	1	1
822	для героев	1	1
823	диалоге с	1	1
824	хоть и	3	1
825	его с	2	1
826	сам себя	1	1
827	раскольникову и	1	1
828	и прежде	2	1
829	осуществляется достоевским	1	1
830	поэтики достоевского	1	1
831	в предисловии	1	1
832	идеи как	2	1
833	сферу жизни	1	1
834	бескорыстны поскольку	1	1
835	что для	2	1
836	позиция автора	4	1
837	нужно сказать	1	1
838	идея не	1	1
839	а сам	1	1
840	позиции в	1	1
841	и раскольников	1	1
842	в идиоте	1	1
843	человек в	3	1
844	в подростке	1	1
845	позиция героя	1	1
846	принцип построения	1	1
847	самого начала	1	1
848	человека или	1	1
849	жизни идеи	1	1
850	с образами	1	1
851	всегда и	2	1
852	жизнь в	1	1
853	сумел открыть	1	1
854	к сознанию	1	1
855	он изображает	1	1
856	и особенно	2	1
857	эта идея	1	1
858	как это	2	1
859	все позволено	1	1
860	к другой	1	1
861	образа героя	2	1
862	нет ни	3	1
863	и наказание	2	1
864	предисловии к	1	1
865	он говорит	2	1
866	целом ряде	2	1
867	не он	1	1
868	бунт героя	1	1
869	к окончательному	1	1
870	изолированном индивидуальном	1	1
871	идейность и	1	1
872	говоря несколько	1	1
873	что же	4	1
874	более широкое	1	1
875	герои романа	1	1
876	достоевский сумел	1	1
877	оставляет за	1	1
878	федора павловича	1	1
879	думать о	1	1
880	своего времени	1	1
881	бы целая	1	1
882	в статьях	3	1
883	том смысле	1	1
884	в художественную	1	1
885	этого слова	2	1
886	идеи им	1	1
887	ядром их	1	1
888	в вас	1	1
889	ней в	1	1
890	событие разыгрывающееся	2	1
891	оценки и	2	1
892	личность как	1	1
893	отличается от	1	1
894	в самую	2	1
895	изображал идею	1	1
896	поступков и	1	1
897	в книге	1	1
898	этот образ	1	1
899	люди идеи	2	1
900	и для	2	1
901	отвечает на	1	1
902	поэтому нам	1	1
903	а идею	1	1
904	пор еще	1	1
905	кроме него	1	1
906	изменения в	1	1
907	самим героем	1	1
908	и человек	1	1
909	келье тихона	1	1
910	в результате	3	1
911	это как	2	1
912	об этих	2	1
913	себя самого	1	1
914	ее и	1	1
915	жить и	1	1
916	к различным	1	1
917	или нет	1	1
918	без авторского	1	1
919	а может	3	1
920	еще более	1	1
921	и ни	1	1
922	через идею	1	1
923	тот же	2	1
924	и оскорбленных	1	1
925	этого развития	1	1
926	в полифоническом	4	1
927	отношении к	1	1
928	идеологические построения	1	1
929	не есть	2	1
930	в целях	1	1
931	по поводу	1	1
932	и сила	1	1
933	я говорю	1	1
934	а о	3	1
935	о своем	1	1
936	в свою	1	1
937	между ними	4	1
938	не знает	4	1
939	сказать что	5	1
940	определение их	1	1
941	была бы	3	1
942	совершенно не	1	1
943	авантюрного романа	3	1
944	идея в	4	1
945	как люди	1	1
946	рассказа это	1	1
947	а надобно	2	1
948	которые сами	1	1
949	его именно	1	1
950	бескорыстие как	1	1
951	овладела глубинным	1	1
952	и повести	1	1
953	огромное значение	1	1
954	себе не	1	1
955	ни был	1	1
956	достоевского здесь	2	1
957	авторская активность	1	1
958	и другие	4	1
959	и свою	2	1
960	как на	2	1
961	том числе	2	1
962	существенным что	1	1
