N	2gram	Potebnia_M_2	KulturaY
109	которые в	1	4
110	том чтобы	1	4
111	тому что	2	4
112	тем самым	4	4
113	тогда когда	10	4
114	и о	1	4
115	в ее	1	4
116	были бы	1	4
117	к языку	4	4
118	для нас	31	4
119	заключается в	1	4
120	между тем	6	4
121	тех пор	1	4
122	один из	2	4
123	с одной	4	4
124	в нашей	2	4
125	что не	5	4
126	слова в	5	4
127	не было	6	4
128	однако что	1	4
129	одной стороны	3	4
130	мы говорим	3	4
131	в той	1	4
132	этом случае	1	4
133	до тех	1	4
134	то что	20	4
135	только как	6	4
136	в таком	4	4
137	в слове	13	4
138	я и	1	3
139	на самом	2	3
140	то в	1	3
141	той же	3	3
142	есть не	5	3
143	мы не	11	3
144	сам по	4	3
145	в ней	3	3
146	только после	2	3
147	то мы	2	3
148	но не	12	3
149	внутренняя форма	4	3
150	но как	1	3
151	по отношению	2	3
152	очевидно что	3	3
153	отношение к	1	3
154	речи но	1	3
155	что именно	1	3
156	что как	1	3
157	что слово	2	3
158	бы и	1	3
159	что это	3	3
160	бы не	5	3
161	тому же	1	3
162	но на	2	3
163	он не	1	3
164	и с	1	3
165	с этой	1	3
166	мы видели	1	3
167	форма и	1	3
168	не так	3	3
169	но если	2	3
170	в которых	1	3
171	не понимает	1	3
172	и более	1	3
173	перед собою	2	3
174	в то	6	3
175	не имеет	6	3
176	на него	3	3
177	в процессе	1	3
178	должна быть	1	3
179	что на	3	3
180	в каком	3	3
181	не потому	1	3
182	не есть	6	3
183	поэзии как	1	3
184	только то	1	3
185	всего следует	1	3
186	будет уже	1	3
187	на вопрос	3	3
188	но и	9	3
189	нас в	2	3
190	связь между	2	3
191	этих слов	1	3
192	это не	3	3
193	и только	6	3
194	вообще и	2	3
195	может иметь	1	3
196	в какой	2	3
197	и действительно	1	3
198	на мой	1	3
199	уже в	5	3
200	смысл слова	1	3
201	ни в	1	3
202	могло бы	1	3
203	мы находим	2	3
204	то это	3	3
205	именно в	1	3
206	а именно	1	3
207	а с	2	3
208	в ряду	6	3
209	когда мы	2	3
210	там где	4	3
211	со звуками	2	3
212	но для	1	3
213	это уже	1	3
214	мой взгляд	1	3
215	к тому	1	3
216	формы и	1	3
217	на письме	1	3
218	мы должны	2	3
219	что вообще	2	3
220	слово в	1	3
221	другой стороны	2	3
222	по поводу	6	3
223	они не	4	3
224	также что	2	2
225	книги в	1	2
226	таком случае	2	2
227	чтобы не	1	2
228	тем же	3	2
229	к другому	4	2
230	собственном смысле	1	2
231	которую я	1	2
232	содержания в	1	2
233	как я	1	2
234	случаи когда	2	2
235	нужно будет	3	2
236	быть в	1	2
237	здесь не	1	2
238	и вопрос	1	2
239	а тем	1	2
240	не то	2	2
241	для обозначения	2	2
242	не все	2	2
243	отличие от	1	2
244	за пределы	2	2
245	что они	5	2
246	сама по	2	2
247	относится к	3	2
248	языка и	3	2
249	это самое	2	2
250	дает нам	1	2
251	как к	1	2
252	смысле этого	3	2
253	и как	6	2
254	имеет в	1	2
255	более или	8	2
256	но в	4	2
257	их содержания	3	2
258	он в	1	2
259	в известном	1	2
260	какое именно	1	2
261	и тот	2	2
262	как он	4	2
263	так сказать	4	2
264	что одна	1	2
265	в значении	1	2
266	же это	1	2
267	отношений между	3	2
268	и если	4	2
269	быть с	1	2
270	состоит в	2	2
271	на этом	2	2
272	но все	2	2
273	что все	2	2
274	его в	3	2
275	с другими	5	2
276	приходит в	1	2
277	само собою	2	2
278	для меня	4	2
279	чем в	1	2
280	от языка	1	2
281	такой же	4	2
282	и того	6	2
283	одного и	6	2
284	или менее	8	2
285	в этих	3	2
286	из того	1	2
287	и при	3	2
288	и без	1	2
289	в котором	4	2
290	мы называем	3	2
291	в отличие	1	2
292	не как	3	2
293	мысли и	1	2
294	если это	2	2
295	раз и	1	2
296	что есть	2	2
297	если и	2	2
298	в таких	1	2
299	не о	1	2
300	может служить	1	2
301	нельзя не	1	2
302	слова как	1	2
303	никак не	1	2
304	которое в	1	2
305	и такие	1	2
306	отличается от	1	2
307	к другой	2	2
308	из всего	1	2
309	могут и	1	2
310	так в	4	2
311	но мы	3	2
312	самое это	3	2
313	примеров можно	1	2
314	на том	1	2
315	здесь как	1	2
316	так называемую	1	2
317	мог бы	3	2
318	вопрос этот	1	2
319	по тому	1	2
320	что дело	1	2
321	она есть	2	2
322	и здесь	2	2
323	внимание на	2	2
324	язык и	1	2
325	при котором	1	2
326	можно сказать	1	2
327	различие в	2	2
328	как они	1	2
329	а потому	5	2
330	не более	1	2
331	эти последние	2	2
332	деле не	1	2
333	все они	1	2
334	именно на	1	2
335	конечно не	1	2
336	этом что	1	2
337	то и	9	2
338	что если	6	2
339	не дает	2	2
340	он имеет	1	2
341	а то	2	2
342	в одном	6	2
343	в некоторых	4	2
344	перейти к	1	2
345	в особенности	1	2
346	себе представить	2	2
347	говорим о	1	2
348	ни на	1	2
349	один и	1	2
350	только что	3	2
351	именно так	1	2
352	понятие о	1	2
353	что мы	11	2
354	эти слова	1	2
355	вместе с	11	2
356	можно будет	1	2
357	так же	2	2
358	п а	1	2
359	внутренней формы	2	2
360	да рядом	1	2
361	он будет	1	2
362	тому как	4	2
363	быть не	3	2
364	как например	3	2
365	сплошь да	1	2
366	в условиях	1	2
367	только для	5	2
368	все это	2	2
369	от нас	1	2
370	указать на	1	2
371	чтобы понять	1	2
372	то не	3	2
373	не с	3	2
374	главным образом	4	2
375	в большей	1	2
376	только о	1	2
377	это так	1	2
378	иностранные слова	1	2
379	как слово	1	2
380	во всяком	7	2
381	я сказал	1	1
382	нельзя более	1	1
383	не иначе	1	1
384	скажет что	1	1
385	ту же	1	1
386	если б	5	1
387	говоря о	3	1
388	знает как	1	1
389	отношения к	2	1
390	например в	3	1
391	в движение	2	1
392	зависимость от	1	1
393	внешней форме	1	1
394	и то	3	1
395	значении этого	1	1
396	бы для	1	1
397	мере в	1	1
398	на деле	3	1
399	самый предмет	2	1
400	вряд ли	3	1
401	между двумя	6	1
402	бы очень	1	1
403	на две	2	1
404	не имеют	2	1
405	и такое	1	1
406	с таким	3	1
407	уже по	1	1
408	из всех	1	1
409	с которою	2	1
410	же следует	1	1
411	дошел до	1	1
412	зависит и	1	1
413	бы что	2	1
414	во времени	2	1
415	на место	1	1
416	и язык	1	1
417	что многие	2	1
418	оба эти	2	1
419	время как	4	1
420	но она	3	1
421	само слово	1	1
422	на себе	1	1
423	не совсем	3	1
424	в разговоре	2	1
425	для наших	1	1
426	на основные	1	1
427	как не	3	1
428	же так	1	1
429	при таких	3	1
430	к общему	4	1
431	не иметь	1	1
432	значением слова	2	1
433	и на	8	1
434	а еще	1	1
435	между собой	1	1
436	бы то	1	1
437	но тогда	1	1
438	мы будем	1	1
439	а только	8	1
440	очевидно и	1	1
441	что язык	2	1
442	в сторону	1	1
443	значение и	2	1
444	тогда как	10	1
445	так язык	1	1
446	значение имеет	1	1
447	языку это	1	1
448	от основного	1	1
449	которые не	3	1
450	действительного значения	1	1
451	в одной	1	1
452	же с	1	1
453	указывает нам	1	1
454	с этим	7	1
455	если на	2	1
456	может обойтись	2	1
457	что касается	1	1
458	помнить что	3	1
459	перед нами	1	1
460	которое и	1	1
461	языком который	1	1
462	на память	2	1
463	звук в	2	1
464	и понимания	1	1
465	и какой	1	1
466	в противоположность	1	1
467	часть этого	1	1
468	себе как	1	1
469	в которой	5	1
470	это есть	1	1
471	мы получаем	1	1
472	мы при	1	1
473	может обозначать	1	1
474	одном случае	1	1
475	что пока	1	1
476	думать что	3	1
477	такое значение	1	1
478	нами в	1	1
479	все слова	2	1
480	имеем в	1	1
481	в образы	1	1
482	при новом	1	1
483	нам на	3	1
484	мы наблюдаем	1	1
485	например как	1	1
486	что без	3	1
487	связанные с	2	1
488	есть одна	1	1
489	а скорее	2	1
490	большее или	1	1
491	от которого	1	1
492	всех этих	2	1
493	непонятное слово	1	1
494	разве в	1	1
495	какие именно	1	1
496	не к	1	1
497	переходит от	1	1
498	ни была	1	1
499	наших глазах	1	1
500	чем именно	1	1
501	одной и	2	1
502	приходим к	1	1
503	его от	1	1
504	смысле как	2	1
505	и независимо	1	1
506	так например	3	1
507	может понять	1	1
508	а разве	1	1
509	от общего	2	1
510	и наоборот	5	1
511	а вместе	4	1
512	в каждом	2	1
513	смысле в	1	1
514	так называемым	1	1
515	не будет	1	1
516	имеют в	1	1
517	сознание и	4	1
518	же касается	1	1
519	в другом	2	1
520	нам остается	1	1
521	нашей собственной	1	1
522	сказать в	2	1
523	от степени	1	1
524	на каком	1	1
525	входит в	1	1
526	образом если	1	1
527	деле в	1	1
528	он есть	1	1
529	известно что	1	1
530	этом смысле	2	1
531	этим связано	1	1
532	определяется тем	1	1
533	что второе	2	1
534	известным образом	1	1
535	поэтому можно	1	1
536	о словах	1	1
537	самые простые	1	1
538	рядом с	3	1
539	образ мы	1	1
540	этого не	2	1
541	то разве	1	1
542	не всегда	1	1
543	и уже	5	1
544	для чего	1	1
545	б не	3	1
546	можно считать	1	1
547	из нашего	1	1
548	какой именно	1	1
549	же есть	1	1
550	лучше всего	1	1
551	мысли что	1	1
552	во время	4	1
553	таким же	1	1
554	от теории	1	1
555	могут не	1	1
556	в такой	1	1
557	всяком случае	7	1
558	не находит	1	1
559	той мере	1	1
560	можно понимать	1	1
561	как увидим	2	1
562	чем более	3	1
563	можно убедиться	1	1
564	на первых	1	1
565	то его	1	1
566	что я	1	1
567	всякий раз	1	1
568	мысли от	1	1
569	значение для	1	1
570	одном из	4	1
571	и звук	4	1
572	и той	2	1
573	мир и	1	1
574	внешняя форма	3	1
575	начнем с	1	1
576	на группы	1	1
577	друг другу	1	1
578	по крайней	5	1
579	связано с	2	1
580	действительно есть	1	1
581	на другую	1	1
582	важную роль	1	1
583	не должно	2	1
584	того кто	3	1
585	для нее	2	1
586	зрения и	7	1
587	собою и	2	1
588	случае мы	1	1
589	же такое	1	1
590	слово как	2	1
591	или что	2	1
592	что с	2	1
593	теперь следует	1	1
594	есть прежде	2	1
595	к этим	1	1
596	из предыдущего	1	1
597	они значат	1	1
598	не могло	1	1
599	он мог	1	1
600	здесь может	1	1
601	простые и	1	1
602	рассматривать как	1	1
603	только служат	1	1
604	явлением как	1	1
605	в самой	3	1
606	именно с	1	1
607	же время	2	1
608	этой цели	1	1
609	таким путем	4	1
610	мыслей и	1	1
611	что звук	1	1
612	на те	1	1
613	ровно ничего	1	1
614	по своей	1	1
615	есть такой	1	1
616	слове и	1	1
617	с гораздо	1	1
618	во всем	2	1
619	это слово	1	1
620	и его	2	1
621	своей цели	1	1
622	тем легче	1	1
623	для другого	1	1
624	положение при	1	1
625	их по	1	1
626	каждый раз	1	1
627	сразу и	1	1
628	звук или	1	1
629	от их	4	1
630	к таким	2	1
631	начиная с	1	1
632	формою и	1	1
633	такие случаи	1	1
634	языке и	1	1
635	и другой	1	1
636	становится возможным	1	1
637	должны быть	4	1
638	содержанием и	1	1
639	понять что	1	1
640	как для	2	1
641	мысли на	1	1
642	в самых	1	1
643	каком основании	1	1
644	на это	1	1
645	от которой	1	1
646	но вряд	1	1
647	то ни	1	1
648	но только	2	1
649	образ предмета	4	1
650	менее ясно	2	1
651	от друга	1	1
652	легче чем	1	1
653	свою очередь	6	1
654	это будет	3	1
655	без всякого	1	1
656	уже потому	1	1
657	в собственном	2	1
658	представим себе	1	1
659	нет никакой	1	1
660	останавливаясь на	1	1
661	слова а	3	1
662	никогда не	4	1
663	что каждый	1	1
664	и прочих	1	1
665	при одном	1	1
666	это только	1	1
667	без сомнения	4	1
668	п однако	1	1
669	мы в	3	1
670	форма но	1	1
671	о котором	2	1
672	содержание как	1	1
673	в словах	3	1
674	остановимся на	2	1
675	в известной	1	1
676	связанное с	1	1
677	может в	2	1
678	разница между	2	1
679	содержание этого	1	1
680	так оно	1	1
681	нас те	1	1
682	образа как	1	1
683	одного из	1	1
684	и просто	1	1
685	то тем	1	1
686	своему значению	1	1
687	же звук	1	1
688	в данных	1	1
689	к нему	1	1
690	но он	2	1
691	которой мы	2	1
692	что видно	1	1
693	первых порах	1	1
694	ее от	1	1
695	тем как	2	1
696	во втором	1	1
697	крайней мере	5	1
698	вслед за	3	1
699	слова оказывается	1	1
700	не знаю	1	1
701	вообще в	1	1
702	слово может	1	1
703	действительности не	1	1
704	что здесь	1	1
705	но так	1	1
706	но с	1	1
707	слово с	2	1
708	а если	1	1
709	мы видим	2	1
710	что некоторое	1	1
711	время когда	1	1
712	с ними	3	1
713	в себе	10	1
714	что различные	1	1
715	слово собственно	1	1
716	как часть	2	1
717	в стороне	1	1
718	будет для	1	1
719	которое мы	3	1
720	и так	1	1
721	в самое	1	1
722	наше время	1	1
723	как оно	2	1
724	который в	1	1
725	от них	3	1
726	те особенности	1	1
727	что внутренняя	1	1
728	же и	1	1
729	и др	1	1
730	примеры эти	1	1
731	его или	1	1
732	не можем	6	1
733	но самое	1	1
734	на ней	3	1
735	при помощи	1	1
736	мы знаем	2	1
737	для него	10	1
738	и их	5	1
739	заключение в	2	1
740	представить себе	1	1
741	отсюда понятно	1	1
742	нас только	1	1
743	что замечается	1	1
744	второе из	1	1
745	говорим что	1	1
746	никто не	1	1
747	не для	1	1
748	содержания а	1	1
749	то время	4	1
750	отношении к	2	1
751	но что	2	1
752	только с	1	1
753	само по	2	1
754	каждый из	1	1
755	при отсутствии	1	1
756	не говорит	1	1
757	фантазия может	1	1
758	указание на	2	1
759	что легче	1	1
760	не противоречит	2	1
761	друг от	1	1
762	этой задачи	1	1
763	из приведенных	1	1
764	с общим	2	1
765	со стороны	3	1
766	так не	1	1
767	и наименее	1	1
768	какое в	1	1
769	по своим	1	1
770	всякого другого	1	1
771	только путем	1	1
772	и прежде	1	1
773	такое же	2	1
774	что для	3	1
775	обратить внимание	1	1
776	превращается в	2	1
777	тем для	1	1
778	а на	1	1
779	которых мы	3	1
780	нашей души	2	1
781	зависит от	2	1
782	самое слово	1	1
783	мы и	1	1
784	и непосредственно	1	1
785	не замечается	1	1
786	было сказано	1	1
787	когда же	1	1
788	могут служить	1	1
789	можем уже	1	1
790	и слово	1	1
791	если не	4	1
792	как именно	2	1
793	не видит	1	1
794	считать не	1	1
795	наше внимание	1	1
796	что во	2	1
797	и потому	2	1
798	к самому	1	1
799	не сразу	2	1
800	при переходе	1	1
801	не знал	1	1
802	следует помнить	2	1
803	который мы	1	1
804	несколько раз	2	1
805	нас уже	1	1
806	в первой	1	1
807	форма в	1	1
808	в эту	3	1
809	кто такой	1	1
810	и богатство	1	1
811	том смысле	4	1
812	более сложных	1	1
813	него внимание	1	1
814	и чего	1	1
815	каждом человеке	1	1
816	предметы и	1	1
817	или меньшее	1	1
818	об одном	3	1
819	с этими	1	1
820	основные законы	1	1
821	же значение	1	1
822	о душе	1	1
823	д и	1	1
824	и для	3	1
825	однако хотя	1	1
826	от той	1	1
827	мы тем	2	1
828	изменения в	1	1
829	и от	3	1
830	от мысли	1	1
831	нам следует	1	1
832	и представления	1	1
833	самую мысль	1	1
834	не представляет	1	1
835	е о	1	1
836	никакими средствами	1	1
837	от него	4	1
838	собственно говоря	1	1
839	же что	3	1
840	или нет	3	1
841	же в	5	1
842	есть уже	1	1
843	давно уже	1	1
844	есть здесь	1	1
845	за этим	1	1
846	менее есть	1	1
847	нами не	2	1
848	нам не	2	1
849	непременно нужно	1	1
850	в народной	1	1
851	в свою	6	1
852	лишь по	1	1
853	между ними	2	1
854	на более	2	1
855	состоит из	1	1
856	они как	1	1
857	имеет ничего	1	1
858	речи и	1	1
859	общий характер	1	1
860	например и	1	1
861	сказали бы	1	1
862	в последнем	1	1
863	имеет наиболее	1	1
864	находящихся в	1	1
865	есть и	1	1
866	занимает в	1	1
867	к этому	2	1
868	что то	1	1
869	при некотором	1	1
870	и вместе	4	1
871	об этих	1	1
872	заметить что	6	1
873	только не	1	1
874	о которых	3	1
875	который не	1	1
876	все что	3	1
877	этой точки	1	1
878	и начнем	1	1
879	смысле что	1	1
