N	2gram	Vygotskiy__1	Narrotol
476	это нужно	1	1
477	во всей	4	1
478	я вижу	1	1
479	пути и	1	1
480	лишь к	1	1
481	наконец в	2	1
482	также в	1	1
483	ее как	1	1
484	все время	6	1
485	у детей	3	1
486	говорит в	1	1
487	ее историю	1	1
488	по прихоти	1	1
489	на будущее	1	1
490	следует рассматривать	1	1
491	с той	2	1
492	но с	1	1
493	в двух	2	1
494	что только	1	1
495	связь и	1	1
496	одной из	1	1
497	этот вопрос	3	1
498	вперед и	1	1
499	по мнению	1	1
500	мы будем	1	1
501	этом их	1	1
502	именно на	1	1
503	к искажению	1	1
504	так что	1	1
505	свой характер	1	1
506	не можем	1	1
507	этой функции	1	1
508	детей которые	1	1
509	еще одной	1	1
510	является не	1	1
511	судим по	1	1
512	по выражению	1	1
513	мир в	1	1
514	этом в	1	1
515	искать в	1	1
516	на собеседника	1	1
517	в одном	4	1
518	свою главную	1	1
519	но что	1	1
520	к человеку	1	1
521	которым приводит	1	1
522	которые могут	1	1
523	коммуникативной функцией	1	1
524	заметить что	2	1
525	тем что	6	1
526	на некоторые	1	1
527	образом что	3	1
528	для того	15	1
529	зрения с	2	1
530	интересующей нас	2	1
531	именно как	1	1
532	нужно было	1	1
533	до сих	4	1
534	от другой	1	1
535	если говорить	1	1
536	а именно	1	1
537	думал он	2	1
538	мысли с	1	1
539	чем он	2	1
540	прямо или	1	1
541	же о	1	1
542	по всей	2	1
543	что не	1	1
544	связано с	2	1
545	на этот	3	1
546	мы судим	1	1
547	и составляет	1	1
548	ничем не	1	1
549	более того	1	1
550	что находится	1	1
551	у человека	1	1
552	однако и	1	1
553	для исследования	1	1
554	которое кажется	1	1
555	сколько нам	1	1
556	стороны и	1	1
557	что обычно	1	1
558	и с	9	1
559	что мы	5	1
560	ее своим	1	1
561	существующих в	2	1
562	как именно	1	1
563	в речи	2	1
564	с помощью	13	1
565	может иметь	1	1
566	свести к	3	1
567	затем к	1	1
568	вместе с	9	1
569	и потому	2	1
570	всей его	3	1
571	же с	1	1
572	различные аспекты	1	1
573	что именно	3	1
574	как сказано	1	1
575	предположить что	1	1
576	к жизни	1	1
577	сравнению с	5	1
578	не удалось	1	1
579	более сложного	1	1
580	это так	1	1
581	говоря как	1	1
582	что же	1	1
583	в первой	1	1
584	слова и	5	1
585	о своих	1	1
586	и от	3	1
587	внешний мир	1	1
588	только внешняя	1	1
589	сих пор	4	1
590	о его	1	1
591	все это	6	1
592	и оно	1	1
593	встречаемся в	1	1
594	коммуникации и	1	1
595	слова но	1	1
596	не существует	1	1
597	корнями своими	1	1
598	речи как	8	1
599	или в	1	1
600	том виде	1	1
601	сознания и	3	1
602	когда он	2	1
603	вопроса как	1	1
604	но эти	1	1
605	в этих	2	1
606	на других	1	1
607	иначе он	1	1
608	мы должны	5	1
609	прошлого и	1	1
610	лишь под	1	1
611	хотя в	1	1
612	к ее	1	1
613	в психологии	10	1
614	и сейчас	1	1
615	того на	1	1
616	с такой	2	1
617	что при	1	1
618	из этого	5	1
619	который не	1	1
620	время не	1	1
621	в действительности	1	1
622	о себе	1	1
623	ее в	2	1
624	этой точки	1	1
625	к этому	4	1
626	во всяком	3	1
627	гораздо более	1	1
