N	2gram	Vygotskiy__3	Analitik
234	внимание на	2	2
235	сказать что	4	2
236	другой стороны	3	2
237	речи и	8	2
238	все что	2	2
239	к этому	3	2
240	в таком	2	2
241	в роли	2	2
242	как известно	3	1
243	по законам	1	1
244	ко всем	1	1
245	слова которые	1	1
246	также и	1	1
247	совершенно новый	1	1
248	переход от	3	1
249	возникает лишь	1	1
250	определить как	1	1
251	к другому	2	1
252	отношения между	5	1
253	действительности и	1	1
254	мышления но	1	1
255	по его	1	1
256	мы уже	5	1
257	полагает что	1	1
258	есть не	1	1
259	и высшей	1	1
260	бы уже	1	1
261	говорит сам	1	1
262	с более	1	1
263	между его	1	1
264	частные моменты	1	1
265	на место	1	1
266	они могут	1	1
267	именно к	1	1
268	в становлении	1	1
269	что вопреки	1	1
270	некий общий	1	1
271	что иное	1	1
272	почти исключительно	1	1
273	из того	2	1
274	они были	1	1
275	что начальные	1	1
276	иное как	1	1
277	нам представляется	1	1
278	она связывает	1	1
279	в чем	2	1
280	тем как	1	1
281	это имеет	1	1
282	не требует	1	1
283	истинный смысл	1	1
284	как другие	1	1
285	совсем не	1	1
286	тех же	1	1
287	очевидно что	1	1
288	сама по	1	1
289	включающий в	1	1
290	независимо от	4	1
291	так называемая	4	1
292	во вне	1	1
293	однако не	1	1
294	применении к	1	1
295	когда он	3	1
296	дается в	1	1
297	его к	3	1
298	тем же	4	1
299	имеет в	1	1
300	более или	1	1
301	следующим образом	1	1
302	моментов в	2	1
303	себе как	1	1
304	не приходится	1	1
305	в которой	1	1
306	бы и	1	1
307	привести к	1	1
308	бы с	2	1
309	так или	1	1
310	все эти	7	1
311	бы не	1	1
312	из этих	4	1
313	которые в	3	1
314	в известном	4	1
315	столько с	1	1
316	по форме	2	1
317	говорит не	2	1
318	но ведь	1	1
319	не приводит	2	1
320	как он	3	1
321	после чего	1	1
322	но на	3	1
323	что вообще	1	1
324	с чем	1	1
325	осуществление которой	1	1
326	в нем	2	1
327	всех остальных	1	1
328	речи то	1	1
329	оно в	1	1
330	всех этих	2	1
331	к одному	5	1
332	не как	3	1
333	в силу	6	1
334	с начальной	1	1
335	об отношении	2	1
336	что одно	1	1
337	не гарантирует	1	1
338	целого ряда	1	1
339	и по	5	1
340	нам остается	1	1
341	об этом	2	1
342	слова или	4	1
343	оно становится	2	1
344	первый и	1	1
345	входит в	5	1
346	заключается в	9	1
347	не совпадает	1	1
348	в жизни	3	1
349	только одно	1	1
350	многие частные	1	1
351	ни в	9	1
352	останавливаться на	1	1
353	в них	2	1
354	они оба	1	1
355	все равно	1	1
356	к которым	4	1
357	пространственных и	1	1
358	которой он	1	1
359	всегда и	1	1
360	же самый	1	1
361	ведет к	1	1
362	такой же	1	1
363	нисколько не	1	1
364	со всей	2	1
365	в восприятии	3	1
366	но если	1	1
367	внешняя речь	1	1
368	и при	1	1
369	таким же	2	1
370	в следующем	2	1
371	в такой	1	1
372	и третий	1	1
373	это делает	1	1
374	одним и	2	1
375	прийти к	1	1
376	от себя	1	1
377	для данного	1	1
378	и эти	2	1
379	и более	1	1
380	однако в	2	1
381	том же	1	1
382	ни одна	1	1
383	тому что	2	1
384	раз и	1	1
385	точно и	1	1
386	все три	1	1
387	с теми	2	1
388	и другое	5	1
389	тогда когда	4	1
390	одна из	2	1
391	в центр	2	1
392	которого он	1	1
393	практически совпадает	1	1
394	но только	3	1
395	констатировать что	1	1
396	это еще	1	1
397	для всего	2	1
398	каждый из	2	1
399	что ни	1	1
400	только и	1	1
401	жизни не	1	1
402	именно с	1	1
403	речи например	3	1
404	слова как	1	1
405	который служит	1	1
406	как она	3	1
407	по своей	7	1
408	потому что	6	1
409	связи с	9	1
410	же слова	2	1
411	внешней и	3	1
412	и систематизации	1	1
413	и речь	4	1
414	с другом	5	1
415	у нас	1	1
416	которых он	2	1
417	начиная с	1	1
418	места для	1	1
419	встречается в	4	1
420	и заключается	2	1
421	и другой	1	1
422	и внутренней	4	1
423	которого никогда	1	1
424	отличается от	3	1
425	же самое	1	1
426	этот переход	1	1
427	случае с	1	1
428	указывает на	2	1
429	что при	1	1
430	в применении	1	1
431	для себя	1	1
432	следует отнести	1	1
433	совершенно недостаточно	1	1
434	значения и	5	1
435	в виду	1	1
436	роли знаков	1	1
437	свою очередь	2	1
438	но при	1	1
439	речи ее	1	1
440	в ее	1	1
441	здесь также	1	1
442	характер и	1	1
443	особенно для	1	1
444	см главу	1	1
445	не возникает	1	1
446	по способу	3	1
447	в совершенно	2	1
448	это путь	1	1
449	внутреннюю речь	1	1
450	в отношении	6	1
451	что нам	1	1
452	связан с	2	1
453	речи как	4	1
454	она была	1	1
455	ход эксперимента	1	1
456	поэтому в	2	1
457	целом все	1	1
458	могут принадлежать	1	1
459	это свойственно	1	1
460	о нем	1	1
461	является по	1	1
462	и здесь	2	1
463	мы могли	9	1
464	в другом	1	1
465	на вопрос	1	1
466	и внутреннее	1	1
467	но мы	1	1
468	и что	10	1
469	к действительному	1	1
470	все его	1	1
471	начала но	1	1
472	может не	1	1
473	отличаются от	5	1
474	служит для	1	1
475	а напротив	1	1
476	в которую	1	1
477	с его	2	1
478	восприятии и	1	1
479	путь к	3	1
480	или иначе	2	1
481	складывается из	1	1
482	различных по	1	1
483	своих слов	1	1
484	слов и	5	1
485	таким фактором	1	1
486	известном смысле	2	1
487	мы видим	3	1
488	тот же	2	1
489	в основном	6	1
490	дело с	3	1
491	первых слов	2	1
492	нуждается в	1	1
493	внутреннее единство	1	1
494	лишь на	2	1
495	в какой	4	1
496	хотя бы	1	1
497	внутренней речью	3	1
498	который в	3	1
499	деле не	1	1
500	на несколько	1	1
501	между этими	1	1
502	которого является	1	1
503	все они	2	1
504	человека с	1	1
505	голосом и	1	1
506	внимание что	1	1
507	этот вопрос	3	1
508	уже в	7	1
509	то и	4	1
510	в начале	2	1
511	этого процесса	9	1
512	мышления и	23	1
513	за ним	1	1
514	этот раз	1	1
515	который как	1	1
516	как справедливо	1	1
517	представить себе	1	1
518	слова в	2	1
519	сами по	3	1
520	не совпадают	1	1
521	так как	12	1
522	и оказывается	1	1
523	как его	1	1
524	дело и	1	1
525	которые могут	1	1
526	другом в	1	1
527	не говорит	1	1
528	образом не	2	1
529	бы это	1	1
530	и речи	20	1
531	интеллектуальной и	1	1
532	самом его	1	1
533	который не	1	1
534	в свою	3	1
535	но о	1	1
536	во внешней	1	1
537	обратиться к	1	1
538	а главное	1	1
539	же точно	3	1
540	долгое время	1	1
541	в ряду	1	1
542	или с	1	1
543	в связи	6	1
544	внимание как	1	1
545	до этого	1	1
546	и потому	2	1
547	относятся к	2	1
548	никоим образом	1	1
549	и временных	1	1
550	обратил внимание	1	1
551	для обозначения	2	1
552	который мы	2	1
553	в тех	2	1
554	для возникновения	3	1
555	т.д в	1	1
556	или менее	3	1
557	да и	1	1
558	не выступают	1	1
559	друг с	5	1
560	или выражаясь	1	1
561	и какое	1	1
562	и там	1	1
563	что же	1	1
564	с этой	3	1
565	слова и	6	1
566	в любом	1	1
567	на которой	1	1
568	и действия	1	1
569	слов которые	1	1
570	с этими	1	1
571	перед нами	10	1
572	остается в	1	1
573	к другим	2	1
574	тому или	2	1
575	это явление	1	1
576	роль при	1	1
577	не является	8	1
578	известной степени	1	1
579	лицо и	1	1
580	или иному	2	1
581	как на	2	1
582	для нас	2	1
583	от него	1	1
584	или нет	1	1
585	и как	5	1
586	мы должны	6	1
587	но это	5	1
588	только что	2	1
589	все остальные	2	1
590	же в	2	1
591	чтобы прийти	1	1
592	мысли о	1	1
593	к ее	1	1
594	это открытие	1	1
595	с ней	3	1
596	его мышлением	1	1
597	по одному	1	1
598	не сами	1	1
599	не что	1	1
600	а другой	1	1
601	отношении является	2	1
602	этой точки	2	1
603	они относятся	1	1
604	значение в	3	1
605	точно так	1	1
