N	2gram	Vygotskiy__4	Formalny
172	и должен	1	2
173	его не	1	2
174	а как	1	2
175	вопрос о	1	2
176	как если	1	2
177	а только	3	2
178	для других	2	2
179	друг от	1	2
180	идет о	3	2
181	с этим	5	2
182	более и	2	2
183	в него	2	2
184	однако не	1	2
185	в действительности	5	2
186	в нашем	4	2
187	остановиться на	2	2
188	и те	4	2
189	на его	3	2
190	а вовсе	1	2
191	нами основные	1	2
192	мы полагаем	1	2
193	том чтобы	2	2
194	и более	7	2
195	ни были	1	2
196	но все	1	2
197	является конечно	1	2
198	это не	5	2
199	действительности в	2	2
200	всю свою	1	2
201	отражение в	2	2
202	ни в	3	2
203	с тем	6	2
204	мы видели	6	2
205	нисколько не	2	2
206	таким же	2	2
207	почти не	1	2
208	значение для	1	2
209	войти в	1	2
210	отличии от	1	2
211	раз и	1	2
212	на него	1	2
213	и слишком	1	2
214	только не	5	2
215	ничего не	1	2
216	в самой	1	2
217	и является	3	2
218	во всем	3	2
219	убедиться в	1	2
220	содержания как	1	2
221	от того	3	2
222	еще одна	1	2
223	указать на	1	2
224	его с	1	2
225	не есть	2	2
226	значения и	1	2
227	от друга	1	2
228	происходит и	1	2
229	приводит к	3	2
230	с ним	1	2
231	исследования и	1	2
232	и что	8	2
233	или на	1	2
234	в различных	1	2
235	и лишь	1	2
236	между тем	9	2
237	ее от	1	2
238	что и	9	2
239	во всей	4	2
240	в другой	2	2
241	только в	10	2
242	уже не	1	2
243	если мы	10	2
244	точка зрения	1	2
245	в одном	1	2
246	иначе как	2	2
247	и со	1	2
248	как раз	1	2
249	полагаем что	1	2
250	они становятся	1	2
251	даже и	1	2
252	перейти к	1	2
253	и глубже	1	2
254	вопрос об	1	2
255	здесь в	1	2
256	и самый	1	2
257	не на	1	2
258	все время	4	2
259	под влиянием	2	2
260	все более	2	2
261	вступает в	1	2
262	вместе с	8	2
263	почти совершенно	1	2
264	целом ряде	2	2
265	одновременно с	3	2
266	образом на	1	2
267	по существу	3	2
268	смысла с	1	2
269	и развития	6	2
270	к которому	3	2
271	совершается в	2	2
272	прежде чем	1	2
273	в результате	8	2
274	может войти	1	2
275	процесс становления	1	2
276	ни было	1	2
277	в своих	1	2
278	отношении к	1	2
279	одной из	3	2
280	но эта	1	2
281	прав когда	1	2
282	что такое	5	2
283	влияния на	2	2
284	нас не	1	2
285	обобщений и	1	1
286	трудности и	1	1
287	смысле слова	1	1
288	лежащую в	1	1
289	ту же	2	1
290	также и	2	1
291	например в	1	1
292	для построения	2	1
293	проблемы в	1	1
294	он может	1	1
295	чисто природной	1	1
296	и есть	1	1
297	между двумя	2	1
298	данного явления	1	1
299	явления и	1	1
300	и внешних	1	1
301	высшей степени	2	1
302	едва ли	2	1
303	его основе	1	1
304	мы уже	5	1
305	той же	6	1
306	и значение	1	1
307	на материале	1	1
308	которую мы	1	1
309	не во	1	1
310	развитие в	1	1
311	время от	1	1
312	в основных	1	1
313	свое естественное	1	1
314	во внутреннем	1	1
315	мы попытались	1	1
316	вместо того	1	1
317	действительности с	1	1
318	ему в	1	1
319	дальнейшее развитие	1	1
320	внутренних и	1	1
321	говоря уже	1	1
322	в чем	3	1
323	различны то	1	1
324	тем как	3	1
325	глаза на	1	1
326	совершенно прав	3	1
327	чем это	1	1
328	совсем не	1	1
329	в данном	2	1
330	в абстрактной	2	1
331	не входит	1	1
332	тогда как	2	1
333	оно является	1	1
334	и речи	2	1
335	связи и	1	1
336	тех понятий	1	1
337	пониманию и	1	1
338	опирается на	2	1
339	общего с	1	1
340	нами особенности	1	1
341	словом в	1	1
342	что касается	1	1
343	перед нами	5	1
344	отношением к	1	1
345	процессе развития	2	1
346	хотя и	1	1
347	перечисленные нами	1	1
348	увидим что	5	1
349	и иными	1	1
350	в этот	1	1
351	то в	1	1
352	своей целью	1	1
353	в условиях	3	1
354	словом не	1	1
355	та же	1	1
356	самой природе	1	1
357	эти вопросы	1	1
358	его содержания	1	1
359	из этих	2	1
360	так в	1	1
361	оно начинает	1	1
362	нами в	4	1
363	как он	4	1
364	на то	5	1
365	наблюдаем в	1	1
366	теории и	2	1
367	как оно	2	1
368	по-видимому не	1	1
369	в статье	1	1
370	тем не	1	1
371	в первой	1	1
372	выражения и	1	1
373	состоит в	4	1
374	к одному	6	1
375	понятий и	9	1
376	этот процесс	6	1
377	вообще не	2	1
378	это значение	3	1
379	свою силу	2	1
380	приходим к	1	1
381	и по	1	1
382	на этом	3	1
383	двигаться в	1	1
384	или иных	1	1
385	может остаться	1	1
386	и понятие	3	1
387	мышления с	4	1
388	они должны	1	1
389	и определить	1	1
390	на этой	1	1
391	входя в	1	1
392	заключается в	18	1
393	является общим	2	1
394	всеми своими	1	1
395	может стать	2	1
396	этом смысле	8	1
397	характерный для	1	1
398	мы постараемся	2	1
399	должен был	1	1
400	и тем	8	1
401	своем исследовании	1	1
402	между отдельными	3	1
403	для них	1	1
404	истории языка	1	1
405	он является	1	1
406	это положение	5	1
407	в высшей	2	1
408	далеко не	2	1
409	всеми другими	1	1
410	в научном	1	1
411	нигде не	1	1
412	такой же	2	1
413	и тогда	2	1
414	распространяются и	1	1
415	в этих	3	1
416	и другие	9	1
417	что между	1	1
418	в процессах	3	1
419	что если	2	1
420	никаких оснований	2	1
421	от продуктов	1	1
422	к истории	3	1
423	и научные	1	1
424	в такой	1	1
425	основе такого	1	1
426	бы к	1	1
427	и конкретных	1	1
428	чем более	1	1
429	не столько	1	1
430	большей степени	1	1
431	в отличие	2	1
432	знаем что	1	1
433	бы мы	1	1
434	своего рода	1	1
435	до последнего	1	1
436	от его	1	1
437	в силу	6	1
438	и связей	2	1
439	совершенно иначе	1	1
440	даны в	2	1
441	но он	1	1
442	внимания и	1	1
443	есть еще	1	1
444	какое бы	1	1
445	тому чтобы	1	1
446	для нее	1	1
447	эти авторы	1	1
448	не отражают	2	1
449	что связано	1	1
450	не знает	2	1
451	и вся	1	1
452	тому что	4	1
453	этом не	1	1
454	и разновидности	1	1
455	на один	4	1
456	случае в	1	1
457	вообще но	1	1
458	образований и	1	1
459	в обоих	3	1
460	самого начала	1	1
461	этими двумя	2	1
462	эти формы	1	1
463	мышления и	14	1
464	не имеет	2	1
465	на котором	2	1
466	если в	1	1
467	здесь на	1	1
468	и притом	1	1
469	к этим	2	1
470	быть отнесено	1	1
471	в центр	1	1
472	но вместе	2	1
473	говорить о	1	1
474	и отдельных	2	1
475	функцию в	1	1
476	того чтобы	7	1
477	под этим	2	1
478	это то	1	1
479	место во	1	1
480	момент этой	1	1
481	борьба между	1	1
482	своем дальнейшем	1	1
483	правда некоторые	1	1
484	в русском	1	1
485	своей природе	1	1
486	по своей	6	1
487	потому что	12	1
488	в сознании	4	1
489	историческую перспективу	1	1
490	эти три	1	1
491	из истории	2	1
492	не обнаружить	1	1
493	на которой	1	1
494	только с	1	1
495	уже и	2	1
496	этом отношении	7	1
497	мы и	2	1
498	что на	2	1
499	без исключения	1	1
500	однако это	1	1
501	если только	1	1
502	чем сложнее	1	1
503	том отношении	1	1
504	уже о	1	1
505	исследователей не	1	1
506	не могут	3	1
507	встречается в	1	1
508	относиться к	1	1
509	могут быть	7	1
510	лежит в	1	1
511	же что	1	1
512	числе и	2	1
513	как для	1	1
514	мысли на	1	1
515	естественное место	2	1
516	свое значение	1	1
517	теории в	1	1
518	переходя к	1	1
519	что при	2	1
520	ничего общего	3	1
521	и самое	1	1
522	элементы в	1	1
523	их своеобразии	1	1
524	и сами	2	1
525	как один	1	1
526	ряд конкретных	1	1
527	данном случае	2	1
528	характер и	1	1
529	последнее время	1	1
530	так на	1	1
531	с самого	1	1
532	роль в	4	1
533	мы наблюдаем	2	1
534	слова а	1	1
535	поэтому мы	1	1
536	было в	1	1
537	не получило	1	1
538	мог бы	1	1
539	оно все	2	1
540	и всегда	1	1
541	подойти к	1	1
542	пройти мимо	1	1
543	по сравнению	4	1
544	которое оно	1	1
545	понятно что	2	1
546	специфические особенности	1	1
547	смысле и	2	1
548	связанное с	1	1
549	другими словами	2	1
550	что перед	1	1
551	одного из	1	1
552	можно сказать	1	1
553	как чисто	1	1
554	а также	2	1
555	может не	2	1
556	понятие и	2	1
557	как наиболее	2	1
558	нет у	1	1
559	как они	4	1
560	самый процесс	1	1
561	связь между	2	1
562	на отдельные	1	1
563	качественные своеобразия	1	1
564	и во	3	1
565	дальнейшем развитии	1	1
566	каждого его	1	1
567	на одном	2	1
568	в языке	2	1
569	самом процессе	1	1
570	образом является	1	1
571	в форме	1	1
572	вслед за	2	1
573	содержание но	1	1
574	стороны как	1	1
575	видим что	2	1
576	своем внутреннем	1	1
577	в современной	2	1
578	в каждую	1	1
579	предмета и	1	1
580	как из	2	1
581	к нему	2	1
582	мы видим	10	1
583	необходимо выяснить	2	1
584	два основных	1	1
585	положение в	1	1
586	и действительно	1	1
587	к нашему	1	1
588	который в	1	1
589	по мнению	2	1
590	между этими	2	1
591	не мешает	1	1
592	с которыми	1	1
593	центр внимания	1	1
594	так что	3	1
595	которые мы	3	1
596	к какому	1	1
597	он их	1	1
598	себя в	3	1
599	в конкретной	1	1
600	слова в	9	1
601	в виде	3	1
602	чем с	1	1
603	от других	2	1
604	в данной	2	1
605	и обратно	1	1
606	из них	4	1
607	глаза и	1	1
608	предмет и	1	1
609	мы знаем	1	1
610	представить себе	2	1
611	самого слова	1	1
612	от тех	3	1
613	так как	10	1
614	как его	1	1
615	но что	3	1
616	у него	2	1
617	отличие от	2	1
618	связи в	1	1
619	отношении что	1	1
620	действительно в	1	1
621	о развитии	5	1
622	не переходя	1	1
623	даже не	1	1
624	мы нисколько	1	1
625	и сознание	1	1
626	как у	1	1
627	на ее	1	1
628	что они	14	1
629	и тех	2	1
630	значения в	1	1
631	и научного	1	1
632	от конкретного	1	1
633	характерно для	1	1
634	а с	2	1
635	один и	7	1
636	его развития	1	1
637	что не	1	1
638	на развитие	1	1
639	связано с	1	1
640	или выражения	1	1
641	с практической	1	1
642	остается еще	1	1
643	думается нам	2	1
644	черты в	1	1
645	этих данных	1	1
646	при определении	2	1
647	однако и	1	1
648	и господствующей	1	1
649	в слове	2	1
650	его собственной	1	1
651	слово а	1	1
652	теоретической и	1	1
653	и историческими	1	1
654	путь от	2	1
655	целом здесь	1	1
656	всей полноте	1	1
657	из которых	1	1
658	по своему	4	1
659	если оно	1	1
660	по поводу	1	1
661	сравнению с	3	1
662	нам думается	1	1
663	наряду с	3	1
664	с особенностями	1	1
665	в той	2	1
666	во все	1	1
667	как средство	1	1
668	знания а	1	1
669	впервые в	1	1
670	значит что	2	1
671	это значит	2	1
672	критики и	1	1
673	получает свое	1	1
674	в реальном	2	1
675	но даже	1	1
676	в смысле	4	1
677	между собой	5	1
678	при всем	1	1
679	тех или	1	1
680	не является	5	1
681	внешнее механическое	1	1
682	и для	4	1
683	анализа и	2	1
684	слова они	1	1
685	не подлежит	3	1
686	или в	1	1
687	что оно	4	1
688	сознания и	1	1
689	том что	35	1
690	к одной	3	1
691	последнего времени	2	1
692	для нас	4	1
693	к ряду	1	1
694	увидим дальше	1	1
695	из себя	1	1
696	которую он	2	1
697	еще более	1	1
698	тем более	1	1
699	эти особенности	1	1
700	с неизбежностью	2	1
701	с понятием	1	1
702	зрения в	1	1
703	только что	4	1
704	то их	1	1
705	процесса как	1	1
706	это свойственно	1	1
707	как основная	1	1
708	процессе усвоения	1	1
709	сравнительного изучения	1	1
710	нам в	2	1
711	не говоря	1	1
712	сказать что	6	1
713	другой стороны	9	1
714	существует в	2	1
715	обычно не	1	1
716	совершенно не	3	1
717	большое значение	1	1
718	одновременно и	1	1
719	из этого	1	1
720	время не	1	1
721	себе не	1	1
722	если она	1	1
723	ли они	1	1
724	особенно отчетливо	1	1
725	ее в	1	1
726	это в	2	1
727	это понятие	1	1
728	их место	1	1
729	к этому	4	1
730	этой точки	4	1
731	том числе	2	1
