N	2gram	Trubetskoy_1	Myshleni
462	первую очередь	1	1
463	на путь	1	1
464	должен был	4	1
465	не самой	1	1
466	в какую-либо	1	1
467	из первых	1	1
468	к области	1	1
469	соответствии с	1	1
470	к которым	2	1
471	на друга	2	1
472	во внимание	1	1
473	к их	1	1
474	стороны с	1	1
475	сообразно с	1	1
476	таким же	1	1
477	с развитием	1	1
478	прийти к	1	1
479	не к	2	1
480	в одном	3	1
481	это предположение	1	1
482	по всем	1	1
483	их в	1	1
484	этой области	1	1
485	этих трех	1	1
486	самое происходит	1	1
487	смешанным в	1	1
488	дело не	1	1
489	выводы и	1	1
490	ее с	2	1
491	на себе	1	1
492	без остатка	2	1
493	бытия и	1	1
494	не могло	2	1
495	следовательно и	1	1
496	в общих	1	1
497	в разных	2	1
498	и лишь	1	1
499	они являются	1	1
500	эта тенденция	1	1
501	изменяться в	1	1
502	другой стороны	1	1
503	это слово	1	1
504	на старый	1	1
505	самой этой	2	1
506	так сказать	1	1
507	в каком	1	1
508	ли это	2	1
509	это два	1	1
510	мы начали	1	1
511	стоят и	1	1
512	о происхождении	1	1
513	всегда в	1	1
514	и это	2	1
515	ни у	2	1
516	и тогда	4	1
517	но по	3	1
518	как не	1	1
519	но при	2	1
520	и сами	2	1
521	здесь не	1	1
522	всего этого	1	1
523	без всякого	1	1
524	как по	1	1
525	уже с	3	1
526	не одновременно	1	1
527	в себя	1	1
528	всей своей	1	1
529	хотя это	1	1
530	ясно что	3	1
531	раны и	1	1
532	что от	1	1
533	он сам	1	1
534	собой и	1	1
535	из одного	1	1
536	и должно	1	1
537	скорее к	1	1
538	и т.д	6	1
539	грамматики и	1	1
540	другими словами	1	1
541	после того	1	1
542	как этот	1	1
543	обеих сторон	1	1
544	вследствие того	1	1
545	любви к	1	1
546	возникают при	1	1
547	образом если	2	1
548	между тем	2	1
549	от них	2	1
550	место в	1	1
551	развития не	1	1
552	эти два	1	1
553	в глазах	2	1
554	ближайшем рассмотрении	1	1
555	язык в	1	1
556	них в	1	1
557	а следовательно	1	1
558	а именно	1	1
559	в сферу	1	1
560	происходит в	1	1
561	тех пор	2	1
562	что здесь	1	1
563	известно что	1	1
564	ни к	1	1
565	зрения есть	1	1
566	этот вопрос	1	1
567	дело с	1	1
568	бы часть	1	1
569	огонь в	1	1
570	и после	2	1
571	по ступеням	1	1
572	всяком случае	6	1
573	обнаруживает никаких	1	1
574	прямо не	1	1
575	конечно не	2	1
576	зрения того	1	1
577	языка как	1	1
578	в виде	4	1
579	в понятие	1	1
580	при помощи	1	1
581	но совершенно	1	1
582	из них	7	1
583	связывается с	3	1
584	не связанных	1	1
585	не так	1	1
586	компромиссом в	1	1
587	и старый	1	1
588	согласно учению	1	1
589	чтобы она	1	1
590	не для	1	1
591	к ним	3	1
592	у него	1	1
593	заметить что	1	1
594	деле если	1	1
595	в них	2	1
596	в других	3	1
597	в очень	1	1
598	на стороне	1	1
599	вызвало в	1	1
600	уже говорили	1	1
601	не были	1	1
602	или иной	2	1
603	и из	2	1
604	представляют собой	1	1
605	внешний вид	1	1
606	нельзя сказать	1	1
607	к которому	2	1
608	на неудачу	1	1
609	а с	7	1
610	которое так	1	1
611	быть тем	1	1
612	в соответствии	1	1
613	связано с	2	1
614	не было	2	1
615	на этот	4	1
616	ничем не	4	1
617	одну из	1	1
618	себя как	1	1
619	только от	1	1
620	и том	1	1
621	в одно	2	1
622	и сильнее	1	1
623	если не	2	1
624	должна была	2	1
625	в связи	3	1
626	все более	1	1
627	связь с	2	1
628	свое особое	1	1
629	и особенно	2	1
630	за тем	1	1
631	тот факт	1	1
632	учению о	1	1
633	развивалась и	1	1
634	между отдельными	1	1
635	не удалось	1	1
636	одновременно с	1	1
637	развития у	1	1
638	которые по	1	1
639	из этой	2	1
640	по существу	2	1
641	при ближайшем	1	1
642	представляется как	1	1
643	сейчас же	1	1
644	как только	1	1
645	на которой	1	1
646	только для	2	1
647	и таким	3	1
648	поэтому что	2	1
649	числе и	4	1
650	однако не	1	1
651	психической жизни	2	1
652	ибо он	1	1
653	являются не	1	1
654	этих связей	1	1
655	который сделал	1	1
656	которых каждый	1	1
657	при таком	2	1
658	причем в	1	1
659	своей психической	1	1
660	в результате	3	1
661	о котором	2	1
662	она уже	1	1
663	то не	1	1
664	и все	2	1
665	той или	2	1
666	представляли собой	1	1
667	конце концов	3	1
668	но зато	1	1
669	все они	1	1
670	на более	1	1
671	и закономерностью	1	1
672	же в	1	1
673	могли быть	1	1
674	к ее	1	1
675	лишь по	1	1
676	только как	1	1
677	состоит из	1	1
678	относящиеся к	1	1
679	по одному	1	1
680	жизни а	1	1
681	что такое	1	1
682	тот единственный	1	1
683	вся история	1	1
684	пути к	2	1
685	и другие	3	1
686	в таком	3	1
687	том числе	5	1
688	они не	1	1
