N	2gram	Vygotskiy__7	EvropaiC
132	хотя и	1	4
133	чем больше	1	4
134	он не	3	4
135	всех этих	1	4
136	в одну	2	4
137	факт что	1	4
138	из них	1	4
139	должно быть	2	4
140	иначе говоря	1	4
141	в их	2	4
142	оказывается что	2	4
143	признать что	2	4
144	тем не	3	4
145	том же	2	4
146	поэтому что	1	4
147	этой области	1	4
148	из которых	2	4
149	что эта	6	4
150	связи с	4	4
151	никогда не	4	4
152	и т.д	1	4
153	на вопрос	5	4
154	каждый данный	1	4
155	выше и	1	4
156	представление об	1	4
157	сильнее чем	1	4
158	если мы	5	4
159	не есть	4	4
160	в виде	1	4
161	не так	1	4
162	в конце	4	4
163	в области	4	4
164	а с	1	4
165	которых мы	2	4
166	конце концов	1	4
167	тот факт	1	4
168	не могут	4	4
169	это есть	4	4
170	самого себя	1	4
171	в состоянии	1	4
172	этом случае	14	4
173	мы должны	6	4
174	состоит из	1	4
175	совершенно не	2	4
176	в таком	1	4
177	как известно	2	3
178	же как	8	3
179	двух разнородных	1	3
180	у взрослого	2	3
181	с более	1	3
182	вопрос о	6	3
183	но по	1	3
184	в данном	5	3
185	мы будем	1	3
186	очевидно что	3	3
187	которые не	1	3
188	целый ряд	4	3
189	что по	2	3
190	и наконец	4	3
191	в нашем	4	3
192	к которой	1	3
193	в нем	2	3
194	и по	3	3
195	и может	1	3
196	в совершенно	1	3
197	на этой	1	3
198	заключается в	6	3
199	это не	3	3
200	с тем	5	3
201	чем в	4	3
202	в этих	2	3
203	что если	2	3
204	таким же	1	3
205	представление о	7	3
206	даже в	2	3
207	образом в	2	3
208	для нас	2	3
209	в разных	1	3
210	всякой другой	2	3
211	во всем	3	3
212	за ними	1	3
213	от того	1	3
214	у нас	2	3
215	должны быть	4	3
216	что оно	4	3
217	как для	2	3
218	и это	1	3
219	данном случае	5	3
220	и вообще	1	3
221	с одной	5	3
222	даже если	2	3
223	рассматриваться как	1	3
224	конечно не	1	3
225	в начале	5	3
226	при помощи	1	3
227	и других	2	3
228	отличие от	2	3
229	прежде всего	7	3
230	в связи	1	3
231	ко всем	2	3
232	и потому	3	3
233	по одному	1	3
234	сейчас же	1	3
235	бы в	5	3
236	только что	5	3
237	а в	2	3
238	гораздо больше	2	3
239	что мы	9	3
240	в психологии	2	3
241	ту же	2	2
242	которого в	1	2
243	в котором	4	2
244	и до	2	2
245	что эти	3	2
246	также и	2	2
247	и состоит	3	2
248	в сущности	9	2
249	с ее	2	2
250	и ее	2	2
251	мы и	2	2
252	в ней	3	2
253	свою очередь	2	2
254	что оба	1	2
255	двух или	1	2
256	во всяком	2	2
257	друг к	1	2
258	но как	1	2
259	в сторону	1	2
260	только тогда	1	2
261	более как	1	2
262	и будет	1	2
263	что они	10	2
264	части в	1	2
265	есть в	3	2
266	то в	2	2
267	и там	1	2
268	и те	1	2
269	но на	1	2
270	вследствие этого	1	2
271	этот процесс	1	2
272	что она	8	2
273	по степени	1	2
274	как две	1	2
275	о которой	1	2
276	при виде	1	2
277	одной и	2	2
278	а это	1	2
279	а затем	2	2
280	к другу	2	2
281	всех остальных	1	2
282	в глазах	1	2
283	между отдельными	1	2
284	только одно	2	2
285	же образом	1	2
286	в них	1	2
287	в общей	1	2
288	и особенно	1	2
289	со своими	1	2
290	и уже	1	2
291	мы видели	3	2
292	такой же	3	2
293	в один	1	2
294	сообразно с	1	2
295	но если	2	2
296	что развитие	1	2
297	никто не	2	2
298	представить себе	3	2
299	на месте	1	2
300	можно ли	2	2
301	в которых	2	2
302	точку зрения	2	2
303	том и	3	2
304	тому что	9	2
305	она не	5	2
306	между людьми	1	2
307	тем самым	8	2
308	тогда когда	5	2
309	одна из	1	2
310	на себе	1	2
311	на него	1	2
312	в процессе	5	2
313	в основе	3	2
314	говорить о	1	2
315	только не	11	2
316	в самой	3	2
317	и весь	2	2
318	этих двух	2	2
319	на этом	1	2
320	заключает в	1	2
321	что на	2	2
322	от нее	2	2
323	имеет место	4	2
324	если же	2	2
325	как мы	14	2
326	как не	1	2
327	рассматривать как	1	2
328	в себя	1	2
329	что у	4	2
330	из одного	1	2
331	в виду	5	2
332	а к	1	2
333	дальнейшего развития	1	2
334	в другом	1	2
335	и поэтому	1	2
336	другими словами	1	2
337	чем их	1	2
338	к нему	3	2
339	которой мы	2	2
340	во втором	3	2
341	них в	1	2
342	исторического развития	3	2
343	если это	1	2
344	было бы	6	2
345	показывают что	2	2
346	но так	1	2
347	но с	2	2
348	этот вопрос	1	2
349	к психологии	1	2
350	то и	4	2
351	психологии в	3	2
352	одно из	5	2
353	для него	3	2
354	всяком случае	1	2
355	вовсе не	2	2
356	к ним	1	2
357	до тех	1	2
358	к той	1	2
359	и только	4	2
360	не было	1	2
361	и из	1	2
362	которые по	1	2
363	наконец не	1	2
364	себя и	2	2
365	что для	2	2
366	по тем	2	2
367	одной стороны	5	2
368	что несмотря	1	2
369	одну из	1	2
370	отнюдь не	1	2
371	во внимание	1	2
372	ближе к	1	2
373	в одно	1	2
374	в частности	1	2
375	но не	3	2
376	эти примеры	1	2
377	что же	2	2
378	из этой	1	2
379	этого слова	3	2
380	с этой	5	2
381	в гораздо	1	2
382	при условии	1	2
383	к двум	2	2
384	но для	2	2
385	только мы	1	2
386	при таком	1	2
387	в отдельных	1	2
388	на более	1	2
389	между ними	3	2
390	в свою	2	2
391	ко всему	2	2
392	однако мы	1	2
393	они не	1	2
394	гораздо более	4	2
395	и наиболее	2	1
396	себя как	1	1
397	этого положения	1	1
398	в силе	1	1
399	например в	1	1
400	не находят	1	1
401	все остальное	1	1
402	он может	1	1
403	это и	4	1
404	на деле	2	1
405	в первом	3	1
406	оно было	1	1
407	все те	2	1
408	высшей степени	1	1
409	в зависимости	1	1
410	той же	8	1
411	отношения к	2	1
412	совершенно в	2	1
413	а как	1	1
414	есть не	3	1
415	из всего	1	1
416	мы не	7	1
417	что между	2	1
418	нашу мысль	1	1
419	которую мы	1	1
420	уже более	1	1
421	является всегда	1	1
422	на место	1	1
423	слов как	1	1
424	в учении	6	1
425	благодаря тому	2	1
426	время как	2	1
427	мы попытались	2	1
428	отдельных частей	1	1
429	причем это	1	1
430	я не	3	1
431	вместо того	1	1
432	образом оказывается	1	1
433	начала в	1	1
434	зависимости от	1	1
435	значит и	1	1
436	с большим	1	1
437	единство их	1	1
438	развернутую и	1	1
439	он сам	1	1
440	всем этим	1	1
441	иное как	1	1
442	а из	2	1
443	всю свою	1	1
444	только после	1	1
445	это имеет	1	1
446	бы не	1	1
447	а следовательно	1	1
448	и другие	1	1
449	а только	1	1
450	друг на	1	1
451	слова были	1	1
452	несколько менее	1	1
453	если в	4	1
454	можем не	2	1
455	с психологической	1	1
456	нами из	1	1
457	этому выводу	1	1
458	ее он	1	1
459	нет и	3	1
460	останавливались на	1	1
461	этих людей	1	1
462	самым решающим	1	1
463	еще один	1	1
464	правильно и	1	1
465	в центре	1	1
466	что во	1	1
467	если она	1	1
468	как в	4	1
469	что ее	2	1
470	однако не	1	1
471	перед нами	2	1
472	кроме того	1	1
473	и как	1	1
474	по пути	1	1
475	его к	2	1
476	тем же	5	1
477	расстояние от	2	1
478	есть ли	1	1
479	в этот	3	1
480	бы с	2	1
481	применительно к	1	1
482	содержание которое	1	1
483	нами в	4	1
484	детской психики	1	1
485	не могла	2	1
486	на его	2	1
487	ее совершенно	3	1
488	но именно	2	1
489	встать на	1	1
490	раз навсегда	1	1
491	связей между	1	1
492	перестает быть	1	1
493	кажется нам	1	1
494	т.е что	1	1
495	наших глазах	3	1
496	свою силу	1	1
497	но вместе	1	1
498	одно и	3	1
499	положения что	1	1
500	распространяется на	1	1
501	для своей	1	1
502	и другом	2	1
503	входит в	2	1
504	это было	1	1
505	на путь	1	1
506	с другими	3	1
507	и тем	6	1
508	делает его	1	1
509	собой ибо	1	1
510	этой работы	2	1
511	это оказывается	1	1
512	и превратив	1	1
513	этого не	1	1
514	на друга	1	1
515	которой он	1	1
516	за спиной	1	1
517	друга в	1	1
518	эгоцентризма и	1	1
519	производит впечатление	2	1
520	в развитии	10	1
521	всего развития	1	1
522	остается в	1	1
523	их на	1	1
524	не мог	2	1
525	и ко	2	1
526	к первому	1	1
527	в своей	3	1
528	что такое	1	1
529	нас не	1	1
530	со взрослым	1	1
531	на первых	1	1
532	не к	1	1
533	иначе как	6	1
534	что я	1	1
535	и другого	2	1
536	если присмотреться	1	1
537	нас с	1	1
538	из области	1	1
539	и той	2	1
540	в опыте	1	1
541	но он	2	1
542	ребенком в	1	1
543	друг другу	3	1
544	состоит в	3	1
545	на другую	3	1
546	их в	1	1
547	чтобы это	1	1
548	надо признать	1	1
549	что этот	5	1
550	если их	1	1
551	в отношении	2	1
552	деле это	1	1
553	все три	1	1
554	первый из	1	1
555	и другое	3	1
556	самого начала	7	1
557	изменений но	1	1
558	не имеет	2	1
559	на котором	3	1
560	как парадокс	1	1
561	на два	1	1
562	ее с	1	1
563	и сама	1	1
564	не по	4	1
565	вперед в	1	1
566	в уме	2	1
567	заключалось в	1	1
568	следовательно и	1	1
569	нельзя не	2	1
570	не имели	1	1
571	в общих	1	1
572	если эта	1	1
573	они являются	1	1
574	бы все	2	1
575	к ней	2	1
576	на природу	1	1
577	уже говорили	1	1
578	это слово	1	1
579	и его	12	1
580	вправе рассматривать	2	1
581	другой но	2	1
582	и свою	1	1
583	ли это	1	1
584	если только	1	1
585	с и	1	1
586	основных положений	1	1
587	и заключается	3	1
588	есть только	2	1
589	и другой	3	1
590	остановились в	1	1
591	для развития	1	1
592	числе и	1	1
593	зависят от	1	1
594	скорее в	1	1
595	они и	1	1
596	к пониманию	3	1
597	к подобной	1	1
598	т.е в	1	1
599	всегда в	1	1
600	для себя	24	1
601	некоторой степени	1	1
602	оно может	1	1
603	своего развития	1	1
604	быть раз	1	1
605	но при	1	1
606	вывод что	2	1
607	здесь не	1	1
608	без всякого	1	1
609	факт не	1	1
610	и пришла	1	1
611	представим себе	1	1
612	который проделывает	1	1
613	мысль о	1	1
614	с самого	7	1
615	то время	2	1
616	приводит к	4	1
617	котором мы	2	1
618	поэтому мы	2	1
619	не переставал	1	1
620	ибо только	1	1
621	именно этот	1	1
622	не были	1	1
623	что от	1	1
624	равной мере	1	1
625	собой и	1	1
626	своей собственной	1	1
627	же эгоцентрическая	2	1
628	ничего не	2	1
629	или иной	1	1
630	находится в	2	1
631	к разрешению	1	1
632	два момента	1	1
633	естественно при	1	1
634	в раннем	1	1
635	за тем	1	1
636	время в	2	1
637	но мы	3	1
638	никак не	5	1
639	этой мысли	1	1
640	и просто	1	1
641	оба основных	1	1
642	связанной с	1	1
643	образом мы	1	1
644	образом все	2	1
645	под этими	1	1
646	ее от	2	1
647	от них	1	1
648	раньше чем	1	1
649	это сделать	1	1
650	эти изменения	1	1
651	ко всей	1	1
652	ним и	1	1
653	когда дело	1	1
654	этом и	2	1
655	во всей	2	1
656	без которого	1	1
657	в другой	1	1
658	новый принцип	1	1
659	у одного	1	1
660	потому вполне	1	1
661	и следовательно	5	1
662	в лучшем	2	1
663	связь между	6	1
664	в современной	2	1
665	тех пор	1	1
666	на которой	1	1
667	один из	2	1
668	себя с	1	1
669	идет по	1	1
670	совсем не	1	1
671	мы видим	3	1
672	к чисто	1	1
673	к их	1	1
674	этот факт	2	1
675	по этому	4	1
676	с которыми	2	1
677	в качестве	5	1
678	себя все	1	1
679	себя действительно	1	1
680	объяснения его	1	1
681	на всем	5	1
682	уже в	2	1
683	вопроса о	2	1
684	только на	3	1
685	так точно	1	1
686	положение что	1	1
687	ее из	1	1
688	целого ряда	1	1
689	на этих	2	1
690	речь в	4	1
691	другими людьми	1	1
692	но совершенно	1	1
693	за ним	1	1
694	возможности для	1	1
695	здесь будет	1	1
696	и объяснения	2	1
697	только кажущимся	1	1
698	мы находим	3	1
699	в прошлом	1	1
700	себя от	2	1
701	существенные особенности	1	1
702	для меня	1	1
703	друг друга	4	1
704	до некоторой	1	1
705	случае не	2	1
706	идет в	3	1
707	них мы	1	1
708	заметить что	1	1
709	тем что	9	1
710	ее на	1	1
711	в других	1	1
712	через целый	1	1
713	само собой	2	1
714	на стороне	1	1
715	были бы	3	1
716	из двух	3	1
717	к совершенно	1	1
718	развития в	3	1
719	с другим	2	1
720	в высшей	1	1
721	а именно	1	1
722	к которому	1	1
723	в меньшей	1	1
724	одну кучу	1	1
725	как же	1	1
726	и развития	1	1
727	к его	2	1
728	только к	2	1
729	одинаковой мере	1	1
730	с ней	2	1
731	естественно что	3	1
732	только по	3	1
733	деле если	1	1
734	на основании	2	1
735	степени а	1	1
736	шаг за	1	1
737	до конца	5	1
738	а не	6	1
739	оно представляет	2	1
740	вопрос можно	1	1
741	и оно	1	1
742	он и	1	1
743	тем больше	1	1
744	именно поэтому	2	1
745	все более	1	1
746	то не	1	1
747	привести в	1	1
748	должна была	1	1
749	как за	1	1
750	направлении в	2	1
751	направление в	1	1
752	решение вопроса	1	1
753	наряду с	2	1
754	быть если	1	1
755	смысле этого	3	1
756	могут быть	2	1
757	эту мысль	1	1
758	из отдельных	1	1
759	от общей	1	1
760	быть не	1	1
761	дело идет	1	1
762	к моменту	1	1
763	психологии как	1	1
764	благодаря этому	2	1
765	весь ход	1	1
766	только для	1	1
767	лучшем случае	2	1
768	и таким	1	1
769	же самое	5	1
770	в различной	1	1
771	нет из	1	1
772	понятий и	2	1
773	она должна	2	1
774	всего в	2	1
775	становится понятным	1	1
776	являются не	1	1
777	и часто	1	1
778	которых каждый	1	1
779	образом даже	1	1
780	образом по	1	1
781	с удивлением	1	1
782	причем в	1	1
783	ослабление социальных	1	1
784	развития и	2	1
785	как эта	1	1
786	еще более	1	1
787	и факты	1	1
788	с не	1	1
789	в одинаковой	3	1
790	мысль на	1	1
791	отличия от	1	1
792	находим в	2	1
793	в памяти	2	1
794	в равной	1	1
795	которой этот	1	1
796	и непонятной	1	1
797	если все	1	1
798	условий и	1	1
799	даже при	1	1
800	сказать что	8	1
801	была бы	1	1
802	от элементов	1	1
803	но этот	2	1
804	нет но	1	1
805	у людей	1	1
806	возможным только	1	1
807	за шагом	1	1
808	самое что	2	1
809	проникнуть в	1	1
810	другой если	1	1
811	пути к	1	1
812	ее в	8	1
813	в своих	2	1
814	ребенка гораздо	1	1
815	точно так	2	1
816	том числе	1	1
