N	2gram	Propp_Isto_2	Dialekti
206	в истории	1	2
207	как в	5	2
208	перед нами	2	2
209	что по	1	2
210	но в	6	2
211	еще на	1	2
212	в которой	2	2
213	так или	1	2
214	все эти	4	2
215	на его	2	2
216	оно должно	1	2
217	силу своей	1	2
218	но все	5	2
219	не будет	1	2
220	с целью	1	2
221	в жизни	2	2
222	она и	2	2
223	с тем	9	2
224	несмотря на	1	2
225	многих исследователей	1	2
226	хотя в	3	2
227	во время	2	2
228	в их	3	2
229	в зависимости	1	2
230	тем не	1	2
231	видели мы	1	2
232	их в	2	2
233	что сущность	1	2
234	виду что	1	2
235	самого начала	2	2
236	дело не	4	2
237	того как	4	2
238	в науке	1	2
239	в сущности	2	2
240	на него	5	2
241	в царство	7	2
242	иметь в	2	2
243	он мог	1	2
244	только не	1	2
245	наука и	1	2
246	что на	1	2
247	во все	1	2
248	к тому	5	2
249	всегда есть	1	2
250	с ее	2	2
251	с самого	2	2
252	и совершенно	1	2
253	что у	2	2
254	же эти	2	2
255	том как	1	2
256	остается только	1	2
257	имеется в	2	2
258	мы в	2	2
259	со всем	1	2
260	судьба души	1	2
261	или на	4	2
262	все в	1	2
263	или иначе	1	2
264	и можно	1	2
265	не знаю	1	2
266	и она	3	2
267	мы должны	4	2
268	в каких	3	2
269	что здесь	4	2
270	д и	2	2
271	мы видим	8	2
272	с ними	2	2
273	в какой	1	2
274	на мир	1	2
275	с одной	4	2
276	если мы	1	2
277	и они	4	2
278	или в	2	2
279	религии но	1	2
280	тем что	4	2
281	в очень	3	2
282	мы это	1	2
283	до сих	6	2
284	именно в	2	2
285	будет ли	1	2
286	и прежде	1	2
287	следовательно не	2	2
288	так вот	1	2
289	в некоторых	2	2
290	зависит от	2	2
291	жизнь в	1	2
292	что мы	3	2
293	в частности	1	2
294	нами как	1	2
295	вместе с	7	2
296	так же	13	2
297	или по	1	2
298	что же	1	2
299	в тех	2	2
300	ко мне	2	2
301	в состоянии	3	2
302	сих пор	7	2
303	думают что	1	2
304	которые были	2	2
305	и часто	2	2
306	в результате	1	2
307	это может	1	2
308	же в	1	2
309	но всегда	1	2
310	в системе	2	2
311	только о	1	2
312	ее в	2	2
313	который должен	1	1
314	для выяснения	1	1
315	в рассмотрение	1	1
316	самых разнообразных	1	1
317	дело вовсе	1	1
318	перед лицом	1	1
319	очень много	8	1
320	магическая сила	1	1
321	сама не	2	1
322	выражается в	1	1
323	оно было	1	1
324	была одна	1	1
325	по его	1	1
326	в гоголевском	1	1
327	их и	1	1
328	и потерял	1	1
329	что под	2	1
330	но она	1	1
331	что можно	1	1
332	не все	2	1
333	и он	1	1
334	всех сторон	4	1
335	проявляет себя	1	1
336	он был	3	1
337	он сам	1	1
338	и понимает	1	1
339	другой пример	1	1
340	к которой	1	1
341	а он	1	1
342	отличие от	1	1
343	разница в	1	1
344	не буду	1	1
345	они действительно	1	1
346	тем больше	1	1
347	его на	2	1
348	поскольку они	1	1
349	показать что	2	1
350	по которому	1	1
351	мы также	1	1
352	однако не	1	1
353	этого сложного	1	1
354	когда он	3	1
355	она живет	1	1
356	его жена	1	1
357	духа и	1	1
358	мы но	1	1
359	уже с	2	1
360	к чему	2	1
361	в целом	1	1
362	он в	3	1
363	всей своей	1	1
364	из этих	3	1
365	однако как	1	1
366	остановиться на	1	1
367	же эта	1	1
368	сказать чтобы	1	1
369	другом случае	1	1
370	голова и	1	1
371	потому она	1	1
372	тому же	2	1
373	если он	1	1
374	но на	1	1
375	не могла	2	1
376	так сказать	2	1
377	образ и	1	1
378	как оно	1	1
379	три года	4	1
380	могло привести	1	1
381	задний план	1	1
382	связанные с	1	1
383	собственно не	1	1
384	показал как	1	1
385	и эти	2	1
386	станет ясным	1	1
387	не связан	1	1
388	никакому сомнению	1	1
389	этого вопроса	1	1
390	дает нам	2	1
391	пор мы	2	1
392	человеческого тела	2	1
393	душу и	1	1
394	сказал что	2	1
395	мы выделяем	1	1
396	это дело	1	1
397	на земле	1	1
398	д все	1	1
399	из него	2	1
400	но дело	1	1
401	в основу	1	1
402	хочет чтобы	1	1
403	главным образом	2	1
404	тело на	2	1
405	даже сама	1	1
406	со всех	4	1
407	без нее	1	1
408	силу которой	1	1
409	ведь она	1	1
410	он все	1	1
411	играет оно	1	1
412	не ясно	1	1
413	но уже	1	1
414	как живой	3	1
415	в них	1	1
416	родные и	1	1
417	также не	2	1
418	далеко не	1	1
419	показывает что	4	1
420	нас к	1	1
421	попадает в	5	1
422	не всегда	1	1
423	и вне	1	1
424	нигде не	2	1
425	перейдем к	2	1
426	чем в	1	1
427	в эту	2	1
428	бы на	1	1
429	но если	3	1
430	свою собственную	1	1
431	и ее	2	1
432	почти не	1	1
433	в котором	5	1
434	еще нет	1	1
435	себе а	1	1
436	знаем что	12	1
437	от его	1	1
438	этого никогда	2	1
439	но эта	1	1
440	а есть	1	1
441	не будем	4	1
442	его мы	1	1
443	силу и	3	1
444	надо сказать	1	1
445	на небо	1	1
446	она или	2	1
447	и долго	1	1
448	можем сказать	1	1
449	и очень	1	1
450	вещи не	1	1
451	что эта	2	1
452	в обоих	1	1
453	как о	1	1
454	форма не	1	1
455	в египетской	1	1
456	тогда и	2	1
457	в самых	1	1
458	или еще	1	1
459	а сама	1	1
460	слово и	1	1
461	подобно тому	3	1
462	одна из	2	1
463	на землю	1	1
464	все члены	1	1
465	он свою	1	1
466	на природу	1	1
467	остается в	1	1
468	этими краткими	1	1
469	так то	1	1
470	собственной воле	1	1
471	с другом	1	1
472	и оно	1	1
473	нам что	1	1
474	встречается в	3	1
475	голову и	2	1
476	в сказках	8	1
477	вокруг него	1	1
478	мере того	2	1
479	еще яснее	1	1
480	не случайное	1	1
481	как человек	1	1
482	они и	1	1
483	было уже	1	1
484	наконец что	1	1
485	не живет	1	1
486	должен быть	1	1
487	к жизни	1	1
488	к абсолютному	1	1
489	и о	1	1
490	здесь не	2	1
491	таит в	1	1
492	добродетели и	1	1
493	бывает что	1	1
494	чтобы быть	1	1
495	и остался	1	1
496	приводит к	2	1
497	в дальнейшем	1	1
498	что это?	1	1
499	дано в	2	1
500	один образ	1	1
501	е что	1	1
502	в глаза	2	1
503	только тот	1	1
504	на нее	2	1
505	за то	1	1
506	и которые	1	1
507	одного из	1	1
508	раз он	1	1
509	здесь нет	2	1
510	мог бы	3	1
511	она была	1	1
512	подойти к	2	1
513	и на	4	1
514	по мере	3	1
515	с женщиной	1	1
516	эта сторона	1	1
517	образом в	1	1
518	и здесь	9	1
519	зато она	1	1
520	вот почему	1	1
521	это вполне	1	1
522	узнать где	1	1
523	ли или	1	1
524	почему же	1	1
525	она всегда	3	1
526	его тело	1	1
527	ниже гл	1	1
528	из ряда	1	1
529	и во	1	1
530	путь к	1	1
531	сущности это	1	1
532	которое уже	1	1
533	живой человек	1	1
534	факт не	1	1
535	быть даже	1	1
536	и подобных	1	1
537	и окончательно	1	1
538	если это	3	1
539	после обрезания	1	1
540	он действительно	1	1
541	с человеческим	1	1
542	бросается в	1	1
543	но с	2	1
544	оно и	2	1
545	время в	1	1
546	и одновременно	1	1
547	а если	1	1
548	идет по	1	1
549	тот же	1	1
550	жизни она	1	1
551	проникнуть в	2	1
552	во всем	1	1
553	к их	1	1
554	и действительно	1	1
555	ему и	1	1
556	и после	1	1
557	у тебя	2	1
558	не происходит	3	1
559	их не	1	1
560	именно на	1	1
561	в эти	1	1
562	где-то в	1	1
563	всем мире	1	1
564	это показывает	1	1
565	он очень	1	1
566	только на	1	1
567	не знал	2	1
568	бросил ее	1	1
569	является не	2	1
570	а это	1	1
571	на этих	1	1
572	и религиозной	1	1
573	при помощи	2	1
574	его и	4	1
575	превращаются в	1	1
576	не знаешь	3	1
577	мы знаем	11	1
578	пока не	4	1
579	станет яснее	1	1
580	в прошлом	1	1
581	у нее	4	1
582	при всей	1	1
583	друг друга	1	1
584	мы можем	8	1
585	у него	4	1
586	природы а	1	1
587	она имеет	1	1
588	то сразу	1	1
589	и вместе	2	1
590	ее на	1	1
591	в других	3	1
592	такие которые	1	1
593	в особенности	2	1
594	чему же	1	1
595	здесь в	2	1
596	на то	3	1
597	к которому	5	1
598	мы еще	1	1
599	чтобы я	1	1
600	и др	4	1
601	себя и	2	1
602	обоих случаях	1	1
603	одних и	1	1
604	или этот	1	1
605	на ней	1	1
606	только по	1	1
607	превращается в	2	1
608	них и	1	1
609	по направлению	1	1
610	одной стороны	3	1
611	из тех	1	1
612	ничем не	1	1
613	только момент	1	1
614	и непосредственно	1	1
615	с наступлением	3	1
616	там где	1	1
617	и ему	1	1
618	в сон	1	1
619	входить в	1	1
620	нет ничего	2	1
621	то можно	1	1
622	это одно	1	1
623	что за	1	1
624	магическую силу	2	1
625	тому как	3	1
626	что весь	2	1
627	происходит в	2	1
628	отдельности и	1	1
629	по существу	2	1
630	друг с	1	1
631	или другого	1	1
632	случайное явление	1	1
633	с этой	1	1
634	смерти к	1	1
635	только для	1	1
636	видно что	6	1
637	например у	1	1
638	на одной	1	1
639	по дороге	1	1
640	только мы	1	1
641	окончательно и	1	1
642	религиях и	1	1
643	не она	1	1
644	того есть	1	1
645	на задний	1	1
646	в его	6	1
647	мира и	1	1
648	из нее	1	1
649	пр в	1	1
650	ее и	1	1
651	а говорит	1	1
652	в поле	1	1
653	не должен	4	1
654	мы не	3	1
655	все они	1	1
656	времени уже	2	1
657	направлению к	1	1
658	всегда только	2	1
659	к самому	1	1
660	не видят	4	1
661	не знает	2	1
662	уже видели	4	1
663	в отдельности	1	1
664	из этого	1	1
665	есть то	1	1
666	на своем	1	1
667	некоторых случаях	2	1
668	если же	1	1
669	можно назвать	1	1
670	видим в	1	1
671	и эта	1	1
672	точно так	6	1
