N	2gram	Losev_Vlad_1	Freidism
162	чем не	2	3
163	к себе	2	3
164	не могут	1	3
165	она не	1	3
166	с ее	1	3
167	свою очередь	1	3
168	только то	1	3
169	что может	1	3
170	если бы	1	3
171	и что	6	3
172	бы то	1	3
173	со всеми	1	3
174	человека с	1	3
175	себя в	4	3
176	у него	15	3
177	в них	2	3
178	со стороны	2	3
179	на этот	6	3
180	вместе с	3	3
181	по своему	3	3
182	сейчас же	1	3
183	и от	5	3
184	но это	3	3
185	когда он	5	3
186	для настоящего	1	3
187	жизни и	5	3
188	ее в	1	3
189	по поводу	12	3
190	отношения к	1	2
191	и то	10	2
192	тех же	2	2
193	это и	2	2
194	когда человек	1	2
195	и до	2	2
196	для своего	2	2
197	в первый	1	2
198	большую роль	1	2
199	нам в	1	2
200	по учению	2	2
201	того же	6	2
202	без труда	1	2
203	не без	6	2
204	видели что	1	2
205	но как	5	2
206	ответ на	2	2
207	себе и	1	2
208	большое значение	1	2
209	значение для	2	2
210	относится к	1	2
211	же с	11	2
212	в возрасте	2	2
213	дает нам	1	2
214	что как	1	2
215	в своем	4	2
216	в этот	4	2
217	не приходится	1	2
218	в нашем	4	2
219	выражение в	1	2
220	всей его	2	2
221	с чувством	1	2
222	что она	2	2
223	из этой	1	2
224	их в	1	2
225	но все	1	2
226	на всю	2	2
227	же касается	4	2
228	них не	1	2
229	это было	6	2
230	чувства к	3	2
231	это не	1	2
232	на почве	1	2
233	в свой	2	2
234	по всему	1	2
235	этом мы	1	2
236	всю жизнь	3	2
237	и уже	1	2
238	которой он	5	2
239	на две	1	2
240	жизни но	1	2
241	том что	14	2
242	но если	1	2
243	во второй	1	2
244	в их	1	2
245	но во	1	2
246	теми же	1	2
247	как это	7	2
248	в отношении	3	2
249	таких случаях	1	2
250	в таких	1	2
251	что с	2	2
252	дело не	2	2
253	правда в	1	2
254	в науке	3	2
255	и притом	3	2
256	к материальному	1	2
257	в нас	4	2
258	только не	1	2
259	тем не	2	2
260	и мысли	1	2
261	и теперь	4	2
262	только с	1	2
263	этом отношении	1	2
264	за ними	1	2
265	в области	1	2
266	в момент	2	2
267	все то	1	2
268	для себя	2	2
269	из всего	1	2
270	нами выше	1	2
271	роль в	1	2
272	было его	1	2
273	и вообще	4	2
274	воли и	2	2
275	о нем	7	2
276	и поэтому	1	2
277	и являются	1	2
278	этих двух	1	2
279	что и	5	2
280	во всей	1	2
281	которые он	1	2
282	что бы	1	2
283	всего этого	1	2
284	человека как	3	2
285	на которой	1	2
286	отцу и	1	2
287	для нее	2	2
288	с одной	1	2
289	для всех	1	2
290	и у	4	2
291	уже в	7	2
292	только на	3	2
293	ни было	1	2
294	из них	2	2
295	в я	4	2
296	в конце	9	2
297	с этими	3	2
298	заметить что	1	2
299	и даже	15	2
300	в высшей	1	2
301	влияние на	1	2
302	с другой	3	2
303	человека в	1	2
304	а с	5	2
305	до конца	1	2
306	одной стороны	1	2
307	которых мы	1	2
308	а не	1	2
309	такие представления	1	2
310	что мы	2	2
311	так же	1	2
312	факты и	1	2
313	самого себя	1	2
314	другого человека	1	2
315	в основном	1	2
316	же самое	1	2
317	к другим	1	2
318	это уже	1	2
319	и часто	1	2
320	не существует	1	2
321	для нас	4	2
322	ибо не	1	2
323	и ни	2	2
324	конце концов	3	2
325	да и	4	2
326	из тех	1	2
327	к его	3	2
328	и представлений	1	2
329	в заключение	1	2
330	вполне понятно	1	2
331	и другие	1	2
332	в своих	5	2
333	к этому	6	2
334	как на	2	2
335	ту же	1	1
336	можно говорить	1	1
337	склонен к	1	1
338	и т	2	1
339	одним из	2	1
340	и через	3	1
341	а таких	1	1
342	а из	1	1
343	за то	1	1
344	так у	1	1
345	мы имели	1	1
346	нам кажется	1	1
347	значение эти	1	1
348	которое мы	1	1
349	конечно с	1	1
350	и гораздо	1	1
351	кажется что	2	1
352	не имеют	1	1
353	в реальности	1	1
354	ведь и	1	1
355	их и	1	1
356	сильное впечатление	1	1
357	в семье	3	1
358	случае это	1	1
359	вопрос о	1	1
360	ответить на	1	1
361	в основных	1	1
362	каком случае	1	1
363	никак нельзя	2	1
364	но она	3	1
365	вместо этого	1	1
366	но даже	2	1
367	ему в	2	1
368	мы и	4	1
369	теории происхождения	1	1
370	в целом	3	1
371	что можно	1	1
372	не способен	1	1
373	и самого	1	1
374	дать ему	1	1
375	что по	1	1
376	относилась к	1	1
377	не был	5	1
378	что его	4	1
379	природы и	1	1
380	и всего	1	1
381	жить и	1	1
382	заметим что	1	1
383	к которой	1	1
384	только потому	1	1
385	нем мы	1	1
386	в качестве	6	1
387	мы сейчас	7	1
388	нет и	2	1
389	в свои	2	1
390	и речи	3	1
391	что они	3	1
392	в настоящем	1	1
393	его развития	1	1
394	для объяснения	1	1
395	которые не	1	1
396	в истории	4	1
397	вызывает в	1	1
398	что во	1	1
399	пути в	1	1
400	это был	5	1
401	всей этой	2	1
402	кто не	2	1
403	нас за	1	1
404	этом же	1	1
405	что когда	1	1
406	как уже	1	1
407	своих детей	2	1
408	был связан	1	1
409	шопенгауэра и	4	1
410	его к	2	1
411	в противоположность	1	1
412	и хотя	1	1
413	но эта	1	1
414	представлял себе	1	1
415	еще на	2	1
416	через всю	1	1
417	время это	1	1
418	он в	3	1
419	жизни так	1	1
420	то обстоятельство	2	1
421	не приходилось	1	1
422	говорят о	1	1
423	как он	4	1
424	на то	5	1
425	если он	1	1
426	чувства а	1	1
427	от его	1	1
428	т д	2	1
429	в переводе	1	1
430	а скорее	1	1
431	всем своем	1	1
432	новое и	1	1
433	с самых	1	1
434	из него	1	1
435	его от	1	1
436	все с	1	1
437	такого же	1	1
438	это конечно	3	1
439	не следует	1	1
440	этим самым	1	1
441	примеры мы	1	1
442	развития к	1	1
443	не нашел	1	1
444	три дня	1	1
445	и которые	1	1
446	этот первый	1	1
447	сказать я	1	1
448	этом смысле	4	1
449	связанная с	1	1
450	и тем	1	1
451	поведения и	1	1
452	от отца	1	1
453	во многом	2	1
454	для них	1	1
455	о которых	1	1
456	далеко не	1	1
457	были в	2	1
458	место и	1	1
459	со своими	3	1
460	он и	6	1
461	чем в	1	1
462	можно считать	2	1
463	не мог	3	1
464	с еще	1	1
465	и свежести	1	1
466	на первый	2	1
467	и научно	1	1
468	таким же	1	1
469	и тут	2	1
470	и без	1	1
471	где мы	1	1
472	почти не	2	1
473	что вся	1	1
474	еще с	1	1
475	не к	1	1
476	далеки от	1	1
477	душу и	1	1
478	для изучения	1	1
479	в одном	1	1
480	которые в	1	1
481	этой же	1	1
482	уже сказали	2	1
483	с такими	1	1
484	в религиозных	2	1
485	любовь к	1	1
486	называет его	1	1
487	раз и	3	1
488	иной раз	6	1
489	к такой	1	1
490	друг друга	1	1
491	она ни	1	1
492	на два	1	1
493	не по	2	1
494	образом в	2	1
495	о них	1	1
496	это мы	2	1
497	не имели	2	1
498	дело в	4	1
499	а во	1	1
500	или как	1	1
501	того в	2	1
502	к ней	4	1
503	свидетельствуют о	3	1
504	достаточно указать	1	1
505	о детской	1	1
506	постоянной и	1	1
507	что на	2	1
508	и далее	1	1
509	обстоятельство что	2	1
510	и здесь	3	1
511	метод был	1	1
512	нет ни	1	1
513	что отец	1	1
514	за что	1	1
515	уже на	1	1
516	своего отца	1	1
517	и материи	1	1
518	он никогда	1	1
519	на это	2	1
520	только одну	1	1
521	о том	11	1
522	волю и	1	1
523	правда не	1	1
524	и это	2	1
525	и которая	1	1
526	и глубину	1	1
527	свободно и	1	1
528	на другой	1	1
529	мысль о	1	1
530	через три	1	1
531	то время	2	1
532	в дальнейшем	8	1
533	как с	1	1
534	и когда	1	1
535	и сам	6	1
536	котором он	1	1
537	только через	1	1
538	концов и	1	1
539	эти факты	1	1
540	и знания	1	1
541	не с	1	1
542	ясно что	2	1
543	на месте	1	1
544	в результате	2	1
545	можно только	1	1
546	к тем	1	1
547	жизнь и	3	1
548	эти чувства	1	1
549	в эпоху	1	1
550	и постоянно	2	1
551	жизнь по	1	1
552	только у	1	1
553	ничего не	3	1
554	ними и	2	1
555	о ней	1	1
556	познания и	1	1
557	часто и	2	1
558	на все	2	1
559	то есть	3	1
560	а также	5	1
561	того он	1	1
562	внимание на	1	1
563	особого рода	2	1
564	там же	13	1
565	любви к	1	1
566	затем в	1	1
567	и во	1	1
568	с теми	1	1
569	в которую	2	1
570	от них	1	1
571	которые мы	1	1
572	ко всей	1	1
573	что человек	1	1
574	о своих	1	1
575	у которого	1	1
576	ранних лет	3	1
577	более глубокие	1	1
578	одному человеку	1	1
579	оказалось что	1	1
580	убежден что	1	1
581	согласиться с	1	1
582	дело с	1	1
583	закончим характеристику	1	1
584	он еще	1	1
585	во всем	4	1
586	и так	3	1
587	его образования	1	1
588	который в	1	1
589	в обществе	1	1
590	которые так	1	1
591	это же	1	1
592	критическом отношении	1	1
593	не соответствует	1	1
594	этой борьбе	1	1
595	и искусно	1	1
596	материи но	1	1
597	для других	1	1
598	то и	2	1
599	образования в	1	1
600	чтобы он	2	1
601	также и	10	1
602	в виде	3	1
603	а это	2	1
604	от других	1	1
605	и других	2	1
606	психологии в	1	1
607	уже с	1	1
608	сказано в	1	1
609	одно из	1	1
610	выводов о	1	1
611	пока не	1	1
612	целом и	1	1
613	прибавить что	2	1
614	бытия и	1	1
615	потому его	1	1
616	ни до	1	1
617	тем что	2	1
618	раннего детства	1	1
619	него уже	1	1
620	даже и	9	1
621	содержание этого	1	1
622	своего объяснения	1	1
623	и только	1	1
624	появилось новое	1	1
625	же деле	1	1
626	в другой	1	1
627	без того	1	1
628	представление о	1	1
629	даже не	2	1
630	она в	1	1
631	на них	1	1
632	которые можно	1	1
633	именно в	1	1
634	сама с	1	1
635	с той	1	1
636	с большим	1	1
637	всякого человека	1	1
638	воспоминания о	1	1
639	самом же	1	1
640	у других	1	1
641	еще достаточно	1	1
642	однако и	1	1
643	как ни	1	1
644	было для	1	1
645	отнюдь не	3	1
646	только несколько	1	1
647	об ее	1	1
648	за нею	1	1
649	жизнь в	2	1
650	на слово	1	1
651	понимание и	1	1
652	если это	1	1
653	и вовсе	1	1
654	материалом для	1	1
655	нет никаких	1	1
656	для самого	1	1
657	первые годы	1	1
658	он вернулся	1	1
659	перейти в	1	1
660	из которых	1	1
661	к своему	3	1
662	так мы	1	1
663	жизни когда	1	1
664	который мы	1	1
665	такого рода	4	1
666	смысле этого	1	1
667	правда он	1	1
668	связаны с	1	1
669	что весь	1	1
670	хотя с	1	1
671	ко всему	1	1
672	быть не	1	1
673	в это	2	1
674	этого слова	1	1
675	много лет	1	1
676	его собственный	1	1
677	не будем	2	1
678	остается в	1	1
679	под влиянием	3	1
680	известной степени	1	1
681	было еще	1	1
682	указать на	2	1
683	и ярко	1	1
684	чтобы скрыть	1	1
685	но на	3	1
686	об отношении	1	1
687	отец был	1	1
688	которая в	1	1
689	переводе на	1	1
690	и самым	1	1
691	это часто	1	1
692	у них	1	1
693	бы в	1	1
694	и всецело	1	1
695	тем более	2	1
696	его уже	1	1
697	я в	1	1
698	или не	1	1
699	же в	1	1
700	в различных	1	1
701	в том	11	1
702	этой работе	1	1
703	любовь и	1	1
704	время когда	1	1
705	о второй	1	1
706	отношении к	1	1
707	эти сведения	1	1
708	о своем	1	1
709	это все	1	1
710	сведения о	2	1
711	жизни а	1	1
712	по которой	1	1
713	из этого	2	1
714	учения о	1	1
715	молодой человек	2	1
