N	2gram	Bakhtin_Pr_1	Problema
109	на самом	4	4
110	должна быть	2	4
111	конечно и	4	4
112	в ней	1	4
113	но конечно	2	4
114	как в	6	4
115	но в	4	4
116	к художественному	1	4
117	в нашем	1	4
118	в себе	5	4
119	перестает быть	1	4
120	в данном	2	4
121	с миром	2	4
122	не менее	1	4
123	но они	4	4
124	тем самым	1	4
125	в то	10	4
126	известной степени	1	4
127	должны быть	1	4
128	здесь не	1	4
129	позицию по	1	4
130	в ее	1	4
131	данном случае	2	4
132	в произведении	1	4
133	можно было	3	4
134	о том	2	4
135	от всех	1	4
136	всех его	1	4
137	и композиционных	1	4
138	в форме	6	4
139	и только	1	4
140	к которому	1	4
141	что не	1	4
142	в романе	11	4
143	более того	3	4
144	художественную форму	1	4
145	не способна	1	4
146	и потому	3	4
147	себя самого	4	4
148	лишь как	5	4
149	хотя бы	2	4
150	может и	1	4
151	между ними	2	4
152	сказать что	5	4
153	другой стороны	2	4
154	например в	3	3
155	противном случае	1	3
156	едва ли	1	3
157	на материале	3	3
158	говорить о	2	3
159	бы то	3	3
160	точка зрения	7	3
161	менее всего	4	3
162	нет и	1	3
163	значение для	1	3
164	кроме того	3	3
165	и к	4	3
166	и художественного	1	3
167	в целом	4	3
168	словесного целого	1	3
169	работ по	1	3
170	вследствие этого	1	3
171	к миру	1	3
172	он не	4	3
173	то ни	3	3
174	в мире	7	3
175	а как	6	3
176	с другими	7	3
177	может стать	1	3
178	и тем	2	3
179	несмотря на	6	3
180	том что	9	3
181	есть его	1	3
182	акта и	1	3
183	на него	2	3
184	как его	1	3
185	в противном	1	3
186	же время	7	3
187	или как	5	3
188	все то	4	3
189	как только	1	3
190	слова но	2	3
191	в применении	1	3
192	и это	5	3
193	хотя и	1	3
194	и от	1	3
195	приводит к	3	3
196	в дальнейшем	1	3
197	дано в	2	3
198	если бы	10	3
199	но здесь	1	3
200	искусства и	1	3
201	и сделать	1	3
202	и содержание	1	3
203	на ее	1	3
204	творчества в	1	3
205	на почве	1	3
206	содержания но	1	3
207	этом смысле	9	3
208	но с	1	3
209	одной из	1	3
210	мы увидим	1	3
211	со всеми	1	3
212	слова не	1	3
213	входят в	2	3
214	как такового	1	3
215	и даже	3	3
216	бытия в	1	3
217	оно не	2	3
218	себя и	2	3
219	его как	5	3
220	только его	1	3
221	и на	10	3
222	в тех	1	3
223	здесь совершенно	1	3
224	да и	2	3
225	слова и	1	3
226	но это	5	3
227	все это	7	3
228	не больше	1	3
229	она может	1	3
230	и другими	4	3
231	и все	3	3
232	ни было	4	3
233	не знает	1	3
234	все что	3	3
235	они не	3	3
236	смысле слова	1	2
237	можно говорить	2	2
238	он может	3	2
239	и есть	5	2
240	в котором	2	2
241	его не	1	2
242	их и	1	2
243	есть не	2	2
244	со всех	1	2
245	и значение	1	2
246	не во	3	2
247	единство и	1	2
248	совпадает с	2	2
249	я не	3	2
250	и он	1	2
251	оно может	1	2
252	первый план	1	2
253	в чем	1	2
254	с его	6	2
255	но как	3	2
256	а только	1	2
257	их пределы	1	2
258	не все	1	2
259	ивана карамазова	5	2
260	в едином	4	2
261	в истории	2	2
262	дело идет	6	2
263	как к	1	2
264	и у	4	2
265	что это	1	2
266	момент его	2	2
267	за их	1	2
268	ни одна	1	2
269	нами в	1	2
270	не следует	1	2
271	собственно не	1	2
272	он должен	1	2
273	теории искусства	1	2
274	человека в	5	2
275	в каждом	8	2
276	здесь мы	2	2
277	ценности и	1	2
278	лишь в	3	2
279	и других	5	2
280	действительности в	1	2
281	не совпадает	1	2
282	форму и	1	2
283	как таковой	1	2
284	на первый	1	2
285	и при	1	2
286	или точнее	1	2
287	и художественно	1	2
288	нему и	2	2
289	не путем	1	2
290	не его	3	2
291	и более	1	2
292	войти в	1	2
293	не могли	2	2
294	раз и	3	2
295	она не	5	2
296	дело в	1	2
297	одна из	2	2
298	и именно	1	2
299	и отдельных	1	2
300	в единство	5	2
301	того чтобы	4	2
302	чем не	1	2
303	в самой	7	2
304	и весь	1	2
305	цельного человека	1	2
306	все стороны	1	2
307	здесь же	1	2
308	следует что	1	2
309	этом отношении	5	2
310	содержания как	1	2
311	у нас	1	2
312	представляется нам	2	2
313	к себе	2	2
314	не могут	6	2
315	есть только	1	2
316	отличается от	2	2
317	же самое	1	2
318	что оно	1	2
319	для того	2	2
320	должен быть	1	2
321	что все	3	2
322	отношения и	1	2
323	самим собою	2	2
324	только при	2	2
325	философской эстетики	1	2
326	можно сделать	1	2
327	в себя	3	2
328	и которые	1	2
329	с самим	1	2
330	здесь нет	1	2
331	поэтому в	2	2
332	и здесь	3	2
333	и что	1	2
334	в значительной	1	2
335	от них	1	2
336	и во	2	2
337	не довлеет	1	2
338	выше в	1	2
339	нем и	1	2
340	в лучшем	2	2
341	мир в	2	2
342	того что	2	2
343	довлеет себе	1	2
344	единство не	1	2
345	художественного восприятия	1	2
346	что он	10	2
347	в какой	1	2
348	на мир	8	2
349	себя в	3	2
350	не можем	1	2
351	в начале	1	2
352	не дает	3	2
353	центр тяжести	1	2
354	нечего сказать	2	2
355	что и	5	2
356	вовсе не	8	2
357	произведения и	1	2
358	в некоторых	1	2
359	случае не	1	2
360	тем что	3	2
361	лишь для	1	2
362	чем в	2	2
363	здесь в	1	2
364	характерно для	1	2
365	и пр	1	2
366	на единство	1	2
367	не было	3	2
368	в россии	1	2
369	именно поэтому	1	2
370	в частности	1	2
371	подхода к	1	2
372	и оценки	1	2
373	из которых	2	2
374	к своему	1	2
375	этих работ	1	2
376	по существу	4	2
377	для понимания	3	2
378	можно сказать	2	2
379	лучшем случае	2	2
380	того или	1	2
381	является как	1	2
382	в событие	1	2
383	находит свое	1	2
384	чтобы его	2	2
385	как явление	1	2
386	мы должны	2	2
387	ибо в	1	2
388	в этих	2	2
389	в новый	1	2
390	слово в	2	2
391	была бы	2	2
392	материал и	2	2
393	к его	1	2
394	или иного	1	2
395	и другие	2	2
396	в своих	2	2
397	по поводу	1	2
398	к этому	2	2
399	в объективном	2	1
400	политическом и	1	1
401	в мировоззрении	3	1
402	лежат в	1	1
403	в сфере	2	1
404	все остальное	1	1
405	мир где	1	1
406	выражения в	1	1
407	и истолкования	1	1
408	это и	9	1
409	в первом	2	1
410	почти нечего	1	1
411	к другому	2	1
412	имеют все	1	1
413	из его	3	1
414	исходит из	3	1
415	и за	1	1
416	и могут	1	1
417	из всех	1	1
418	который в	1	1
419	бы уже	2	1
420	из подполья	11	1
421	нуждаются в	1	1
422	рядом в	1	1
423	вопрос о	4	1
424	почти все	1	1
425	который был	1	1
426	так чтобы	1	1
427	время как	1	1
428	этом условии	1	1
429	на себя	3	1
430	с ее	2	1
431	жизни как	1	1
432	хотя конечно	1	1
433	как впрочем	1	1
434	подчеркнуть что	1	1
435	в каждой	2	1
436	основе этого	1	1
437	и самого	4	1
438	стороны его	1	1
439	быть понято	1	1
440	настоящая работа	1	1
441	как таковые	2	1
442	и происходит	1	1
443	становится в	1	1
444	являются таким	1	1
445	является таким	1	1
446	роман и	1	1
447	а следовательно	1	1
448	и современных	1	1
449	главе посвященной	1	1
450	то он	3	1
451	сложным и	1	1
452	слов не	1	1
453	значение и	1	1
454	к слову	1	1
455	и вводит	1	1
456	в новом	1	1
457	вступают в	1	1
458	себе и	3	1
459	в свои	1	1
460	своих последних	1	1
461	пределы и	1	1
462	которые не	1	1
463	которые могли	1	1
464	идет о	3	1
465	мировоззрении и	1	1
466	своем творчестве	1	1
467	то чем	3	1
468	в процесс	1	1
469	самого как	1	1
470	в полном	1	1
471	понять и	1	1
472	могли бы	3	1
473	как уже	1	1
474	и внутреннюю	1	1
475	но несмотря	1	1
476	в материал	1	1
477	определения его	1	1
478	как таковое	1	1
479	материалом и	1	1
480	в противоположность	3	1
481	другом случае	1	1
482	то в	1	1
483	лежит на	1	1
484	не приходится	1	1
485	бы и	4	1
486	ни один	2	1
487	всего романа	1	1
488	не даны	1	1
489	то время	2	1
490	можно не	1	1
491	этою же	1	1
492	осознает себя	1	1
493	определяет все	1	1
494	в главе	1	1
495	в этой	4	1
496	бы только	1	1
497	но он	2	1
498	только один	1	1
499	в философии	1	1
500	но ведь	1	1
501	как он	2	1
502	художником и	2	1
503	а вовсе	1	1
504	она все	1	1
505	в первых	1	1
506	последовательно в	1	1
507	единство в	1	1
508	только материал	1	1
509	всех этих	3	1
510	есть та	1	1
511	не как	12	1
512	понимания и	1	1
513	и вот	2	1
514	ни были	1	1
515	характер в	1	1
516	и единство	1	1
517	можно даже	1	1
518	подобно тому	3	1
519	услышать и	1	1
520	образа и	1	1
521	всего то	1	1
522	довлеть себе	1	1
523	форма его	1	1
524	не материал	1	1
525	музыки и	1	1
526	в совершенно	2	1
527	значение в	1	1
528	есть конечно	1	1
529	мы уже	2	1
530	бы быть	1	1
531	зрения на	8	1
532	художественный образ	1	1
533	или наконец	1	1
534	это было	1	1
535	на бумаге	1	1
536	характер не	1	1
537	с теорией	2	1
538	ведь в	1	1
539	жизни человека	1	1
540	для них	1	1
541	в один	2	1
542	как личность	1	1
543	он является	1	1
544	нет в	1	1
545	ни одной	2	1
546	все равно	2	1
547	разобранные нами	1	1
548	их взаимоотношения	1	1
549	нами особенность	1	1
550	и уже	3	1
551	образ действительности	1	1
552	выйти за	2	1
553	действительно не	1	1
554	потому и	1	1
555	самого это	1	1
556	и всюду	1	1
557	автора и	5	1
558	нисколько не	2	1
559	художник как	1	1
560	восприятия и	1	1
561	был бы	5	1
562	особым образом	1	1
563	ибо не	2	1
564	места в	1	1
565	своем стремлении	1	1
566	можно найти	1	1
567	новую форму	3	1
568	не становится	5	1
569	некоторого события	1	1
570	по сравнению	1	1
571	что вся	1	1
572	к одному	1	1
573	как совокупность	1	1
574	себе а	1	1
575	в которых	2	1
576	мысли и	2	1
577	мышления который	1	1
578	как одна	1	1
579	является только	1	1
580	совершенно новое	1	1
581	том и	1	1
582	однако в	2	1
583	позиции по	1	1
584	значащего слова	1	1
585	важно лишь	1	1
586	по себе	7	1
587	так называемого	1	1
588	как проблема	1	1
589	же мы	1	1
590	тому что	2	1
591	его ибо	1	1
592	быть лишь	1	1
593	несколько часов	2	1
594	каждого отдельного	1	1
595	можно ли	1	1
596	не раз	2	1
597	до известной	1	1
598	как можно	2	1
599	человека но	2	1
600	единство так	1	1
601	быть признан	1	1
602	но для	2	1
603	бытия и	1	1
604	иметь в	1	1
605	та или	1	1
606	следовательно и	2	1
607	не их	1	1
608	того и	1	1
609	более подробному	1	1
610	найти в	1	1
611	как формы	1	1
612	внутри этого	1	1
613	под этим	2	1
614	или иная	1	1
615	его сам	1	1
616	явление в	1	1
617	того в	1	1
618	во всей	2	1
619	к концу	1	1
620	самом произведении	1	1
621	целое в	1	1
622	и является	1	1
623	сознанием и	1	1
624	нам важно	1	1
625	его он	1	1
626	ничто не	1	1
627	в сознании	2	1
628	в процессе	4	1
629	слова его	2	1
630	не столь	1	1
631	уже и	1	1
632	так то	1	1
633	произведения оно	1	1
634	глубокое своеобразие	1	1
635	до своих	1	1
636	ему не	2	1
637	и социального	1	1
638	и несколько	1	1
639	свое объяснение	2	1
640	и со	1	1
641	действительности то	1	1
642	материала но	1	1
643	личности в	4	1
644	и нисколько	1	1
645	в момент	1	1
646	своеобразие его	1	1
647	случайно и	1	1
648	сравнительно с	1	1
649	и дух	1	1
650	переход в	1	1
651	значительной степени	1	1
652	героя его	2	1
653	его с	1	1
654	для его	3	1
655	его значение	1	1
656	несколько упрощенную	1	1
657	форма а	1	1
658	активности в	1	1
659	него как	1	1
660	форму к	1	1
661	композиции в	1	1
662	живет на	1	1
663	из всего	2	1
664	к такому	1	1
665	иной чем	1	1
666	как не	4	1
667	точками зрения	2	1
668	ни стало	1	1
669	характер и	1	1
670	они ни	1	1
671	за пределами	1	1
672	вовлекаются в	1	1
673	как большой	1	1
674	не возникает	2	1
675	и исторически	1	1
676	что у	1	1
677	его мировоззрения	1	1
678	формы художественная	1	1
679	произведения не	1	1
680	в одном	9	1
681	это только	1	1
682	что дело	1	1
683	своеобразие и	2	1
684	и социальные	1	1
685	строго говоря	1	1
686	основная особенность	1	1
687	собою но	1	1
688	мире в	3	1
689	этой концепции	1	1
690	в содержании	1	1
691	как раньше	1	1
692	анализа не	1	1
693	этой проблемы	1	1
694	становится здесь	2	1
695	чем является	2	1
696	его художественной	1	1
697	этом произведении	1	1
698	для нас	3	1
699	события в	1	1
700	поэтики как	1	1
701	и смысловой	1	1
702	тем или	1	1
703	говорить об	2	1
704	борьба с	1	1
705	во втором	1	1
706	человека из	4	1
707	и взаимодействия	1	1
708	них в	1	1
709	как художественное	1	1
710	что бы	1	1
711	слова для	1	1
712	последних пределов	1	1
713	и следовательно	1	1
714	этой форме	2	1
715	быть и	1	1
716	на которой	1	1
717	к которой	1	1
718	каждого явления	1	1
719	и этических	1	1
720	наличное в	1	1
721	или становится	1	1
722	субъекта а	1	1
723	этот вопрос	2	1
724	направлена на	1	1
725	и действительно	1	1
726	в напряженном	1	1
727	обращаться к	1	1
728	все отношения	2	1
729	единый мир	1	1
730	здесь с	3	1
731	именно на	2	1
732	правда только	1	1
733	делая их	1	1
734	есть в	3	1
735	со своим	3	1
736	уже не	8	1
737	только чисто	1	1
738	соглашаться с	1	1
739	или даже	2	1
740	из них	2	1
741	его и	1	1
742	для него	15	1
743	творчестве достоевского	5	1
744	и навсегда	2	1
745	они осуществляют	1	1
746	закон единства	1	1
747	его форма	1	1
748	сами по	3	1
749	творческой активности	1	1
750	не для	1	1
751	не о	1	1
752	может служить	1	1
753	друг друга	3	1
754	если оно	1	1
755	только с	2	1
756	на их	1	1
757	а впервые	1	1
758	уверенного и	1	1
759	значение только	1	1
760	зрения с	1	1
761	ее художественного	1	1
762	бы тогда	1	1
763	глубине и	1	1
764	и стремление	1	1
765	в последнюю	1	1
766	для художника	1	1
767	выходит за	2	1
768	точек зрения	3	1
769	своему единству	1	1
770	он живет	1	1
771	до сих	2	1
772	ли он	2	1
773	непосредственно в	2	1
774	притом не	1	1
775	именно в	6	1
776	а о	1	1
777	человека а	1	1
778	и самая	1	1
779	всех проблем	1	1
780	вплотную к	1	1
781	личной жизни	1	1
782	широте и	1	1
783	и души	2	1
784	дальше как	1	1
785	только что	1	1
786	же некоторую	1	1
787	свободе и	1	1
788	нужно сказать	1	1
789	не создает	1	1
790	а на	1	1
791	на этот	2	1
792	она является	1	1
793	во что	2	1
794	до конца	5	1
795	только момент	1	1
796	поэтому ни	1	1
797	человеческой жизни	2	1
798	творцом не	2	1
799	все время	1	1
800	одну из	1	1
801	слова слово	1	1
802	что мы	1	1
803	и вне	1	1
804	и психологически	1	1
805	художественное значение	3	1
806	вместе с	2	1
807	так же	6	1
808	внутреннего человека	1	1
809	со всею	3	1
810	пробным камнем	1	1
811	сравнению с	1	1
812	который мы	1	1
813	для создания	3	1
814	есть они	1	1
815	образом и	1	1
816	в той	6	1
817	смысле этого	1	1
818	совсем другой	1	1
819	тому как	3	1
820	и исторической	1	1
821	первом случае	1	1
822	и композиционно	1	1
823	целого романа	1	1
824	лишь чисто	1	1
825	как целое	2	1
826	мы сказали	1	1
827	есть и	1	1
828	этого слова	2	1
829	к событию	1	1
830	активности и	1	1
831	как например	2	1
832	благодаря этому	2	1
833	есть то	3	1
834	сих пор	2	1
835	настоящая глава	1	1
836	и взаимодействии	1	1
837	в смысле	2	1
838	себе все	1	1
839	о мире	1	1
840	особый характер	1	1
841	это уже	1	1
842	другими моментами	1	1
843	как материал	1	1
844	как художественная	3	1
845	не существует	1	1
846	к тому	1	1
847	в результате	4	1
848	мира и	7	1
849	своему предмету	1	1
850	которой можно	1	1
851	перестать быть	1	1
852	или иным	1	1
853	ее и	1	1
854	этой действительности	2	1
855	в собственно	1	1
856	бы в	3	1
857	переносится в	1	1
858	я в	1	1
859	содержания его	1	1
860	а рядом	1	1
861	хотя в	1	1
862	как человек	2	1
863	отношении к	2	1
864	слово именно	1	1
865	жизни в	1	1
866	но эта	4	1
867	в творчестве	5	1
868	скажем только	1	1
869	случаев они	1	1
870	равно как	1	1
871	их он	1	1
872	себе самому	3	1
873	жизни а	2	1
874	этом глубокое	1	1
875	из этого	1	1
876	у толстого	2	1
877	но именно	4	1
878	свое своеобразие	2	1
879	в которой	4	1
880	в действительности	1	1
881	жизни и	6	1
882	но эти	2	1
883	это в	2	1
884	художественного задания	2	1
885	слова это	1	1
